trial0049801, AA, 3, 2, 1.500000, GDX, 196, 16, 12.250000, ZIC, 0, 4, 0.000000, ZIP, 113, 10, 11.300000, 
trial0049802, AA, 4, 2, 2.000000, GDX, 270, 16, 16.875000, ZIC, 0, 4, 0.000000, ZIP, 119, 10, 11.900000, 
trial0049803, AA, 35, 2, 17.500000, GDX, 86, 16, 5.375000, ZIC, 17, 4, 4.250000, ZIP, 248, 10, 24.800000, 
trial0049804, AA, 0, 2, 0.000000, GDX, 14, 16, 0.875000, ZIC, 49, 4, 12.250000, ZIP, 144, 10, 14.400000, 
trial0049805, AA, 25, 2, 12.500000, GDX, 123, 16, 7.687500, ZIC, 61, 4, 15.250000, ZIP, 115, 10, 11.500000, 
trial0049806, AA, 0, 2, 0.000000, GDX, 152, 16, 9.500000, ZIC, 7, 4, 1.750000, ZIP, 190, 10, 19.000000, 
trial0049807, AA, 0, 2, 0.000000, GDX, 56, 16, 3.500000, ZIC, 79, 4, 19.750000, ZIP, 98, 10, 9.800000, 
trial0049808, AA, 23, 2, 11.500000, GDX, 93, 16, 5.812500, ZIC, 51, 4, 12.750000, ZIP, 226, 10, 22.600000, 
trial0049809, AA, 66, 2, 33.000000, GDX, 34, 16, 2.125000, ZIC, 74, 4, 18.500000, ZIP, 58, 10, 5.800000, 
trial0049810, AA, 0, 2, 0.000000, GDX, 116, 16, 7.250000, ZIC, 71, 4, 17.750000, ZIP, 112, 10, 11.200000, 
trial0049811, AA, 0, 2, 0.000000, GDX, 19, 16, 1.187500, ZIC, 111, 4, 27.750000, ZIP, 139, 10, 13.900000, 
trial0049812, AA, 27, 2, 13.500000, GDX, 178, 16, 11.125000, ZIC, 107, 4, 26.750000, ZIP, 74, 10, 7.400000, 
trial0049813, AA, 0, 2, 0.000000, GDX, 52, 16, 3.250000, ZIC, 39, 4, 9.750000, ZIP, 154, 10, 15.400000, 
trial0049814, AA, 0, 2, 0.000000, GDX, 175, 16, 10.937500, ZIC, 0, 4, 0.000000, ZIP, 149, 10, 14.900000, 
trial0049815, AA, 72, 2, 36.000000, GDX, 57, 16, 3.562500, ZIC, 46, 4, 11.500000, ZIP, 118, 10, 11.800000, 
trial0049816, AA, 31, 2, 15.500000, GDX, 143, 16, 8.937500, ZIC, 3, 4, 0.750000, ZIP, 196, 10, 19.600000, 
trial0049817, AA, 0, 2, 0.000000, GDX, 111, 16, 6.937500, ZIC, 92, 4, 23.000000, ZIP, 164, 10, 16.400000, 
trial0049818, AA, 0, 2, 0.000000, GDX, 178, 16, 11.125000, ZIC, 18, 4, 4.500000, ZIP, 178, 10, 17.800000, 
trial0049819, AA, 0, 2, 0.000000, GDX, 95, 16, 5.937500, ZIC, 34, 4, 8.500000, ZIP, 238, 10, 23.800000, 
trial0049820, AA, 31, 2, 15.500000, GDX, 54, 16, 3.375000, ZIC, 59, 4, 14.750000, ZIP, 242, 10, 24.200000, 
trial0049821, AA, 0, 2, 0.000000, GDX, 3, 16, 0.187500, ZIC, 35, 4, 8.750000, ZIP, 187, 10, 18.700000, 
trial0049822, AA, 0, 2, 0.000000, GDX, 68, 16, 4.250000, ZIC, 21, 4, 5.250000, ZIP, 216, 10, 21.600000, 
trial0049823, AA, 17, 2, 8.500000, GDX, 148, 16, 9.250000, ZIC, 33, 4, 8.250000, ZIP, 115, 10, 11.500000, 
trial0049824, AA, 66, 2, 33.000000, GDX, 180, 16, 11.250000, ZIC, 0, 4, 0.000000, ZIP, 115, 10, 11.500000, 
trial0049825, AA, 8, 2, 4.000000, GDX, 103, 16, 6.437500, ZIC, 0, 4, 0.000000, ZIP, 226, 10, 22.600000, 
trial0049826, AA, 8, 2, 4.000000, GDX, 130, 16, 8.125000, ZIC, 74, 4, 18.500000, ZIP, 126, 10, 12.600000, 
trial0049827, AA, 30, 2, 15.000000, GDX, 141, 16, 8.812500, ZIC, 37, 4, 9.250000, ZIP, 166, 10, 16.600000, 
trial0049828, AA, 17, 2, 8.500000, GDX, 140, 16, 8.750000, ZIC, 22, 4, 5.500000, ZIP, 182, 10, 18.200000, 
