trial0027001, AA, 1204, 6, 200.666667, GDX, 685, 6, 114.166667, ZIC, 320, 8, 40.000000, ZIP, 1191, 12, 99.250000, 
trial0027002, AA, 667, 6, 111.166667, GDX, 940, 6, 156.666667, ZIC, 1095, 8, 136.875000, ZIP, 926, 12, 77.166667, 
trial0027003, AA, 891, 6, 148.500000, GDX, 804, 6, 134.000000, ZIC, 520, 8, 65.000000, ZIP, 1079, 12, 89.916667, 
trial0027004, AA, 106, 6, 17.666667, GDX, 377, 6, 62.833333, ZIC, 617, 8, 77.125000, ZIP, 1474, 12, 122.833333, 
trial0027005, AA, 419, 6, 69.833333, GDX, 563, 6, 93.833333, ZIC, 689, 8, 86.125000, ZIP, 1305, 12, 108.750000, 
trial0027006, AA, 172, 6, 28.666667, GDX, 4, 6, 0.666667, ZIC, 954, 8, 119.250000, ZIP, 1791, 12, 149.250000, 
trial0027007, AA, 609, 6, 101.500000, GDX, 1024, 6, 170.666667, ZIC, 97, 8, 12.125000, ZIP, 1243, 12, 103.583333, 
trial0027008, AA, 299, 6, 49.833333, GDX, 563, 6, 93.833333, ZIC, 432, 8, 54.000000, ZIP, 1036, 12, 86.333333, 
trial0027009, AA, 673, 6, 112.166667, GDX, 888, 6, 148.000000, ZIC, 952, 8, 119.000000, ZIP, 1005, 12, 83.750000, 
trial0027010, AA, 483, 6, 80.500000, GDX, 615, 6, 102.500000, ZIC, 408, 8, 51.000000, ZIP, 2270, 12, 189.166667, 
trial0027011, AA, 788, 6, 131.333333, GDX, 527, 6, 87.833333, ZIC, 772, 8, 96.500000, ZIP, 1343, 12, 111.916667, 
trial0027012, AA, 765, 6, 127.500000, GDX, 1416, 6, 236.000000, ZIC, 606, 8, 75.750000, ZIP, 980, 12, 81.666667, 
trial0027013, AA, 45, 6, 7.500000, GDX, 664, 6, 110.666667, ZIC, 543, 8, 67.875000, ZIP, 1046, 12, 87.166667, 
trial0027014, AA, 662, 6, 110.333333, GDX, 163, 6, 27.166667, ZIC, 311, 8, 38.875000, ZIP, 1738, 12, 144.833333, 
trial0027015, AA, 443, 6, 73.833333, GDX, 233, 6, 38.833333, ZIC, 787, 8, 98.375000, ZIP, 1670, 12, 139.166667, 
trial0027016, AA, 39, 6, 6.500000, GDX, 1096, 6, 182.666667, ZIC, 672, 8, 84.000000, ZIP, 1944, 12, 162.000000, 
trial0027017, AA, 275, 6, 45.833333, GDX, 366, 6, 61.000000, ZIC, 768, 8, 96.000000, ZIP, 1740, 12, 145.000000, 
trial0027018, AA, 798, 6, 133.000000, GDX, 507, 6, 84.500000, ZIC, 718, 8, 89.750000, ZIP, 1331, 12, 110.916667, 
trial0027019, AA, 762, 6, 127.000000, GDX, 492, 6, 82.000000, ZIC, 159, 8, 19.875000, ZIP, 1215, 12, 101.250000, 
trial0027020, AA, 985, 6, 164.166667, GDX, 680, 6, 113.333333, ZIC, 670, 8, 83.750000, ZIP, 1076, 12, 89.666667, 
trial0027021, AA, 784, 6, 130.666667, GDX, 366, 6, 61.000000, ZIC, 362, 8, 45.250000, ZIP, 1694, 12, 141.166667, 
trial0027022, AA, 664, 6, 110.666667, GDX, 506, 6, 84.333333, ZIC, 996, 8, 124.500000, ZIP, 824, 12, 68.666667, 
trial0027023, AA, 1075, 6, 179.166667, GDX, 317, 6, 52.833333, ZIC, 370, 8, 46.250000, ZIP, 1170, 12, 97.500000, 
trial0027024, AA, 773, 6, 128.833333, GDX, 475, 6, 79.166667, ZIC, 681, 8, 85.125000, ZIP, 1305, 12, 108.750000, 
trial0027025, AA, 1361, 6, 226.833333, GDX, 13, 6, 2.166667, ZIC, 132, 8, 16.500000, ZIP, 1032, 12, 86.000000, 
trial0027026, AA, 274, 6, 45.666667, GDX, 476, 6, 79.333333, ZIC, 167, 8, 20.875000, ZIP, 2138, 12, 178.166667, 
trial0027027, AA, 813, 6, 135.500000, GDX, 764, 6, 127.333333, ZIC, 530, 8, 66.250000, ZIP, 999, 12, 83.250000, 
trial0027028, AA, 597, 6, 99.500000, GDX, 356, 6, 59.333333, ZIC, 1188, 8, 148.500000, ZIP, 975, 12, 81.250000, 
