trial0037501, AA, 123, 2, 61.500000, GDX, 675, 14, 48.214286, ZIC, 666, 16, 41.625000, 
trial0037502, AA, 332, 2, 166.000000, GDX, 522, 14, 37.285714, ZIC, 612, 16, 38.250000, 
trial0037503, AA, 139, 2, 69.500000, GDX, 642, 14, 45.857143, ZIC, 574, 16, 35.875000, 
trial0037504, AA, 105, 2, 52.500000, GDX, 699, 14, 49.928571, ZIC, 579, 16, 36.187500, 
trial0037505, AA, 148, 2, 74.000000, GDX, 736, 14, 52.571429, ZIC, 513, 16, 32.062500, 
trial0037506, AA, 77, 2, 38.500000, GDX, 545, 14, 38.928571, ZIC, 815, 16, 50.937500, 
trial0037507, AA, 153, 2, 76.500000, GDX, 668, 14, 47.714286, ZIC, 599, 16, 37.437500, 
trial0037508, AA, 123, 2, 61.500000, GDX, 536, 14, 38.285714, ZIC, 795, 16, 49.687500, 
trial0037509, AA, 0, 2, 0.000000, GDX, 481, 14, 34.357143, ZIC, 982, 16, 61.375000, 
trial0037510, AA, 2, 2, 1.000000, GDX, 771, 14, 55.071429, ZIC, 718, 16, 44.875000, 
trial0037511, AA, 67, 2, 33.500000, GDX, 540, 14, 38.571429, ZIC, 599, 16, 37.437500, 
trial0037512, AA, 78, 2, 39.000000, GDX, 469, 14, 33.500000, ZIC, 478, 16, 29.875000, 
trial0037513, AA, 45, 2, 22.500000, GDX, 176, 14, 12.571429, ZIC, 982, 16, 61.375000, 
trial0037514, AA, 49, 2, 24.500000, GDX, 216, 14, 15.428571, ZIC, 657, 16, 41.062500, 
trial0037515, AA, 54, 2, 27.000000, GDX, 354, 14, 25.285714, ZIC, 597, 16, 37.312500, 
trial0037516, AA, 48, 2, 24.000000, GDX, 631, 14, 45.071429, ZIC, 412, 16, 25.750000, 
trial0037517, AA, 52, 2, 26.000000, GDX, 316, 14, 22.571429, ZIC, 676, 16, 42.250000, 
trial0037518, AA, 2, 2, 1.000000, GDX, 370, 14, 26.428571, ZIC, 618, 16, 38.625000, 
trial0037519, AA, 71, 2, 35.500000, GDX, 289, 14, 20.642857, ZIC, 696, 16, 43.500000, 
trial0037520, AA, 68, 2, 34.000000, GDX, 280, 14, 20.000000, ZIC, 350, 16, 21.875000, 
trial0037521, AA, 0, 2, 0.000000, GDX, 564, 14, 40.285714, ZIC, 691, 16, 43.187500, 
trial0037522, AA, 163, 2, 81.500000, GDX, 87, 14, 6.214286, ZIC, 296, 16, 18.500000, 
trial0037523, AA, 48, 2, 24.000000, GDX, 105, 14, 7.500000, ZIC, 235, 16, 14.687500, 
trial0037524, AA, 4, 2, 2.000000, GDX, 324, 14, 23.142857, ZIC, 465, 16, 29.062500, 
trial0037525, AA, 184, 2, 92.000000, GDX, 415, 14, 29.642857, ZIC, 530, 16, 33.125000, 
trial0037526, AA, 12, 2, 6.000000, GDX, 528, 14, 37.714286, ZIC, 558, 16, 34.875000, 
trial0037527, AA, 275, 2, 137.500000, GDX, 234, 14, 16.714286, ZIC, 575, 16, 35.937500, 
trial0037528, AA, 180, 2, 90.000000, GDX, 418, 14, 29.857143, ZIC, 369, 16, 23.062500, 
trial0037529, AA, 150, 2, 75.000000, GDX, 326, 14, 23.285714, ZIC, 723, 16, 45.187500, 
trial0037530, AA, 97, 2, 48.500000, GDX, 274, 14, 19.571429, ZIC, 578, 16, 36.125000, 
trial0037531, AA, 40, 2, 20.000000, GDX, 146, 14, 10.428571, ZIC, 122, 16, 7.625000, 
trial0037532, AA, 23, 2, 11.500000, GDX, 166, 14, 11.857143, ZIC, 129, 16, 8.062500, 
trial0037533, AA, 6, 2, 3.000000, GDX, 219, 14, 15.642857, ZIC, 177, 16, 11.062500, 
trial0037534, AA, 0, 2, 0.000000, GDX, 217, 14, 15.500000, ZIC, 157, 16, 9.812500, 
trial0037535, AA, 12, 2, 6.000000, GDX, 176, 14, 12.571429, ZIC, 232, 16, 14.500000, 
trial0037536, AA, 0, 2, 0.000000, GDX, 243, 14, 17.357143, ZIC, 108, 16, 6.750000, 
trial0037537, AA, 53, 2, 26.500000, GDX, 0, 14, 0.000000, ZIC, 193, 16, 12.062500, 
trial0037538, AA, 22, 2, 11.000000, GDX, 146, 14, 10.428571, ZIC, 291, 16, 18.187500, 
trial0037539, AA, 52, 2, 26.000000, GDX, 226, 14, 16.142857, ZIC, 146, 16, 9.125000, 
trial0037540, AA, 89, 2, 44.500000, GDX, 194, 14, 13.857143, ZIC, 111, 16, 6.937500, 
trial0037541, AA, 18, 2, 9.000000, GDX, 114, 14, 8.142857, ZIC, 136, 16, 8.500000, 
trial0037542, AA, 30, 2, 15.000000, GDX, 142, 14, 10.142857, ZIC, 96, 16, 6.000000, 
trial0037543, AA, 69, 2, 34.500000, GDX, 176, 14, 12.571429, ZIC, 148, 16, 9.250000, 
trial0037544, AA, 33, 2, 16.500000, GDX, 118, 14, 8.428571, ZIC, 101, 16, 6.312500, 
trial0037545, AA, 0, 2, 0.000000, GDX, 189, 14, 13.500000, ZIC, 116, 16, 7.250000, 
trial0037546, AA, 34, 2, 17.000000, GDX, 197, 14, 14.071429, ZIC, 137, 16, 8.562500, 
trial0037547, AA, 81, 2, 40.500000, GDX, 74, 14, 5.285714, ZIC, 121, 16, 7.562500, 
trial0037548, AA, 30, 2, 15.000000, GDX, 87, 14, 6.214286, ZIC, 215, 16, 13.437500, 
trial0037549, AA, 8, 2, 4.000000, GDX, 146, 14, 10.428571, ZIC, 216, 16, 13.500000, 
trial0037550, AA, 0, 2, 0.000000, GDX, 229, 14, 16.357143, ZIC, 96, 16, 6.000000, 
trial0037551, AA, 39, 2, 19.500000, GDX, 149, 14, 10.642857, ZIC, 129, 16, 8.062500, 
trial0037552, AA, 55, 2, 27.500000, GDX, 99, 14, 7.071429, ZIC, 82, 16, 5.125000, 
trial0037553, AA, 49, 2, 24.500000, GDX, 156, 14, 11.142857, ZIC, 233, 16, 14.562500, 
trial0037554, AA, 40, 2, 20.000000, GDX, 197, 14, 14.071429, ZIC, 64, 16, 4.000000, 
trial0037555, AA, 0, 2, 0.000000, GDX, 188, 14, 13.428571, ZIC, 159, 16, 9.937500, 
trial0037556, AA, 2, 2, 1.000000, GDX, 167, 14, 11.928571, ZIC, 274, 16, 17.125000, 
trial0037557, AA, 4, 2, 2.000000, GDX, 103, 14, 7.357143, ZIC, 137, 16, 8.562500, 
trial0037558, AA, 0, 2, 0.000000, GDX, 165, 14, 11.785714, ZIC, 67, 16, 4.187500, 
trial0037559, AA, 8, 2, 4.000000, GDX, 231, 14, 16.500000, ZIC, 37, 16, 2.312500, 
trial0037560, AA, 0, 2, 0.000000, GDX, 110, 14, 7.857143, ZIC, 164, 16, 10.250000, 
trial0037561, AA, 209, 2, 104.500000, GDX, 313, 14, 22.357143, ZIC, 272, 16, 17.000000, 
trial0037562, AA, 105, 2, 52.500000, GDX, 323, 14, 23.071429, ZIC, 197, 16, 12.312500, 
trial0037563, AA, 9, 2, 4.500000, GDX, 61, 14, 4.357143, ZIC, 381, 16, 23.812500, 
trial0037564, AA, 12, 2, 6.000000, GDX, 321, 14, 22.928571, ZIC, 855, 16, 53.437500, 
trial0037565, AA, 0, 2, 0.000000, GDX, 118, 14, 8.428571, ZIC, 448, 16, 28.000000, 
trial0037566, AA, 69, 2, 34.500000, GDX, 449, 14, 32.071429, ZIC, 415, 16, 25.937500, 
trial0037567, AA, 76, 2, 38.000000, GDX, 356, 14, 25.428571, ZIC, 484, 16, 30.250000, 
trial0037568, AA, 26, 2, 13.000000, GDX, 263, 14, 18.785714, ZIC, 353, 16, 22.062500, 
trial0037569, AA, 119, 2, 59.500000, GDX, 350, 14, 25.000000, ZIC, 399, 16, 24.937500, 
trial0037570, AA, 96, 2, 48.000000, GDX, 488, 14, 34.857143, ZIC, 501, 16, 31.312500, 
trial0037571, AA, 8, 2, 4.000000, GDX, 273, 14, 19.500000, ZIC, 486, 16, 30.375000, 
trial0037572, AA, 125, 2, 62.500000, GDX, 61, 14, 4.357143, ZIC, 704, 16, 44.000000, 
trial0037573, AA, 107, 2, 53.500000, GDX, 147, 14, 10.500000, ZIC, 686, 16, 42.875000, 
trial0037574, AA, 10, 2, 5.000000, GDX, 247, 14, 17.642857, ZIC, 817, 16, 51.062500, 
trial0037575, AA, 14, 2, 7.000000, GDX, 333, 14, 23.785714, ZIC, 599, 16, 37.437500, 
trial0037576, AA, 9, 2, 4.500000, GDX, 230, 14, 16.428571, ZIC, 452, 16, 28.250000, 
trial0037577, AA, 45, 2, 22.500000, GDX, 552, 14, 39.428571, ZIC, 422, 16, 26.375000, 
trial0037578, AA, 0, 2, 0.000000, GDX, 547, 14, 39.071429, ZIC, 203, 16, 12.687500, 
trial0037579, AA, 31, 2, 15.500000, GDX, 303, 14, 21.642857, ZIC, 576, 16, 36.000000, 
trial0037580, AA, 52, 2, 26.000000, GDX, 294, 14, 21.000000, ZIC, 478, 16, 29.875000, 
trial0037581, AA, 104, 2, 52.000000, GDX, 384, 14, 27.428571, ZIC, 483, 16, 30.187500, 
trial0037582, AA, 101, 2, 50.500000, GDX, 208, 14, 14.857143, ZIC, 586, 16, 36.625000, 
