trial0037801, GDX, 523, 16, 32.687500, ZIC, 278, 16, 17.375000, 
trial0037802, GDX, 315, 16, 19.687500, ZIC, 33, 16, 2.062500, 
trial0037803, GDX, 353, 16, 22.062500, ZIC, 193, 16, 12.062500, 
trial0037804, GDX, 395, 16, 24.687500, ZIC, 221, 16, 13.812500, 
trial0037805, GDX, 17, 16, 1.062500, ZIC, 133, 16, 8.312500, 
trial0037806, GDX, 232, 16, 14.500000, ZIC, 271, 16, 16.937500, 
trial0037807, GDX, 130, 16, 8.125000, ZIC, 142, 16, 8.875000, 
trial0037808, GDX, 46, 16, 2.875000, ZIC, 445, 16, 27.812500, 
trial0037809, GDX, 68, 16, 4.250000, ZIC, 170, 16, 10.625000, 
trial0037810, GDX, 101, 16, 6.312500, ZIC, 163, 16, 10.187500, 
trial0037811, GDX, 186, 16, 11.625000, ZIC, 243, 16, 15.187500, 
trial0037812, GDX, 192, 16, 12.000000, ZIC, 159, 16, 9.937500, 
trial0037813, GDX, 185, 16, 11.562500, ZIC, 299, 16, 18.687500, 
trial0037814, GDX, 192, 16, 12.000000, ZIC, 361, 16, 22.562500, 
trial0037815, GDX, 201, 16, 12.562500, ZIC, 186, 16, 11.625000, 
trial0037816, GDX, 126, 16, 7.875000, ZIC, 356, 16, 22.250000, 
trial0037817, GDX, 424, 16, 26.500000, ZIC, 149, 16, 9.312500, 
trial0037818, GDX, 406, 16, 25.375000, ZIC, 285, 16, 17.812500, 
trial0037819, GDX, 233, 16, 14.562500, ZIC, 324, 16, 20.250000, 
trial0037820, GDX, 28, 16, 1.750000, ZIC, 199, 16, 12.437500, 
trial0037821, GDX, 126, 16, 7.875000, ZIC, 194, 16, 12.125000, 
trial0037822, GDX, 426, 16, 26.625000, ZIC, 319, 16, 19.937500, 
trial0037823, GDX, 225, 16, 14.062500, ZIC, 316, 16, 19.750000, 
trial0037824, GDX, 195, 16, 12.187500, ZIC, 251, 16, 15.687500, 
trial0037825, GDX, 134, 16, 8.375000, ZIC, 438, 16, 27.375000, 
trial0037826, GDX, 163, 16, 10.187500, ZIC, 321, 16, 20.062500, 
trial0037827, GDX, 116, 16, 7.250000, ZIC, 123, 16, 7.687500, 
trial0037828, GDX, 311, 16, 19.437500, ZIC, 368, 16, 23.000000, 
trial0037829, GDX, 156, 16, 9.750000, ZIC, 170, 16, 10.625000, 
trial0037830, GDX, 375, 16, 23.437500, ZIC, 136, 16, 8.500000, 
trial0037831, GDX, 282, 16, 17.625000, ZIC, 282, 16, 17.625000, 
trial0037832, GDX, 148, 16, 9.250000, ZIC, 288, 16, 18.000000, 
trial0037833, GDX, 168, 16, 10.500000, ZIC, 177, 16, 11.062500, 
trial0037834, GDX, 436, 16, 27.250000, ZIC, 170, 16, 10.625000, 
trial0037835, GDX, 193, 16, 12.062500, ZIC, 203, 16, 12.687500, 
trial0037836, GDX, 121, 16, 7.562500, ZIC, 296, 16, 18.500000, 
trial0037837, GDX, 385, 16, 24.062500, ZIC, 382, 16, 23.875000, 
trial0037838, GDX, 128, 16, 8.000000, ZIC, 520, 16, 32.500000, 
trial0037839, GDX, 456, 16, 28.500000, ZIC, 104, 16, 6.500000, 
trial0037840, GDX, 304, 16, 19.000000, ZIC, 145, 16, 9.062500, 
trial0037841, GDX, 67, 16, 4.187500, ZIC, 162, 16, 10.125000, 
trial0037842, GDX, 209, 16, 13.062500, ZIC, 106, 16, 6.625000, 
trial0037843, GDX, 206, 16, 12.875000, ZIC, 207, 16, 12.937500, 
trial0037844, GDX, 158, 16, 9.875000, ZIC, 453, 16, 28.312500, 
trial0037845, GDX, 128, 16, 8.000000, ZIC, 310, 16, 19.375000, 
trial0037846, GDX, 217, 16, 13.562500, ZIC, 336, 16, 21.000000, 
trial0037847, GDX, 176, 16, 11.000000, ZIC, 307, 16, 19.187500, 
trial0037848, GDX, 339, 16, 21.187500, ZIC, 266, 16, 16.625000, 
trial0037849, GDX, 165, 16, 10.312500, ZIC, 340, 16, 21.250000, 
trial0037850, GDX, 179, 16, 11.187500, ZIC, 353, 16, 22.062500, 
trial0037851, GDX, 199, 16, 12.437500, ZIC, 36, 16, 2.250000, 
trial0037852, GDX, 271, 16, 16.937500, ZIC, 178, 16, 11.125000, 
trial0037853, GDX, 179, 16, 11.187500, ZIC, 608, 16, 38.000000, 
trial0037854, GDX, 95, 16, 5.937500, ZIC, 262, 16, 16.375000, 
trial0037855, GDX, 360, 16, 22.500000, ZIC, 195, 16, 12.187500, 
trial0037856, GDX, 177, 16, 11.062500, ZIC, 369, 16, 23.062500, 
trial0037857, GDX, 194, 16, 12.125000, ZIC, 392, 16, 24.500000, 
trial0037858, GDX, 84, 16, 5.250000, ZIC, 197, 16, 12.312500, 
trial0037859, GDX, 121, 16, 7.562500, ZIC, 264, 16, 16.500000, 
trial0037860, GDX, 128, 16, 8.000000, ZIC, 166, 16, 10.375000, 
trial0037861, GDX, 50, 16, 3.125000, ZIC, 37, 16, 2.312500, 
trial0037862, GDX, 100, 16, 6.250000, ZIC, 13, 16, 0.812500, 
trial0037863, GDX, 81, 16, 5.062500, ZIC, 77, 16, 4.812500, 
trial0037864, GDX, 112, 16, 7.000000, ZIC, 58, 16, 3.625000, 
trial0037865, GDX, 39, 16, 2.437500, ZIC, 25, 16, 1.562500, 
trial0037866, GDX, 136, 16, 8.500000, ZIC, 24, 16, 1.500000, 
trial0037867, GDX, 36, 16, 2.250000, ZIC, 115, 16, 7.187500, 
trial0037868, GDX, 90, 16, 5.625000, ZIC, 181, 16, 11.312500, 
trial0037869, GDX, 27, 16, 1.687500, ZIC, 104, 16, 6.500000, 
trial0037870, GDX, 98, 16, 6.125000, ZIC, 143, 16, 8.937500, 
trial0037871, GDX, 23, 16, 1.437500, ZIC, 44, 16, 2.750000, 
trial0037872, GDX, 85, 16, 5.312500, ZIC, 17, 16, 1.062500, 
trial0037873, GDX, 70, 16, 4.375000, ZIC, 97, 16, 6.062500, 
trial0037874, GDX, 62, 16, 3.875000, ZIC, 39, 16, 2.437500, 
trial0037875, GDX, 111, 16, 6.937500, ZIC, 16, 16, 1.000000, 
trial0037876, GDX, 45, 16, 2.812500, ZIC, 26, 16, 1.625000, 
trial0037877, GDX, 17, 16, 1.062500, ZIC, 48, 16, 3.000000, 
trial0037878, GDX, 20, 16, 1.250000, ZIC, 36, 16, 2.250000, 
