trial0042301, GDX, 348, 12, 29.000000, ZIC, 387, 16, 24.187500, ZIP, 126, 4, 31.500000, 
trial0042302, GDX, 561, 12, 46.750000, ZIC, 463, 16, 28.937500, ZIP, 60, 4, 15.000000, 
trial0042303, GDX, 193, 12, 16.083333, ZIC, 473, 16, 29.562500, ZIP, 168, 4, 42.000000, 
trial0042304, GDX, 246, 12, 20.500000, ZIC, 443, 16, 27.687500, ZIP, 149, 4, 37.250000, 
trial0042305, GDX, 357, 12, 29.750000, ZIC, 617, 16, 38.562500, ZIP, 102, 4, 25.500000, 
trial0042306, GDX, 394, 12, 32.833333, ZIC, 120, 16, 7.500000, ZIP, 90, 4, 22.500000, 
trial0042307, GDX, 237, 12, 19.750000, ZIC, 243, 16, 15.187500, ZIP, 64, 4, 16.000000, 
trial0042308, GDX, 257, 12, 21.416667, ZIC, 402, 16, 25.125000, ZIP, 339, 4, 84.750000, 
trial0042309, GDX, 265, 12, 22.083333, ZIC, 252, 16, 15.750000, ZIP, 234, 4, 58.500000, 
trial0042310, GDX, 311, 12, 25.916667, ZIC, 389, 16, 24.312500, ZIP, 61, 4, 15.250000, 
trial0042311, GDX, 354, 12, 29.500000, ZIC, 393, 16, 24.562500, ZIP, 207, 4, 51.750000, 
trial0042312, GDX, 210, 12, 17.500000, ZIC, 286, 16, 17.875000, ZIP, 159, 4, 39.750000, 
trial0042313, GDX, 316, 12, 26.333333, ZIC, 329, 16, 20.562500, ZIP, 192, 4, 48.000000, 
trial0042314, GDX, 195, 12, 16.250000, ZIC, 395, 16, 24.687500, ZIP, 416, 4, 104.000000, 
trial0042315, GDX, 201, 12, 16.750000, ZIC, 328, 16, 20.500000, ZIP, 204, 4, 51.000000, 
trial0042316, GDX, 262, 12, 21.833333, ZIC, 307, 16, 19.187500, ZIP, 259, 4, 64.750000, 
trial0042317, GDX, 231, 12, 19.250000, ZIC, 418, 16, 26.125000, ZIP, 176, 4, 44.000000, 
trial0042318, GDX, 162, 12, 13.500000, ZIC, 292, 16, 18.250000, ZIP, 103, 4, 25.750000, 
trial0042319, GDX, 525, 12, 43.750000, ZIC, 287, 16, 17.937500, ZIP, 204, 4, 51.000000, 
trial0042320, GDX, 197, 12, 16.416667, ZIC, 474, 16, 29.625000, ZIP, 100, 4, 25.000000, 
trial0042321, GDX, 218, 12, 18.166667, ZIC, 462, 16, 28.875000, ZIP, 119, 4, 29.750000, 
