trial0035101, ZIC, 532, 14, 38.000000, ZIP, 383, 18, 21.277778, 
trial0035102, ZIC, 595, 14, 42.500000, ZIP, 373, 18, 20.722222, 
trial0035103, ZIC, 79, 14, 5.642857, ZIP, 766, 18, 42.555556, 
trial0035104, ZIC, 427, 14, 30.500000, ZIP, 503, 18, 27.944444, 
trial0035105, ZIC, 512, 14, 36.571429, ZIP, 619, 18, 34.388889, 
trial0035106, ZIC, 535, 14, 38.214286, ZIP, 547, 18, 30.388889, 
trial0035107, ZIC, 452, 14, 32.285714, ZIP, 572, 18, 31.777778, 
trial0035108, ZIC, 267, 14, 19.071429, ZIP, 756, 18, 42.000000, 
trial0035109, ZIC, 423, 14, 30.214286, ZIP, 477, 18, 26.500000, 
trial0035110, ZIC, 391, 14, 27.928571, ZIP, 528, 18, 29.333333, 
trial0035111, ZIC, 405, 14, 28.928571, ZIP, 489, 18, 27.166667, 
trial0035112, ZIC, 524, 14, 37.428571, ZIP, 379, 18, 21.055556, 
trial0035113, ZIC, 407, 14, 29.071429, ZIP, 496, 18, 27.555556, 
trial0035114, ZIC, 409, 14, 29.214286, ZIP, 508, 18, 28.222222, 
trial0035115, ZIC, 545, 14, 38.928571, ZIP, 537, 18, 29.833333, 
trial0035116, ZIC, 461, 14, 32.928571, ZIP, 662, 18, 36.777778, 
trial0035117, ZIC, 431, 14, 30.785714, ZIP, 517, 18, 28.722222, 
trial0035118, ZIC, 436, 14, 31.142857, ZIP, 583, 18, 32.388889, 
trial0035119, ZIC, 336, 14, 24.000000, ZIP, 626, 18, 34.777778, 
trial0035120, ZIC, 388, 14, 27.714286, ZIP, 626, 18, 34.777778, 
trial0035121, ZIC, 275, 14, 19.642857, ZIP, 575, 18, 31.944444, 
trial0035122, ZIC, 333, 14, 23.785714, ZIP, 551, 18, 30.611111, 
trial0035123, ZIC, 124, 14, 8.857143, ZIP, 728, 18, 40.444444, 
trial0035124, ZIC, 360, 14, 25.714286, ZIP, 681, 18, 37.833333, 
trial0035125, ZIC, 307, 14, 21.928571, ZIP, 511, 18, 28.388889, 
trial0035126, ZIC, 227, 14, 16.214286, ZIP, 827, 18, 45.944444, 
trial0035127, ZIC, 337, 14, 24.071429, ZIP, 665, 18, 36.944444, 
trial0035128, ZIC, 473, 14, 33.785714, ZIP, 504, 18, 28.000000, 
trial0035129, ZIC, 446, 14, 31.857143, ZIP, 487, 18, 27.055556, 
trial0035130, ZIC, 224, 14, 16.000000, ZIP, 713, 18, 39.611111, 
trial0035131, ZIC, 125, 14, 8.928571, ZIP, 475, 18, 26.388889, 
trial0035132, ZIC, 87, 14, 6.214286, ZIP, 215, 18, 11.944444, 
trial0035133, ZIC, 79, 14, 5.642857, ZIP, 264, 18, 14.666667, 
trial0035134, ZIC, 100, 14, 7.142857, ZIP, 123, 18, 6.833333, 
trial0035135, ZIC, 129, 14, 9.214286, ZIP, 85, 18, 4.722222, 
trial0035136, ZIC, 118, 14, 8.428571, ZIP, 177, 18, 9.833333, 
trial0035137, ZIC, 94, 14, 6.714286, ZIP, 428, 18, 23.777778, 
trial0035138, ZIC, 220, 14, 15.714286, ZIP, 651, 18, 36.166667, 
trial0035139, ZIC, 139, 14, 9.928571, ZIP, 216, 18, 12.000000, 
trial0035140, ZIC, 108, 14, 7.714286, ZIP, 395, 18, 21.944444, 
