trial0033601, AA, 194, 4, 48.500000, ZIC, 596, 14, 42.571429, ZIP, 947, 14, 67.642857, 
trial0033602, AA, 122, 4, 30.500000, ZIC, 1144, 14, 81.714286, ZIP, 525, 14, 37.500000, 
trial0033603, AA, 423, 4, 105.750000, ZIC, 323, 14, 23.071429, ZIP, 1034, 14, 73.857143, 
trial0033604, AA, 572, 4, 143.000000, ZIC, 330, 14, 23.571429, ZIP, 614, 14, 43.857143, 
trial0033605, AA, 242, 4, 60.500000, ZIC, 885, 14, 63.214286, ZIP, 656, 14, 46.857143, 
trial0033606, AA, 36, 4, 9.000000, ZIC, 953, 14, 68.071429, ZIP, 664, 14, 47.428571, 
trial0033607, AA, 203, 4, 50.750000, ZIC, 631, 14, 45.071429, ZIP, 932, 14, 66.571429, 
trial0033608, AA, 226, 4, 56.500000, ZIC, 1052, 14, 75.142857, ZIP, 585, 14, 41.785714, 
trial0033609, AA, 218, 4, 54.500000, ZIC, 320, 14, 22.857143, ZIP, 964, 14, 68.857143, 
trial0033610, AA, 298, 4, 74.500000, ZIC, 1010, 14, 72.142857, ZIP, 496, 14, 35.428571, 
trial0033611, AA, 131, 4, 32.750000, ZIC, 764, 14, 54.571429, ZIP, 747, 14, 53.357143, 
trial0033612, AA, 119, 4, 29.750000, ZIC, 966, 14, 69.000000, ZIP, 733, 14, 52.357143, 
trial0033613, AA, 74, 4, 18.500000, ZIC, 803, 14, 57.357143, ZIP, 666, 14, 47.571429, 
trial0033614, AA, 279, 4, 69.750000, ZIC, 522, 14, 37.285714, ZIP, 960, 14, 68.571429, 
trial0033615, AA, 321, 4, 80.250000, ZIC, 761, 14, 54.357143, ZIP, 743, 14, 53.071429, 
trial0033616, AA, 370, 4, 92.500000, ZIC, 700, 14, 50.000000, ZIP, 721, 14, 51.500000, 
trial0033617, AA, 254, 4, 63.500000, ZIC, 626, 14, 44.714286, ZIP, 853, 14, 60.928571, 
trial0033618, AA, 246, 4, 61.500000, ZIC, 625, 14, 44.642857, ZIP, 832, 14, 59.428571, 
trial0033619, AA, 415, 4, 103.750000, ZIC, 607, 14, 43.357143, ZIP, 590, 14, 42.142857, 
trial0033620, AA, 359, 4, 89.750000, ZIC, 806, 14, 57.571429, ZIP, 558, 14, 39.857143, 
trial0033621, AA, 289, 4, 72.250000, ZIC, 1065, 14, 76.071429, ZIP, 511, 14, 36.500000, 
trial0033622, AA, 70, 4, 17.500000, ZIC, 577, 14, 41.214286, ZIP, 956, 14, 68.285714, 
trial0033623, AA, 59, 4, 14.750000, ZIC, 1040, 14, 74.285714, ZIP, 650, 14, 46.428571, 
trial0033624, AA, 125, 4, 31.250000, ZIC, 632, 14, 45.142857, ZIP, 1066, 14, 76.142857, 
trial0033625, AA, 175, 4, 43.750000, ZIC, 512, 14, 36.571429, ZIP, 1200, 14, 85.714286, 
trial0033626, AA, 377, 4, 94.250000, ZIC, 591, 14, 42.214286, ZIP, 635, 14, 45.357143, 
trial0033627, AA, 21, 4, 5.250000, ZIC, 916, 14, 65.428571, ZIP, 906, 14, 64.714286, 
trial0033628, AA, 0, 4, 0.000000, ZIC, 498, 14, 35.571429, ZIP, 1095, 14, 78.214286, 
trial0033629, AA, 549, 4, 137.250000, ZIC, 417, 14, 29.785714, ZIP, 646, 14, 46.142857, 
trial0033630, AA, 186, 4, 46.500000, ZIC, 601, 14, 42.928571, ZIP, 752, 14, 53.714286, 
trial0033631, AA, 301, 4, 75.250000, ZIC, 309, 14, 22.071429, ZIP, 845, 14, 60.357143, 
trial0033632, AA, 134, 4, 33.500000, ZIC, 306, 14, 21.857143, ZIP, 802, 14, 57.285714, 
trial0033633, AA, 177, 4, 44.250000, ZIC, 690, 14, 49.285714, ZIP, 578, 14, 41.285714, 
trial0033634, AA, 219, 4, 54.750000, ZIC, 545, 14, 38.928571, ZIP, 622, 14, 44.428571, 
trial0033635, AA, 127, 4, 31.750000, ZIC, 812, 14, 58.000000, ZIP, 478, 14, 34.142857, 
trial0033636, AA, 214, 4, 53.500000, ZIC, 565, 14, 40.357143, ZIP, 581, 14, 41.500000, 
trial0033637, AA, 245, 4, 61.250000, ZIC, 630, 14, 45.000000, ZIP, 497, 14, 35.500000, 
trial0033638, AA, 84, 4, 21.000000, ZIC, 346, 14, 24.714286, ZIP, 1056, 14, 75.428571, 
trial0033639, AA, 269, 4, 67.250000, ZIC, 530, 14, 37.857143, ZIP, 604, 14, 43.142857, 
trial0033640, AA, 220, 4, 55.000000, ZIC, 440, 14, 31.428571, ZIP, 723, 14, 51.642857, 
trial0033641, AA, 214, 4, 53.500000, ZIC, 502, 14, 35.857143, ZIP, 582, 14, 41.571429, 
trial0033642, AA, 267, 4, 66.750000, ZIC, 794, 14, 56.714286, ZIP, 377, 14, 26.928571, 
trial0033643, AA, 365, 4, 91.250000, ZIC, 417, 14, 29.785714, ZIP, 697, 14, 49.785714, 
trial0033644, AA, 113, 4, 28.250000, ZIC, 707, 14, 50.500000, ZIP, 505, 14, 36.071429, 
trial0033645, AA, 0, 4, 0.000000, ZIC, 652, 14, 46.571429, ZIP, 655, 14, 46.785714, 
trial0033646, AA, 133, 4, 33.250000, ZIC, 611, 14, 43.642857, ZIP, 696, 14, 49.714286, 
trial0033647, AA, 370, 4, 92.500000, ZIC, 380, 14, 27.142857, ZIP, 618, 14, 44.142857, 
trial0033648, AA, 279, 4, 69.750000, ZIC, 554, 14, 39.571429, ZIP, 463, 14, 33.071429, 
trial0033649, AA, 24, 4, 6.000000, ZIC, 560, 14, 40.000000, ZIP, 926, 14, 66.142857, 
trial0033650, AA, 265, 4, 66.250000, ZIC, 498, 14, 35.571429, ZIP, 500, 14, 35.714286, 
trial0033651, AA, 199, 4, 49.750000, ZIC, 814, 14, 58.142857, ZIP, 454, 14, 32.428571, 
trial0033652, AA, 228, 4, 57.000000, ZIC, 779, 14, 55.642857, ZIP, 392, 14, 28.000000, 
trial0033653, AA, 82, 4, 20.500000, ZIC, 542, 14, 38.714286, ZIP, 678, 14, 48.428571, 
trial0033654, AA, 232, 4, 58.000000, ZIC, 681, 14, 48.642857, ZIP, 588, 14, 42.000000, 
trial0033655, AA, 350, 4, 87.500000, ZIC, 779, 14, 55.642857, ZIP, 298, 14, 21.285714, 
trial0033656, AA, 236, 4, 59.000000, ZIC, 578, 14, 41.285714, ZIP, 736, 14, 52.571429, 
trial0033657, AA, 187, 4, 46.750000, ZIC, 699, 14, 49.928571, ZIP, 473, 14, 33.785714, 
trial0033658, AA, 246, 4, 61.500000, ZIC, 508, 14, 36.285714, ZIP, 537, 14, 38.357143, 
trial0033659, AA, 225, 4, 56.250000, ZIC, 424, 14, 30.285714, ZIP, 753, 14, 53.785714, 
