trial0023701, GDX, 114, 26, 4.384615, ZIC, 382, 6, 63.666667, 
trial0023702, GDX, 278, 26, 10.692308, ZIC, 189, 6, 31.500000, 
trial0023703, GDX, 590, 26, 22.692308, ZIC, 87, 6, 14.500000, 
trial0023704, GDX, 176, 26, 6.769231, ZIC, 329, 6, 54.833333, 
trial0023705, GDX, 473, 26, 18.192308, ZIC, 407, 6, 67.833333, 
trial0023706, GDX, 671, 26, 25.807692, ZIC, 655, 6, 109.166667, 
trial0023707, GDX, 1191, 26, 45.807692, ZIC, 34, 6, 5.666667, 
trial0023708, GDX, 402, 26, 15.461538, ZIC, 25, 6, 4.166667, 
trial0023709, GDX, 314, 26, 12.076923, ZIC, 762, 6, 127.000000, 
trial0023710, GDX, 504, 26, 19.384615, ZIC, 430, 6, 71.666667, 
trial0023711, GDX, 310, 26, 11.923077, ZIC, 492, 6, 82.000000, 
trial0023712, GDX, 948, 26, 36.461538, ZIC, 168, 6, 28.000000, 
trial0023713, GDX, 480, 26, 18.461538, ZIC, 179, 6, 29.833333, 
trial0023714, GDX, 671, 26, 25.807692, ZIC, 490, 6, 81.666667, 
trial0023715, GDX, 811, 26, 31.192308, ZIC, 248, 6, 41.333333, 
trial0023716, GDX, 277, 26, 10.653846, ZIC, 585, 6, 97.500000, 
trial0023717, GDX, 699, 26, 26.884615, ZIC, 181, 6, 30.166667, 
trial0023718, GDX, 231, 26, 8.884615, ZIC, 396, 6, 66.000000, 
trial0023719, GDX, 378, 26, 14.538462, ZIC, 290, 6, 48.333333, 
trial0023720, GDX, 814, 26, 31.307692, ZIC, 484, 6, 80.666667, 
trial0023721, GDX, 313, 26, 12.038462, ZIC, 694, 6, 115.666667, 
trial0023722, GDX, 494, 26, 19.000000, ZIC, 90, 6, 15.000000, 
trial0023723, GDX, 769, 26, 29.576923, ZIC, 415, 6, 69.166667, 
trial0023724, GDX, 144, 26, 5.538462, ZIC, 581, 6, 96.833333, 
trial0023725, GDX, 746, 26, 28.692308, ZIC, 240, 6, 40.000000, 
trial0023726, GDX, 214, 26, 8.230769, ZIC, 537, 6, 89.500000, 
trial0023727, GDX, 1226, 26, 47.153846, ZIC, 164, 6, 27.333333, 
trial0023728, GDX, 1116, 26, 42.923077, ZIC, 123, 6, 20.500000, 
trial0023729, GDX, 196, 26, 7.538462, ZIC, 480, 6, 80.000000, 
