trial0023401, AA, 0, 2, 0.000000, GDX, 573, 24, 23.875000, ZIC, 402, 6, 67.000000, 
trial0023402, AA, 359, 2, 179.500000, GDX, 495, 24, 20.625000, ZIC, 20, 6, 3.333333, 
trial0023403, AA, 0, 2, 0.000000, GDX, 78, 24, 3.250000, ZIC, 347, 6, 57.833333, 
trial0023404, AA, 268, 2, 134.000000, GDX, 114, 24, 4.750000, ZIC, 354, 6, 59.000000, 
trial0023405, AA, 67, 2, 33.500000, GDX, 395, 24, 16.458333, ZIC, 383, 6, 63.833333, 
trial0023406, AA, 421, 2, 210.500000, GDX, 355, 24, 14.791667, ZIC, 613, 6, 102.166667, 
trial0023407, AA, 38, 2, 19.000000, GDX, 833, 24, 34.708333, ZIC, 318, 6, 53.000000, 
trial0023408, AA, 79, 2, 39.500000, GDX, 1004, 24, 41.833333, ZIC, 248, 6, 41.333333, 
trial0023409, AA, 256, 2, 128.000000, GDX, 569, 24, 23.708333, ZIC, 228, 6, 38.000000, 
trial0023410, AA, 5, 2, 2.500000, GDX, 1238, 24, 51.583333, ZIC, 143, 6, 23.833333, 
trial0023411, AA, 46, 2, 23.000000, GDX, 115, 24, 4.791667, ZIC, 544, 6, 90.666667, 
trial0023412, AA, 43, 2, 21.500000, GDX, 1200, 24, 50.000000, ZIC, 233, 6, 38.833333, 
trial0023413, AA, 129, 2, 64.500000, GDX, 316, 24, 13.166667, ZIC, 474, 6, 79.000000, 
trial0023414, AA, 43, 2, 21.500000, GDX, 1088, 24, 45.333333, ZIC, 876, 6, 146.000000, 
trial0023415, AA, 259, 2, 129.500000, GDX, 1035, 24, 43.125000, ZIC, 292, 6, 48.666667, 
trial0023416, AA, 249, 2, 124.500000, GDX, 489, 24, 20.375000, ZIC, 473, 6, 78.833333, 
trial0023417, AA, 94, 2, 47.000000, GDX, 269, 24, 11.208333, ZIC, 285, 6, 47.500000, 
trial0023418, AA, 162, 2, 81.000000, GDX, 459, 24, 19.125000, ZIC, 224, 6, 37.333333, 
trial0023419, AA, 47, 2, 23.500000, GDX, 71, 24, 2.958333, ZIC, 706, 6, 117.666667, 
trial0023420, AA, 3, 2, 1.500000, GDX, 1112, 24, 46.333333, ZIC, 119, 6, 19.833333, 
trial0023421, AA, 26, 2, 13.000000, GDX, 153, 24, 6.375000, ZIC, 333, 6, 55.500000, 
trial0023422, AA, 111, 2, 55.500000, GDX, 712, 24, 29.666667, ZIC, 31, 6, 5.166667, 
trial0023423, AA, 0, 2, 0.000000, GDX, 565, 24, 23.541667, ZIC, 653, 6, 108.833333, 
trial0023424, AA, 0, 2, 0.000000, GDX, 296, 24, 12.333333, ZIC, 564, 6, 94.000000, 
trial0023425, AA, 77, 2, 38.500000, GDX, 708, 24, 29.500000, ZIC, 241, 6, 40.166667, 
trial0023426, AA, 96, 2, 48.000000, GDX, 1324, 24, 55.166667, ZIC, 350, 6, 58.333333, 
trial0023427, AA, 224, 2, 112.000000, GDX, 459, 24, 19.125000, ZIC, 335, 6, 55.833333, 
trial0023428, AA, 15, 2, 7.500000, GDX, 1231, 24, 51.291667, ZIC, 303, 6, 50.500000, 
trial0023429, AA, 75, 2, 37.500000, GDX, 863, 24, 35.958333, ZIC, 261, 6, 43.500000, 
trial0023430, AA, 263, 2, 131.500000, GDX, 1301, 24, 54.208333, ZIC, 125, 6, 20.833333, 
trial0023431, AA, 72, 2, 36.000000, GDX, 495, 24, 20.625000, ZIC, 0, 6, 0.000000, 
trial0023432, AA, 21, 2, 10.500000, GDX, 200, 24, 8.333333, ZIC, 28, 6, 4.666667, 
trial0023433, AA, 0, 2, 0.000000, GDX, 524, 24, 21.833333, ZIC, 149, 6, 24.833333, 
trial0023434, AA, 4, 2, 2.000000, GDX, 382, 24, 15.916667, ZIC, 31, 6, 5.166667, 
trial0023435, AA, 41, 2, 20.500000, GDX, 161, 24, 6.708333, ZIC, 234, 6, 39.000000, 
trial0023436, AA, 0, 2, 0.000000, GDX, 76, 24, 3.166667, ZIC, 127, 6, 21.166667, 
trial0023437, AA, 32, 2, 16.000000, GDX, 107, 24, 4.458333, ZIC, 125, 6, 20.833333, 
trial0023438, AA, 5, 2, 2.500000, GDX, 93, 24, 3.875000, ZIC, 16, 6, 2.666667, 
trial0023439, AA, 0, 2, 0.000000, GDX, 140, 24, 5.833333, ZIC, 96, 6, 16.000000, 
trial0023440, AA, 55, 2, 27.500000, GDX, 160, 24, 6.666667, ZIC, 178, 6, 29.666667, 
trial0023441, AA, 0, 2, 0.000000, GDX, 202, 24, 8.416667, ZIC, 140, 6, 23.333333, 
trial0023442, AA, 5, 2, 2.500000, GDX, 347, 24, 14.458333, ZIC, 131, 6, 21.833333, 
trial0023443, AA, 0, 2, 0.000000, GDX, 140, 24, 5.833333, ZIC, 188, 6, 31.333333, 
trial0023444, AA, 41, 2, 20.500000, GDX, 399, 24, 16.625000, ZIC, 84, 6, 14.000000, 
trial0023445, AA, 0, 2, 0.000000, GDX, 143, 24, 5.958333, ZIC, 74, 6, 12.333333, 
trial0023446, AA, 35, 2, 17.500000, GDX, 232, 24, 9.666667, ZIC, 60, 6, 10.000000, 
trial0023447, AA, 33, 2, 16.500000, GDX, 354, 24, 14.750000, ZIC, 0, 6, 0.000000, 
trial0023448, AA, 62, 2, 31.000000, GDX, 286, 24, 11.916667, ZIC, 41, 6, 6.833333, 
trial0023449, AA, 7, 2, 3.500000, GDX, 261, 24, 10.875000, ZIC, 195, 6, 32.500000, 
trial0023450, AA, 34, 2, 17.000000, GDX, 76, 24, 3.166667, ZIC, 52, 6, 8.666667, 
trial0023451, AA, 70, 2, 35.000000, GDX, 169, 24, 7.041667, ZIC, 79, 6, 13.166667, 
trial0023452, AA, 86, 2, 43.000000, GDX, 361, 24, 15.041667, ZIC, 106, 6, 17.666667, 
