trial0027901, AA, 1157, 22, 52.590909, ZIC, 438, 6, 73.000000, ZIP, 134, 4, 33.500000, 
trial0027902, AA, 1182, 22, 53.727273, ZIC, 320, 6, 53.333333, ZIP, 195, 4, 48.750000, 
trial0027903, AA, 1327, 22, 60.318182, ZIC, 144, 6, 24.000000, ZIP, 130, 4, 32.500000, 
trial0027904, AA, 1261, 22, 57.318182, ZIC, 63, 6, 10.500000, ZIP, 244, 4, 61.000000, 
trial0027905, AA, 1336, 22, 60.727273, ZIC, 107, 6, 17.833333, ZIP, 250, 4, 62.500000, 
trial0027906, AA, 1090, 22, 49.545455, ZIC, 362, 6, 60.333333, ZIP, 306, 4, 76.500000, 
trial0027907, AA, 1289, 22, 58.590909, ZIC, 224, 6, 37.333333, ZIP, 205, 4, 51.250000, 
trial0027908, AA, 1259, 22, 57.227273, ZIC, 60, 6, 10.000000, ZIP, 375, 4, 93.750000, 
trial0027909, AA, 1480, 22, 67.272727, ZIC, 93, 6, 15.500000, ZIP, 206, 4, 51.500000, 
trial0027910, AA, 1122, 22, 51.000000, ZIC, 171, 6, 28.500000, ZIP, 472, 4, 118.000000, 
trial0027911, AA, 1374, 22, 62.454545, ZIC, 236, 6, 39.333333, ZIP, 2, 4, 0.500000, 
trial0027912, AA, 1127, 22, 51.227273, ZIC, 161, 6, 26.833333, ZIP, 376, 4, 94.000000, 
trial0027913, AA, 1398, 22, 63.545455, ZIC, 110, 6, 18.333333, ZIP, 280, 4, 70.000000, 
trial0027914, AA, 802, 22, 36.454545, ZIC, 229, 6, 38.166667, ZIP, 579, 4, 144.750000, 
trial0027915, AA, 1293, 22, 58.772727, ZIC, 75, 6, 12.500000, ZIP, 387, 4, 96.750000, 
trial0027916, AA, 1206, 22, 54.818182, ZIC, 191, 6, 31.833333, ZIP, 308, 4, 77.000000, 
trial0027917, AA, 1239, 22, 56.318182, ZIC, 104, 6, 17.333333, ZIP, 407, 4, 101.750000, 
trial0027918, AA, 1085, 22, 49.318182, ZIC, 259, 6, 43.166667, ZIP, 441, 4, 110.250000, 
trial0027919, AA, 804, 22, 36.545455, ZIC, 316, 6, 52.666667, ZIP, 499, 4, 124.750000, 
trial0027920, AA, 1020, 22, 46.363636, ZIC, 265, 6, 44.166667, ZIP, 449, 4, 112.250000, 
trial0027921, AA, 1315, 22, 59.772727, ZIC, 169, 6, 28.166667, ZIP, 324, 4, 81.000000, 
trial0027922, AA, 1150, 22, 52.272727, ZIC, 364, 6, 60.666667, ZIP, 219, 4, 54.750000, 
trial0027923, AA, 1481, 22, 67.318182, ZIC, 170, 6, 28.333333, ZIP, 163, 4, 40.750000, 
