trial0019801, AA, 2629, 26, 101.115385, ZIC, 89, 6, 14.833333, 
trial0019802, AA, 2701, 26, 103.884615, ZIC, 445, 6, 74.166667, 
trial0019803, AA, 2688, 26, 103.384615, ZIC, 672, 6, 112.000000, 
trial0019804, AA, 2784, 26, 107.076923, ZIC, 563, 6, 93.833333, 
trial0019805, AA, 3215, 26, 123.653846, ZIC, 604, 6, 100.666667, 
trial0019806, AA, 3967, 26, 152.576923, ZIC, 1028, 6, 171.333333, 
trial0019807, AA, 4386, 26, 168.692308, ZIC, 900, 6, 150.000000, 
trial0019808, AA, 3988, 26, 153.384615, ZIC, 1565, 6, 260.833333, 
trial0019809, AA, 3009, 26, 115.730769, ZIC, 1419, 6, 236.500000, 
trial0019810, AA, 4259, 26, 163.807692, ZIC, 326, 6, 54.333333, 
trial0019811, AA, 4237, 26, 162.961538, ZIC, 535, 6, 89.166667, 
trial0019812, AA, 4743, 26, 182.423077, ZIC, 478, 6, 79.666667, 
trial0019813, AA, 4513, 26, 173.576923, ZIC, 380, 6, 63.333333, 
trial0019814, AA, 3866, 26, 148.692308, ZIC, 462, 6, 77.000000, 
trial0019815, AA, 3883, 26, 149.346154, ZIC, 1233, 6, 205.500000, 
trial0019816, AA, 3609, 26, 138.807692, ZIC, 1053, 6, 175.500000, 
trial0019817, AA, 3481, 26, 133.884615, ZIC, 1260, 6, 210.000000, 
trial0019818, AA, 3334, 26, 128.230769, ZIC, 1127, 6, 187.833333, 
trial0019819, AA, 4153, 26, 159.730769, ZIC, 731, 6, 121.833333, 
trial0019820, AA, 4208, 26, 161.846154, ZIC, 567, 6, 94.500000, 
trial0019821, AA, 4201, 26, 161.576923, ZIC, 460, 6, 76.666667, 
trial0019822, AA, 4464, 26, 171.692308, ZIC, 612, 6, 102.000000, 
trial0019823, AA, 3806, 26, 146.384615, ZIC, 1025, 6, 170.833333, 
trial0019824, AA, 3663, 26, 140.884615, ZIC, 1007, 6, 167.833333, 
trial0019825, AA, 4559, 26, 175.346154, ZIC, 288, 6, 48.000000, 
trial0019826, AA, 3339, 26, 128.423077, ZIC, 1017, 6, 169.500000, 
trial0019827, AA, 3743, 26, 143.961538, ZIC, 1156, 6, 192.666667, 
