trial0022801, GDX, 766, 18, 42.555556, ZIC, 250, 6, 41.666667, ZIP, 170, 8, 21.250000, 
trial0022802, GDX, 180, 18, 10.000000, ZIC, 58, 6, 9.666667, ZIP, 278, 8, 34.750000, 
trial0022803, GDX, 613, 18, 34.055556, ZIC, 38, 6, 6.333333, ZIP, 354, 8, 44.250000, 
trial0022804, GDX, 459, 18, 25.500000, ZIC, 212, 6, 35.333333, ZIP, 428, 8, 53.500000, 
trial0022805, GDX, 752, 18, 41.777778, ZIC, 21, 6, 3.500000, ZIP, 187, 8, 23.375000, 
trial0022806, GDX, 389, 18, 21.611111, ZIC, 7, 6, 1.166667, ZIP, 251, 8, 31.375000, 
trial0022807, GDX, 467, 18, 25.944444, ZIC, 141, 6, 23.500000, ZIP, 120, 8, 15.000000, 
trial0022808, GDX, 281, 18, 15.611111, ZIC, 64, 6, 10.666667, ZIP, 184, 8, 23.000000, 
trial0022809, GDX, 319, 18, 17.722222, ZIC, 83, 6, 13.833333, ZIP, 445, 8, 55.625000, 
trial0022810, GDX, 522, 18, 29.000000, ZIC, 27, 6, 4.500000, ZIP, 343, 8, 42.875000, 
trial0022811, GDX, 529, 18, 29.388889, ZIC, 49, 6, 8.166667, ZIP, 329, 8, 41.125000, 
trial0022812, GDX, 103, 18, 5.722222, ZIC, 38, 6, 6.333333, ZIP, 440, 8, 55.000000, 
trial0022813, GDX, 691, 18, 38.388889, ZIC, 88, 6, 14.666667, ZIP, 120, 8, 15.000000, 
trial0022814, GDX, 553, 18, 30.722222, ZIC, 155, 6, 25.833333, ZIP, 426, 8, 53.250000, 
trial0022815, GDX, 488, 18, 27.111111, ZIC, 130, 6, 21.666667, ZIP, 355, 8, 44.375000, 
trial0022816, GDX, 328, 18, 18.222222, ZIC, 0, 6, 0.000000, ZIP, 204, 8, 25.500000, 
trial0022817, GDX, 460, 18, 25.555556, ZIC, 132, 6, 22.000000, ZIP, 211, 8, 26.375000, 
trial0022818, GDX, 547, 18, 30.388889, ZIC, 98, 6, 16.333333, ZIP, 78, 8, 9.750000, 
trial0022819, GDX, 280, 18, 15.555556, ZIC, 282, 6, 47.000000, ZIP, 141, 8, 17.625000, 
trial0022820, GDX, 256, 18, 14.222222, ZIC, 50, 6, 8.333333, ZIP, 286, 8, 35.750000, 
trial0022821, GDX, 304, 18, 16.888889, ZIC, 149, 6, 24.833333, ZIP, 454, 8, 56.750000, 
trial0022822, GDX, 746, 18, 41.444444, ZIC, 19, 6, 3.166667, ZIP, 389, 8, 48.625000, 
trial0022823, GDX, 666, 18, 37.000000, ZIC, 76, 6, 12.666667, ZIP, 111, 8, 13.875000, 
trial0022824, GDX, 198, 18, 11.000000, ZIC, 162, 6, 27.000000, ZIP, 99, 8, 12.375000, 
trial0022825, GDX, 486, 18, 27.000000, ZIC, 65, 6, 10.833333, ZIP, 492, 8, 61.500000, 
trial0022826, GDX, 171, 18, 9.500000, ZIC, 106, 6, 17.666667, ZIP, 550, 8, 68.750000, 
trial0022827, GDX, 353, 18, 19.611111, ZIC, 95, 6, 15.833333, ZIP, 37, 8, 4.625000, 
trial0022828, GDX, 337, 18, 18.722222, ZIC, 122, 6, 20.333333, ZIP, 436, 8, 54.500000, 
trial0022829, GDX, 299, 18, 16.611111, ZIC, 122, 6, 20.333333, ZIP, 500, 8, 62.500000, 
trial0022830, GDX, 532, 18, 29.555556, ZIC, 40, 6, 6.666667, ZIP, 204, 8, 25.500000, 
trial0022831, GDX, 726, 18, 40.333333, ZIC, 204, 6, 34.000000, ZIP, 749, 8, 93.625000, 
trial0022832, GDX, 264, 18, 14.666667, ZIC, 120, 6, 20.000000, ZIP, 769, 8, 96.125000, 
trial0022833, GDX, 1433, 18, 79.611111, ZIC, 252, 6, 42.000000, ZIP, 131, 8, 16.375000, 
trial0022834, GDX, 934, 18, 51.888889, ZIC, 265, 6, 44.166667, ZIP, 495, 8, 61.875000, 
trial0022835, GDX, 631, 18, 35.055556, ZIC, 604, 6, 100.666667, ZIP, 866, 8, 108.250000, 
trial0022836, GDX, 667, 18, 37.055556, ZIC, 551, 6, 91.833333, ZIP, 723, 8, 90.375000, 
trial0022837, GDX, 769, 18, 42.722222, ZIC, 399, 6, 66.500000, ZIP, 934, 8, 116.750000, 
trial0022838, GDX, 600, 18, 33.333333, ZIC, 219, 6, 36.500000, ZIP, 990, 8, 123.750000, 
trial0022839, GDX, 1239, 18, 68.833333, ZIC, 29, 6, 4.833333, ZIP, 948, 8, 118.500000, 
trial0022840, GDX, 711, 18, 39.500000, ZIC, 342, 6, 57.000000, ZIP, 623, 8, 77.875000, 
trial0022841, GDX, 1441, 18, 80.055556, ZIC, 78, 6, 13.000000, ZIP, 883, 8, 110.375000, 
trial0022842, GDX, 858, 18, 47.666667, ZIC, 672, 6, 112.000000, ZIP, 334, 8, 41.750000, 
trial0022843, GDX, 602, 18, 33.444444, ZIC, 708, 6, 118.000000, ZIP, 337, 8, 42.125000, 
trial0022844, GDX, 519, 18, 28.833333, ZIC, 781, 6, 130.166667, ZIP, 470, 8, 58.750000, 
trial0022845, GDX, 959, 18, 53.277778, ZIC, 463, 6, 77.166667, ZIP, 358, 8, 44.750000, 
trial0022846, GDX, 726, 18, 40.333333, ZIC, 653, 6, 108.833333, ZIP, 204, 8, 25.500000, 
trial0022847, GDX, 509, 18, 28.277778, ZIC, 336, 6, 56.000000, ZIP, 1079, 8, 134.875000, 
trial0022848, GDX, 333, 18, 18.500000, ZIC, 242, 6, 40.333333, ZIP, 734, 8, 91.750000, 
trial0022849, GDX, 835, 18, 46.388889, ZIC, 812, 6, 135.333333, ZIP, 798, 8, 99.750000, 
trial0022850, GDX, 384, 18, 21.333333, ZIC, 275, 6, 45.833333, ZIP, 904, 8, 113.000000, 
trial0022851, GDX, 335, 18, 18.611111, ZIC, 144, 6, 24.000000, ZIP, 1378, 8, 172.250000, 
trial0022852, GDX, 657, 18, 36.500000, ZIC, 89, 6, 14.833333, ZIP, 1146, 8, 143.250000, 
trial0022853, GDX, 707, 18, 39.277778, ZIC, 436, 6, 72.666667, ZIP, 314, 8, 39.250000, 
trial0022854, GDX, 502, 18, 27.888889, ZIC, 405, 6, 67.500000, ZIP, 693, 8, 86.625000, 
trial0022855, GDX, 901, 18, 50.055556, ZIC, 700, 6, 116.666667, ZIP, 872, 8, 109.000000, 
trial0022856, GDX, 420, 18, 23.333333, ZIC, 543, 6, 90.500000, ZIP, 432, 8, 54.000000, 
trial0022857, GDX, 634, 18, 35.222222, ZIC, 321, 6, 53.500000, ZIP, 566, 8, 70.750000, 
trial0022858, GDX, 816, 18, 45.333333, ZIC, 396, 6, 66.000000, ZIP, 1244, 8, 155.500000, 
