trial0034501, AA, 1443, 22, 65.590909, ZIC, 315, 10, 31.500000, 
trial0034502, AA, 1410, 22, 64.090909, ZIC, 369, 10, 36.900000, 
trial0034503, AA, 1087, 22, 49.409091, ZIC, 688, 10, 68.800000, 
trial0034504, AA, 1192, 22, 54.181818, ZIC, 593, 10, 59.300000, 
trial0034505, AA, 1290, 22, 58.636364, ZIC, 505, 10, 50.500000, 
trial0034506, AA, 1358, 22, 61.727273, ZIC, 506, 10, 50.600000, 
trial0034507, AA, 1301, 22, 59.136364, ZIC, 484, 10, 48.400000, 
trial0034508, AA, 1383, 22, 62.863636, ZIC, 428, 10, 42.800000, 
trial0034509, AA, 1244, 22, 56.545455, ZIC, 581, 10, 58.100000, 
trial0034510, AA, 1054, 22, 47.909091, ZIC, 725, 10, 72.500000, 
trial0034511, AA, 1089, 22, 49.500000, ZIC, 598, 10, 59.800000, 
trial0034512, AA, 1165, 22, 52.954545, ZIC, 605, 10, 60.500000, 
trial0034513, AA, 1238, 22, 56.272727, ZIC, 548, 10, 54.800000, 
trial0034514, AA, 1249, 22, 56.772727, ZIC, 467, 10, 46.700000, 
trial0034515, AA, 1425, 22, 64.772727, ZIC, 302, 10, 30.200000, 
trial0034516, AA, 1254, 22, 57.000000, ZIC, 546, 10, 54.600000, 
trial0034517, AA, 1264, 22, 57.454545, ZIC, 492, 10, 49.200000, 
trial0034518, AA, 1316, 22, 59.818182, ZIC, 498, 10, 49.800000, 
trial0034519, AA, 1273, 22, 57.863636, ZIC, 581, 10, 58.100000, 
trial0034520, AA, 1231, 22, 55.954545, ZIC, 600, 10, 60.000000, 
trial0034521, AA, 1504, 22, 68.363636, ZIC, 342, 10, 34.200000, 
trial0034522, AA, 1468, 22, 66.727273, ZIC, 371, 10, 37.100000, 
trial0034523, AA, 1213, 22, 55.136364, ZIC, 641, 10, 64.100000, 
trial0034524, AA, 1179, 22, 53.590909, ZIC, 560, 10, 56.000000, 
trial0034525, AA, 1322, 22, 60.090909, ZIC, 402, 10, 40.200000, 
trial0034526, AA, 1355, 22, 61.590909, ZIC, 495, 10, 49.500000, 
trial0034527, AA, 1159, 22, 52.681818, ZIC, 566, 10, 56.600000, 
trial0034528, AA, 1352, 22, 61.454545, ZIC, 510, 10, 51.000000, 
trial0034529, AA, 1017, 22, 46.227273, ZIC, 682, 10, 68.200000, 
trial0034530, AA, 1257, 22, 57.136364, ZIC, 587, 10, 58.700000, 
trial0034531, AA, 367, 22, 16.681818, ZIC, 160, 10, 16.000000, 
trial0034532, AA, 463, 22, 21.045455, ZIC, 80, 10, 8.000000, 
trial0034533, AA, 333, 22, 15.136364, ZIC, 176, 10, 17.600000, 
trial0034534, AA, 417, 22, 18.954545, ZIC, 76, 10, 7.600000, 
trial0034535, AA, 369, 22, 16.772727, ZIC, 146, 10, 14.600000, 
trial0034536, AA, 388, 22, 17.636364, ZIC, 119, 10, 11.900000, 
