trial0039901, AA, 399, 8, 49.875000, GDX, 472, 12, 39.333333, ZIC, 513, 10, 51.300000, ZIP, 7, 2, 3.500000, 
trial0039902, AA, 645, 8, 80.625000, GDX, 420, 12, 35.000000, ZIC, 254, 10, 25.400000, ZIP, 178, 2, 89.000000, 
trial0039903, AA, 311, 8, 38.875000, GDX, 462, 12, 38.500000, ZIC, 561, 10, 56.100000, ZIP, 200, 2, 100.000000, 
trial0039904, AA, 373, 8, 46.625000, GDX, 707, 12, 58.916667, ZIC, 233, 10, 23.300000, ZIP, 180, 2, 90.000000, 
trial0039905, AA, 744, 8, 93.000000, GDX, 319, 12, 26.583333, ZIC, 291, 10, 29.100000, ZIP, 201, 2, 100.500000, 
trial0039906, AA, 348, 8, 43.500000, GDX, 564, 12, 47.000000, ZIC, 481, 10, 48.100000, ZIP, 132, 2, 66.000000, 
trial0039907, AA, 126, 8, 15.750000, GDX, 717, 12, 59.750000, ZIC, 507, 10, 50.700000, ZIP, 129, 2, 64.500000, 
trial0039908, AA, 436, 8, 54.500000, GDX, 442, 12, 36.833333, ZIC, 597, 10, 59.700000, ZIP, 42, 2, 21.000000, 
trial0039909, AA, 96, 8, 12.000000, GDX, 210, 12, 17.500000, ZIC, 852, 10, 85.200000, ZIP, 225, 2, 112.500000, 
trial0039910, AA, 180, 8, 22.500000, GDX, 803, 12, 66.916667, ZIC, 465, 10, 46.500000, ZIP, 2, 2, 1.000000, 
trial0039911, AA, 434, 8, 54.250000, GDX, 291, 12, 24.250000, ZIC, 722, 10, 72.200000, ZIP, 47, 2, 23.500000, 
trial0039912, AA, 658, 8, 82.250000, GDX, 159, 12, 13.250000, ZIC, 264, 10, 26.400000, ZIP, 158, 2, 79.000000, 
trial0039913, AA, 414, 8, 51.750000, GDX, 298, 12, 24.833333, ZIC, 505, 10, 50.500000, ZIP, 13, 2, 6.500000, 
trial0039914, AA, 303, 8, 37.875000, GDX, 297, 12, 24.750000, ZIC, 125, 10, 12.500000, ZIP, 0, 2, 0.000000, 
trial0039915, AA, 322, 8, 40.250000, GDX, 40, 12, 3.333333, ZIC, 264, 10, 26.400000, ZIP, 124, 2, 62.000000, 
trial0039916, AA, 245, 8, 30.625000, GDX, 278, 12, 23.166667, ZIC, 322, 10, 32.200000, ZIP, 63, 2, 31.500000, 
trial0039917, AA, 297, 8, 37.125000, GDX, 168, 12, 14.000000, ZIC, 50, 10, 5.000000, ZIP, 75, 2, 37.500000, 
trial0039918, AA, 520, 8, 65.000000, GDX, 381, 12, 31.750000, ZIC, 194, 10, 19.400000, ZIP, 97, 2, 48.500000, 
trial0039919, AA, 191, 8, 23.875000, GDX, 205, 12, 17.083333, ZIC, 86, 10, 8.600000, ZIP, 80, 2, 40.000000, 
trial0039920, AA, 255, 8, 31.875000, GDX, 406, 12, 33.833333, ZIC, 97, 10, 9.700000, ZIP, 67, 2, 33.500000, 
trial0039921, AA, 103, 8, 12.875000, GDX, 217, 12, 18.083333, ZIC, 369, 10, 36.900000, ZIP, 349, 2, 174.500000, 
trial0039922, AA, 333, 8, 41.625000, GDX, 274, 12, 22.833333, ZIC, 182, 10, 18.200000, ZIP, 0, 2, 0.000000, 
trial0039923, AA, 200, 8, 25.000000, GDX, 348, 12, 29.000000, ZIC, 97, 10, 9.700000, ZIP, 113, 2, 56.500000, 
trial0039924, AA, 334, 8, 41.750000, GDX, 475, 12, 39.583333, ZIC, 241, 10, 24.100000, ZIP, 203, 2, 101.500000, 
trial0039925, AA, 126, 8, 15.750000, GDX, 477, 12, 39.750000, ZIC, 274, 10, 27.400000, ZIP, 47, 2, 23.500000, 
trial0039926, AA, 88, 8, 11.000000, GDX, 485, 12, 40.416667, ZIC, 308, 10, 30.800000, ZIP, 1, 2, 0.500000, 
trial0039927, AA, 325, 8, 40.625000, GDX, 337, 12, 28.083333, ZIC, 189, 10, 18.900000, ZIP, 0, 2, 0.000000, 
trial0039928, AA, 194, 8, 24.250000, GDX, 274, 12, 22.833333, ZIC, 243, 10, 24.300000, ZIP, 251, 2, 125.500000, 
trial0039929, AA, 216, 8, 27.000000, GDX, 194, 12, 16.166667, ZIC, 365, 10, 36.500000, ZIP, 272, 2, 136.000000, 
trial0039930, AA, 167, 8, 20.875000, GDX, 272, 12, 22.666667, ZIC, 217, 10, 21.700000, ZIP, 132, 2, 66.000000, 
trial0039931, AA, 354, 8, 44.250000, GDX, 275, 12, 22.916667, ZIC, 384, 10, 38.400000, ZIP, 56, 2, 28.000000, 
trial0039932, AA, 360, 8, 45.000000, GDX, 341, 12, 28.416667, ZIC, 445, 10, 44.500000, ZIP, 0, 2, 0.000000, 
trial0039933, AA, 379, 8, 47.375000, GDX, 238, 12, 19.833333, ZIC, 292, 10, 29.200000, ZIP, 177, 2, 88.500000, 
trial0039934, AA, 234, 8, 29.250000, GDX, 398, 12, 33.166667, ZIC, 486, 10, 48.600000, ZIP, 36, 2, 18.000000, 
trial0039935, AA, 427, 8, 53.375000, GDX, 372, 12, 31.000000, ZIC, 217, 10, 21.700000, ZIP, 66, 2, 33.000000, 
trial0039936, AA, 227, 8, 28.375000, GDX, 371, 12, 30.916667, ZIC, 295, 10, 29.500000, ZIP, 2, 2, 1.000000, 
trial0039937, AA, 438, 8, 54.750000, GDX, 588, 12, 49.000000, ZIC, 326, 10, 32.600000, ZIP, 17, 2, 8.500000, 
trial0039938, AA, 313, 8, 39.125000, GDX, 225, 12, 18.750000, ZIC, 271, 10, 27.100000, ZIP, 22, 2, 11.000000, 
trial0039939, AA, 237, 8, 29.625000, GDX, 197, 12, 16.416667, ZIC, 134, 10, 13.400000, ZIP, 70, 2, 35.000000, 
trial0039940, AA, 203, 8, 25.375000, GDX, 421, 12, 35.083333, ZIC, 256, 10, 25.600000, ZIP, 31, 2, 15.500000, 
trial0039941, AA, 526, 8, 65.750000, GDX, 243, 12, 20.250000, ZIC, 372, 10, 37.200000, ZIP, 167, 2, 83.500000, 
trial0039942, AA, 248, 8, 31.000000, GDX, 254, 12, 21.166667, ZIC, 271, 10, 27.100000, ZIP, 241, 2, 120.500000, 
trial0039943, AA, 186, 8, 23.250000, GDX, 78, 12, 6.500000, ZIC, 240, 10, 24.000000, ZIP, 263, 2, 131.500000, 
trial0039944, AA, 593, 8, 74.125000, GDX, 305, 12, 25.416667, ZIC, 294, 10, 29.400000, ZIP, 35, 2, 17.500000, 
trial0039945, AA, 454, 8, 56.750000, GDX, 485, 12, 40.416667, ZIC, 346, 10, 34.600000, ZIP, 24, 2, 12.000000, 
trial0039946, AA, 463, 8, 57.875000, GDX, 359, 12, 29.916667, ZIC, 193, 10, 19.300000, ZIP, 113, 2, 56.500000, 
trial0039947, AA, 356, 8, 44.500000, GDX, 253, 12, 21.083333, ZIC, 369, 10, 36.900000, ZIP, 16, 2, 8.000000, 
