trial0032401, GDX, 151, 6, 25.166667, ZIC, 19, 8, 2.375000, ZIP, 414, 18, 23.000000, 
trial0032402, GDX, 93, 6, 15.500000, ZIC, 65, 8, 8.125000, ZIP, 725, 18, 40.277778, 
trial0032403, GDX, 159, 6, 26.500000, ZIC, 202, 8, 25.250000, ZIP, 428, 18, 23.777778, 
trial0032404, GDX, 169, 6, 28.166667, ZIC, 197, 8, 24.625000, ZIP, 490, 18, 27.222222, 
trial0032405, GDX, 40, 6, 6.666667, ZIC, 159, 8, 19.875000, ZIP, 351, 18, 19.500000, 
trial0032406, GDX, 79, 6, 13.166667, ZIC, 160, 8, 20.000000, ZIP, 670, 18, 37.222222, 
trial0032407, GDX, 240, 6, 40.000000, ZIC, 102, 8, 12.750000, ZIP, 518, 18, 28.777778, 
trial0032408, GDX, 256, 6, 42.666667, ZIC, 134, 8, 16.750000, ZIP, 487, 18, 27.055556, 
trial0032409, GDX, 269, 6, 44.833333, ZIC, 84, 8, 10.500000, ZIP, 470, 18, 26.111111, 
trial0032410, GDX, 104, 6, 17.333333, ZIC, 134, 8, 16.750000, ZIP, 562, 18, 31.222222, 
trial0032411, GDX, 70, 6, 11.666667, ZIC, 246, 8, 30.750000, ZIP, 307, 18, 17.055556, 
trial0032412, GDX, 202, 6, 33.666667, ZIC, 258, 8, 32.250000, ZIP, 321, 18, 17.833333, 
trial0032413, GDX, 79, 6, 13.166667, ZIC, 201, 8, 25.125000, ZIP, 748, 18, 41.555556, 
trial0032414, GDX, 98, 6, 16.333333, ZIC, 201, 8, 25.125000, ZIP, 531, 18, 29.500000, 
trial0032415, GDX, 258, 6, 43.000000, ZIC, 79, 8, 9.875000, ZIP, 548, 18, 30.444444, 
trial0032416, GDX, 162, 6, 27.000000, ZIC, 176, 8, 22.000000, ZIP, 430, 18, 23.888889, 
trial0032417, GDX, 91, 6, 15.166667, ZIC, 297, 8, 37.125000, ZIP, 643, 18, 35.722222, 
trial0032418, GDX, 133, 6, 22.166667, ZIC, 167, 8, 20.875000, ZIP, 317, 18, 17.611111, 
trial0032419, GDX, 201, 6, 33.500000, ZIC, 170, 8, 21.250000, ZIP, 392, 18, 21.777778, 
trial0032420, GDX, 330, 6, 55.000000, ZIC, 56, 8, 7.000000, ZIP, 361, 18, 20.055556, 
trial0032421, GDX, 63, 6, 10.500000, ZIC, 290, 8, 36.250000, ZIP, 631, 18, 35.055556, 
trial0032422, GDX, 110, 6, 18.333333, ZIC, 307, 8, 38.375000, ZIP, 433, 18, 24.055556, 
trial0032423, GDX, 37, 6, 6.166667, ZIC, 403, 8, 50.375000, ZIP, 384, 18, 21.333333, 
trial0032424, GDX, 154, 6, 25.666667, ZIC, 35, 8, 4.375000, ZIP, 686, 18, 38.111111, 
trial0032425, GDX, 94, 6, 15.666667, ZIC, 218, 8, 27.250000, ZIP, 709, 18, 39.388889, 
trial0032426, GDX, 73, 6, 12.166667, ZIC, 105, 8, 13.125000, ZIP, 495, 18, 27.500000, 
trial0032427, GDX, 283, 6, 47.166667, ZIC, 45, 8, 5.625000, ZIP, 373, 18, 20.722222, 
trial0032428, GDX, 27, 6, 4.500000, ZIC, 30, 8, 3.750000, ZIP, 561, 18, 31.166667, 
trial0032429, GDX, 99, 6, 16.500000, ZIC, 207, 8, 25.875000, ZIP, 448, 18, 24.888889, 
trial0032430, GDX, 58, 6, 9.666667, ZIC, 209, 8, 26.125000, ZIP, 617, 18, 34.277778, 
trial0032431, GDX, 274, 6, 45.666667, ZIC, 540, 8, 67.500000, ZIP, 669, 18, 37.166667, 
trial0032432, GDX, 118, 6, 19.666667, ZIC, 226, 8, 28.250000, ZIP, 807, 18, 44.833333, 
trial0032433, GDX, 16, 6, 2.666667, ZIC, 279, 8, 34.875000, ZIP, 762, 18, 42.333333, 
trial0032434, GDX, 509, 6, 84.833333, ZIC, 480, 8, 60.000000, ZIP, 328, 18, 18.222222, 
trial0032435, GDX, 149, 6, 24.833333, ZIC, 292, 8, 36.500000, ZIP, 849, 18, 47.166667, 
trial0032436, GDX, 312, 6, 52.000000, ZIC, 280, 8, 35.000000, ZIP, 524, 18, 29.111111, 
trial0032437, GDX, 124, 6, 20.666667, ZIC, 359, 8, 44.875000, ZIP, 813, 18, 45.166667, 
trial0032438, GDX, 270, 6, 45.000000, ZIC, 329, 8, 41.125000, ZIP, 827, 18, 45.944444, 
trial0032439, GDX, 92, 6, 15.333333, ZIC, 266, 8, 33.250000, ZIP, 852, 18, 47.333333, 
trial0032440, GDX, 155, 6, 25.833333, ZIC, 382, 8, 47.750000, ZIP, 916, 18, 50.888889, 
trial0032441, GDX, 247, 6, 41.166667, ZIC, 313, 8, 39.125000, ZIP, 449, 18, 24.944444, 
trial0032442, GDX, 161, 6, 26.833333, ZIC, 177, 8, 22.125000, ZIP, 680, 18, 37.777778, 
trial0032443, GDX, 92, 6, 15.333333, ZIC, 282, 8, 35.250000, ZIP, 1025, 18, 56.944444, 
trial0032444, GDX, 425, 6, 70.833333, ZIC, 161, 8, 20.125000, ZIP, 672, 18, 37.333333, 
trial0032445, GDX, 316, 6, 52.666667, ZIC, 342, 8, 42.750000, ZIP, 651, 18, 36.166667, 
trial0032446, GDX, 148, 6, 24.666667, ZIC, 199, 8, 24.875000, ZIP, 787, 18, 43.722222, 
trial0032447, GDX, 401, 6, 66.833333, ZIC, 32, 8, 4.000000, ZIP, 1034, 18, 57.444444, 
trial0032448, GDX, 181, 6, 30.166667, ZIC, 91, 8, 11.375000, ZIP, 498, 18, 27.666667, 
trial0032449, GDX, 295, 6, 49.166667, ZIC, 171, 8, 21.375000, ZIP, 750, 18, 41.666667, 
trial0032450, GDX, 268, 6, 44.666667, ZIC, 327, 8, 40.875000, ZIP, 563, 18, 31.277778, 
trial0032451, GDX, 95, 6, 15.833333, ZIC, 195, 8, 24.375000, ZIP, 463, 18, 25.722222, 
trial0032452, GDX, 95, 6, 15.833333, ZIC, 445, 8, 55.625000, ZIP, 626, 18, 34.777778, 
trial0032453, GDX, 92, 6, 15.333333, ZIC, 248, 8, 31.000000, ZIP, 761, 18, 42.277778, 
trial0032454, GDX, 164, 6, 27.333333, ZIC, 358, 8, 44.750000, ZIP, 927, 18, 51.500000, 
trial0032455, GDX, 399, 6, 66.500000, ZIC, 293, 8, 36.625000, ZIP, 718, 18, 39.888889, 
trial0032456, GDX, 126, 6, 21.000000, ZIC, 216, 8, 27.000000, ZIP, 852, 18, 47.333333, 
trial0032457, GDX, 298, 6, 49.666667, ZIC, 67, 8, 8.375000, ZIP, 754, 18, 41.888889, 
trial0032458, GDX, 45, 6, 7.500000, ZIC, 425, 8, 53.125000, ZIP, 830, 18, 46.111111, 
trial0032459, GDX, 196, 6, 32.666667, ZIC, 379, 8, 47.375000, ZIP, 427, 18, 23.722222, 
trial0032460, GDX, 70, 6, 11.666667, ZIC, 319, 8, 39.875000, ZIP, 860, 18, 47.777778, 
trial0032461, GDX, 298, 6, 49.666667, ZIC, 314, 8, 39.250000, ZIP, 679, 18, 37.722222, 
trial0032462, GDX, 188, 6, 31.333333, ZIC, 216, 8, 27.000000, ZIP, 727, 18, 40.388889, 
trial0032463, GDX, 143, 6, 23.833333, ZIC, 310, 8, 38.750000, ZIP, 577, 18, 32.055556, 
trial0032464, GDX, 203, 6, 33.833333, ZIC, 101, 8, 12.625000, ZIP, 669, 18, 37.166667, 
trial0032465, GDX, 249, 6, 41.500000, ZIC, 241, 8, 30.125000, ZIP, 640, 18, 35.555556, 
