trial0030601, AA, 499, 24, 20.791667, GDX, 81, 8, 10.125000, 
trial0030602, AA, 493, 24, 20.541667, GDX, 293, 8, 36.625000, 
trial0030603, AA, 487, 24, 20.291667, GDX, 132, 8, 16.500000, 
trial0030604, AA, 464, 24, 19.333333, GDX, 207, 8, 25.875000, 
trial0030605, AA, 485, 24, 20.208333, GDX, 290, 8, 36.250000, 
trial0030606, AA, 310, 24, 12.916667, GDX, 260, 8, 32.500000, 
trial0030607, AA, 420, 24, 17.500000, GDX, 131, 8, 16.375000, 
trial0030608, AA, 643, 24, 26.791667, GDX, 188, 8, 23.500000, 
trial0030609, AA, 279, 24, 11.625000, GDX, 198, 8, 24.750000, 
trial0030610, AA, 225, 24, 9.375000, GDX, 243, 8, 30.375000, 
trial0030611, AA, 464, 24, 19.333333, GDX, 109, 8, 13.625000, 
trial0030612, AA, 272, 24, 11.333333, GDX, 330, 8, 41.250000, 
trial0030613, AA, 686, 24, 28.583333, GDX, 147, 8, 18.375000, 
trial0030614, AA, 675, 24, 28.125000, GDX, 110, 8, 13.750000, 
trial0030615, AA, 426, 24, 17.750000, GDX, 321, 8, 40.125000, 
trial0030616, AA, 492, 24, 20.500000, GDX, 373, 8, 46.625000, 
trial0030617, AA, 395, 24, 16.458333, GDX, 361, 8, 45.125000, 
trial0030618, AA, 492, 24, 20.500000, GDX, 73, 8, 9.125000, 
trial0030619, AA, 458, 24, 19.083333, GDX, 295, 8, 36.875000, 
trial0030620, AA, 722, 24, 30.083333, GDX, 107, 8, 13.375000, 
trial0030621, AA, 393, 24, 16.375000, GDX, 379, 8, 47.375000, 
trial0030622, AA, 605, 24, 25.208333, GDX, 131, 8, 16.375000, 
trial0030623, AA, 407, 24, 16.958333, GDX, 161, 8, 20.125000, 
trial0030624, AA, 384, 24, 16.000000, GDX, 170, 8, 21.250000, 
trial0030625, AA, 487, 24, 20.291667, GDX, 258, 8, 32.250000, 
trial0030626, AA, 494, 24, 20.583333, GDX, 142, 8, 17.750000, 
trial0030627, AA, 557, 24, 23.208333, GDX, 136, 8, 17.000000, 
trial0030628, AA, 403, 24, 16.791667, GDX, 182, 8, 22.750000, 
trial0030629, AA, 507, 24, 21.125000, GDX, 280, 8, 35.000000, 
trial0030630, AA, 511, 24, 21.291667, GDX, 129, 8, 16.125000, 
trial0030631, AA, 1246, 24, 51.916667, GDX, 217, 8, 27.125000, 
trial0030632, AA, 859, 24, 35.791667, GDX, 447, 8, 55.875000, 
trial0030633, AA, 1275, 24, 53.125000, GDX, 110, 8, 13.750000, 
trial0030634, AA, 880, 24, 36.666667, GDX, 358, 8, 44.750000, 
trial0030635, AA, 1199, 24, 49.958333, GDX, 122, 8, 15.250000, 
trial0030636, AA, 970, 24, 40.416667, GDX, 327, 8, 40.875000, 
trial0030637, AA, 751, 24, 31.291667, GDX, 280, 8, 35.000000, 
trial0030638, AA, 918, 24, 38.250000, GDX, 537, 8, 67.125000, 
trial0030639, AA, 762, 24, 31.750000, GDX, 391, 8, 48.875000, 
trial0030640, AA, 637, 24, 26.541667, GDX, 280, 8, 35.000000, 
trial0030641, AA, 962, 24, 40.083333, GDX, 197, 8, 24.625000, 
trial0030642, AA, 937, 24, 39.041667, GDX, 255, 8, 31.875000, 
trial0030643, AA, 1252, 24, 52.166667, GDX, 149, 8, 18.625000, 
trial0030644, AA, 1143, 24, 47.625000, GDX, 326, 8, 40.750000, 
trial0030645, AA, 774, 24, 32.250000, GDX, 37, 8, 4.625000, 
trial0030646, AA, 898, 24, 37.416667, GDX, 388, 8, 48.500000, 
trial0030647, AA, 1305, 24, 54.375000, GDX, 142, 8, 17.750000, 
trial0030648, AA, 824, 24, 34.333333, GDX, 372, 8, 46.500000, 
trial0030649, AA, 847, 24, 35.291667, GDX, 556, 8, 69.500000, 
trial0030650, AA, 950, 24, 39.583333, GDX, 222, 8, 27.750000, 
trial0030651, AA, 1147, 24, 47.791667, GDX, 287, 8, 35.875000, 
trial0030652, AA, 1156, 24, 48.166667, GDX, 327, 8, 40.875000, 
trial0030653, AA, 1207, 24, 50.291667, GDX, 265, 8, 33.125000, 
trial0030654, AA, 755, 24, 31.458333, GDX, 476, 8, 59.500000, 
trial0030655, AA, 950, 24, 39.583333, GDX, 290, 8, 36.250000, 
trial0030656, AA, 1078, 24, 44.916667, GDX, 415, 8, 51.875000, 
trial0030657, AA, 821, 24, 34.208333, GDX, 326, 8, 40.750000, 
trial0030658, AA, 706, 24, 29.416667, GDX, 171, 8, 21.375000, 
trial0030659, AA, 790, 24, 32.916667, GDX, 283, 8, 35.375000, 
trial0030660, AA, 933, 24, 38.875000, GDX, 525, 8, 65.625000, 
trial0030661, AA, 617, 24, 25.708333, GDX, 315, 8, 39.375000, 
