trial0033001, AA, 247, 8, 30.875000, GDX, 875, 24, 36.458333, 
trial0033002, AA, 306, 8, 38.250000, GDX, 902, 24, 37.583333, 
trial0033003, AA, 923, 8, 115.375000, GDX, 684, 24, 28.500000, 
trial0033004, AA, 339, 8, 42.375000, GDX, 657, 24, 27.375000, 
trial0033005, AA, 441, 8, 55.125000, GDX, 817, 24, 34.041667, 
trial0033006, AA, 306, 8, 38.250000, GDX, 852, 24, 35.500000, 
trial0033007, AA, 190, 8, 23.750000, GDX, 498, 24, 20.750000, 
trial0033008, AA, 342, 8, 42.750000, GDX, 791, 24, 32.958333, 
trial0033009, AA, 401, 8, 50.125000, GDX, 87, 24, 3.625000, 
trial0033010, AA, 302, 8, 37.750000, GDX, 598, 24, 24.916667, 
trial0033011, AA, 440, 8, 55.000000, GDX, 510, 24, 21.250000, 
trial0033012, AA, 385, 8, 48.125000, GDX, 333, 24, 13.875000, 
trial0033013, AA, 542, 8, 67.750000, GDX, 678, 24, 28.250000, 
trial0033014, AA, 463, 8, 57.875000, GDX, 595, 24, 24.791667, 
trial0033015, AA, 68, 8, 8.500000, GDX, 800, 24, 33.333333, 
trial0033016, AA, 395, 8, 49.375000, GDX, 191, 24, 7.958333, 
trial0033017, AA, 143, 8, 17.875000, GDX, 46, 24, 1.916667, 
trial0033018, AA, 456, 8, 57.000000, GDX, 72, 24, 3.000000, 
trial0033019, AA, 99, 8, 12.375000, GDX, 763, 24, 31.791667, 
trial0033020, AA, 281, 8, 35.125000, GDX, 757, 24, 31.541667, 
trial0033021, AA, 282, 8, 35.250000, GDX, 756, 24, 31.500000, 
trial0033022, AA, 184, 8, 23.000000, GDX, 65, 24, 2.708333, 
trial0033023, AA, 522, 8, 65.250000, GDX, 686, 24, 28.583333, 
trial0033024, AA, 383, 8, 47.875000, GDX, 749, 24, 31.208333, 
trial0033025, AA, 537, 8, 67.125000, GDX, 1157, 24, 48.208333, 
trial0033026, AA, 374, 8, 46.750000, GDX, 532, 24, 22.166667, 
trial0033027, AA, 243, 8, 30.375000, GDX, 632, 24, 26.333333, 
trial0033028, AA, 427, 8, 53.375000, GDX, 274, 24, 11.416667, 
trial0033029, AA, 876, 8, 109.500000, GDX, 400, 24, 16.666667, 
trial0033030, AA, 207, 8, 25.875000, GDX, 648, 24, 27.000000, 
trial0033031, AA, 55, 8, 6.875000, GDX, 101, 24, 4.208333, 
trial0033032, AA, 41, 8, 5.125000, GDX, 72, 24, 3.000000, 
trial0033033, AA, 43, 8, 5.375000, GDX, 101, 24, 4.208333, 
trial0033034, AA, 38, 8, 4.750000, GDX, 171, 24, 7.125000, 
trial0033035, AA, 43, 8, 5.375000, GDX, 56, 24, 2.333333, 
trial0033036, AA, 8, 8, 1.000000, GDX, 68, 24, 2.833333, 
trial0033037, AA, 58, 8, 7.250000, GDX, 76, 24, 3.166667, 
trial0033038, AA, 44, 8, 5.500000, GDX, 122, 24, 5.083333, 
trial0033039, AA, 36, 8, 4.500000, GDX, 186, 24, 7.750000, 
trial0033040, AA, 29, 8, 3.625000, GDX, 157, 24, 6.541667, 
trial0033041, AA, 11, 8, 1.375000, GDX, 116, 24, 4.833333, 
trial0033042, AA, 28, 8, 3.500000, GDX, 91, 24, 3.791667, 
trial0033043, AA, 18, 8, 2.250000, GDX, 54, 24, 2.250000, 
trial0033044, AA, 32, 8, 4.000000, GDX, 144, 24, 6.000000, 
trial0033045, AA, 44, 8, 5.500000, GDX, 72, 24, 3.000000, 
trial0033046, AA, 63, 8, 7.875000, GDX, 89, 24, 3.708333, 
trial0033047, AA, 12, 8, 1.500000, GDX, 143, 24, 5.958333, 
trial0033048, AA, 86, 8, 10.750000, GDX, 114, 24, 4.750000, 
trial0033049, AA, 12, 8, 1.500000, GDX, 150, 24, 6.250000, 
trial0033050, AA, 22, 8, 2.750000, GDX, 46, 24, 1.916667, 
trial0033051, AA, 30, 8, 3.750000, GDX, 90, 24, 3.750000, 
trial0033052, AA, 16, 8, 2.000000, GDX, 23, 24, 0.958333, 
trial0033053, AA, 43, 8, 5.375000, GDX, 112, 24, 4.666667, 
trial0033054, AA, 51, 8, 6.375000, GDX, 212, 24, 8.833333, 
trial0033055, AA, 23, 8, 2.875000, GDX, 80, 24, 3.333333, 
trial0033056, AA, 30, 8, 3.750000, GDX, 137, 24, 5.708333, 
trial0033057, AA, 64, 8, 8.000000, GDX, 88, 24, 3.666667, 
trial0033058, AA, 23, 8, 2.875000, GDX, 143, 24, 5.958333, 
trial0033059, AA, 41, 8, 5.125000, GDX, 111, 24, 4.625000, 
trial0033060, AA, 26, 8, 3.250000, GDX, 127, 24, 5.291667, 
trial0033061, AA, 9, 8, 1.125000, GDX, 308, 24, 12.833333, 
trial0033062, AA, 6, 8, 0.750000, GDX, 118, 24, 4.916667, 
trial0033063, AA, 26, 8, 3.250000, GDX, 484, 24, 20.166667, 
trial0033064, AA, 0, 8, 0.000000, GDX, 168, 24, 7.000000, 
trial0033065, AA, 207, 8, 25.875000, GDX, 78, 24, 3.250000, 
trial0033066, AA, 130, 8, 16.250000, GDX, 275, 24, 11.458333, 
trial0033067, AA, 6, 8, 0.750000, GDX, 177, 24, 7.375000, 
trial0033068, AA, 0, 8, 0.000000, GDX, 66, 24, 2.750000, 
trial0033069, AA, 15, 8, 1.875000, GDX, 247, 24, 10.291667, 
trial0033070, AA, 0, 8, 0.000000, GDX, 53, 24, 2.208333, 
trial0033071, AA, 0, 8, 0.000000, GDX, 163, 24, 6.791667, 
