trial0034501, AA, 531, 30, 17.700000, ZIP, 62, 2, 31.000000, 
trial0034502, AA, 529, 30, 17.633333, ZIP, 52, 2, 26.000000, 
trial0034503, AA, 593, 30, 19.766667, ZIP, 0, 2, 0.000000, 
trial0034504, AA, 542, 30, 18.066667, ZIP, 39, 2, 19.500000, 
trial0034505, AA, 608, 30, 20.266667, ZIP, 12, 2, 6.000000, 
trial0034506, AA, 530, 30, 17.666667, ZIP, 53, 2, 26.500000, 
trial0034507, AA, 456, 30, 15.200000, ZIP, 117, 2, 58.500000, 
trial0034508, AA, 606, 30, 20.200000, ZIP, 0, 2, 0.000000, 
trial0034509, AA, 524, 30, 17.466667, ZIP, 108, 2, 54.000000, 
trial0034510, AA, 565, 30, 18.833333, ZIP, 1, 2, 0.500000, 
trial0034511, AA, 519, 30, 17.300000, ZIP, 75, 2, 37.500000, 
trial0034512, AA, 561, 30, 18.700000, ZIP, 18, 2, 9.000000, 
trial0034513, AA, 609, 30, 20.300000, ZIP, 14, 2, 7.000000, 
trial0034514, AA, 563, 30, 18.766667, ZIP, 10, 2, 5.000000, 
trial0034515, AA, 591, 30, 19.700000, ZIP, 17, 2, 8.500000, 
trial0034516, AA, 597, 30, 19.900000, ZIP, 0, 2, 0.000000, 
trial0034517, AA, 527, 30, 17.566667, ZIP, 54, 2, 27.000000, 
trial0034518, AA, 0, 30, 0.000000, ZIP, 0, 2, 0.000000, 
trial0034519, AA, 538, 30, 17.933333, ZIP, 61, 2, 30.500000, 
trial0034520, AA, 462, 30, 15.400000, ZIP, 134, 2, 67.000000, 
trial0034521, AA, 590, 30, 19.666667, ZIP, 3, 2, 1.500000, 
trial0034522, AA, 466, 30, 15.533333, ZIP, 78, 2, 39.000000, 
trial0034523, AA, 48, 30, 1.600000, ZIP, 0, 2, 0.000000, 
trial0034524, AA, 621, 30, 20.700000, ZIP, 0, 2, 0.000000, 
trial0034525, AA, 544, 30, 18.133333, ZIP, 64, 2, 32.000000, 
trial0034526, AA, 576, 30, 19.200000, ZIP, 44, 2, 22.000000, 
trial0034527, AA, 577, 30, 19.233333, ZIP, 26, 2, 13.000000, 
trial0034528, AA, 565, 30, 18.833333, ZIP, 60, 2, 30.000000, 
trial0034529, AA, 591, 30, 19.700000, ZIP, 0, 2, 0.000000, 
trial0034530, AA, 604, 30, 20.133333, ZIP, 0, 2, 0.000000, 
trial0034531, AA, 724, 30, 24.133333, ZIP, 69, 2, 34.500000, 
trial0034532, AA, 733, 30, 24.433333, ZIP, 78, 2, 39.000000, 
trial0034533, AA, 840, 30, 28.000000, ZIP, 9, 2, 4.500000, 
trial0034534, AA, 736, 30, 24.533333, ZIP, 99, 2, 49.500000, 
trial0034535, AA, 792, 30, 26.400000, ZIP, 54, 2, 27.000000, 
trial0034536, AA, 701, 30, 23.366667, ZIP, 107, 2, 53.500000, 
trial0034537, AA, 832, 30, 27.733333, ZIP, 9, 2, 4.500000, 
trial0034538, AA, 746, 30, 24.866667, ZIP, 94, 2, 47.000000, 
trial0034539, AA, 718, 30, 23.933333, ZIP, 64, 2, 32.000000, 
trial0034540, AA, 665, 30, 22.166667, ZIP, 98, 2, 49.000000, 
trial0034541, AA, 825, 30, 27.500000, ZIP, 23, 2, 11.500000, 
trial0034542, AA, 770, 30, 25.666667, ZIP, 88, 2, 44.000000, 
trial0034543, AA, 752, 30, 25.066667, ZIP, 59, 2, 29.500000, 
trial0034544, AA, 794, 30, 26.466667, ZIP, 64, 2, 32.000000, 
trial0034545, AA, 841, 30, 28.033333, ZIP, 0, 2, 0.000000, 
trial0034546, AA, 789, 30, 26.300000, ZIP, 0, 2, 0.000000, 
trial0034547, AA, 867, 30, 28.900000, ZIP, 0, 2, 0.000000, 
trial0034548, AA, 783, 30, 26.100000, ZIP, 32, 2, 16.000000, 
trial0034549, AA, 854, 30, 28.466667, ZIP, 0, 2, 0.000000, 
trial0034550, AA, 853, 30, 28.433333, ZIP, 0, 2, 0.000000, 
trial0034551, AA, 743, 30, 24.766667, ZIP, 101, 2, 50.500000, 
trial0034552, AA, 824, 30, 27.466667, ZIP, 41, 2, 20.500000, 
trial0034553, AA, 764, 30, 25.466667, ZIP, 75, 2, 37.500000, 
trial0034554, AA, 796, 30, 26.533333, ZIP, 75, 2, 37.500000, 
trial0034555, AA, 813, 30, 27.100000, ZIP, 9, 2, 4.500000, 
