trial0039301, AA, 1125, 28, 40.178571, ZIP, 265, 4, 66.250000, 
trial0039302, AA, 1266, 28, 45.214286, ZIP, 123, 4, 30.750000, 
trial0039303, AA, 1378, 28, 49.214286, ZIP, 68, 4, 17.000000, 
trial0039304, AA, 1181, 28, 42.178571, ZIP, 254, 4, 63.500000, 
trial0039305, AA, 1081, 28, 38.607143, ZIP, 229, 4, 57.250000, 
trial0039306, AA, 1118, 28, 39.928571, ZIP, 294, 4, 73.500000, 
trial0039307, AA, 1293, 28, 46.178571, ZIP, 125, 4, 31.250000, 
trial0039308, AA, 1146, 28, 40.928571, ZIP, 252, 4, 63.000000, 
trial0039309, AA, 1313, 28, 46.892857, ZIP, 130, 4, 32.500000, 
trial0039310, AA, 1247, 28, 44.535714, ZIP, 146, 4, 36.500000, 
trial0039311, AA, 1241, 28, 44.321429, ZIP, 176, 4, 44.000000, 
trial0039312, AA, 968, 28, 34.571429, ZIP, 431, 4, 107.750000, 
trial0039313, AA, 1408, 28, 50.285714, ZIP, 0, 4, 0.000000, 
trial0039314, AA, 1279, 28, 45.678571, ZIP, 103, 4, 25.750000, 
trial0039315, AA, 1292, 28, 46.142857, ZIP, 127, 4, 31.750000, 
trial0039316, AA, 1076, 28, 38.428571, ZIP, 326, 4, 81.500000, 
trial0039317, AA, 1272, 28, 45.428571, ZIP, 118, 4, 29.500000, 
trial0039318, AA, 1041, 28, 37.178571, ZIP, 391, 4, 97.750000, 
trial0039319, AA, 1205, 28, 43.035714, ZIP, 204, 4, 51.000000, 
trial0039320, AA, 1164, 28, 41.571429, ZIP, 263, 4, 65.750000, 
trial0039321, AA, 1229, 28, 43.892857, ZIP, 128, 4, 32.000000, 
trial0039322, AA, 1240, 28, 44.285714, ZIP, 169, 4, 42.250000, 
trial0039323, AA, 1194, 28, 42.642857, ZIP, 249, 4, 62.250000, 
trial0039324, AA, 1161, 28, 41.464286, ZIP, 268, 4, 67.000000, 
trial0039325, AA, 944, 28, 33.714286, ZIP, 475, 4, 118.750000, 
trial0039326, AA, 1251, 28, 44.678571, ZIP, 169, 4, 42.250000, 
trial0039327, AA, 1228, 28, 43.857143, ZIP, 169, 4, 42.250000, 
trial0039328, AA, 1284, 28, 45.857143, ZIP, 100, 4, 25.000000, 
trial0039329, AA, 1412, 28, 50.428571, ZIP, 0, 4, 0.000000, 
trial0039330, AA, 1304, 28, 46.571429, ZIP, 123, 4, 30.750000, 
trial0039331, AA, 968, 28, 34.571429, ZIP, 86, 4, 21.500000, 
trial0039332, AA, 767, 28, 27.392857, ZIP, 282, 4, 70.500000, 
trial0039333, AA, 799, 28, 28.535714, ZIP, 243, 4, 60.750000, 
trial0039334, AA, 970, 28, 34.642857, ZIP, 82, 4, 20.500000, 
trial0039335, AA, 892, 28, 31.857143, ZIP, 134, 4, 33.500000, 
trial0039336, AA, 837, 28, 29.892857, ZIP, 172, 4, 43.000000, 
trial0039337, AA, 856, 28, 30.571429, ZIP, 165, 4, 41.250000, 
trial0039338, AA, 830, 28, 29.642857, ZIP, 229, 4, 57.250000, 
trial0039339, AA, 732, 28, 26.142857, ZIP, 283, 4, 70.750000, 
trial0039340, AA, 917, 28, 32.750000, ZIP, 130, 4, 32.500000, 
trial0039341, AA, 875, 28, 31.250000, ZIP, 184, 4, 46.000000, 
trial0039342, AA, 950, 28, 33.928571, ZIP, 104, 4, 26.000000, 
trial0039343, AA, 864, 28, 30.857143, ZIP, 161, 4, 40.250000, 
trial0039344, AA, 859, 28, 30.678571, ZIP, 171, 4, 42.750000, 
trial0039345, AA, 983, 28, 35.107143, ZIP, 15, 4, 3.750000, 
trial0039346, AA, 1027, 28, 36.678571, ZIP, 1, 4, 0.250000, 
trial0039347, AA, 908, 28, 32.428571, ZIP, 135, 4, 33.750000, 
trial0039348, AA, 786, 28, 28.071429, ZIP, 230, 4, 57.500000, 
trial0039349, AA, 877, 28, 31.321429, ZIP, 154, 4, 38.500000, 
trial0039350, AA, 924, 28, 33.000000, ZIP, 96, 4, 24.000000, 
trial0039351, AA, 894, 28, 31.928571, ZIP, 148, 4, 37.000000, 
trial0039352, AA, 978, 28, 34.928571, ZIP, 58, 4, 14.500000, 
trial0039353, AA, 869, 28, 31.035714, ZIP, 162, 4, 40.500000, 
trial0039354, AA, 856, 28, 30.571429, ZIP, 164, 4, 41.000000, 
trial0039355, AA, 782, 28, 27.928571, ZIP, 252, 4, 63.000000, 
trial0039356, AA, 851, 28, 30.392857, ZIP, 109, 4, 27.250000, 
trial0039357, AA, 824, 28, 29.428571, ZIP, 143, 4, 35.750000, 
trial0039358, AA, 693, 28, 24.750000, ZIP, 327, 4, 81.750000, 
trial0039359, AA, 934, 28, 33.357143, ZIP, 92, 4, 23.000000, 
trial0039360, AA, 914, 28, 32.642857, ZIP, 96, 4, 24.000000, 
trial0039361, AA, 1406, 28, 50.214286, ZIP, 0, 4, 0.000000, 
trial0039362, AA, 1164, 28, 41.571429, ZIP, 212, 4, 53.000000, 
trial0039363, AA, 1006, 28, 35.928571, ZIP, 316, 4, 79.000000, 
trial0039364, AA, 1375, 28, 49.107143, ZIP, 47, 4, 11.750000, 
trial0039365, AA, 1083, 28, 38.678571, ZIP, 294, 4, 73.500000, 
trial0039366, AA, 1294, 28, 46.214286, ZIP, 51, 4, 12.750000, 
trial0039367, AA, 1135, 28, 40.535714, ZIP, 162, 4, 40.500000, 
trial0039368, AA, 1103, 28, 39.392857, ZIP, 295, 4, 73.750000, 
trial0039369, AA, 1205, 28, 43.035714, ZIP, 138, 4, 34.500000, 
trial0039370, AA, 1127, 28, 40.250000, ZIP, 213, 4, 53.250000, 
trial0039371, AA, 1267, 28, 45.250000, ZIP, 76, 4, 19.000000, 
trial0039372, AA, 1312, 28, 46.857143, ZIP, 63, 4, 15.750000, 
trial0039373, AA, 1236, 28, 44.142857, ZIP, 160, 4, 40.000000, 
trial0039374, AA, 1253, 28, 44.750000, ZIP, 145, 4, 36.250000, 
trial0039375, AA, 1109, 28, 39.607143, ZIP, 322, 4, 80.500000, 
trial0039376, AA, 1393, 28, 49.750000, ZIP, 14, 4, 3.500000, 
trial0039377, AA, 1235, 28, 44.107143, ZIP, 179, 4, 44.750000, 
trial0039378, AA, 1135, 28, 40.535714, ZIP, 299, 4, 74.750000, 
trial0039379, AA, 1379, 28, 49.250000, ZIP, 13, 4, 3.250000, 
trial0039380, AA, 1220, 28, 43.571429, ZIP, 159, 4, 39.750000, 
trial0039381, AA, 1245, 28, 44.464286, ZIP, 155, 4, 38.750000, 
trial0039382, AA, 1178, 28, 42.071429, ZIP, 250, 4, 62.500000, 
trial0039383, AA, 1338, 28, 47.785714, ZIP, 69, 4, 17.250000, 
trial0039384, AA, 1212, 28, 43.285714, ZIP, 263, 4, 65.750000, 
trial0039385, AA, 1079, 28, 38.535714, ZIP, 290, 4, 72.500000, 
trial0039386, AA, 1060, 28, 37.857143, ZIP, 265, 4, 66.250000, 
trial0039387, AA, 1225, 28, 43.750000, ZIP, 107, 4, 26.750000, 
trial0039388, AA, 1221, 28, 43.607143, ZIP, 184, 4, 46.000000, 
trial0039389, AA, 1128, 28, 40.285714, ZIP, 72, 4, 18.000000, 
trial0039390, AA, 1133, 28, 40.464286, ZIP, 267, 4, 66.750000, 
trial0039391, AA, 983, 28, 35.107143, ZIP, 65, 4, 16.250000, 
trial0039392, AA, 1024, 28, 36.571429, ZIP, 18, 4, 4.500000, 
trial0039393, AA, 949, 28, 33.892857, ZIP, 99, 4, 24.750000, 
trial0039394, AA, 850, 28, 30.357143, ZIP, 118, 4, 29.500000, 
trial0039395, AA, 1009, 28, 36.035714, ZIP, 37, 4, 9.250000, 
trial0039396, AA, 884, 28, 31.571429, ZIP, 90, 4, 22.500000, 
trial0039397, AA, 1018, 28, 36.357143, ZIP, 46, 4, 11.500000, 
trial0039398, AA, 1016, 28, 36.285714, ZIP, 17, 4, 4.250000, 
trial0039399, AA, 856, 28, 30.571429, ZIP, 180, 4, 45.000000, 
trial0039400, AA, 793, 28, 28.321429, ZIP, 250, 4, 62.500000, 
trial0039401, AA, 877, 28, 31.321429, ZIP, 179, 4, 44.750000, 
trial0039402, AA, 931, 28, 33.250000, ZIP, 105, 4, 26.250000, 
trial0039403, AA, 925, 28, 33.035714, ZIP, 107, 4, 26.750000, 
trial0039404, AA, 752, 28, 26.857143, ZIP, 223, 4, 55.750000, 
trial0039405, AA, 922, 28, 32.928571, ZIP, 138, 4, 34.500000, 
trial0039406, AA, 869, 28, 31.035714, ZIP, 146, 4, 36.500000, 
trial0039407, AA, 947, 28, 33.821429, ZIP, 79, 4, 19.750000, 
trial0039408, AA, 838, 28, 29.928571, ZIP, 210, 4, 52.500000, 
trial0039409, AA, 840, 28, 30.000000, ZIP, 181, 4, 45.250000, 
trial0039410, AA, 809, 28, 28.892857, ZIP, 176, 4, 44.000000, 
trial0039411, AA, 787, 28, 28.107143, ZIP, 203, 4, 50.750000, 
trial0039412, AA, 835, 28, 29.821429, ZIP, 153, 4, 38.250000, 
trial0039413, AA, 934, 28, 33.357143, ZIP, 91, 4, 22.750000, 
trial0039414, AA, 729, 28, 26.035714, ZIP, 279, 4, 69.750000, 
trial0039415, AA, 948, 28, 33.857143, ZIP, 96, 4, 24.000000, 
trial0039416, AA, 1048, 28, 37.428571, ZIP, 0, 4, 0.000000, 
trial0039417, AA, 852, 28, 30.428571, ZIP, 175, 4, 43.750000, 
trial0039418, AA, 806, 28, 28.785714, ZIP, 183, 4, 45.750000, 
trial0039419, AA, 949, 28, 33.892857, ZIP, 62, 4, 15.500000, 
trial0039420, AA, 758, 28, 27.071429, ZIP, 273, 4, 68.250000, 
trial0039421, AA, 995, 28, 35.535714, ZIP, 229, 4, 57.250000, 
trial0039422, AA, 1101, 28, 39.321429, ZIP, 112, 4, 28.000000, 
trial0039423, AA, 1003, 28, 35.821429, ZIP, 204, 4, 51.000000, 
trial0039424, AA, 1106, 28, 39.500000, ZIP, 80, 4, 20.000000, 
trial0039425, AA, 1064, 28, 38.000000, ZIP, 72, 4, 18.000000, 
trial0039426, AA, 886, 28, 31.642857, ZIP, 237, 4, 59.250000, 
trial0039427, AA, 1153, 28, 41.178571, ZIP, 73, 4, 18.250000, 
trial0039428, AA, 1189, 28, 42.464286, ZIP, 50, 4, 12.500000, 
trial0039429, AA, 1125, 28, 40.178571, ZIP, 66, 4, 16.500000, 
trial0039430, AA, 1181, 28, 42.178571, ZIP, 26, 4, 6.500000, 
trial0039431, AA, 1136, 28, 40.571429, ZIP, 109, 4, 27.250000, 
trial0039432, AA, 1047, 28, 37.392857, ZIP, 186, 4, 46.500000, 
trial0039433, AA, 1000, 28, 35.714286, ZIP, 199, 4, 49.750000, 
trial0039434, AA, 1031, 28, 36.821429, ZIP, 166, 4, 41.500000, 
trial0039435, AA, 961, 28, 34.321429, ZIP, 224, 4, 56.000000, 
trial0039436, AA, 1165, 28, 41.607143, ZIP, 78, 4, 19.500000, 
trial0039437, AA, 1105, 28, 39.464286, ZIP, 130, 4, 32.500000, 
trial0039438, AA, 1149, 28, 41.035714, ZIP, 95, 4, 23.750000, 
trial0039439, AA, 1049, 28, 37.464286, ZIP, 142, 4, 35.500000, 
trial0039440, AA, 973, 28, 34.750000, ZIP, 280, 4, 70.000000, 
trial0039441, AA, 1126, 28, 40.214286, ZIP, 81, 4, 20.250000, 
trial0039442, AA, 904, 28, 32.285714, ZIP, 269, 4, 67.250000, 
trial0039443, AA, 1076, 28, 38.428571, ZIP, 224, 4, 56.000000, 
trial0039444, AA, 946, 28, 33.785714, ZIP, 280, 4, 70.000000, 
trial0039445, AA, 1081, 28, 38.607143, ZIP, 104, 4, 26.000000, 
trial0039446, AA, 1208, 28, 43.142857, ZIP, 11, 4, 2.750000, 
trial0039447, AA, 955, 28, 34.107143, ZIP, 271, 4, 67.750000, 
trial0039448, AA, 1174, 28, 41.928571, ZIP, 64, 4, 16.000000, 
trial0039449, AA, 930, 28, 33.214286, ZIP, 213, 4, 53.250000, 
trial0039450, AA, 1089, 28, 38.892857, ZIP, 89, 4, 22.250000, 
trial0039451, AA, 1993, 28, 71.178571, ZIP, 111, 4, 27.750000, 
trial0039452, AA, 1820, 28, 65.000000, ZIP, 240, 4, 60.000000, 
trial0039453, AA, 1940, 28, 69.285714, ZIP, 98, 4, 24.500000, 
trial0039454, AA, 1964, 28, 70.142857, ZIP, 74, 4, 18.500000, 
trial0039455, AA, 1397, 28, 49.892857, ZIP, 641, 4, 160.250000, 
trial0039456, AA, 1804, 28, 64.428571, ZIP, 312, 4, 78.000000, 
trial0039457, AA, 1698, 28, 60.642857, ZIP, 351, 4, 87.750000, 
trial0039458, AA, 1708, 28, 61.000000, ZIP, 407, 4, 101.750000, 
