trial0031201, AA, 353, 20, 17.650000, GDX, 149, 12, 12.416667, 
trial0031202, AA, 289, 20, 14.450000, GDX, 225, 12, 18.750000, 
trial0031203, AA, 246, 20, 12.300000, GDX, 385, 12, 32.083333, 
trial0031204, AA, 182, 20, 9.100000, GDX, 93, 12, 7.750000, 
trial0031205, AA, 469, 20, 23.450000, GDX, 235, 12, 19.583333, 
trial0031206, AA, 296, 20, 14.800000, GDX, 230, 12, 19.166667, 
trial0031207, AA, 262, 20, 13.100000, GDX, 452, 12, 37.666667, 
trial0031208, AA, 199, 20, 9.950000, GDX, 316, 12, 26.333333, 
trial0031209, AA, 191, 20, 9.550000, GDX, 321, 12, 26.750000, 
trial0031210, AA, 229, 20, 11.450000, GDX, 341, 12, 28.416667, 
trial0031211, AA, 436, 20, 21.800000, GDX, 115, 12, 9.583333, 
trial0031212, AA, 464, 20, 23.200000, GDX, 126, 12, 10.500000, 
trial0031213, AA, 283, 20, 14.150000, GDX, 231, 12, 19.250000, 
trial0031214, AA, 262, 20, 13.100000, GDX, 228, 12, 19.000000, 
trial0031215, AA, 436, 20, 21.800000, GDX, 143, 12, 11.916667, 
trial0031216, AA, 400, 20, 20.000000, GDX, 282, 12, 23.500000, 
trial0031217, AA, 301, 20, 15.050000, GDX, 302, 12, 25.166667, 
trial0031218, AA, 432, 20, 21.600000, GDX, 211, 12, 17.583333, 
trial0031219, AA, 294, 20, 14.700000, GDX, 211, 12, 17.583333, 
trial0031220, AA, 261, 20, 13.050000, GDX, 350, 12, 29.166667, 
trial0031221, AA, 240, 20, 12.000000, GDX, 302, 12, 25.166667, 
trial0031222, AA, 493, 20, 24.650000, GDX, 238, 12, 19.833333, 
trial0031223, AA, 259, 20, 12.950000, GDX, 250, 12, 20.833333, 
trial0031224, AA, 442, 20, 22.100000, GDX, 154, 12, 12.833333, 
trial0031225, AA, 335, 20, 16.750000, GDX, 239, 12, 19.916667, 
trial0031226, AA, 455, 20, 22.750000, GDX, 234, 12, 19.500000, 
trial0031227, AA, 139, 20, 6.950000, GDX, 316, 12, 26.333333, 
trial0031228, AA, 340, 20, 17.000000, GDX, 175, 12, 14.583333, 
trial0031229, AA, 256, 20, 12.800000, GDX, 198, 12, 16.500000, 
trial0031230, AA, 330, 20, 16.500000, GDX, 205, 12, 17.083333, 
trial0031231, AA, 868, 20, 43.400000, GDX, 596, 12, 49.666667, 
trial0031232, AA, 1146, 20, 57.300000, GDX, 163, 12, 13.583333, 
trial0031233, AA, 732, 20, 36.600000, GDX, 919, 12, 76.583333, 
trial0031234, AA, 1318, 20, 65.900000, GDX, 440, 12, 36.666667, 
trial0031235, AA, 690, 20, 34.500000, GDX, 694, 12, 57.833333, 
trial0031236, AA, 1080, 20, 54.000000, GDX, 391, 12, 32.583333, 
trial0031237, AA, 1349, 20, 67.450000, GDX, 672, 12, 56.000000, 
trial0031238, AA, 1285, 20, 64.250000, GDX, 655, 12, 54.583333, 
trial0031239, AA, 1257, 20, 62.850000, GDX, 687, 12, 57.250000, 
trial0031240, AA, 1085, 20, 54.250000, GDX, 331, 12, 27.583333, 
trial0031241, AA, 996, 20, 49.800000, GDX, 399, 12, 33.250000, 
trial0031242, AA, 1080, 20, 54.000000, GDX, 739, 12, 61.583333, 
trial0031243, AA, 1200, 20, 60.000000, GDX, 579, 12, 48.250000, 
trial0031244, AA, 637, 20, 31.850000, GDX, 758, 12, 63.166667, 
trial0031245, AA, 691, 20, 34.550000, GDX, 118, 12, 9.833333, 
trial0031246, AA, 1183, 20, 59.150000, GDX, 696, 12, 58.000000, 
trial0031247, AA, 843, 20, 42.150000, GDX, 953, 12, 79.416667, 
trial0031248, AA, 877, 20, 43.850000, GDX, 605, 12, 50.416667, 
trial0031249, AA, 1154, 20, 57.700000, GDX, 449, 12, 37.416667, 
trial0031250, AA, 1255, 20, 62.750000, GDX, 469, 12, 39.083333, 
trial0031251, AA, 1049, 20, 52.450000, GDX, 565, 12, 47.083333, 
trial0031252, AA, 795, 20, 39.750000, GDX, 830, 12, 69.166667, 
trial0031253, AA, 1699, 20, 84.950000, GDX, 201, 12, 16.750000, 
trial0031254, AA, 1164, 20, 58.200000, GDX, 419, 12, 34.916667, 
trial0031255, AA, 1367, 20, 68.350000, GDX, 552, 12, 46.000000, 
trial0031256, AA, 1071, 20, 53.550000, GDX, 928, 12, 77.333333, 
trial0031257, AA, 1205, 20, 60.250000, GDX, 492, 12, 41.000000, 
trial0031258, AA, 983, 20, 49.150000, GDX, 865, 12, 72.083333, 
trial0031259, AA, 696, 20, 34.800000, GDX, 613, 12, 51.083333, 
trial0031260, AA, 1291, 20, 64.550000, GDX, 766, 12, 63.833333, 
trial0031261, AA, 981, 20, 49.050000, GDX, 816, 12, 68.000000, 
trial0031262, AA, 1036, 20, 51.800000, GDX, 869, 12, 72.416667, 
trial0031263, AA, 1645, 20, 82.250000, GDX, 68, 12, 5.666667, 
trial0031264, AA, 979, 20, 48.950000, GDX, 321, 12, 26.750000, 
trial0031265, AA, 1305, 20, 65.250000, GDX, 69, 12, 5.750000, 
trial0031266, AA, 1146, 20, 57.300000, GDX, 635, 12, 52.916667, 
trial0031267, AA, 1298, 20, 64.900000, GDX, 155, 12, 12.916667, 
trial0031268, AA, 1716, 20, 85.800000, GDX, 780, 12, 65.000000, 
trial0031269, AA, 1912, 20, 95.600000, GDX, 510, 12, 42.500000, 
trial0031270, AA, 1149, 20, 57.450000, GDX, 408, 12, 34.000000, 
trial0031271, AA, 1221, 20, 61.050000, GDX, 227, 12, 18.916667, 
trial0031272, AA, 1848, 20, 92.400000, GDX, 203, 12, 16.916667, 
trial0031273, AA, 1212, 20, 60.600000, GDX, 516, 12, 43.000000, 
trial0031274, AA, 1894, 20, 94.700000, GDX, 409, 12, 34.083333, 
trial0031275, AA, 1328, 20, 66.400000, GDX, 778, 12, 64.833333, 
trial0031276, AA, 1171, 20, 58.550000, GDX, 311, 12, 25.916667, 
trial0031277, AA, 1290, 20, 64.500000, GDX, 322, 12, 26.833333, 
trial0031278, AA, 1482, 20, 74.100000, GDX, 533, 12, 44.416667, 
trial0031279, AA, 1305, 20, 65.250000, GDX, 590, 12, 49.166667, 
trial0031280, AA, 1842, 20, 92.100000, GDX, 420, 12, 35.000000, 
trial0031281, AA, 1628, 20, 81.400000, GDX, 423, 12, 35.250000, 
trial0031282, AA, 1091, 20, 54.550000, GDX, 599, 12, 49.916667, 
trial0031283, AA, 1364, 20, 68.200000, GDX, 508, 12, 42.333333, 
trial0031284, AA, 1385, 20, 69.250000, GDX, 842, 12, 70.166667, 
trial0031285, AA, 979, 20, 48.950000, GDX, 383, 12, 31.916667, 
trial0031286, AA, 1446, 20, 72.300000, GDX, 881, 12, 73.416667, 
trial0031287, AA, 1570, 20, 78.500000, GDX, 341, 12, 28.416667, 
trial0031288, AA, 1754, 20, 87.700000, GDX, 337, 12, 28.083333, 
trial0031289, AA, 1581, 20, 79.050000, GDX, 713, 12, 59.416667, 
trial0031290, AA, 1321, 20, 66.050000, GDX, 228, 12, 19.000000, 
trial0031291, AA, 1418, 20, 70.900000, GDX, 612, 12, 51.000000, 
trial0031292, AA, 1494, 20, 74.700000, GDX, 369, 12, 30.750000, 
trial0031293, AA, 937, 20, 46.850000, GDX, 509, 12, 42.416667, 
trial0031294, AA, 862, 20, 43.100000, GDX, 297, 12, 24.750000, 
trial0031295, AA, 1138, 20, 56.900000, GDX, 367, 12, 30.583333, 
trial0031296, AA, 1555, 20, 77.750000, GDX, 270, 12, 22.500000, 
trial0031297, AA, 1625, 20, 81.250000, GDX, 547, 12, 45.583333, 
trial0031298, AA, 958, 20, 47.900000, GDX, 810, 12, 67.500000, 
trial0031299, AA, 1382, 20, 69.100000, GDX, 315, 12, 26.250000, 
trial0031300, AA, 1326, 20, 66.300000, GDX, 677, 12, 56.416667, 
trial0031301, AA, 1228, 20, 61.400000, GDX, 659, 12, 54.916667, 
trial0031302, AA, 1581, 20, 79.050000, GDX, 513, 12, 42.750000, 
trial0031303, AA, 1555, 20, 77.750000, GDX, 319, 12, 26.583333, 
trial0031304, AA, 1486, 20, 74.300000, GDX, 543, 12, 45.250000, 
trial0031305, AA, 1179, 20, 58.950000, GDX, 946, 12, 78.833333, 
trial0031306, AA, 1371, 20, 68.550000, GDX, 206, 12, 17.166667, 
trial0031307, AA, 1262, 20, 63.100000, GDX, 654, 12, 54.500000, 
trial0031308, AA, 866, 20, 43.300000, GDX, 771, 12, 64.250000, 
trial0031309, AA, 1810, 20, 90.500000, GDX, 255, 12, 21.250000, 
trial0031310, AA, 1398, 20, 69.900000, GDX, 584, 12, 48.666667, 
trial0031311, AA, 492, 20, 24.600000, GDX, 277, 12, 23.083333, 
trial0031312, AA, 880, 20, 44.000000, GDX, 1171, 12, 97.583333, 
trial0031313, AA, 1584, 20, 79.200000, GDX, 363, 12, 30.250000, 
trial0031314, AA, 1332, 20, 66.600000, GDX, 151, 12, 12.583333, 
trial0031315, AA, 1212, 20, 60.600000, GDX, 661, 12, 55.083333, 
trial0031316, AA, 1325, 20, 66.250000, GDX, 166, 12, 13.833333, 
trial0031317, AA, 1441, 20, 72.050000, GDX, 671, 12, 55.916667, 
trial0031318, AA, 1345, 20, 67.250000, GDX, 911, 12, 75.916667, 
trial0031319, AA, 1479, 20, 73.950000, GDX, 276, 12, 23.000000, 
