trial0029701, AA, 1427, 30, 47.566667, GDX, 160, 2, 80.000000, 
trial0029702, AA, 1394, 30, 46.466667, GDX, 145, 2, 72.500000, 
trial0029703, AA, 1618, 30, 53.933333, GDX, 88, 2, 44.000000, 
trial0029704, AA, 1546, 30, 51.533333, GDX, 70, 2, 35.000000, 
trial0029705, AA, 1313, 30, 43.766667, GDX, 245, 2, 122.500000, 
trial0029706, AA, 1485, 30, 49.500000, GDX, 64, 2, 32.000000, 
trial0029707, AA, 1588, 30, 52.933333, GDX, 2, 2, 1.000000, 
trial0029708, AA, 1385, 30, 46.166667, GDX, 333, 2, 166.500000, 
trial0029709, AA, 1577, 30, 52.566667, GDX, 0, 2, 0.000000, 
trial0029710, AA, 1631, 30, 54.366667, GDX, 172, 2, 86.000000, 
trial0029711, AA, 1623, 30, 54.100000, GDX, 19, 2, 9.500000, 
trial0029712, AA, 1666, 30, 55.533333, GDX, 101, 2, 50.500000, 
trial0029713, AA, 1780, 30, 59.333333, GDX, 41, 2, 20.500000, 
trial0029714, AA, 1550, 30, 51.666667, GDX, 310, 2, 155.000000, 
trial0029715, AA, 1642, 30, 54.733333, GDX, 172, 2, 86.000000, 
trial0029716, AA, 1583, 30, 52.766667, GDX, 0, 2, 0.000000, 
trial0029717, AA, 1563, 30, 52.100000, GDX, 162, 2, 81.000000, 
trial0029718, AA, 1582, 30, 52.733333, GDX, 173, 2, 86.500000, 
trial0029719, AA, 1689, 30, 56.300000, GDX, 85, 2, 42.500000, 
trial0029720, AA, 1858, 30, 61.933333, GDX, 26, 2, 13.000000, 
trial0029721, AA, 1629, 30, 54.300000, GDX, 157, 2, 78.500000, 
trial0029722, AA, 1539, 30, 51.300000, GDX, 0, 2, 0.000000, 
trial0029723, AA, 1625, 30, 54.166667, GDX, 216, 2, 108.000000, 
trial0029724, AA, 1761, 30, 58.700000, GDX, 89, 2, 44.500000, 
trial0029725, AA, 1673, 30, 55.766667, GDX, 110, 2, 55.000000, 
trial0029726, AA, 1762, 30, 58.733333, GDX, 0, 2, 0.000000, 
trial0029727, AA, 1497, 30, 49.900000, GDX, 24, 2, 12.000000, 
trial0029728, AA, 1687, 30, 56.233333, GDX, 95, 2, 47.500000, 
trial0029729, AA, 1638, 30, 54.600000, GDX, 135, 2, 67.500000, 
trial0029730, AA, 1842, 30, 61.400000, GDX, 0, 2, 0.000000, 
trial0029731, AA, 1591, 30, 53.033333, GDX, 0, 2, 0.000000, 
trial0029732, AA, 1423, 30, 47.433333, GDX, 56, 2, 28.000000, 
trial0029733, AA, 1523, 30, 50.766667, GDX, 10, 2, 5.000000, 
trial0029734, AA, 1281, 30, 42.700000, GDX, 220, 2, 110.000000, 
trial0029735, AA, 1222, 30, 40.733333, GDX, 0, 2, 0.000000, 
trial0029736, AA, 1535, 30, 51.166667, GDX, 22, 2, 11.000000, 
trial0029737, AA, 1559, 30, 51.966667, GDX, 24, 2, 12.000000, 
trial0029738, AA, 1457, 30, 48.566667, GDX, 159, 2, 79.500000, 
trial0029739, AA, 1177, 30, 39.233333, GDX, 117, 2, 58.500000, 
trial0029740, AA, 1475, 30, 49.166667, GDX, 100, 2, 50.000000, 
trial0029741, AA, 1408, 30, 46.933333, GDX, 117, 2, 58.500000, 
trial0029742, AA, 1488, 30, 49.600000, GDX, 16, 2, 8.000000, 
trial0029743, AA, 1585, 30, 52.833333, GDX, 6, 2, 3.000000, 
trial0029744, AA, 1566, 30, 52.200000, GDX, 21, 2, 10.500000, 
trial0029745, AA, 1599, 30, 53.300000, GDX, 0, 2, 0.000000, 
trial0029746, AA, 1534, 30, 51.133333, GDX, 0, 2, 0.000000, 
trial0029747, AA, 1441, 30, 48.033333, GDX, 158, 2, 79.000000, 
trial0029748, AA, 1246, 30, 41.533333, GDX, 40, 2, 20.000000, 
trial0029749, AA, 1558, 30, 51.933333, GDX, 0, 2, 0.000000, 
trial0029750, AA, 1157, 30, 38.566667, GDX, 150, 2, 75.000000, 
trial0029751, AA, 1392, 30, 46.400000, GDX, 124, 2, 62.000000, 
trial0029752, AA, 1233, 30, 41.100000, GDX, 237, 2, 118.500000, 
trial0029753, AA, 1417, 30, 47.233333, GDX, 48, 2, 24.000000, 
trial0029754, AA, 1508, 30, 50.266667, GDX, 49, 2, 24.500000, 
trial0029755, AA, 1583, 30, 52.766667, GDX, 72, 2, 36.000000, 
trial0029756, AA, 1522, 30, 50.733333, GDX, 71, 2, 35.500000, 
trial0029757, AA, 1599, 30, 53.300000, GDX, 0, 2, 0.000000, 
trial0029758, AA, 1591, 30, 53.033333, GDX, 0, 2, 0.000000, 
trial0029759, AA, 1566, 30, 52.200000, GDX, 0, 2, 0.000000, 
trial0029760, AA, 1311, 30, 43.700000, GDX, 238, 2, 119.000000, 
