trial0031801, AA, 655, 16, 40.937500, GDX, 817, 16, 51.062500, 
trial0031802, AA, 291, 16, 18.187500, GDX, 673, 16, 42.062500, 
trial0031803, AA, 610, 16, 38.125000, GDX, 283, 16, 17.687500, 
trial0031804, AA, 818, 16, 51.125000, GDX, 447, 16, 27.937500, 
trial0031805, AA, 450, 16, 28.125000, GDX, 749, 16, 46.812500, 
trial0031806, AA, 986, 16, 61.625000, GDX, 173, 16, 10.812500, 
trial0031807, AA, 618, 16, 38.625000, GDX, 349, 16, 21.812500, 
trial0031808, AA, 892, 16, 55.750000, GDX, 234, 16, 14.625000, 
trial0031809, AA, 746, 16, 46.625000, GDX, 341, 16, 21.312500, 
trial0031810, AA, 877, 16, 54.812500, GDX, 633, 16, 39.562500, 
trial0031811, AA, 879, 16, 54.937500, GDX, 520, 16, 32.500000, 
trial0031812, AA, 364, 16, 22.750000, GDX, 836, 16, 52.250000, 
trial0031813, AA, 384, 16, 24.000000, GDX, 790, 16, 49.375000, 
trial0031814, AA, 730, 16, 45.625000, GDX, 589, 16, 36.812500, 
trial0031815, AA, 626, 16, 39.125000, GDX, 452, 16, 28.250000, 
trial0031816, AA, 861, 16, 53.812500, GDX, 436, 16, 27.250000, 
trial0031817, AA, 604, 16, 37.750000, GDX, 336, 16, 21.000000, 
trial0031818, AA, 714, 16, 44.625000, GDX, 734, 16, 45.875000, 
trial0031819, AA, 413, 16, 25.812500, GDX, 469, 16, 29.312500, 
trial0031820, AA, 385, 16, 24.062500, GDX, 83, 16, 5.187500, 
trial0031821, AA, 530, 16, 33.125000, GDX, 285, 16, 17.812500, 
trial0031822, AA, 146, 16, 9.125000, GDX, 17, 16, 1.062500, 
trial0031823, AA, 381, 16, 23.812500, GDX, 659, 16, 41.187500, 
trial0031824, AA, 933, 16, 58.312500, GDX, 149, 16, 9.312500, 
trial0031825, AA, 816, 16, 51.000000, GDX, 556, 16, 34.750000, 
trial0031826, AA, 244, 16, 15.250000, GDX, 638, 16, 39.875000, 
trial0031827, AA, 441, 16, 27.562500, GDX, 181, 16, 11.312500, 
trial0031828, AA, 228, 16, 14.250000, GDX, 726, 16, 45.375000, 
trial0031829, AA, 499, 16, 31.187500, GDX, 199, 16, 12.437500, 
trial0031830, AA, 557, 16, 34.812500, GDX, 597, 16, 37.312500, 
trial0031831, AA, 446, 16, 27.875000, GDX, 358, 16, 22.375000, 
trial0031832, AA, 196, 16, 12.250000, GDX, 292, 16, 18.250000, 
trial0031833, AA, 259, 16, 16.187500, GDX, 401, 16, 25.062500, 
trial0031834, AA, 73, 16, 4.562500, GDX, 262, 16, 16.375000, 
trial0031835, AA, 435, 16, 27.187500, GDX, 305, 16, 19.062500, 
trial0031836, AA, 720, 16, 45.000000, GDX, 321, 16, 20.062500, 
trial0031837, AA, 266, 16, 16.625000, GDX, 496, 16, 31.000000, 
trial0031838, AA, 441, 16, 27.562500, GDX, 200, 16, 12.500000, 
trial0031839, AA, 129, 16, 8.062500, GDX, 364, 16, 22.750000, 
trial0031840, AA, 264, 16, 16.500000, GDX, 187, 16, 11.687500, 
trial0031841, AA, 294, 16, 18.375000, GDX, 349, 16, 21.812500, 
trial0031842, AA, 355, 16, 22.187500, GDX, 386, 16, 24.125000, 
trial0031843, AA, 427, 16, 26.687500, GDX, 81, 16, 5.062500, 
trial0031844, AA, 287, 16, 17.937500, GDX, 439, 16, 27.437500, 
trial0031845, AA, 395, 16, 24.687500, GDX, 615, 16, 38.437500, 
trial0031846, AA, 136, 16, 8.500000, GDX, 225, 16, 14.062500, 
trial0031847, AA, 259, 16, 16.187500, GDX, 459, 16, 28.687500, 
trial0031848, AA, 368, 16, 23.000000, GDX, 368, 16, 23.000000, 
trial0031849, AA, 493, 16, 30.812500, GDX, 146, 16, 9.125000, 
trial0031850, AA, 199, 16, 12.437500, GDX, 434, 16, 27.125000, 
trial0031851, AA, 283, 16, 17.687500, GDX, 279, 16, 17.437500, 
trial0031852, AA, 234, 16, 14.625000, GDX, 381, 16, 23.812500, 
trial0031853, AA, 494, 16, 30.875000, GDX, 176, 16, 11.000000, 
trial0031854, AA, 367, 16, 22.937500, GDX, 374, 16, 23.375000, 
trial0031855, AA, 250, 16, 15.625000, GDX, 416, 16, 26.000000, 
trial0031856, AA, 446, 16, 27.875000, GDX, 173, 16, 10.812500, 
trial0031857, AA, 456, 16, 28.500000, GDX, 151, 16, 9.437500, 
trial0031858, AA, 241, 16, 15.062500, GDX, 359, 16, 22.437500, 
trial0031859, AA, 29, 16, 1.812500, GDX, 392, 16, 24.500000, 
trial0031860, AA, 101, 16, 6.312500, GDX, 358, 16, 22.375000, 
