trial0043801, AA, 884, 26, 34.000000, ZIP, 155, 6, 25.833333, 
trial0043802, AA, 871, 26, 33.500000, ZIP, 179, 6, 29.833333, 
trial0043803, AA, 860, 26, 33.076923, ZIP, 192, 6, 32.000000, 
trial0043804, AA, 852, 26, 32.769231, ZIP, 180, 6, 30.000000, 
trial0043805, AA, 906, 26, 34.846154, ZIP, 143, 6, 23.833333, 
trial0043806, AA, 708, 26, 27.230769, ZIP, 304, 6, 50.666667, 
trial0043807, AA, 835, 26, 32.115385, ZIP, 159, 6, 26.500000, 
trial0043808, AA, 750, 26, 28.846154, ZIP, 223, 6, 37.166667, 
trial0043809, AA, 902, 26, 34.692308, ZIP, 114, 6, 19.000000, 
trial0043810, AA, 837, 26, 32.192308, ZIP, 207, 6, 34.500000, 
trial0043811, AA, 931, 26, 35.807692, ZIP, 78, 6, 13.000000, 
trial0043812, AA, 895, 26, 34.423077, ZIP, 193, 6, 32.166667, 
trial0043813, AA, 912, 26, 35.076923, ZIP, 85, 6, 14.166667, 
trial0043814, AA, 843, 26, 32.423077, ZIP, 129, 6, 21.500000, 
trial0043815, AA, 900, 26, 34.615385, ZIP, 121, 6, 20.166667, 
trial0043816, AA, 820, 26, 31.538462, ZIP, 240, 6, 40.000000, 
trial0043817, AA, 855, 26, 32.884615, ZIP, 192, 6, 32.000000, 
trial0043818, AA, 935, 26, 35.961538, ZIP, 74, 6, 12.333333, 
trial0043819, AA, 902, 26, 34.692308, ZIP, 76, 6, 12.666667, 
trial0043820, AA, 679, 26, 26.115385, ZIP, 331, 6, 55.166667, 
trial0043821, AA, 830, 26, 31.923077, ZIP, 185, 6, 30.833333, 
trial0043822, AA, 823, 26, 31.653846, ZIP, 188, 6, 31.333333, 
trial0043823, AA, 886, 26, 34.076923, ZIP, 144, 6, 24.000000, 
trial0043824, AA, 831, 26, 31.961538, ZIP, 189, 6, 31.500000, 
trial0043825, AA, 624, 26, 24.000000, ZIP, 439, 6, 73.166667, 
trial0043826, AA, 831, 26, 31.961538, ZIP, 180, 6, 30.000000, 
trial0043827, AA, 870, 26, 33.461538, ZIP, 192, 6, 32.000000, 
trial0043828, AA, 972, 26, 37.384615, ZIP, 59, 6, 9.833333, 
trial0043829, AA, 764, 26, 29.384615, ZIP, 275, 6, 45.833333, 
trial0043830, AA, 817, 26, 31.423077, ZIP, 198, 6, 33.000000, 
trial0043831, AA, 1103, 26, 42.423077, ZIP, 322, 6, 53.666667, 
trial0043832, AA, 1109, 26, 42.653846, ZIP, 402, 6, 67.000000, 
trial0043833, AA, 1433, 26, 55.115385, ZIP, 118, 6, 19.666667, 
trial0043834, AA, 953, 26, 36.653846, ZIP, 514, 6, 85.666667, 
trial0043835, AA, 1276, 26, 49.076923, ZIP, 278, 6, 46.333333, 
trial0043836, AA, 1107, 26, 42.576923, ZIP, 405, 6, 67.500000, 
trial0043837, AA, 1143, 26, 43.961538, ZIP, 380, 6, 63.333333, 
trial0043838, AA, 1340, 26, 51.538462, ZIP, 116, 6, 19.333333, 
trial0043839, AA, 1096, 26, 42.153846, ZIP, 441, 6, 73.500000, 
trial0043840, AA, 1256, 26, 48.307692, ZIP, 280, 6, 46.666667, 
trial0043841, AA, 1237, 26, 47.576923, ZIP, 308, 6, 51.333333, 
trial0043842, AA, 1239, 26, 47.653846, ZIP, 318, 6, 53.000000, 
trial0043843, AA, 977, 26, 37.576923, ZIP, 544, 6, 90.666667, 
trial0043844, AA, 1414, 26, 54.384615, ZIP, 145, 6, 24.166667, 
trial0043845, AA, 1252, 26, 48.153846, ZIP, 268, 6, 44.666667, 
trial0043846, AA, 1154, 26, 44.384615, ZIP, 403, 6, 67.166667, 
trial0043847, AA, 1002, 26, 38.538462, ZIP, 502, 6, 83.666667, 
trial0043848, AA, 1068, 26, 41.076923, ZIP, 492, 6, 82.000000, 
trial0043849, AA, 1317, 26, 50.653846, ZIP, 202, 6, 33.666667, 
trial0043850, AA, 1223, 26, 47.038462, ZIP, 331, 6, 55.166667, 
trial0043851, AA, 1409, 26, 54.192308, ZIP, 154, 6, 25.666667, 
trial0043852, AA, 1197, 26, 46.038462, ZIP, 320, 6, 53.333333, 
trial0043853, AA, 1321, 26, 50.807692, ZIP, 216, 6, 36.000000, 
trial0043854, AA, 1237, 26, 47.576923, ZIP, 255, 6, 42.500000, 
trial0043855, AA, 1364, 26, 52.461538, ZIP, 186, 6, 31.000000, 
trial0043856, AA, 1263, 26, 48.576923, ZIP, 274, 6, 45.666667, 
trial0043857, AA, 1233, 26, 47.423077, ZIP, 312, 6, 52.000000, 
trial0043858, AA, 1024, 26, 39.384615, ZIP, 480, 6, 80.000000, 
trial0043859, AA, 999, 26, 38.423077, ZIP, 524, 6, 87.333333, 
trial0043860, AA, 1122, 26, 43.153846, ZIP, 340, 6, 56.666667, 
trial0043861, AA, 1229, 26, 47.269231, ZIP, 253, 6, 42.166667, 
trial0043862, AA, 1169, 26, 44.961538, ZIP, 314, 6, 52.333333, 
trial0043863, AA, 1468, 26, 56.461538, ZIP, 63, 6, 10.500000, 
trial0043864, AA, 1285, 26, 49.423077, ZIP, 187, 6, 31.166667, 
trial0043865, AA, 1525, 26, 58.653846, ZIP, 16, 6, 2.666667, 
trial0043866, AA, 1100, 26, 42.307692, ZIP, 321, 6, 53.500000, 
trial0043867, AA, 1218, 26, 46.846154, ZIP, 299, 6, 49.833333, 
trial0043868, AA, 1200, 26, 46.153846, ZIP, 346, 6, 57.666667, 
trial0043869, AA, 1149, 26, 44.192308, ZIP, 376, 6, 62.666667, 
trial0043870, AA, 1369, 26, 52.653846, ZIP, 148, 6, 24.666667, 
trial0043871, AA, 1392, 26, 53.538462, ZIP, 74, 6, 12.333333, 
trial0043872, AA, 1272, 26, 48.923077, ZIP, 253, 6, 42.166667, 
trial0043873, AA, 1416, 26, 54.461538, ZIP, 99, 6, 16.500000, 
trial0043874, AA, 1224, 26, 47.076923, ZIP, 275, 6, 45.833333, 
trial0043875, AA, 1287, 26, 49.500000, ZIP, 203, 6, 33.833333, 
trial0043876, AA, 1394, 26, 53.615385, ZIP, 142, 6, 23.666667, 
trial0043877, AA, 1385, 26, 53.269231, ZIP, 139, 6, 23.166667, 
trial0043878, AA, 1317, 26, 50.653846, ZIP, 159, 6, 26.500000, 
trial0043879, AA, 985, 26, 37.884615, ZIP, 538, 6, 89.666667, 
trial0043880, AA, 1239, 26, 47.653846, ZIP, 284, 6, 47.333333, 
trial0043881, AA, 1102, 26, 42.384615, ZIP, 385, 6, 64.166667, 
trial0043882, AA, 1132, 26, 43.538462, ZIP, 368, 6, 61.333333, 
trial0043883, AA, 1115, 26, 42.884615, ZIP, 333, 6, 55.500000, 
trial0043884, AA, 1193, 26, 45.884615, ZIP, 274, 6, 45.666667, 
trial0043885, AA, 1272, 26, 48.923077, ZIP, 251, 6, 41.833333, 
trial0043886, AA, 1147, 26, 44.115385, ZIP, 344, 6, 57.333333, 
trial0043887, AA, 1396, 26, 53.692308, ZIP, 125, 6, 20.833333, 
trial0043888, AA, 1360, 26, 52.307692, ZIP, 171, 6, 28.500000, 
trial0043889, AA, 1212, 26, 46.615385, ZIP, 289, 6, 48.166667, 
trial0043890, AA, 1345, 26, 51.730769, ZIP, 176, 6, 29.333333, 
trial0043891, AA, 1127, 26, 43.346154, ZIP, 380, 6, 63.333333, 
trial0043892, AA, 1236, 26, 47.538462, ZIP, 307, 6, 51.166667, 
trial0043893, AA, 1023, 26, 39.346154, ZIP, 380, 6, 63.333333, 
trial0043894, AA, 1263, 26, 48.576923, ZIP, 227, 6, 37.833333, 
trial0043895, AA, 1294, 26, 49.769231, ZIP, 211, 6, 35.166667, 
trial0043896, AA, 1319, 26, 50.730769, ZIP, 172, 6, 28.666667, 
trial0043897, AA, 1166, 26, 44.846154, ZIP, 341, 6, 56.833333, 
trial0043898, AA, 1021, 26, 39.269231, ZIP, 416, 6, 69.333333, 
trial0043899, AA, 1273, 26, 48.961538, ZIP, 250, 6, 41.666667, 
trial0043900, AA, 852, 26, 32.769231, ZIP, 598, 6, 99.666667, 
trial0043901, AA, 1185, 26, 45.576923, ZIP, 314, 6, 52.333333, 
trial0043902, AA, 1094, 26, 42.076923, ZIP, 391, 6, 65.166667, 
trial0043903, AA, 1283, 26, 49.346154, ZIP, 160, 6, 26.666667, 
trial0043904, AA, 1164, 26, 44.769231, ZIP, 356, 6, 59.333333, 
trial0043905, AA, 1153, 26, 44.346154, ZIP, 351, 6, 58.500000, 
trial0043906, AA, 1218, 26, 46.846154, ZIP, 206, 6, 34.333333, 
trial0043907, AA, 1171, 26, 45.038462, ZIP, 292, 6, 48.666667, 
trial0043908, AA, 1318, 26, 50.692308, ZIP, 149, 6, 24.833333, 
trial0043909, AA, 1393, 26, 53.576923, ZIP, 122, 6, 20.333333, 
trial0043910, AA, 1340, 26, 51.538462, ZIP, 183, 6, 30.500000, 
trial0043911, AA, 1161, 26, 44.653846, ZIP, 366, 6, 61.000000, 
trial0043912, AA, 951, 26, 36.576923, ZIP, 569, 6, 94.833333, 
trial0043913, AA, 1219, 26, 46.884615, ZIP, 118, 6, 19.666667, 
trial0043914, AA, 1408, 26, 54.153846, ZIP, 75, 6, 12.500000, 
trial0043915, AA, 1011, 26, 38.884615, ZIP, 480, 6, 80.000000, 
trial0043916, AA, 1177, 26, 45.269231, ZIP, 322, 6, 53.666667, 
trial0043917, AA, 1356, 26, 52.153846, ZIP, 135, 6, 22.500000, 
trial0043918, AA, 1258, 26, 48.384615, ZIP, 254, 6, 42.333333, 
trial0043919, AA, 1324, 26, 50.923077, ZIP, 175, 6, 29.166667, 
trial0043920, AA, 967, 26, 37.192308, ZIP, 524, 6, 87.333333, 
trial0043921, AA, 710, 26, 27.307692, ZIP, 119, 6, 19.833333, 
trial0043922, AA, 721, 26, 27.730769, ZIP, 160, 6, 26.666667, 
trial0043923, AA, 506, 26, 19.461538, ZIP, 231, 6, 38.500000, 
trial0043924, AA, 739, 26, 28.423077, ZIP, 150, 6, 25.000000, 
trial0043925, AA, 663, 26, 25.500000, ZIP, 218, 6, 36.333333, 
trial0043926, AA, 637, 26, 24.500000, ZIP, 272, 6, 45.333333, 
trial0043927, AA, 560, 26, 21.538462, ZIP, 332, 6, 55.333333, 
trial0043928, AA, 636, 26, 24.461538, ZIP, 255, 6, 42.500000, 
trial0043929, AA, 587, 26, 22.576923, ZIP, 262, 6, 43.666667, 
trial0043930, AA, 679, 26, 26.115385, ZIP, 236, 6, 39.333333, 
trial0043931, AA, 661, 26, 25.423077, ZIP, 237, 6, 39.500000, 
trial0043932, AA, 520, 26, 20.000000, ZIP, 371, 6, 61.833333, 
trial0043933, AA, 675, 26, 25.961538, ZIP, 160, 6, 26.666667, 
trial0043934, AA, 781, 26, 30.038462, ZIP, 137, 6, 22.833333, 
trial0043935, AA, 654, 26, 25.153846, ZIP, 223, 6, 37.166667, 
trial0043936, AA, 715, 26, 27.500000, ZIP, 198, 6, 33.000000, 
trial0043937, AA, 646, 26, 24.846154, ZIP, 220, 6, 36.666667, 
trial0043938, AA, 799, 26, 30.730769, ZIP, 107, 6, 17.833333, 
trial0043939, AA, 743, 26, 28.576923, ZIP, 114, 6, 19.000000, 
trial0043940, AA, 738, 26, 28.384615, ZIP, 151, 6, 25.166667, 
trial0043941, AA, 690, 26, 26.538462, ZIP, 190, 6, 31.666667, 
trial0043942, AA, 708, 26, 27.230769, ZIP, 217, 6, 36.166667, 
trial0043943, AA, 774, 26, 29.769231, ZIP, 132, 6, 22.000000, 
trial0043944, AA, 795, 26, 30.576923, ZIP, 92, 6, 15.333333, 
trial0043945, AA, 641, 26, 24.653846, ZIP, 244, 6, 40.666667, 
trial0043946, AA, 790, 26, 30.384615, ZIP, 127, 6, 21.166667, 
trial0043947, AA, 691, 26, 26.576923, ZIP, 176, 6, 29.333333, 
trial0043948, AA, 828, 26, 31.846154, ZIP, 77, 6, 12.833333, 
trial0043949, AA, 802, 26, 30.846154, ZIP, 121, 6, 20.166667, 
trial0043950, AA, 788, 26, 30.307692, ZIP, 118, 6, 19.666667, 
trial0043951, AA, 938, 26, 36.076923, ZIP, 435, 6, 72.500000, 
trial0043952, AA, 1273, 26, 48.961538, ZIP, 192, 6, 32.000000, 
trial0043953, AA, 1356, 26, 52.153846, ZIP, 36, 6, 6.000000, 
trial0043954, AA, 1029, 26, 39.576923, ZIP, 398, 6, 66.333333, 
trial0043955, AA, 982, 26, 37.769231, ZIP, 471, 6, 78.500000, 
trial0043956, AA, 1054, 26, 40.538462, ZIP, 389, 6, 64.833333, 
trial0043957, AA, 1350, 26, 51.923077, ZIP, 115, 6, 19.166667, 
trial0043958, AA, 1088, 26, 41.846154, ZIP, 315, 6, 52.500000, 
trial0043959, AA, 1159, 26, 44.576923, ZIP, 311, 6, 51.833333, 
trial0043960, AA, 1084, 26, 41.692308, ZIP, 389, 6, 64.833333, 
trial0043961, AA, 1302, 26, 50.076923, ZIP, 156, 6, 26.000000, 
trial0043962, AA, 1167, 26, 44.884615, ZIP, 273, 6, 45.500000, 
trial0043963, AA, 1094, 26, 42.076923, ZIP, 296, 6, 49.333333, 
trial0043964, AA, 1323, 26, 50.884615, ZIP, 102, 6, 17.000000, 
trial0043965, AA, 1034, 26, 39.769231, ZIP, 431, 6, 71.833333, 
trial0043966, AA, 761, 26, 29.269231, ZIP, 680, 6, 113.333333, 
trial0043967, AA, 974, 26, 37.461538, ZIP, 460, 6, 76.666667, 
trial0043968, AA, 971, 26, 37.346154, ZIP, 502, 6, 83.666667, 
trial0043969, AA, 1141, 26, 43.884615, ZIP, 246, 6, 41.000000, 
trial0043970, AA, 1144, 26, 44.000000, ZIP, 272, 6, 45.333333, 
trial0043971, AA, 1063, 26, 40.884615, ZIP, 391, 6, 65.166667, 
trial0043972, AA, 1096, 26, 42.153846, ZIP, 255, 6, 42.500000, 
trial0043973, AA, 1104, 26, 42.461538, ZIP, 237, 6, 39.500000, 
trial0043974, AA, 1150, 26, 44.230769, ZIP, 307, 6, 51.166667, 
trial0043975, AA, 1323, 26, 50.884615, ZIP, 128, 6, 21.333333, 
trial0043976, AA, 1139, 26, 43.807692, ZIP, 266, 6, 44.333333, 
trial0043977, AA, 1195, 26, 45.961538, ZIP, 167, 6, 27.833333, 
trial0043978, AA, 1332, 26, 51.230769, ZIP, 142, 6, 23.666667, 
trial0043979, AA, 1140, 26, 43.846154, ZIP, 264, 6, 44.000000, 
trial0043980, AA, 1115, 26, 42.884615, ZIP, 323, 6, 53.833333, 
trial0043981, AA, 1213, 26, 46.653846, ZIP, 318, 6, 53.000000, 
trial0043982, AA, 1333, 26, 51.269231, ZIP, 131, 6, 21.833333, 
trial0043983, AA, 1479, 26, 56.884615, ZIP, 52, 6, 8.666667, 
trial0043984, AA, 1351, 26, 51.961538, ZIP, 141, 6, 23.500000, 
trial0043985, AA, 1140, 26, 43.846154, ZIP, 359, 6, 59.833333, 
trial0043986, AA, 1108, 26, 42.615385, ZIP, 432, 6, 72.000000, 
trial0043987, AA, 1243, 26, 47.807692, ZIP, 197, 6, 32.833333, 
trial0043988, AA, 1192, 26, 45.846154, ZIP, 284, 6, 47.333333, 
trial0043989, AA, 1251, 26, 48.115385, ZIP, 249, 6, 41.500000, 
trial0043990, AA, 1063, 26, 40.884615, ZIP, 476, 6, 79.333333, 
trial0043991, AA, 1144, 26, 44.000000, ZIP, 359, 6, 59.833333, 
trial0043992, AA, 1332, 26, 51.230769, ZIP, 192, 6, 32.000000, 
trial0043993, AA, 1241, 26, 47.730769, ZIP, 262, 6, 43.666667, 
trial0043994, AA, 1429, 26, 54.961538, ZIP, 98, 6, 16.333333, 
trial0043995, AA, 1148, 26, 44.153846, ZIP, 376, 6, 62.666667, 
trial0043996, AA, 1297, 26, 49.884615, ZIP, 242, 6, 40.333333, 
trial0043997, AA, 1233, 26, 47.423077, ZIP, 294, 6, 49.000000, 
trial0043998, AA, 1076, 26, 41.384615, ZIP, 428, 6, 71.333333, 
trial0043999, AA, 1364, 26, 52.461538, ZIP, 155, 6, 25.833333, 
trial0044000, AA, 1143, 26, 43.961538, ZIP, 378, 6, 63.000000, 
trial0044001, AA, 1181, 26, 45.423077, ZIP, 332, 6, 55.333333, 
trial0044002, AA, 925, 26, 35.576923, ZIP, 543, 6, 90.500000, 
trial0044003, AA, 1330, 26, 51.153846, ZIP, 162, 6, 27.000000, 
trial0044004, AA, 1431, 26, 55.038462, ZIP, 96, 6, 16.000000, 
trial0044005, AA, 1242, 26, 47.769231, ZIP, 273, 6, 45.500000, 
trial0044006, AA, 1300, 26, 50.000000, ZIP, 191, 6, 31.833333, 
trial0044007, AA, 1284, 26, 49.384615, ZIP, 241, 6, 40.166667, 
trial0044008, AA, 1198, 26, 46.076923, ZIP, 277, 6, 46.166667, 
trial0044009, AA, 1153, 26, 44.346154, ZIP, 224, 6, 37.333333, 
trial0044010, AA, 1272, 26, 48.923077, ZIP, 274, 6, 45.666667, 
trial0044011, AA, 1002, 26, 38.538462, ZIP, 332, 6, 55.333333, 
trial0044012, AA, 819, 26, 31.500000, ZIP, 452, 6, 75.333333, 
trial0044013, AA, 1110, 26, 42.692308, ZIP, 168, 6, 28.000000, 
trial0044014, AA, 1087, 26, 41.807692, ZIP, 212, 6, 35.333333, 
trial0044015, AA, 876, 26, 33.692308, ZIP, 423, 6, 70.500000, 
trial0044016, AA, 1030, 26, 39.615385, ZIP, 299, 6, 49.833333, 
trial0044017, AA, 1182, 26, 45.461538, ZIP, 106, 6, 17.666667, 
trial0044018, AA, 1192, 26, 45.846154, ZIP, 141, 6, 23.500000, 
trial0044019, AA, 1226, 26, 47.153846, ZIP, 90, 6, 15.000000, 
trial0044020, AA, 993, 26, 38.192308, ZIP, 296, 6, 49.333333, 
trial0044021, AA, 979, 26, 37.653846, ZIP, 350, 6, 58.333333, 
trial0044022, AA, 916, 26, 35.230769, ZIP, 428, 6, 71.333333, 
trial0044023, AA, 1073, 26, 41.269231, ZIP, 275, 6, 45.833333, 
trial0044024, AA, 1043, 26, 40.115385, ZIP, 282, 6, 47.000000, 
trial0044025, AA, 941, 26, 36.192308, ZIP, 365, 6, 60.833333, 
trial0044026, AA, 1067, 26, 41.038462, ZIP, 211, 6, 35.166667, 
trial0044027, AA, 1131, 26, 43.500000, ZIP, 191, 6, 31.833333, 
trial0044028, AA, 987, 26, 37.961538, ZIP, 321, 6, 53.500000, 
trial0044029, AA, 1031, 26, 39.653846, ZIP, 314, 6, 52.333333, 
trial0044030, AA, 1126, 26, 43.307692, ZIP, 146, 6, 24.333333, 
