trial0046201, GDX, 167, 20, 8.350000, ZIC, 178, 12, 14.833333, 
trial0046202, GDX, 196, 20, 9.800000, ZIC, 253, 12, 21.083333, 
trial0046203, GDX, 82, 20, 4.100000, ZIC, 285, 12, 23.750000, 
trial0046204, GDX, 6, 20, 0.300000, ZIC, 136, 12, 11.333333, 
trial0046205, GDX, 101, 20, 5.050000, ZIC, 252, 12, 21.000000, 
trial0046206, GDX, 270, 20, 13.500000, ZIC, 141, 12, 11.750000, 
trial0046207, GDX, 162, 20, 8.100000, ZIC, 197, 12, 16.416667, 
trial0046208, GDX, 210, 20, 10.500000, ZIC, 209, 12, 17.416667, 
trial0046209, GDX, 278, 20, 13.900000, ZIC, 194, 12, 16.166667, 
trial0046210, GDX, 220, 20, 11.000000, ZIC, 199, 12, 16.583333, 
trial0046211, GDX, 198, 20, 9.900000, ZIC, 176, 12, 14.666667, 
trial0046212, GDX, 219, 20, 10.950000, ZIC, 201, 12, 16.750000, 
trial0046213, GDX, 223, 20, 11.150000, ZIC, 145, 12, 12.083333, 
trial0046214, GDX, 167, 20, 8.350000, ZIC, 168, 12, 14.000000, 
trial0046215, GDX, 180, 20, 9.000000, ZIC, 22, 12, 1.833333, 
trial0046216, GDX, 134, 20, 6.700000, ZIC, 128, 12, 10.666667, 
trial0046217, GDX, 240, 20, 12.000000, ZIC, 224, 12, 18.666667, 
trial0046218, GDX, 105, 20, 5.250000, ZIC, 307, 12, 25.583333, 
trial0046219, GDX, 60, 20, 3.000000, ZIC, 239, 12, 19.916667, 
trial0046220, GDX, 102, 20, 5.100000, ZIC, 190, 12, 15.833333, 
trial0046221, GDX, 117, 20, 5.850000, ZIC, 265, 12, 22.083333, 
trial0046222, GDX, 53, 20, 2.650000, ZIC, 313, 12, 26.083333, 
trial0046223, GDX, 51, 20, 2.550000, ZIC, 218, 12, 18.166667, 
trial0046224, GDX, 10, 20, 0.500000, ZIC, 229, 12, 19.083333, 
trial0046225, GDX, 204, 20, 10.200000, ZIC, 177, 12, 14.750000, 
trial0046226, GDX, 134, 20, 6.700000, ZIC, 278, 12, 23.166667, 
trial0046227, GDX, 30, 20, 1.500000, ZIC, 202, 12, 16.833333, 
trial0046228, GDX, 78, 20, 3.900000, ZIC, 274, 12, 22.833333, 
trial0046229, GDX, 135, 20, 6.750000, ZIC, 172, 12, 14.333333, 
trial0046230, GDX, 24, 20, 1.200000, ZIC, 320, 12, 26.666667, 
trial0046231, GDX, 188, 20, 9.400000, ZIC, 252, 12, 21.000000, 
trial0046232, GDX, 142, 20, 7.100000, ZIC, 453, 12, 37.750000, 
trial0046233, GDX, 154, 20, 7.700000, ZIC, 471, 12, 39.250000, 
trial0046234, GDX, 348, 20, 17.400000, ZIC, 196, 12, 16.333333, 
