trial0049501, AA, 160, 16, 10.000000, ZIC, 212, 12, 17.666667, ZIP, 66, 4, 16.500000, 
trial0049502, AA, 250, 16, 15.625000, ZIC, 79, 12, 6.583333, ZIP, 82, 4, 20.500000, 
trial0049503, AA, 252, 16, 15.750000, ZIC, 100, 12, 8.333333, ZIP, 51, 4, 12.750000, 
trial0049504, AA, 244, 16, 15.250000, ZIC, 160, 12, 13.333333, ZIP, 21, 4, 5.250000, 
trial0049505, AA, 201, 16, 12.562500, ZIC, 212, 12, 17.666667, ZIP, 25, 4, 6.250000, 
trial0049506, AA, 264, 16, 16.500000, ZIC, 139, 12, 11.583333, ZIP, 36, 4, 9.000000, 
trial0049507, AA, 185, 16, 11.562500, ZIC, 188, 12, 15.666667, ZIP, 44, 4, 11.000000, 
trial0049508, AA, 189, 16, 11.812500, ZIC, 237, 12, 19.750000, ZIP, 13, 4, 3.250000, 
trial0049509, AA, 248, 16, 15.500000, ZIC, 195, 12, 16.250000, ZIP, 17, 4, 4.250000, 
trial0049510, AA, 264, 16, 16.500000, ZIC, 57, 12, 4.750000, ZIP, 60, 4, 15.000000, 
trial0049511, AA, 221, 16, 13.812500, ZIC, 176, 12, 14.666667, ZIP, 35, 4, 8.750000, 
trial0049512, AA, 170, 16, 10.625000, ZIC, 132, 12, 11.000000, ZIP, 130, 4, 32.500000, 
trial0049513, AA, 214, 16, 13.375000, ZIC, 144, 12, 12.000000, ZIP, 102, 4, 25.500000, 
trial0049514, AA, 160, 16, 10.000000, ZIC, 80, 12, 6.666667, ZIP, 213, 4, 53.250000, 
trial0049515, AA, 334, 16, 20.875000, ZIC, 76, 12, 6.333333, ZIP, 0, 4, 0.000000, 
trial0049516, AA, 132, 16, 8.250000, ZIC, 248, 12, 20.666667, ZIP, 66, 4, 16.500000, 
trial0049517, AA, 269, 16, 16.812500, ZIC, 109, 12, 9.083333, ZIP, 82, 4, 20.500000, 
trial0049518, AA, 235, 16, 14.687500, ZIC, 168, 12, 14.000000, ZIP, 43, 4, 10.750000, 
trial0049519, AA, 289, 16, 18.062500, ZIC, 121, 12, 10.083333, ZIP, 0, 4, 0.000000, 
trial0049520, AA, 106, 16, 6.625000, ZIC, 263, 12, 21.916667, ZIP, 48, 4, 12.000000, 
trial0049521, AA, 265, 16, 16.562500, ZIC, 80, 12, 6.666667, ZIP, 115, 4, 28.750000, 
trial0049522, AA, 345, 16, 21.562500, ZIC, 74, 12, 6.166667, ZIP, 19, 4, 4.750000, 
