trial0045301, AA, 114, 6, 19.000000, GDX, 150, 14, 10.714286, ZIC, 125, 12, 10.416667, 
trial0045302, AA, 62, 6, 10.333333, GDX, 193, 14, 13.785714, ZIC, 147, 12, 12.250000, 
trial0045303, AA, 78, 6, 13.000000, GDX, 137, 14, 9.785714, ZIC, 175, 12, 14.583333, 
trial0045304, AA, 36, 6, 6.000000, GDX, 224, 14, 16.000000, ZIC, 96, 12, 8.000000, 
trial0045305, AA, 110, 6, 18.333333, GDX, 61, 14, 4.357143, ZIC, 186, 12, 15.500000, 
trial0045306, AA, 77, 6, 12.833333, GDX, 163, 14, 11.642857, ZIC, 116, 12, 9.666667, 
trial0045307, AA, 43, 6, 7.166667, GDX, 103, 14, 7.357143, ZIC, 256, 12, 21.333333, 
trial0045308, AA, 35, 6, 5.833333, GDX, 98, 14, 7.000000, ZIC, 230, 12, 19.166667, 
trial0045309, AA, 44, 6, 7.333333, GDX, 140, 14, 10.000000, ZIC, 192, 12, 16.000000, 
trial0045310, AA, 42, 6, 7.000000, GDX, 207, 14, 14.785714, ZIC, 108, 12, 9.000000, 
trial0045311, AA, 18, 6, 3.000000, GDX, 209, 14, 14.928571, ZIC, 117, 12, 9.750000, 
trial0045312, AA, 149, 6, 24.833333, GDX, 139, 14, 9.928571, ZIC, 95, 12, 7.916667, 
trial0045313, AA, 32, 6, 5.333333, GDX, 65, 14, 4.642857, ZIC, 240, 12, 20.000000, 
trial0045314, AA, 61, 6, 10.166667, GDX, 98, 14, 7.000000, ZIC, 139, 12, 11.583333, 
trial0045315, AA, 105, 6, 17.500000, GDX, 45, 14, 3.214286, ZIC, 239, 12, 19.916667, 
trial0045316, AA, 98, 6, 16.333333, GDX, 91, 14, 6.500000, ZIC, 162, 12, 13.500000, 
trial0045317, AA, 9, 6, 1.500000, GDX, 85, 14, 6.071429, ZIC, 263, 12, 21.916667, 
trial0045318, AA, 48, 6, 8.000000, GDX, 159, 14, 11.357143, ZIC, 129, 12, 10.750000, 
trial0045319, AA, 18, 6, 3.000000, GDX, 174, 14, 12.428571, ZIC, 126, 12, 10.500000, 
trial0045320, AA, 113, 6, 18.833333, GDX, 101, 14, 7.214286, ZIC, 188, 12, 15.666667, 
trial0045321, AA, 6, 6, 1.000000, GDX, 168, 14, 12.000000, ZIC, 156, 12, 13.000000, 
trial0045322, AA, 39, 6, 6.500000, GDX, 155, 14, 11.071429, ZIC, 188, 12, 15.666667, 
trial0045323, AA, 44, 6, 7.333333, GDX, 188, 14, 13.428571, ZIC, 177, 12, 14.750000, 
trial0045324, AA, 123, 6, 20.500000, GDX, 80, 14, 5.714286, ZIC, 174, 12, 14.500000, 
trial0045325, AA, 36, 6, 6.000000, GDX, 155, 14, 11.071429, ZIC, 119, 12, 9.916667, 
trial0045326, AA, 17, 6, 2.833333, GDX, 88, 14, 6.285714, ZIC, 259, 12, 21.583333, 
trial0045327, AA, 99, 6, 16.500000, GDX, 114, 14, 8.142857, ZIC, 176, 12, 14.666667, 
trial0045328, AA, 86, 6, 14.333333, GDX, 50, 14, 3.571429, ZIC, 188, 12, 15.666667, 
trial0045329, AA, 20, 6, 3.333333, GDX, 155, 14, 11.071429, ZIC, 143, 12, 11.916667, 
trial0045330, AA, 105, 6, 17.500000, GDX, 59, 14, 4.214286, ZIC, 128, 12, 10.666667, 
trial0045331, AA, 140, 6, 23.333333, GDX, 68, 14, 4.857143, ZIC, 123, 12, 10.250000, 
trial0045332, AA, 21, 6, 3.500000, GDX, 155, 14, 11.071429, ZIC, 109, 12, 9.083333, 
trial0045333, AA, 10, 6, 1.666667, GDX, 167, 14, 11.928571, ZIC, 53, 12, 4.416667, 
trial0045334, AA, 68, 6, 11.333333, GDX, 139, 14, 9.928571, ZIC, 39, 12, 3.250000, 
trial0045335, AA, 67, 6, 11.166667, GDX, 131, 14, 9.357143, ZIC, 133, 12, 11.083333, 
trial0045336, AA, 0, 6, 0.000000, GDX, 7, 14, 0.500000, ZIC, 194, 12, 16.166667, 
trial0045337, AA, 45, 6, 7.500000, GDX, 84, 14, 6.000000, ZIC, 72, 12, 6.000000, 
trial0045338, AA, 35, 6, 5.833333, GDX, 139, 14, 9.928571, ZIC, 33, 12, 2.750000, 
trial0045339, AA, 89, 6, 14.833333, GDX, 119, 14, 8.500000, ZIC, 88, 12, 7.333333, 
trial0045340, AA, 121, 6, 20.166667, GDX, 132, 14, 9.428571, ZIC, 15, 12, 1.250000, 
trial0045341, AA, 88, 6, 14.666667, GDX, 18, 14, 1.285714, ZIC, 118, 12, 9.833333, 
trial0045342, AA, 39, 6, 6.500000, GDX, 105, 14, 7.500000, ZIC, 97, 12, 8.083333, 
