trial0044701, AA, 59, 10, 5.900000, GDX, 71, 10, 7.100000, ZIC, 74, 12, 6.166667, 
trial0044702, AA, 58, 10, 5.800000, GDX, 70, 10, 7.000000, ZIC, 82, 12, 6.833333, 
trial0044703, AA, 71, 10, 7.100000, GDX, 60, 10, 6.000000, ZIC, 59, 12, 4.916667, 
trial0044704, AA, 62, 10, 6.200000, GDX, 62, 10, 6.200000, ZIC, 77, 12, 6.416667, 
trial0044705, AA, 71, 10, 7.100000, GDX, 59, 10, 5.900000, ZIC, 65, 12, 5.416667, 
trial0044706, AA, 52, 10, 5.200000, GDX, 93, 10, 9.300000, ZIC, 59, 12, 4.916667, 
trial0044707, AA, 47, 10, 4.700000, GDX, 56, 10, 5.600000, ZIC, 83, 12, 6.916667, 
trial0044708, AA, 79, 10, 7.900000, GDX, 74, 10, 7.400000, ZIC, 55, 12, 4.583333, 
trial0044709, AA, 71, 10, 7.100000, GDX, 46, 10, 4.600000, ZIC, 53, 12, 4.416667, 
trial0044710, AA, 23, 10, 2.300000, GDX, 49, 10, 4.900000, ZIC, 104, 12, 8.666667, 
trial0044711, AA, 55, 10, 5.500000, GDX, 69, 10, 6.900000, ZIC, 90, 12, 7.500000, 
trial0044712, AA, 57, 10, 5.700000, GDX, 56, 10, 5.600000, ZIC, 71, 12, 5.916667, 
trial0044713, AA, 37, 10, 3.700000, GDX, 47, 10, 4.700000, ZIC, 92, 12, 7.666667, 
trial0044714, AA, 56, 10, 5.600000, GDX, 34, 10, 3.400000, ZIC, 100, 12, 8.333333, 
trial0044715, AA, 24, 10, 2.400000, GDX, 82, 10, 8.200000, ZIC, 78, 12, 6.500000, 
trial0044716, AA, 58, 10, 5.800000, GDX, 76, 10, 7.600000, ZIC, 66, 12, 5.500000, 
trial0044717, AA, 14, 10, 1.400000, GDX, 63, 10, 6.300000, ZIC, 104, 12, 8.666667, 
trial0044718, AA, 73, 10, 7.300000, GDX, 45, 10, 4.500000, ZIC, 76, 12, 6.333333, 
trial0044719, AA, 53, 10, 5.300000, GDX, 37, 10, 3.700000, ZIC, 76, 12, 6.333333, 
trial0044720, AA, 18, 10, 1.800000, GDX, 61, 10, 6.100000, ZIC, 102, 12, 8.500000, 
