trial0003301, AA, 5, 6, 0.833333, GDX, 3218, 18, 178.777778, ZIC, 642, 2, 321.000000, ZIP, 826, 6, 137.666667, 
trial0003302, AA, 734, 6, 122.333333, GDX, 2934, 18, 163.000000, ZIC, 0, 2, 0.000000, ZIP, 1157, 6, 192.833333, 
trial0003303, AA, 1117, 6, 186.166667, GDX, 2535, 18, 140.833333, ZIC, 328, 2, 164.000000, ZIP, 748, 6, 124.666667, 
trial0003304, AA, 1213, 6, 202.166667, GDX, 3255, 18, 180.833333, ZIC, 38, 2, 19.000000, ZIP, 275, 6, 45.833333, 
trial0003305, AA, 1315, 6, 219.166667, GDX, 2209, 18, 122.722222, ZIC, 311, 2, 155.500000, ZIP, 805, 6, 134.166667, 
trial0003306, AA, 565, 6, 94.166667, GDX, 2373, 18, 131.833333, ZIC, 542, 2, 271.000000, ZIP, 1185, 6, 197.500000, 
trial0003307, AA, 729, 6, 121.500000, GDX, 3079, 18, 171.055556, ZIC, 640, 2, 320.000000, ZIP, 317, 6, 52.833333, 
trial0003308, AA, 1104, 6, 184.000000, GDX, 1898, 18, 105.444444, ZIC, 481, 2, 240.500000, ZIP, 1482, 6, 247.000000, 
trial0003309, AA, 278, 6, 46.333333, GDX, 3039, 18, 168.833333, ZIC, 164, 2, 82.000000, ZIP, 1298, 6, 216.333333, 
trial0003310, AA, 1304, 6, 217.333333, GDX, 2909, 18, 161.611111, ZIC, 10, 2, 5.000000, ZIP, 510, 6, 85.000000, 
trial0003311, AA, 1201, 6, 200.166667, GDX, 3044, 18, 169.111111, ZIC, 28, 2, 14.000000, ZIP, 621, 6, 103.500000, 
trial0003312, AA, 806, 6, 134.333333, GDX, 2499, 18, 138.833333, ZIC, 0, 2, 0.000000, ZIP, 1242, 6, 207.000000, 
trial0003313, AA, 1209, 6, 201.500000, GDX, 2452, 18, 136.222222, ZIC, 144, 2, 72.000000, ZIP, 1004, 6, 167.333333, 
trial0003314, AA, 628, 6, 104.666667, GDX, 3137, 18, 174.277778, ZIC, 116, 2, 58.000000, ZIP, 1050, 6, 175.000000, 
trial0003315, AA, 273, 6, 45.500000, GDX, 3176, 18, 176.444444, ZIC, 2, 2, 1.000000, ZIP, 1493, 6, 248.833333, 
trial0003316, AA, 992, 6, 165.333333, GDX, 2483, 18, 137.944444, ZIC, 32, 2, 16.000000, ZIP, 1453, 6, 242.166667, 
trial0003317, AA, 1783, 6, 297.166667, GDX, 2355, 18, 130.833333, ZIC, 176, 2, 88.000000, ZIP, 507, 6, 84.500000, 
trial0003318, AA, 1077, 6, 179.500000, GDX, 1876, 18, 104.222222, ZIC, 580, 2, 290.000000, ZIP, 1149, 6, 191.500000, 
trial0003319, AA, 1584, 6, 264.000000, GDX, 1511, 18, 83.944444, ZIC, 366, 2, 183.000000, ZIP, 1249, 6, 208.166667, 
trial0003320, AA, 804, 6, 134.000000, GDX, 2764, 18, 153.555556, ZIC, 403, 2, 201.500000, ZIP, 1026, 6, 171.000000, 
trial0003321, AA, 1235, 6, 205.833333, GDX, 2202, 18, 122.333333, ZIC, 3, 2, 1.500000, ZIP, 1430, 6, 238.333333, 
trial0003322, AA, 1133, 6, 188.833333, GDX, 2212, 18, 122.888889, ZIC, 165, 2, 82.500000, ZIP, 1277, 6, 212.833333, 
trial0003323, AA, 614, 6, 102.333333, GDX, 2453, 18, 136.277778, ZIC, 66, 2, 33.000000, ZIP, 1408, 6, 234.666667, 
trial0003324, AA, 310, 6, 51.666667, GDX, 3670, 18, 203.888889, ZIC, 0, 2, 0.000000, ZIP, 814, 6, 135.666667, 
trial0003325, AA, 910, 6, 151.666667, GDX, 3040, 18, 168.888889, ZIC, 0, 2, 0.000000, ZIP, 782, 6, 130.333333, 
trial0003326, AA, 1249, 6, 208.166667, GDX, 1721, 18, 95.611111, ZIC, 452, 2, 226.000000, ZIP, 1650, 6, 275.000000, 
trial0003327, AA, 484, 6, 80.666667, GDX, 3325, 18, 184.722222, ZIC, 240, 2, 120.000000, ZIP, 686, 6, 114.333333, 
trial0003328, AA, 1217, 6, 202.833333, GDX, 2029, 18, 112.722222, ZIC, 797, 2, 398.500000, ZIP, 735, 6, 122.500000, 
trial0003329, AA, 30, 6, 5.000000, GDX, 3605, 18, 200.277778, ZIC, 41, 2, 20.500000, ZIP, 899, 6, 149.833333, 
trial0003330, AA, 899, 6, 149.833333, GDX, 1529, 18, 84.944444, ZIC, 640, 2, 320.000000, ZIP, 1630, 6, 271.666667, 
trial0003331, AA, 1044, 6, 174.000000, GDX, 5552, 18, 308.444444, ZIC, 130, 2, 65.000000, ZIP, 3496, 6, 582.666667, 
trial0003332, AA, 2108, 6, 351.333333, GDX, 5777, 18, 320.944444, ZIC, 668, 2, 334.000000, ZIP, 2696, 6, 449.333333, 
trial0003333, AA, 3716, 6, 619.333333, GDX, 5076, 18, 282.000000, ZIC, 807, 2, 403.500000, ZIP, 1878, 6, 313.000000, 
trial0003334, AA, 2596, 6, 432.666667, GDX, 4657, 18, 258.722222, ZIC, 1559, 2, 779.500000, ZIP, 1613, 6, 268.833333, 
trial0003335, AA, 3973, 6, 662.166667, GDX, 4885, 18, 271.388889, ZIC, 1466, 2, 733.000000, ZIP, 912, 6, 152.000000, 
