trial0042301, AA, 25, 2, 12.500000, ZIC, 89, 10, 8.900000, ZIP, 963, 20, 48.150000, 
trial0042302, AA, 51, 2, 25.500000, ZIC, 346, 10, 34.600000, ZIP, 547, 20, 27.350000, 
trial0042303, AA, 0, 2, 0.000000, ZIC, 219, 10, 21.900000, ZIP, 471, 20, 23.550000, 
trial0042304, AA, 34, 2, 17.000000, ZIC, 356, 10, 35.600000, ZIP, 562, 20, 28.100000, 
trial0042305, AA, 58, 2, 29.000000, ZIC, 303, 10, 30.300000, ZIP, 513, 20, 25.650000, 
trial0042306, AA, 62, 2, 31.000000, ZIC, 181, 10, 18.100000, ZIP, 685, 20, 34.250000, 
trial0042307, AA, 46, 2, 23.000000, ZIC, 260, 10, 26.000000, ZIP, 453, 20, 22.650000, 
trial0042308, AA, 0, 2, 0.000000, ZIC, 140, 10, 14.000000, ZIP, 660, 20, 33.000000, 
trial0042309, AA, 0, 2, 0.000000, ZIC, 263, 10, 26.300000, ZIP, 463, 20, 23.150000, 
trial0042310, AA, 0, 2, 0.000000, ZIC, 115, 10, 11.500000, ZIP, 796, 20, 39.800000, 
trial0042311, AA, 34, 2, 17.000000, ZIC, 339, 10, 33.900000, ZIP, 336, 20, 16.800000, 
trial0042312, AA, 46, 2, 23.000000, ZIC, 293, 10, 29.300000, ZIP, 530, 20, 26.500000, 
trial0042313, AA, 76, 2, 38.000000, ZIC, 394, 10, 39.400000, ZIP, 284, 20, 14.200000, 
trial0042314, AA, 76, 2, 38.000000, ZIC, 103, 10, 10.300000, ZIP, 846, 20, 42.300000, 
trial0042315, AA, 0, 2, 0.000000, ZIC, 212, 10, 21.200000, ZIP, 493, 20, 24.650000, 
trial0042316, AA, 107, 2, 53.500000, ZIC, 68, 10, 6.800000, ZIP, 717, 20, 35.850000, 
trial0042317, AA, 96, 2, 48.000000, ZIC, 87, 10, 8.700000, ZIP, 773, 20, 38.650000, 
trial0042318, AA, 0, 2, 0.000000, ZIC, 115, 10, 11.500000, ZIP, 791, 20, 39.550000, 
trial0042319, AA, 22, 2, 11.000000, ZIC, 312, 10, 31.200000, ZIP, 535, 20, 26.750000, 
trial0042320, AA, 62, 2, 31.000000, ZIC, 237, 10, 23.700000, ZIP, 373, 20, 18.650000, 
trial0042321, AA, 59, 2, 29.500000, ZIC, 208, 10, 20.800000, ZIP, 779, 20, 38.950000, 
trial0042322, AA, 62, 2, 31.000000, ZIC, 355, 10, 35.500000, ZIP, 530, 20, 26.500000, 
trial0042323, AA, 125, 2, 62.500000, ZIC, 118, 10, 11.800000, ZIP, 682, 20, 34.100000, 
trial0042324, AA, 24, 2, 12.000000, ZIC, 116, 10, 11.600000, ZIP, 765, 20, 38.250000, 
trial0042325, AA, 29, 2, 14.500000, ZIC, 129, 10, 12.900000, ZIP, 551, 20, 27.550000, 
trial0042326, AA, 42, 2, 21.000000, ZIC, 92, 10, 9.200000, ZIP, 728, 20, 36.400000, 
trial0042327, AA, 0, 2, 0.000000, ZIC, 161, 10, 16.100000, ZIP, 711, 20, 35.550000, 
trial0042328, AA, 176, 2, 88.000000, ZIC, 284, 10, 28.400000, ZIP, 406, 20, 20.300000, 
