trial0034501, GDX, 170, 14, 12.142857, ZIC, 384, 10, 38.400000, ZIP, 412, 8, 51.500000, 
trial0034502, GDX, 587, 14, 41.928571, ZIC, 134, 10, 13.400000, ZIP, 378, 8, 47.250000, 
trial0034503, GDX, 433, 14, 30.928571, ZIC, 331, 10, 33.100000, ZIP, 410, 8, 51.250000, 
trial0034504, GDX, 466, 14, 33.285714, ZIC, 361, 10, 36.100000, ZIP, 157, 8, 19.625000, 
trial0034505, GDX, 208, 14, 14.857143, ZIC, 132, 10, 13.200000, ZIP, 262, 8, 32.750000, 
trial0034506, GDX, 494, 14, 35.285714, ZIC, 376, 10, 37.600000, ZIP, 136, 8, 17.000000, 
trial0034507, GDX, 340, 14, 24.285714, ZIC, 342, 10, 34.200000, ZIP, 359, 8, 44.875000, 
trial0034508, GDX, 63, 14, 4.500000, ZIC, 231, 10, 23.100000, ZIP, 344, 8, 43.000000, 
trial0034509, GDX, 374, 14, 26.714286, ZIC, 208, 10, 20.800000, ZIP, 258, 8, 32.250000, 
trial0034510, GDX, 450, 14, 32.142857, ZIC, 302, 10, 30.200000, ZIP, 546, 8, 68.250000, 
trial0034511, GDX, 579, 14, 41.357143, ZIC, 21, 10, 2.100000, ZIP, 271, 8, 33.875000, 
trial0034512, GDX, 177, 14, 12.642857, ZIC, 164, 10, 16.400000, ZIP, 274, 8, 34.250000, 
trial0034513, GDX, 348, 14, 24.857143, ZIC, 268, 10, 26.800000, ZIP, 179, 8, 22.375000, 
trial0034514, GDX, 127, 14, 9.071429, ZIC, 378, 10, 37.800000, ZIP, 219, 8, 27.375000, 
trial0034515, GDX, 539, 14, 38.500000, ZIC, 88, 10, 8.800000, ZIP, 106, 8, 13.250000, 
trial0034516, GDX, 298, 14, 21.285714, ZIC, 349, 10, 34.900000, ZIP, 375, 8, 46.875000, 
trial0034517, GDX, 331, 14, 23.642857, ZIC, 276, 10, 27.600000, ZIP, 370, 8, 46.250000, 
trial0034518, GDX, 248, 14, 17.714286, ZIC, 438, 10, 43.800000, ZIP, 444, 8, 55.500000, 
trial0034519, GDX, 298, 14, 21.285714, ZIC, 83, 10, 8.300000, ZIP, 306, 8, 38.250000, 
trial0034520, GDX, 191, 14, 13.642857, ZIC, 192, 10, 19.200000, ZIP, 288, 8, 36.000000, 
trial0034521, GDX, 605, 14, 43.214286, ZIC, 451, 10, 45.100000, ZIP, 91, 8, 11.375000, 
trial0034522, GDX, 493, 14, 35.214286, ZIC, 410, 10, 41.000000, ZIP, 59, 8, 7.375000, 
trial0034523, GDX, 217, 14, 15.500000, ZIC, 327, 10, 32.700000, ZIP, 519, 8, 64.875000, 
trial0034524, GDX, 162, 14, 11.571429, ZIC, 419, 10, 41.900000, ZIP, 444, 8, 55.500000, 
trial0034525, GDX, 65, 14, 4.642857, ZIC, 200, 10, 20.000000, ZIP, 206, 8, 25.750000, 
trial0034526, GDX, 324, 14, 23.142857, ZIC, 351, 10, 35.100000, ZIP, 352, 8, 44.000000, 
trial0034527, GDX, 189, 14, 13.500000, ZIC, 142, 10, 14.200000, ZIP, 328, 8, 41.000000, 
trial0034528, GDX, 313, 14, 22.357143, ZIC, 248, 10, 24.800000, ZIP, 137, 8, 17.125000, 
