trial0042901, ZIC, 735, 10, 73.500000, ZIP, 1336, 22, 60.727273, 
trial0042902, ZIC, 1085, 10, 108.500000, ZIP, 793, 22, 36.045455, 
trial0042903, ZIC, 925, 10, 92.500000, ZIP, 1012, 22, 46.000000, 
trial0042904, ZIC, 565, 10, 56.500000, ZIP, 1183, 22, 53.772727, 
trial0042905, ZIC, 870, 10, 87.000000, ZIP, 913, 22, 41.500000, 
trial0042906, ZIC, 1238, 10, 123.800000, ZIP, 936, 22, 42.545455, 
trial0042907, ZIC, 594, 10, 59.400000, ZIP, 1024, 22, 46.545455, 
trial0042908, ZIC, 426, 10, 42.600000, ZIP, 1165, 22, 52.954545, 
trial0042909, ZIC, 845, 10, 84.500000, ZIP, 905, 22, 41.136364, 
trial0042910, ZIC, 901, 10, 90.100000, ZIP, 1145, 22, 52.045455, 
trial0042911, ZIC, 755, 10, 75.500000, ZIP, 1451, 22, 65.954545, 
trial0042912, ZIC, 733, 10, 73.300000, ZIP, 989, 22, 44.954545, 
trial0042913, ZIC, 642, 10, 64.200000, ZIP, 1061, 22, 48.227273, 
trial0042914, ZIC, 812, 10, 81.200000, ZIP, 1320, 22, 60.000000, 
trial0042915, ZIC, 378, 10, 37.800000, ZIP, 1290, 22, 58.636364, 
trial0042916, ZIC, 508, 10, 50.800000, ZIP, 863, 22, 39.227273, 
trial0042917, ZIC, 417, 10, 41.700000, ZIP, 1213, 22, 55.136364, 
trial0042918, ZIC, 553, 10, 55.300000, ZIP, 1187, 22, 53.954545, 
trial0042919, ZIC, 1257, 10, 125.700000, ZIP, 733, 22, 33.318182, 
trial0042920, ZIC, 797, 10, 79.700000, ZIP, 1385, 22, 62.954545, 
trial0042921, ZIC, 509, 10, 50.900000, ZIP, 1237, 22, 56.227273, 
trial0042922, ZIC, 688, 10, 68.800000, ZIP, 1079, 22, 49.045455, 
trial0042923, ZIC, 689, 10, 68.900000, ZIP, 1341, 22, 60.954545, 
trial0042924, ZIC, 600, 10, 60.000000, ZIP, 1129, 22, 51.318182, 
trial0042925, ZIC, 658, 10, 65.800000, ZIP, 1083, 22, 49.227273, 
trial0042926, ZIC, 782, 10, 78.200000, ZIP, 1364, 22, 62.000000, 
trial0042927, ZIC, 548, 10, 54.800000, ZIP, 1230, 22, 55.909091, 
trial0042928, ZIC, 566, 10, 56.600000, ZIP, 906, 22, 41.181818, 
trial0042929, ZIC, 684, 10, 68.400000, ZIP, 968, 22, 44.000000, 
