trial0026101, AA, 382, 6, 63.666667, GDX, 42, 6, 7.000000, ZIC, 610, 12, 50.833333, ZIP, 594, 8, 74.250000, 
trial0026102, AA, 729, 6, 121.500000, GDX, 189, 6, 31.500000, ZIC, 539, 12, 44.916667, ZIP, 570, 8, 71.250000, 
trial0026103, AA, 538, 6, 89.666667, GDX, 47, 6, 7.833333, ZIC, 625, 12, 52.083333, ZIP, 382, 8, 47.750000, 
trial0026104, AA, 383, 6, 63.833333, GDX, 202, 6, 33.666667, ZIC, 607, 12, 50.583333, ZIP, 569, 8, 71.125000, 
trial0026105, AA, 420, 6, 70.000000, GDX, 350, 6, 58.333333, ZIC, 711, 12, 59.250000, ZIP, 428, 8, 53.500000, 
trial0026106, AA, 519, 6, 86.500000, GDX, 151, 6, 25.166667, ZIC, 353, 12, 29.416667, ZIP, 582, 8, 72.750000, 
trial0026107, AA, 568, 6, 94.666667, GDX, 578, 6, 96.333333, ZIC, 773, 12, 64.416667, ZIP, 328, 8, 41.000000, 
trial0026108, AA, 258, 6, 43.000000, GDX, 463, 6, 77.166667, ZIC, 162, 12, 13.500000, ZIP, 822, 8, 102.750000, 
trial0026109, AA, 120, 6, 20.000000, GDX, 629, 6, 104.833333, ZIC, 280, 12, 23.333333, ZIP, 1175, 8, 146.875000, 
trial0026110, AA, 522, 6, 87.000000, GDX, 639, 6, 106.500000, ZIC, 333, 12, 27.750000, ZIP, 574, 8, 71.750000, 
trial0026111, AA, 428, 6, 71.333333, GDX, 21, 6, 3.500000, ZIC, 585, 12, 48.750000, ZIP, 818, 8, 102.250000, 
trial0026112, AA, 432, 6, 72.000000, GDX, 156, 6, 26.000000, ZIC, 532, 12, 44.333333, ZIP, 550, 8, 68.750000, 
trial0026113, AA, 301, 6, 50.166667, GDX, 400, 6, 66.666667, ZIC, 170, 12, 14.166667, ZIP, 686, 8, 85.750000, 
trial0026114, AA, 522, 6, 87.000000, GDX, 612, 6, 102.000000, ZIC, 578, 12, 48.166667, ZIP, 45, 8, 5.625000, 
trial0026115, AA, 376, 6, 62.666667, GDX, 298, 6, 49.666667, ZIC, 528, 12, 44.000000, ZIP, 671, 8, 83.875000, 
trial0026116, AA, 370, 6, 61.666667, GDX, 103, 6, 17.166667, ZIC, 413, 12, 34.416667, ZIP, 491, 8, 61.375000, 
trial0026117, AA, 258, 6, 43.000000, GDX, 267, 6, 44.500000, ZIC, 395, 12, 32.916667, ZIP, 920, 8, 115.000000, 
trial0026118, AA, 382, 6, 63.666667, GDX, 448, 6, 74.666667, ZIC, 819, 12, 68.250000, ZIP, 457, 8, 57.125000, 
trial0026119, AA, 420, 6, 70.000000, GDX, 282, 6, 47.000000, ZIC, 156, 12, 13.000000, ZIP, 916, 8, 114.500000, 
trial0026120, AA, 481, 6, 80.166667, GDX, 249, 6, 41.500000, ZIC, 664, 12, 55.333333, ZIP, 1007, 8, 125.875000, 
trial0026121, AA, 227, 6, 37.833333, GDX, 196, 6, 32.666667, ZIC, 331, 12, 27.583333, ZIP, 738, 8, 92.250000, 
trial0026122, AA, 541, 6, 90.166667, GDX, 518, 6, 86.333333, ZIC, 527, 12, 43.916667, ZIP, 586, 8, 73.250000, 
trial0026123, AA, 404, 6, 67.333333, GDX, 587, 6, 97.833333, ZIC, 250, 12, 20.833333, ZIP, 627, 8, 78.375000, 
trial0026124, AA, 538, 6, 89.666667, GDX, 402, 6, 67.000000, ZIC, 603, 12, 50.250000, ZIP, 464, 8, 58.000000, 
trial0026125, AA, 378, 6, 63.000000, GDX, 561, 6, 93.500000, ZIC, 328, 12, 27.333333, ZIP, 407, 8, 50.875000, 
trial0026126, AA, 1000, 6, 166.666667, GDX, 229, 6, 38.166667, ZIC, 467, 12, 38.916667, ZIP, 351, 8, 43.875000, 
trial0026127, AA, 527, 6, 87.833333, GDX, 356, 6, 59.333333, ZIC, 303, 12, 25.250000, ZIP, 339, 8, 42.375000, 
trial0026128, AA, 137, 6, 22.833333, GDX, 401, 6, 66.833333, ZIC, 464, 12, 38.666667, ZIP, 532, 8, 66.500000, 
trial0026129, AA, 423, 6, 70.500000, GDX, 446, 6, 74.333333, ZIC, 284, 12, 23.666667, ZIP, 797, 8, 99.625000, 
trial0026130, AA, 652, 6, 108.666667, GDX, 272, 6, 45.333333, ZIC, 490, 12, 40.833333, ZIP, 638, 8, 79.750000, 
trial0026131, AA, 669, 6, 111.500000, GDX, 164, 6, 27.333333, ZIC, 582, 12, 48.500000, ZIP, 561, 8, 70.125000, 
trial0026132, AA, 463, 6, 77.166667, GDX, 198, 6, 33.000000, ZIC, 409, 12, 34.083333, ZIP, 860, 8, 107.500000, 
trial0026133, AA, 294, 6, 49.000000, GDX, 342, 6, 57.000000, ZIC, 729, 12, 60.750000, ZIP, 697, 8, 87.125000, 
trial0026134, AA, 413, 6, 68.833333, GDX, 360, 6, 60.000000, ZIC, 437, 12, 36.416667, ZIP, 1023, 8, 127.875000, 
trial0026135, AA, 35, 6, 5.833333, GDX, 1029, 6, 171.500000, ZIC, 608, 12, 50.666667, ZIP, 518, 8, 64.750000, 
trial0026136, AA, 347, 6, 57.833333, GDX, 383, 6, 63.833333, ZIC, 650, 12, 54.166667, ZIP, 697, 8, 87.125000, 
trial0026137, AA, 320, 6, 53.333333, GDX, 287, 6, 47.833333, ZIC, 616, 12, 51.333333, ZIP, 661, 8, 82.625000, 
trial0026138, AA, 560, 6, 93.333333, GDX, 516, 6, 86.000000, ZIC, 499, 12, 41.583333, ZIP, 490, 8, 61.250000, 
trial0026139, AA, 330, 6, 55.000000, GDX, 222, 6, 37.000000, ZIC, 223, 12, 18.583333, ZIP, 554, 8, 69.250000, 
trial0026140, AA, 278, 6, 46.333333, GDX, 476, 6, 79.333333, ZIC, 643, 12, 53.583333, ZIP, 791, 8, 98.875000, 
trial0026141, AA, 586, 6, 97.666667, GDX, 359, 6, 59.833333, ZIC, 353, 12, 29.416667, ZIP, 652, 8, 81.500000, 
trial0026142, AA, 615, 6, 102.500000, GDX, 466, 6, 77.666667, ZIC, 458, 12, 38.166667, ZIP, 565, 8, 70.625000, 
