trial0016801, GDX, 591, 20, 29.550000, ZIC, 1040, 12, 86.666667, 
trial0016802, GDX, 1053, 20, 52.650000, ZIC, 763, 12, 63.583333, 
trial0016803, GDX, 1055, 20, 52.750000, ZIC, 584, 12, 48.666667, 
trial0016804, GDX, 1084, 20, 54.200000, ZIC, 934, 12, 77.833333, 
trial0016805, GDX, 939, 20, 46.950000, ZIC, 436, 12, 36.333333, 
trial0016806, GDX, 664, 20, 33.200000, ZIC, 838, 12, 69.833333, 
trial0016807, GDX, 821, 20, 41.050000, ZIC, 393, 12, 32.750000, 
trial0016808, GDX, 429, 20, 21.450000, ZIC, 675, 12, 56.250000, 
trial0016809, GDX, 1785, 20, 89.250000, ZIC, 879, 12, 73.250000, 
trial0016810, GDX, 480, 20, 24.000000, ZIC, 861, 12, 71.750000, 
trial0016811, GDX, 206, 20, 10.300000, ZIC, 1272, 12, 106.000000, 
trial0016812, GDX, 556, 20, 27.800000, ZIC, 1141, 12, 95.083333, 
trial0016813, GDX, 1072, 20, 53.600000, ZIC, 202, 12, 16.833333, 
trial0016814, GDX, 191, 20, 9.550000, ZIC, 922, 12, 76.833333, 
trial0016815, GDX, 963, 20, 48.150000, ZIC, 592, 12, 49.333333, 
trial0016816, GDX, 1186, 20, 59.300000, ZIC, 240, 12, 20.000000, 
trial0016817, GDX, 917, 20, 45.850000, ZIC, 941, 12, 78.416667, 
trial0016818, GDX, 884, 20, 44.200000, ZIC, 524, 12, 43.666667, 
trial0016819, GDX, 1308, 20, 65.400000, ZIC, 850, 12, 70.833333, 
trial0016820, GDX, 541, 20, 27.050000, ZIC, 1204, 12, 100.333333, 
trial0016821, GDX, 1459, 20, 72.950000, ZIC, 585, 12, 48.750000, 
trial0016822, GDX, 619, 20, 30.950000, ZIC, 970, 12, 80.833333, 
trial0016823, GDX, 662, 20, 33.100000, ZIC, 334, 12, 27.833333, 
trial0016824, GDX, 981, 20, 49.050000, ZIC, 887, 12, 73.916667, 
trial0016825, GDX, 1174, 20, 58.700000, ZIC, 523, 12, 43.583333, 
trial0016826, GDX, 939, 20, 46.950000, ZIC, 800, 12, 66.666667, 
trial0016827, GDX, 466, 20, 23.300000, ZIC, 922, 12, 76.833333, 
trial0016828, GDX, 479, 20, 23.950000, ZIC, 1123, 12, 93.583333, 
trial0016829, GDX, 933, 20, 46.650000, ZIC, 505, 12, 42.083333, 
trial0016830, GDX, 1185, 20, 59.250000, ZIC, 1093, 12, 91.083333, 
trial0016831, GDX, 176, 20, 8.800000, ZIC, 54, 12, 4.500000, 
trial0016832, GDX, 272, 20, 13.600000, ZIC, 21, 12, 1.750000, 
trial0016833, GDX, 267, 20, 13.350000, ZIC, 196, 12, 16.333333, 
trial0016834, GDX, 147, 20, 7.350000, ZIC, 80, 12, 6.666667, 
trial0016835, GDX, 153, 20, 7.650000, ZIC, 96, 12, 8.000000, 
trial0016836, GDX, 283, 20, 14.150000, ZIC, 68, 12, 5.666667, 
trial0016837, GDX, 378, 20, 18.900000, ZIC, 68, 12, 5.666667, 
trial0016838, GDX, 405, 20, 20.250000, ZIC, 355, 12, 29.583333, 
trial0016839, GDX, 63, 20, 3.150000, ZIC, 187, 12, 15.583333, 
trial0016840, GDX, 120, 20, 6.000000, ZIC, 599, 12, 49.916667, 
