trial0021901, AA, 185, 4, 46.250000, GDX, 68, 12, 5.666667, ZIC, 241, 12, 20.083333, ZIP, 1, 4, 0.250000, 
trial0021902, AA, 164, 4, 41.000000, GDX, 32, 12, 2.666667, ZIC, 236, 12, 19.666667, ZIP, 73, 4, 18.250000, 
trial0021903, AA, 69, 4, 17.250000, GDX, 157, 12, 13.083333, ZIC, 98, 12, 8.166667, ZIP, 0, 4, 0.000000, 
trial0021904, AA, 12, 4, 3.000000, GDX, 39, 12, 3.250000, ZIC, 170, 12, 14.166667, ZIP, 107, 4, 26.750000, 
trial0021905, AA, 14, 4, 3.500000, GDX, 19, 12, 1.583333, ZIC, 202, 12, 16.833333, ZIP, 146, 4, 36.500000, 
trial0021906, AA, 42, 4, 10.500000, GDX, 29, 12, 2.416667, ZIC, 48, 12, 4.000000, ZIP, 0, 4, 0.000000, 
trial0021907, AA, 70, 4, 17.500000, GDX, 293, 12, 24.416667, ZIC, 58, 12, 4.833333, ZIP, 2, 4, 0.500000, 
trial0021908, AA, 25, 4, 6.250000, GDX, 100, 12, 8.333333, ZIC, 137, 12, 11.416667, ZIP, 135, 4, 33.750000, 
trial0021909, AA, 46, 4, 11.500000, GDX, 230, 12, 19.166667, ZIC, 33, 12, 2.750000, ZIP, 82, 4, 20.500000, 
trial0021910, AA, 79, 4, 19.750000, GDX, 241, 12, 20.083333, ZIC, 33, 12, 2.750000, ZIP, 68, 4, 17.000000, 
trial0021911, AA, 101, 4, 25.250000, GDX, 59, 12, 4.916667, ZIC, 178, 12, 14.833333, ZIP, 56, 4, 14.000000, 
trial0021912, AA, 52, 4, 13.000000, GDX, 128, 12, 10.666667, ZIC, 112, 12, 9.333333, ZIP, 110, 4, 27.500000, 
trial0021913, AA, 50, 4, 12.500000, GDX, 230, 12, 19.166667, ZIC, 196, 12, 16.333333, ZIP, 5, 4, 1.250000, 
trial0021914, AA, 84, 4, 21.000000, GDX, 57, 12, 4.750000, ZIC, 105, 12, 8.750000, ZIP, 92, 4, 23.000000, 
trial0021915, AA, 30, 4, 7.500000, GDX, 153, 12, 12.750000, ZIC, 279, 12, 23.250000, ZIP, 92, 4, 23.000000, 
trial0021916, AA, 89, 4, 22.250000, GDX, 285, 12, 23.750000, ZIC, 155, 12, 12.916667, ZIP, 80, 4, 20.000000, 
trial0021917, AA, 152, 4, 38.000000, GDX, 86, 12, 7.166667, ZIC, 56, 12, 4.666667, ZIP, 18, 4, 4.500000, 
trial0021918, AA, 63, 4, 15.750000, GDX, 140, 12, 11.666667, ZIC, 189, 12, 15.750000, ZIP, 167, 4, 41.750000, 
trial0021919, AA, 23, 4, 5.750000, GDX, 114, 12, 9.500000, ZIC, 209, 12, 17.416667, ZIP, 16, 4, 4.000000, 
trial0021920, AA, 58, 4, 14.500000, GDX, 168, 12, 14.000000, ZIC, 203, 12, 16.916667, ZIP, 179, 4, 44.750000, 
trial0021921, AA, 126, 4, 31.500000, GDX, 91, 12, 7.583333, ZIC, 29, 12, 2.416667, ZIP, 110, 4, 27.500000, 
trial0021922, AA, 118, 4, 29.500000, GDX, 200, 12, 16.666667, ZIC, 116, 12, 9.666667, ZIP, 115, 4, 28.750000, 
trial0021923, AA, 34, 4, 8.500000, GDX, 184, 12, 15.333333, ZIC, 109, 12, 9.083333, ZIP, 105, 4, 26.250000, 
trial0021924, AA, 100, 4, 25.000000, GDX, 345, 12, 28.750000, ZIC, 229, 12, 19.083333, ZIP, 3, 4, 0.750000, 
trial0021925, AA, 133, 4, 33.250000, GDX, 222, 12, 18.500000, ZIC, 519, 12, 43.250000, ZIP, 227, 4, 56.750000, 
trial0021926, AA, 310, 4, 77.500000, GDX, 572, 12, 47.666667, ZIC, 248, 12, 20.666667, ZIP, 75, 4, 18.750000, 
trial0021927, AA, 233, 4, 58.250000, GDX, 682, 12, 56.833333, ZIC, 306, 12, 25.500000, ZIP, 361, 4, 90.250000, 
trial0021928, AA, 432, 4, 108.000000, GDX, 539, 12, 44.916667, ZIC, 387, 12, 32.250000, ZIP, 41, 4, 10.250000, 
trial0021929, AA, 303, 4, 75.750000, GDX, 361, 12, 30.083333, ZIC, 601, 12, 50.083333, ZIP, 88, 4, 22.000000, 
trial0021930, AA, 411, 4, 102.750000, GDX, 434, 12, 36.166667, ZIC, 396, 12, 33.000000, ZIP, 157, 4, 39.250000, 
trial0021931, AA, 535, 4, 133.750000, GDX, 1338, 12, 111.500000, ZIC, 611, 12, 50.916667, ZIP, 2, 4, 0.500000, 
trial0021932, AA, 286, 4, 71.500000, GDX, 799, 12, 66.583333, ZIC, 1169, 12, 97.416667, ZIP, 304, 4, 76.000000, 
trial0021933, AA, 193, 4, 48.250000, GDX, 1307, 12, 108.916667, ZIC, 698, 12, 58.166667, ZIP, 439, 4, 109.750000, 
