trial0027901, GDX, 694, 8, 86.750000, ZIP, 2141, 24, 89.208333, 
trial0027902, GDX, 966, 8, 120.750000, ZIP, 2241, 24, 93.375000, 
trial0027903, GDX, 233, 8, 29.125000, ZIP, 2360, 24, 98.333333, 
trial0027904, GDX, 980, 8, 122.500000, ZIP, 1966, 24, 81.916667, 
trial0027905, GDX, 395, 8, 49.375000, ZIP, 2666, 24, 111.083333, 
trial0027906, GDX, 745, 8, 93.125000, ZIP, 2383, 24, 99.291667, 
trial0027907, GDX, 922, 8, 115.250000, ZIP, 1938, 24, 80.750000, 
trial0027908, GDX, 1300, 8, 162.500000, ZIP, 1779, 24, 74.125000, 
trial0027909, GDX, 1415, 8, 176.875000, ZIP, 1747, 24, 72.791667, 
trial0027910, GDX, 261, 8, 32.625000, ZIP, 2803, 24, 116.791667, 
trial0027911, GDX, 423, 8, 52.875000, ZIP, 2159, 24, 89.958333, 
trial0027912, GDX, 93, 8, 11.625000, ZIP, 2972, 24, 123.833333, 
trial0027913, GDX, 369, 8, 46.125000, ZIP, 3003, 24, 125.125000, 
trial0027914, GDX, 603, 8, 75.375000, ZIP, 2622, 24, 109.250000, 
trial0027915, GDX, 606, 8, 75.750000, ZIP, 2551, 24, 106.291667, 
trial0027916, GDX, 313, 8, 39.125000, ZIP, 2469, 24, 102.875000, 
trial0027917, GDX, 362, 8, 45.250000, ZIP, 2731, 24, 113.791667, 
trial0027918, GDX, 815, 8, 101.875000, ZIP, 2461, 24, 102.541667, 
trial0027919, GDX, 424, 8, 53.000000, ZIP, 1947, 24, 81.125000, 
trial0027920, GDX, 269, 8, 33.625000, ZIP, 2638, 24, 109.916667, 
trial0027921, GDX, 329, 8, 41.125000, ZIP, 2968, 24, 123.666667, 
trial0027922, GDX, 429, 8, 53.625000, ZIP, 2453, 24, 102.208333, 
trial0027923, GDX, 451, 8, 56.375000, ZIP, 2485, 24, 103.541667, 
trial0027924, GDX, 611, 8, 76.375000, ZIP, 1694, 24, 70.583333, 
trial0027925, GDX, 752, 8, 94.000000, ZIP, 2237, 24, 93.208333, 
trial0027926, GDX, 941, 8, 117.625000, ZIP, 2280, 24, 95.000000, 
trial0027927, GDX, 850, 8, 106.250000, ZIP, 1963, 24, 81.791667, 
trial0027928, GDX, 1005, 8, 125.625000, ZIP, 2153, 24, 89.708333, 
trial0027929, GDX, 935, 8, 116.875000, ZIP, 2205, 24, 91.875000, 
trial0027930, GDX, 702, 8, 87.750000, ZIP, 2557, 24, 106.541667, 
trial0027931, GDX, 509, 8, 63.625000, ZIP, 948, 24, 39.500000, 
trial0027932, GDX, 461, 8, 57.625000, ZIP, 1400, 24, 58.333333, 
trial0027933, GDX, 797, 8, 99.625000, ZIP, 1146, 24, 47.750000, 
trial0027934, GDX, 355, 8, 44.375000, ZIP, 1371, 24, 57.125000, 
trial0027935, GDX, 189, 8, 23.625000, ZIP, 1574, 24, 65.583333, 
trial0027936, GDX, 449, 8, 56.125000, ZIP, 1313, 24, 54.708333, 
trial0027937, GDX, 595, 8, 74.375000, ZIP, 1011, 24, 42.125000, 
trial0027938, GDX, 293, 8, 36.625000, ZIP, 1079, 24, 44.958333, 
trial0027939, GDX, 296, 8, 37.000000, ZIP, 1116, 24, 46.500000, 
trial0027940, GDX, 886, 8, 110.750000, ZIP, 816, 24, 34.000000, 
trial0027941, GDX, 579, 8, 72.375000, ZIP, 1026, 24, 42.750000, 
trial0027942, GDX, 261, 8, 32.625000, ZIP, 826, 24, 34.416667, 
trial0027943, GDX, 184, 8, 23.000000, ZIP, 1225, 24, 51.041667, 
trial0027944, GDX, 769, 8, 96.125000, ZIP, 780, 24, 32.500000, 
trial0027945, GDX, 666, 8, 83.250000, ZIP, 1229, 24, 51.208333, 
trial0027946, GDX, 161, 8, 20.125000, ZIP, 1261, 24, 52.541667, 
trial0027947, GDX, 365, 8, 45.625000, ZIP, 861, 24, 35.875000, 
trial0027948, GDX, 414, 8, 51.750000, ZIP, 603, 24, 25.125000, 
trial0027949, GDX, 581, 8, 72.625000, ZIP, 1047, 24, 43.625000, 
trial0027950, GDX, 290, 8, 36.250000, ZIP, 1286, 24, 53.583333, 
trial0027951, GDX, 372, 8, 46.500000, ZIP, 1267, 24, 52.791667, 
trial0027952, GDX, 530, 8, 66.250000, ZIP, 1054, 24, 43.916667, 
trial0027953, GDX, 137, 8, 17.125000, ZIP, 1445, 24, 60.208333, 
trial0027954, GDX, 585, 8, 73.125000, ZIP, 1180, 24, 49.166667, 
trial0027955, GDX, 572, 8, 71.500000, ZIP, 1506, 24, 62.750000, 
trial0027956, GDX, 372, 8, 46.500000, ZIP, 773, 24, 32.208333, 
trial0027957, GDX, 283, 8, 35.375000, ZIP, 1000, 24, 41.666667, 
trial0027958, GDX, 163, 8, 20.375000, ZIP, 1225, 24, 51.041667, 
trial0027959, GDX, 758, 8, 94.750000, ZIP, 847, 24, 35.291667, 
trial0027960, GDX, 196, 8, 24.500000, ZIP, 1111, 24, 46.291667, 
trial0027961, GDX, 374, 8, 46.750000, ZIP, 763, 24, 31.791667, 
trial0027962, GDX, 551, 8, 68.875000, ZIP, 717, 24, 29.875000, 
trial0027963, GDX, 306, 8, 38.250000, ZIP, 810, 24, 33.750000, 
trial0027964, GDX, 283, 8, 35.375000, ZIP, 997, 24, 41.541667, 
trial0027965, GDX, 162, 8, 20.250000, ZIP, 1009, 24, 42.041667, 
trial0027966, GDX, 236, 8, 29.500000, ZIP, 1053, 24, 43.875000, 
trial0027967, GDX, 338, 8, 42.250000, ZIP, 1006, 24, 41.916667, 
trial0027968, GDX, 377, 8, 47.125000, ZIP, 828, 24, 34.500000, 
trial0027969, GDX, 187, 8, 23.375000, ZIP, 1163, 24, 48.458333, 
trial0027970, GDX, 189, 8, 23.625000, ZIP, 1177, 24, 49.041667, 
trial0027971, GDX, 300, 8, 37.500000, ZIP, 859, 24, 35.791667, 
trial0027972, GDX, 177, 8, 22.125000, ZIP, 1183, 24, 49.291667, 
trial0027973, GDX, 240, 8, 30.000000, ZIP, 1152, 24, 48.000000, 
trial0027974, GDX, 67, 8, 8.375000, ZIP, 895, 24, 37.291667, 
trial0027975, GDX, 325, 8, 40.625000, ZIP, 866, 24, 36.083333, 
trial0027976, GDX, 0, 8, 0.000000, ZIP, 1334, 24, 55.583333, 
trial0027977, GDX, 107, 8, 13.375000, ZIP, 1302, 24, 54.250000, 
trial0027978, GDX, 400, 8, 50.000000, ZIP, 1068, 24, 44.500000, 
trial0027979, GDX, 172, 8, 21.500000, ZIP, 818, 24, 34.083333, 
trial0027980, GDX, 476, 8, 59.500000, ZIP, 644, 24, 26.833333, 
trial0027981, GDX, 52, 8, 6.500000, ZIP, 1034, 24, 43.083333, 
trial0027982, GDX, 522, 8, 65.250000, ZIP, 850, 24, 35.416667, 
trial0027983, GDX, 317, 8, 39.625000, ZIP, 992, 24, 41.333333, 
trial0027984, GDX, 387, 8, 48.375000, ZIP, 852, 24, 35.500000, 
trial0027985, GDX, 269, 8, 33.625000, ZIP, 887, 24, 36.958333, 
trial0027986, GDX, 344, 8, 43.000000, ZIP, 1080, 24, 45.000000, 
trial0027987, GDX, 198, 8, 24.750000, ZIP, 1219, 24, 50.791667, 
trial0027988, GDX, 349, 8, 43.625000, ZIP, 994, 24, 41.416667, 
trial0027989, GDX, 278, 8, 34.750000, ZIP, 530, 24, 22.083333, 
trial0027990, GDX, 298, 8, 37.250000, ZIP, 956, 24, 39.833333, 
trial0027991, GDX, 135, 8, 16.875000, ZIP, 715, 24, 29.791667, 
trial0027992, GDX, 380, 8, 47.500000, ZIP, 377, 24, 15.708333, 
trial0027993, GDX, 373, 8, 46.625000, ZIP, 693, 24, 28.875000, 
trial0027994, GDX, 155, 8, 19.375000, ZIP, 940, 24, 39.166667, 
trial0027995, GDX, 111, 8, 13.875000, ZIP, 924, 24, 38.500000, 
trial0027996, GDX, 183, 8, 22.875000, ZIP, 587, 24, 24.458333, 
trial0027997, GDX, 57, 8, 7.125000, ZIP, 741, 24, 30.875000, 
trial0027998, GDX, 307, 8, 38.375000, ZIP, 909, 24, 37.875000, 
trial0027999, GDX, 173, 8, 21.625000, ZIP, 724, 24, 30.166667, 
trial0028000, GDX, 66, 8, 8.250000, ZIP, 727, 24, 30.291667, 
trial0028001, GDX, 332, 8, 41.500000, ZIP, 852, 24, 35.500000, 
trial0028002, GDX, 123, 8, 15.375000, ZIP, 671, 24, 27.958333, 
trial0028003, GDX, 197, 8, 24.625000, ZIP, 474, 24, 19.750000, 
trial0028004, GDX, 273, 8, 34.125000, ZIP, 358, 24, 14.916667, 
trial0028005, GDX, 74, 8, 9.250000, ZIP, 965, 24, 40.208333, 
trial0028006, GDX, 223, 8, 27.875000, ZIP, 923, 24, 38.458333, 
trial0028007, GDX, 313, 8, 39.125000, ZIP, 791, 24, 32.958333, 
trial0028008, GDX, 135, 8, 16.875000, ZIP, 778, 24, 32.416667, 
trial0028009, GDX, 226, 8, 28.250000, ZIP, 1130, 24, 47.083333, 
trial0028010, GDX, 211, 8, 26.375000, ZIP, 574, 24, 23.916667, 
trial0028011, GDX, 343, 8, 42.875000, ZIP, 827, 24, 34.458333, 
trial0028012, GDX, 163, 8, 20.375000, ZIP, 659, 24, 27.458333, 
trial0028013, GDX, 176, 8, 22.000000, ZIP, 890, 24, 37.083333, 
trial0028014, GDX, 337, 8, 42.125000, ZIP, 737, 24, 30.708333, 
trial0028015, GDX, 233, 8, 29.125000, ZIP, 692, 24, 28.833333, 
trial0028016, GDX, 194, 8, 24.250000, ZIP, 823, 24, 34.291667, 
trial0028017, GDX, 205, 8, 25.625000, ZIP, 826, 24, 34.416667, 
trial0028018, GDX, 357, 8, 44.625000, ZIP, 728, 24, 30.333333, 
trial0028019, GDX, 192, 8, 24.000000, ZIP, 677, 24, 28.208333, 
trial0028020, GDX, 249, 8, 31.125000, ZIP, 759, 24, 31.625000, 
trial0028021, GDX, 365, 8, 45.625000, ZIP, 1494, 24, 62.250000, 
trial0028022, GDX, 317, 8, 39.625000, ZIP, 1463, 24, 60.958333, 
trial0028023, GDX, 125, 8, 15.625000, ZIP, 1556, 24, 64.833333, 
trial0028024, GDX, 431, 8, 53.875000, ZIP, 904, 24, 37.666667, 
trial0028025, GDX, 637, 8, 79.625000, ZIP, 1082, 24, 45.083333, 
trial0028026, GDX, 546, 8, 68.250000, ZIP, 1523, 24, 63.458333, 
trial0028027, GDX, 599, 8, 74.875000, ZIP, 1663, 24, 69.291667, 
trial0028028, GDX, 155, 8, 19.375000, ZIP, 1682, 24, 70.083333, 
trial0028029, GDX, 403, 8, 50.375000, ZIP, 1571, 24, 65.458333, 
trial0028030, GDX, 922, 8, 115.250000, ZIP, 1182, 24, 49.250000, 
trial0028031, GDX, 399, 8, 49.875000, ZIP, 1989, 24, 82.875000, 
trial0028032, GDX, 167, 8, 20.875000, ZIP, 1812, 24, 75.500000, 
trial0028033, GDX, 239, 8, 29.875000, ZIP, 1404, 24, 58.500000, 
trial0028034, GDX, 255, 8, 31.875000, ZIP, 1468, 24, 61.166667, 
trial0028035, GDX, 146, 8, 18.250000, ZIP, 1705, 24, 71.041667, 
trial0028036, GDX, 619, 8, 77.375000, ZIP, 1466, 24, 61.083333, 
trial0028037, GDX, 390, 8, 48.750000, ZIP, 1871, 24, 77.958333, 
trial0028038, GDX, 858, 8, 107.250000, ZIP, 1354, 24, 56.416667, 
trial0028039, GDX, 534, 8, 66.750000, ZIP, 1169, 24, 48.708333, 
trial0028040, GDX, 383, 8, 47.875000, ZIP, 1955, 24, 81.458333, 
trial0028041, GDX, 449, 8, 56.125000, ZIP, 968, 24, 40.333333, 
trial0028042, GDX, 568, 8, 71.000000, ZIP, 1192, 24, 49.666667, 
trial0028043, GDX, 387, 8, 48.375000, ZIP, 1584, 24, 66.000000, 
trial0028044, GDX, 699, 8, 87.375000, ZIP, 1419, 24, 59.125000, 
trial0028045, GDX, 390, 8, 48.750000, ZIP, 1629, 24, 67.875000, 
trial0028046, GDX, 310, 8, 38.750000, ZIP, 1415, 24, 58.958333, 
