trial0028201, AA, 1126, 6, 187.666667, ZIP, 2455, 26, 94.423077, 
trial0028202, AA, 940, 6, 156.666667, ZIP, 2858, 26, 109.923077, 
trial0028203, AA, 734, 6, 122.333333, ZIP, 2222, 26, 85.461538, 
trial0028204, AA, 415, 6, 69.166667, ZIP, 2962, 26, 113.923077, 
trial0028205, AA, 240, 6, 40.000000, ZIP, 3307, 26, 127.192308, 
trial0028206, AA, 270, 6, 45.000000, ZIP, 3460, 26, 133.076923, 
trial0028207, AA, 385, 6, 64.166667, ZIP, 2746, 26, 105.615385, 
trial0028208, AA, 674, 6, 112.333333, ZIP, 2572, 26, 98.923077, 
trial0028209, AA, 448, 6, 74.666667, ZIP, 2935, 26, 112.884615, 
trial0028210, AA, 0, 6, 0.000000, ZIP, 2867, 26, 110.269231, 
trial0028211, AA, 455, 6, 75.833333, ZIP, 2795, 26, 107.500000, 
trial0028212, AA, 263, 6, 43.833333, ZIP, 2531, 26, 97.346154, 
trial0028213, AA, 294, 6, 49.000000, ZIP, 2833, 26, 108.961538, 
trial0028214, AA, 271, 6, 45.166667, ZIP, 2821, 26, 108.500000, 
trial0028215, AA, 592, 6, 98.666667, ZIP, 2597, 26, 99.884615, 
trial0028216, AA, 191, 6, 31.833333, ZIP, 2798, 26, 107.615385, 
trial0028217, AA, 984, 6, 164.000000, ZIP, 2016, 26, 77.538462, 
trial0028218, AA, 744, 6, 124.000000, ZIP, 2455, 26, 94.423077, 
trial0028219, AA, 860, 6, 143.333333, ZIP, 1966, 26, 75.615385, 
trial0028220, AA, 88, 6, 14.666667, ZIP, 2972, 26, 114.307692, 
trial0028221, AA, 266, 6, 44.333333, ZIP, 3032, 26, 116.615385, 
trial0028222, AA, 995, 6, 165.833333, ZIP, 1867, 26, 71.807692, 
trial0028223, AA, 745, 6, 124.166667, ZIP, 2301, 26, 88.500000, 
trial0028224, AA, 359, 6, 59.833333, ZIP, 2428, 26, 93.384615, 
trial0028225, AA, 972, 6, 162.000000, ZIP, 2291, 26, 88.115385, 
trial0028226, AA, 963, 6, 160.500000, ZIP, 2270, 26, 87.307692, 
trial0028227, AA, 990, 6, 165.000000, ZIP, 2505, 26, 96.346154, 
trial0028228, AA, 932, 6, 155.333333, ZIP, 2895, 26, 111.346154, 
trial0028229, AA, 853, 6, 142.166667, ZIP, 2720, 26, 104.615385, 
trial0028230, AA, 164, 6, 27.333333, ZIP, 3032, 26, 116.615385, 
trial0028231, AA, 751, 6, 125.166667, ZIP, 2984, 26, 114.769231, 
trial0028232, AA, 899, 6, 149.833333, ZIP, 3046, 26, 117.153846, 
trial0028233, AA, 466, 6, 77.666667, ZIP, 2916, 26, 112.153846, 
trial0028234, AA, 804, 6, 134.000000, ZIP, 2272, 26, 87.384615, 
trial0028235, AA, 474, 6, 79.000000, ZIP, 3009, 26, 115.730769, 
trial0028236, AA, 920, 6, 153.333333, ZIP, 2679, 26, 103.038462, 
trial0028237, AA, 722, 6, 120.333333, ZIP, 3057, 26, 117.576923, 
trial0028238, AA, 439, 6, 73.166667, ZIP, 3298, 26, 126.846154, 
trial0028239, AA, 1102, 6, 183.666667, ZIP, 2459, 26, 94.576923, 
trial0028240, AA, 874, 6, 145.666667, ZIP, 3049, 26, 117.269231, 
trial0028241, AA, 1333, 6, 222.166667, ZIP, 2401, 26, 92.346154, 
trial0028242, AA, 288, 6, 48.000000, ZIP, 4013, 26, 154.346154, 
trial0028243, AA, 1010, 6, 168.333333, ZIP, 2747, 26, 105.653846, 
trial0028244, AA, 1208, 6, 201.333333, ZIP, 2433, 26, 93.576923, 
trial0028245, AA, 244, 6, 40.666667, ZIP, 2775, 26, 106.730769, 
trial0028246, AA, 1520, 6, 253.333333, ZIP, 2266, 26, 87.153846, 
trial0028247, AA, 328, 6, 54.666667, ZIP, 3277, 26, 126.038462, 
trial0028248, AA, 849, 6, 141.500000, ZIP, 3019, 26, 116.115385, 
trial0028249, AA, 657, 6, 109.500000, ZIP, 3305, 26, 127.115385, 
trial0028250, AA, 1629, 6, 271.500000, ZIP, 2655, 26, 102.115385, 
trial0028251, AA, 187, 6, 31.166667, ZIP, 2992, 26, 115.076923, 
trial0028252, AA, 741, 6, 123.500000, ZIP, 2945, 26, 113.269231, 
trial0028253, AA, 386, 6, 64.333333, ZIP, 2956, 26, 113.692308, 
trial0028254, AA, 1198, 6, 199.666667, ZIP, 2435, 26, 93.653846, 
trial0028255, AA, 539, 6, 89.833333, ZIP, 3101, 26, 119.269231, 
trial0028256, AA, 1126, 6, 187.666667, ZIP, 2341, 26, 90.038462, 
trial0028257, AA, 723, 6, 120.500000, ZIP, 3274, 26, 125.923077, 
trial0028258, AA, 337, 6, 56.166667, ZIP, 3391, 26, 130.423077, 
trial0028259, AA, 844, 6, 140.666667, ZIP, 3007, 26, 115.653846, 
trial0028260, AA, 542, 6, 90.333333, ZIP, 3274, 26, 125.923077, 
trial0028261, AA, 144, 6, 24.000000, ZIP, 1822, 26, 70.076923, 
trial0028262, AA, 523, 6, 87.166667, ZIP, 1871, 26, 71.961538, 
trial0028263, AA, 133, 6, 22.166667, ZIP, 2122, 26, 81.615385, 
trial0028264, AA, 528, 6, 88.000000, ZIP, 1454, 26, 55.923077, 
trial0028265, AA, 253, 6, 42.166667, ZIP, 1842, 26, 70.846154, 
trial0028266, AA, 282, 6, 47.000000, ZIP, 1486, 26, 57.153846, 
trial0028267, AA, 526, 6, 87.666667, ZIP, 1653, 26, 63.576923, 
trial0028268, AA, 655, 6, 109.166667, ZIP, 1596, 26, 61.384615, 
trial0028269, AA, 324, 6, 54.000000, ZIP, 1823, 26, 70.115385, 
trial0028270, AA, 497, 6, 82.833333, ZIP, 1664, 26, 64.000000, 
trial0028271, AA, 203, 6, 33.833333, ZIP, 2162, 26, 83.153846, 
trial0028272, AA, 360, 6, 60.000000, ZIP, 1577, 26, 60.653846, 
trial0028273, AA, 162, 6, 27.000000, ZIP, 1713, 26, 65.884615, 
trial0028274, AA, 198, 6, 33.000000, ZIP, 2036, 26, 78.307692, 
trial0028275, AA, 522, 6, 87.000000, ZIP, 1411, 26, 54.269231, 
trial0028276, AA, 291, 6, 48.500000, ZIP, 1707, 26, 65.653846, 
trial0028277, AA, 425, 6, 70.833333, ZIP, 1713, 26, 65.884615, 
trial0028278, AA, 111, 6, 18.500000, ZIP, 1765, 26, 67.884615, 
trial0028279, AA, 312, 6, 52.000000, ZIP, 1769, 26, 68.038462, 
trial0028280, AA, 560, 6, 93.333333, ZIP, 1704, 26, 65.538462, 
trial0028281, AA, 485, 6, 80.833333, ZIP, 1446, 26, 55.615385, 
trial0028282, AA, 301, 6, 50.166667, ZIP, 1840, 26, 70.769231, 
trial0028283, AA, 307, 6, 51.166667, ZIP, 1648, 26, 63.384615, 
trial0028284, AA, 39, 6, 6.500000, ZIP, 1957, 26, 75.269231, 
trial0028285, AA, 216, 6, 36.000000, ZIP, 2156, 26, 82.923077, 
trial0028286, AA, 473, 6, 78.833333, ZIP, 1941, 26, 74.653846, 
trial0028287, AA, 207, 6, 34.500000, ZIP, 1860, 26, 71.538462, 
trial0028288, AA, 188, 6, 31.333333, ZIP, 2282, 26, 87.769231, 
trial0028289, AA, 335, 6, 55.833333, ZIP, 1832, 26, 70.461538, 
trial0028290, AA, 235, 6, 39.166667, ZIP, 1291, 26, 49.653846, 
trial0028291, AA, 490, 6, 81.666667, ZIP, 1863, 26, 71.653846, 
trial0028292, AA, 503, 6, 83.833333, ZIP, 1992, 26, 76.615385, 
trial0028293, AA, 403, 6, 67.166667, ZIP, 1743, 26, 67.038462, 
trial0028294, AA, 271, 6, 45.166667, ZIP, 2066, 26, 79.461538, 
trial0028295, AA, 327, 6, 54.500000, ZIP, 1830, 26, 70.384615, 
trial0028296, AA, 253, 6, 42.166667, ZIP, 1844, 26, 70.923077, 
trial0028297, AA, 427, 6, 71.166667, ZIP, 2077, 26, 79.884615, 
trial0028298, AA, 521, 6, 86.833333, ZIP, 1706, 26, 65.615385, 
trial0028299, AA, 205, 6, 34.166667, ZIP, 2332, 26, 89.692308, 
trial0028300, AA, 628, 6, 104.666667, ZIP, 1589, 26, 61.115385, 
trial0028301, AA, 50, 6, 8.333333, ZIP, 2043, 26, 78.576923, 
trial0028302, AA, 16, 6, 2.666667, ZIP, 2093, 26, 80.500000, 
trial0028303, AA, 667, 6, 111.166667, ZIP, 2114, 26, 81.307692, 
trial0028304, AA, 904, 6, 150.666667, ZIP, 1752, 26, 67.384615, 
trial0028305, AA, 172, 6, 28.666667, ZIP, 2216, 26, 85.230769, 
trial0028306, AA, 250, 6, 41.666667, ZIP, 2585, 26, 99.423077, 
trial0028307, AA, 409, 6, 68.166667, ZIP, 2174, 26, 83.615385, 
trial0028308, AA, 506, 6, 84.333333, ZIP, 1792, 26, 68.923077, 
trial0028309, AA, 379, 6, 63.166667, ZIP, 1919, 26, 73.807692, 
trial0028310, AA, 488, 6, 81.333333, ZIP, 1731, 26, 66.576923, 
trial0028311, AA, 859, 6, 143.166667, ZIP, 1515, 26, 58.269231, 
trial0028312, AA, 513, 6, 85.500000, ZIP, 1750, 26, 67.307692, 
trial0028313, AA, 495, 6, 82.500000, ZIP, 1838, 26, 70.692308, 
trial0028314, AA, 367, 6, 61.166667, ZIP, 1983, 26, 76.269231, 
