trial0020401, AA, 1039, 8, 129.875000, GDX, 685, 18, 38.055556, ZIC, 324, 4, 81.000000, ZIP, 38, 2, 19.000000, 
trial0020402, AA, 414, 8, 51.750000, GDX, 464, 18, 25.777778, ZIC, 373, 4, 93.250000, ZIP, 120, 2, 60.000000, 
trial0020403, AA, 751, 8, 93.875000, GDX, 528, 18, 29.333333, ZIC, 168, 4, 42.000000, ZIP, 278, 2, 139.000000, 
trial0020404, AA, 791, 8, 98.875000, GDX, 645, 18, 35.833333, ZIC, 169, 4, 42.250000, ZIP, 248, 2, 124.000000, 
trial0020405, AA, 435, 8, 54.375000, GDX, 1080, 18, 60.000000, ZIC, 431, 4, 107.750000, ZIP, 54, 2, 27.000000, 
trial0020406, AA, 272, 8, 34.000000, GDX, 1019, 18, 56.611111, ZIC, 177, 4, 44.250000, ZIP, 168, 2, 84.000000, 
trial0020407, AA, 172, 8, 21.500000, GDX, 935, 18, 51.944444, ZIC, 210, 4, 52.500000, ZIP, 282, 2, 141.000000, 
trial0020408, AA, 351, 8, 43.875000, GDX, 1129, 18, 62.722222, ZIC, 300, 4, 75.000000, ZIP, 143, 2, 71.500000, 
trial0020409, AA, 946, 8, 118.250000, GDX, 471, 18, 26.166667, ZIC, 22, 4, 5.500000, ZIP, 206, 2, 103.000000, 
trial0020410, AA, 277, 8, 34.625000, GDX, 735, 18, 40.833333, ZIC, 498, 4, 124.500000, ZIP, 116, 2, 58.000000, 
trial0020411, AA, 666, 8, 83.250000, GDX, 926, 18, 51.444444, ZIC, 319, 4, 79.750000, ZIP, 334, 2, 167.000000, 
trial0020412, AA, 280, 8, 35.000000, GDX, 608, 18, 33.777778, ZIC, 178, 4, 44.500000, ZIP, 115, 2, 57.500000, 
trial0020413, AA, 565, 8, 70.625000, GDX, 532, 18, 29.555556, ZIC, 298, 4, 74.500000, ZIP, 349, 2, 174.500000, 
trial0020414, AA, 808, 8, 101.000000, GDX, 658, 18, 36.555556, ZIC, 278, 4, 69.500000, ZIP, 21, 2, 10.500000, 
trial0020415, AA, 586, 8, 73.250000, GDX, 600, 18, 33.333333, ZIC, 461, 4, 115.250000, ZIP, 13, 2, 6.500000, 
trial0020416, AA, 1462, 8, 182.750000, GDX, 457, 18, 25.388889, ZIC, 314, 4, 78.500000, ZIP, 59, 2, 29.500000, 
trial0020417, AA, 1396, 8, 174.500000, GDX, 645, 18, 35.833333, ZIC, 298, 4, 74.500000, ZIP, 17, 2, 8.500000, 
trial0020418, AA, 750, 8, 93.750000, GDX, 521, 18, 28.944444, ZIC, 92, 4, 23.000000, ZIP, 13, 2, 6.500000, 
trial0020419, AA, 454, 8, 56.750000, GDX, 437, 18, 24.277778, ZIC, 718, 4, 179.500000, ZIP, 322, 2, 161.000000, 
trial0020420, AA, 300, 8, 37.500000, GDX, 1026, 18, 57.000000, ZIC, 43, 4, 10.750000, ZIP, 96, 2, 48.000000, 
trial0020421, AA, 483, 8, 60.375000, GDX, 1048, 18, 58.222222, ZIC, 319, 4, 79.750000, ZIP, 72, 2, 36.000000, 
trial0020422, AA, 758, 8, 94.750000, GDX, 982, 18, 54.555556, ZIC, 111, 4, 27.750000, ZIP, 100, 2, 50.000000, 
trial0020423, AA, 791, 8, 98.875000, GDX, 1270, 18, 70.555556, ZIC, 44, 4, 11.000000, ZIP, 274, 2, 137.000000, 
trial0020424, AA, 301, 8, 37.625000, GDX, 1144, 18, 63.555556, ZIC, 928, 4, 232.000000, ZIP, 201, 2, 100.500000, 
trial0020425, AA, 727, 8, 90.875000, GDX, 812, 18, 45.111111, ZIC, 127, 4, 31.750000, ZIP, 109, 2, 54.500000, 
trial0020426, AA, 630, 8, 78.750000, GDX, 780, 18, 43.333333, ZIC, 353, 4, 88.250000, ZIP, 9, 2, 4.500000, 
trial0020427, AA, 551, 8, 68.875000, GDX, 1619, 18, 89.944444, ZIC, 347, 4, 86.750000, ZIP, 32, 2, 16.000000, 
trial0020428, AA, 68, 8, 8.500000, GDX, 284, 18, 15.777778, ZIC, 167, 4, 41.750000, ZIP, 499, 2, 249.500000, 
trial0020429, AA, 431, 8, 53.875000, GDX, 579, 18, 32.166667, ZIC, 236, 4, 59.000000, ZIP, 147, 2, 73.500000, 
trial0020430, AA, 737, 8, 92.125000, GDX, 226, 18, 12.555556, ZIC, 0, 4, 0.000000, ZIP, 86, 2, 43.000000, 
trial0020431, AA, 430, 8, 53.750000, GDX, 780, 18, 43.333333, ZIC, 301, 4, 75.250000, ZIP, 241, 2, 120.500000, 
trial0020432, AA, 221, 8, 27.625000, GDX, 31, 18, 1.722222, ZIC, 15, 4, 3.750000, ZIP, 105, 2, 52.500000, 
trial0020433, AA, 602, 8, 75.250000, GDX, 433, 18, 24.055556, ZIC, 299, 4, 74.750000, ZIP, 397, 2, 198.500000, 
trial0020434, AA, 423, 8, 52.875000, GDX, 427, 18, 23.722222, ZIC, 365, 4, 91.250000, ZIP, 133, 2, 66.500000, 
trial0020435, AA, 194, 8, 24.250000, GDX, 989, 18, 54.944444, ZIC, 157, 4, 39.250000, ZIP, 134, 2, 67.000000, 
trial0020436, AA, 374, 8, 46.750000, GDX, 621, 18, 34.500000, ZIC, 89, 4, 22.250000, ZIP, 303, 2, 151.500000, 
trial0020437, AA, 239, 8, 29.875000, GDX, 650, 18, 36.111111, ZIC, 116, 4, 29.000000, ZIP, 185, 2, 92.500000, 
trial0020438, AA, 945, 8, 118.125000, GDX, 869, 18, 48.277778, ZIC, 201, 4, 50.250000, ZIP, 85, 2, 42.500000, 
trial0020439, AA, 631, 8, 78.875000, GDX, 488, 18, 27.111111, ZIC, 116, 4, 29.000000, ZIP, 11, 2, 5.500000, 
trial0020440, AA, 475, 8, 59.375000, GDX, 620, 18, 34.444444, ZIC, 344, 4, 86.000000, ZIP, 191, 2, 95.500000, 
trial0020441, AA, 469, 8, 58.625000, GDX, 1039, 18, 57.722222, ZIC, 53, 4, 13.250000, ZIP, 1, 2, 0.500000, 
trial0020442, AA, 438, 8, 54.750000, GDX, 856, 18, 47.555556, ZIC, 7, 4, 1.750000, ZIP, 2, 2, 1.000000, 
trial0020443, AA, 415, 8, 51.875000, GDX, 301, 18, 16.722222, ZIC, 321, 4, 80.250000, ZIP, 507, 2, 253.500000, 
trial0020444, AA, 592, 8, 74.000000, GDX, 540, 18, 30.000000, ZIC, 61, 4, 15.250000, ZIP, 207, 2, 103.500000, 
trial0020445, AA, 660, 8, 82.500000, GDX, 322, 18, 17.888889, ZIC, 305, 4, 76.250000, ZIP, 115, 2, 57.500000, 
trial0020446, AA, 757, 8, 94.625000, GDX, 848, 18, 47.111111, ZIC, 26, 4, 6.500000, ZIP, 58, 2, 29.000000, 
trial0020447, AA, 611, 8, 76.375000, GDX, 921, 18, 51.166667, ZIC, 132, 4, 33.000000, ZIP, 90, 2, 45.000000, 
trial0020448, AA, 816, 8, 102.000000, GDX, 553, 18, 30.722222, ZIC, 421, 4, 105.250000, ZIP, 16, 2, 8.000000, 
trial0020449, AA, 216, 8, 27.000000, GDX, 859, 18, 47.722222, ZIC, 53, 4, 13.250000, ZIP, 51, 2, 25.500000, 
trial0020450, AA, 302, 8, 37.750000, GDX, 108, 18, 6.000000, ZIC, 498, 4, 124.500000, ZIP, 48, 2, 24.000000, 
trial0020451, AA, 756, 8, 94.500000, GDX, 408, 18, 22.666667, ZIC, 273, 4, 68.250000, ZIP, 182, 2, 91.000000, 
trial0020452, AA, 703, 8, 87.875000, GDX, 407, 18, 22.611111, ZIC, 150, 4, 37.500000, ZIP, 248, 2, 124.000000, 
trial0020453, AA, 830, 8, 103.750000, GDX, 740, 18, 41.111111, ZIC, 83, 4, 20.750000, ZIP, 428, 2, 214.000000, 
trial0020454, AA, 284, 8, 35.500000, GDX, 1116, 18, 62.000000, ZIC, 130, 4, 32.500000, ZIP, 107, 2, 53.500000, 
trial0020455, AA, 957, 8, 119.625000, GDX, 316, 18, 17.555556, ZIC, 8, 4, 2.000000, ZIP, 145, 2, 72.500000, 
trial0020456, AA, 325, 8, 40.625000, GDX, 578, 18, 32.111111, ZIC, 226, 4, 56.500000, ZIP, 158, 2, 79.000000, 
trial0020457, AA, 280, 8, 35.000000, GDX, 820, 18, 45.555556, ZIC, 482, 4, 120.500000, ZIP, 3, 2, 1.500000, 
trial0020458, AA, 323, 8, 40.375000, GDX, 823, 18, 45.722222, ZIC, 80, 4, 20.000000, ZIP, 294, 2, 147.000000, 
trial0020459, AA, 513, 8, 64.125000, GDX, 918, 18, 51.000000, ZIC, 30, 4, 7.500000, ZIP, 87, 2, 43.500000, 
trial0020460, AA, 449, 8, 56.125000, GDX, 370, 18, 20.555556, ZIC, 251, 4, 62.750000, ZIP, 260, 2, 130.000000, 
trial0020461, AA, 743, 8, 92.875000, GDX, 1883, 18, 104.611111, ZIC, 377, 4, 94.250000, ZIP, 739, 2, 369.500000, 
trial0020462, AA, 292, 8, 36.500000, GDX, 1322, 18, 73.444444, ZIC, 754, 4, 188.500000, ZIP, 16, 2, 8.000000, 
trial0020463, AA, 629, 8, 78.625000, GDX, 142, 18, 7.888889, ZIC, 861, 4, 215.250000, ZIP, 104, 2, 52.000000, 
trial0020464, AA, 1239, 8, 154.875000, GDX, 1259, 18, 69.944444, ZIC, 664, 4, 166.000000, ZIP, 512, 2, 256.000000, 
trial0020465, AA, 620, 8, 77.500000, GDX, 1778, 18, 98.777778, ZIC, 771, 4, 192.750000, ZIP, 354, 2, 177.000000, 
trial0020466, AA, 864, 8, 108.000000, GDX, 1177, 18, 65.388889, ZIC, 188, 4, 47.000000, ZIP, 57, 2, 28.500000, 
trial0020467, AA, 1059, 8, 132.375000, GDX, 1775, 18, 98.611111, ZIC, 228, 4, 57.000000, ZIP, 299, 2, 149.500000, 
trial0020468, AA, 399, 8, 49.875000, GDX, 1689, 18, 93.833333, ZIC, 411, 4, 102.750000, ZIP, 154, 2, 77.000000, 
trial0020469, AA, 206, 8, 25.750000, GDX, 1790, 18, 99.444444, ZIC, 451, 4, 112.750000, ZIP, 374, 2, 187.000000, 
trial0020470, AA, 761, 8, 95.125000, GDX, 1137, 18, 63.166667, ZIC, 108, 4, 27.000000, ZIP, 29, 2, 14.500000, 
trial0020471, AA, 770, 8, 96.250000, GDX, 629, 18, 34.944444, ZIC, 1257, 4, 314.250000, ZIP, 29, 2, 14.500000, 
trial0020472, AA, 1040, 8, 130.000000, GDX, 604, 18, 33.555556, ZIC, 102, 4, 25.500000, ZIP, 272, 2, 136.000000, 
trial0020473, AA, 981, 8, 122.625000, GDX, 918, 18, 51.000000, ZIC, 411, 4, 102.750000, ZIP, 103, 2, 51.500000, 
trial0020474, AA, 1688, 8, 211.000000, GDX, 1086, 18, 60.333333, ZIC, 422, 4, 105.500000, ZIP, 410, 2, 205.000000, 
trial0020475, AA, 1606, 8, 200.750000, GDX, 923, 18, 51.277778, ZIC, 425, 4, 106.250000, ZIP, 4, 2, 2.000000, 
trial0020476, AA, 1897, 8, 237.125000, GDX, 460, 18, 25.555556, ZIC, 60, 4, 15.000000, ZIP, 15, 2, 7.500000, 
trial0020477, AA, 992, 8, 124.000000, GDX, 1125, 18, 62.500000, ZIC, 784, 4, 196.000000, ZIP, 105, 2, 52.500000, 
trial0020478, AA, 1287, 8, 160.875000, GDX, 2088, 18, 116.000000, ZIC, 91, 4, 22.750000, ZIP, 90, 2, 45.000000, 
trial0020479, AA, 820, 8, 102.500000, GDX, 950, 18, 52.777778, ZIC, 671, 4, 167.750000, ZIP, 468, 2, 234.000000, 
trial0020480, AA, 719, 8, 89.875000, GDX, 1056, 18, 58.666667, ZIC, 684, 4, 171.000000, ZIP, 77, 2, 38.500000, 
trial0020481, AA, 932, 8, 116.500000, GDX, 1521, 18, 84.500000, ZIC, 128, 4, 32.000000, ZIP, 388, 2, 194.000000, 
trial0020482, AA, 829, 8, 103.625000, GDX, 366, 18, 20.333333, ZIC, 402, 4, 100.500000, ZIP, 5, 2, 2.500000, 
trial0020483, AA, 1069, 8, 133.625000, GDX, 842, 18, 46.777778, ZIC, 127, 4, 31.750000, ZIP, 391, 2, 195.500000, 
trial0020484, AA, 827, 8, 103.375000, GDX, 1683, 18, 93.500000, ZIC, 279, 4, 69.750000, ZIP, 11, 2, 5.500000, 
trial0020485, AA, 942, 8, 117.750000, GDX, 343, 18, 19.055556, ZIC, 629, 4, 157.250000, ZIP, 606, 2, 303.000000, 
trial0020486, AA, 559, 8, 69.875000, GDX, 899, 18, 49.944444, ZIC, 673, 4, 168.250000, ZIP, 395, 2, 197.500000, 
trial0020487, AA, 529, 8, 66.125000, GDX, 1269, 18, 70.500000, ZIC, 614, 4, 153.500000, ZIP, 559, 2, 279.500000, 
trial0020488, AA, 603, 8, 75.375000, GDX, 2445, 18, 135.833333, ZIC, 189, 4, 47.250000, ZIP, 129, 2, 64.500000, 
trial0020489, AA, 901, 8, 112.625000, GDX, 2099, 18, 116.611111, ZIC, 64, 4, 16.000000, ZIP, 176, 2, 88.000000, 
trial0020490, AA, 1095, 8, 136.875000, GDX, 559, 18, 31.055556, ZIC, 712, 4, 178.000000, ZIP, 0, 2, 0.000000, 
trial0020491, AA, 737, 8, 92.125000, GDX, 408, 18, 22.666667, ZIC, 113, 4, 28.250000, ZIP, 325, 2, 162.500000, 
trial0020492, AA, 642, 8, 80.250000, GDX, 388, 18, 21.555556, ZIC, 402, 4, 100.500000, ZIP, 28, 2, 14.000000, 
trial0020493, AA, 563, 8, 70.375000, GDX, 617, 18, 34.277778, ZIC, 151, 4, 37.750000, ZIP, 54, 2, 27.000000, 
trial0020494, AA, 1127, 8, 140.875000, GDX, 1310, 18, 72.777778, ZIC, 163, 4, 40.750000, ZIP, 76, 2, 38.000000, 
trial0020495, AA, 738, 8, 92.250000, GDX, 975, 18, 54.166667, ZIC, 498, 4, 124.500000, ZIP, 497, 2, 248.500000, 
trial0020496, AA, 1020, 8, 127.500000, GDX, 701, 18, 38.944444, ZIC, 128, 4, 32.000000, ZIP, 372, 2, 186.000000, 
trial0020497, AA, 382, 8, 47.750000, GDX, 1601, 18, 88.944444, ZIC, 17, 4, 4.250000, ZIP, 218, 2, 109.000000, 
trial0020498, AA, 1028, 8, 128.500000, GDX, 1136, 18, 63.111111, ZIC, 35, 4, 8.750000, ZIP, 609, 2, 304.500000, 
trial0020499, AA, 1877, 8, 234.625000, GDX, 789, 18, 43.833333, ZIC, 93, 4, 23.250000, ZIP, 216, 2, 108.000000, 
trial0020500, AA, 597, 8, 74.625000, GDX, 1752, 18, 97.333333, ZIC, 190, 4, 47.500000, ZIP, 306, 2, 153.000000, 
trial0020501, AA, 484, 8, 60.500000, GDX, 582, 18, 32.333333, ZIC, 836, 4, 209.000000, ZIP, 352, 2, 176.000000, 
trial0020502, AA, 359, 8, 44.875000, GDX, 710, 18, 39.444444, ZIC, 321, 4, 80.250000, ZIP, 167, 2, 83.500000, 
trial0020503, AA, 430, 8, 53.750000, GDX, 1473, 18, 81.833333, ZIC, 173, 4, 43.250000, ZIP, 34, 2, 17.000000, 
trial0020504, AA, 720, 8, 90.000000, GDX, 545, 18, 30.277778, ZIC, 930, 4, 232.500000, ZIP, 647, 2, 323.500000, 
trial0020505, AA, 651, 8, 81.375000, GDX, 1419, 18, 78.833333, ZIC, 109, 4, 27.250000, ZIP, 472, 2, 236.000000, 
trial0020506, AA, 32, 8, 4.000000, GDX, 2022, 18, 112.333333, ZIC, 477, 4, 119.250000, ZIP, 391, 2, 195.500000, 
trial0020507, AA, 1042, 8, 130.250000, GDX, 820, 18, 45.555556, ZIC, 27, 4, 6.750000, ZIP, 0, 2, 0.000000, 
trial0020508, AA, 918, 8, 114.750000, GDX, 1097, 18, 60.944444, ZIC, 447, 4, 111.750000, ZIP, 11, 2, 5.500000, 
trial0020509, AA, 247, 8, 30.875000, GDX, 288, 18, 16.000000, ZIC, 961, 4, 240.250000, ZIP, 245, 2, 122.500000, 
trial0020510, AA, 855, 8, 106.875000, GDX, 1056, 18, 58.666667, ZIC, 489, 4, 122.250000, ZIP, 322, 2, 161.000000, 
trial0020511, AA, 420, 8, 52.500000, GDX, 825, 18, 45.833333, ZIC, 437, 4, 109.250000, ZIP, 281, 2, 140.500000, 
trial0020512, AA, 549, 8, 68.625000, GDX, 157, 18, 8.722222, ZIC, 76, 4, 19.000000, ZIP, 186, 2, 93.000000, 
trial0020513, AA, 722, 8, 90.250000, GDX, 105, 18, 5.833333, ZIC, 439, 4, 109.750000, ZIP, 47, 2, 23.500000, 
trial0020514, AA, 477, 8, 59.625000, GDX, 1966, 18, 109.222222, ZIC, 151, 4, 37.750000, ZIP, 219, 2, 109.500000, 
trial0020515, AA, 481, 8, 60.125000, GDX, 330, 18, 18.333333, ZIC, 439, 4, 109.750000, ZIP, 0, 2, 0.000000, 
trial0020516, AA, 696, 8, 87.000000, GDX, 191, 18, 10.611111, ZIC, 741, 4, 185.250000, ZIP, 436, 2, 218.000000, 
trial0020517, AA, 770, 8, 96.250000, GDX, 270, 18, 15.000000, ZIC, 143, 4, 35.750000, ZIP, 0, 2, 0.000000, 
