trial0021601, GDX, 818, 26, 31.461538, ZIC, 0, 4, 0.000000, ZIP, 0, 2, 0.000000, 
trial0021602, GDX, 14, 26, 0.538462, ZIC, 7, 4, 1.750000, ZIP, 206, 2, 103.000000, 
trial0021603, GDX, 221, 26, 8.500000, ZIC, 74, 4, 18.500000, ZIP, 0, 2, 0.000000, 
trial0021604, GDX, 220, 26, 8.461538, ZIC, 25, 4, 6.250000, ZIP, 0, 2, 0.000000, 
trial0021605, GDX, 273, 26, 10.500000, ZIC, 28, 4, 7.000000, ZIP, 68, 2, 34.000000, 
trial0021606, GDX, 269, 26, 10.346154, ZIC, 47, 4, 11.750000, ZIP, 14, 2, 7.000000, 
trial0021607, GDX, 119, 26, 4.576923, ZIC, 72, 4, 18.000000, ZIP, 0, 2, 0.000000, 
trial0021608, GDX, 368, 26, 14.153846, ZIC, 0, 4, 0.000000, ZIP, 0, 2, 0.000000, 
trial0021609, GDX, 202, 26, 7.769231, ZIC, 37, 4, 9.250000, ZIP, 44, 2, 22.000000, 
trial0021610, GDX, 227, 26, 8.730769, ZIC, 0, 4, 0.000000, ZIP, 154, 2, 77.000000, 
trial0021611, GDX, 194, 26, 7.461538, ZIC, 0, 4, 0.000000, ZIP, 0, 2, 0.000000, 
trial0021612, GDX, 172, 26, 6.615385, ZIC, 124, 4, 31.000000, ZIP, 82, 2, 41.000000, 
trial0021613, GDX, 319, 26, 12.269231, ZIC, 267, 4, 66.750000, ZIP, 0, 2, 0.000000, 
trial0021614, GDX, 72, 26, 2.769231, ZIC, 46, 4, 11.500000, ZIP, 11, 2, 5.500000, 
trial0021615, GDX, 455, 26, 17.500000, ZIC, 51, 4, 12.750000, ZIP, 215, 2, 107.500000, 
trial0021616, GDX, 74, 26, 2.846154, ZIC, 144, 4, 36.000000, ZIP, 59, 2, 29.500000, 
trial0021617, GDX, 49, 26, 1.884615, ZIC, 87, 4, 21.750000, ZIP, 0, 2, 0.000000, 
trial0021618, GDX, 258, 26, 9.923077, ZIC, 75, 4, 18.750000, ZIP, 86, 2, 43.000000, 
trial0021619, GDX, 202, 26, 7.769231, ZIC, 117, 4, 29.250000, ZIP, 107, 2, 53.500000, 
trial0021620, GDX, 152, 26, 5.846154, ZIC, 0, 4, 0.000000, ZIP, 0, 2, 0.000000, 
trial0021621, GDX, 166, 26, 6.384615, ZIC, 0, 4, 0.000000, ZIP, 34, 2, 17.000000, 
trial0021622, GDX, 599, 26, 23.038462, ZIC, 46, 4, 11.500000, ZIP, 5, 2, 2.500000, 
trial0021623, GDX, 553, 26, 21.269231, ZIC, 51, 4, 12.750000, ZIP, 46, 2, 23.000000, 
trial0021624, GDX, 199, 26, 7.653846, ZIC, 46, 4, 11.500000, ZIP, 0, 2, 0.000000, 
trial0021625, GDX, 419, 26, 16.115385, ZIC, 87, 4, 21.750000, ZIP, 79, 2, 39.500000, 
trial0021626, GDX, 112, 26, 4.307692, ZIC, 0, 4, 0.000000, ZIP, 0, 2, 0.000000, 
trial0021627, GDX, 152, 26, 5.846154, ZIC, 0, 4, 0.000000, ZIP, 2, 2, 1.000000, 
trial0021628, GDX, 293, 26, 11.269231, ZIC, 0, 4, 0.000000, ZIP, 66, 2, 33.000000, 
trial0021629, GDX, 884, 26, 34.000000, ZIC, 16, 4, 4.000000, ZIP, 80, 2, 40.000000, 
trial0021630, GDX, 106, 26, 4.076923, ZIC, 56, 4, 14.000000, ZIP, 144, 2, 72.000000, 
trial0021631, GDX, 1573, 26, 60.500000, ZIC, 295, 4, 73.750000, ZIP, 81, 2, 40.500000, 
trial0021632, GDX, 571, 26, 21.961538, ZIC, 350, 4, 87.500000, ZIP, 101, 2, 50.500000, 
trial0021633, GDX, 1362, 26, 52.384615, ZIC, 166, 4, 41.500000, ZIP, 103, 2, 51.500000, 
trial0021634, GDX, 296, 26, 11.384615, ZIC, 30, 4, 7.500000, ZIP, 490, 2, 245.000000, 
trial0021635, GDX, 1260, 26, 48.461538, ZIC, 324, 4, 81.000000, ZIP, 239, 2, 119.500000, 
trial0021636, GDX, 1084, 26, 41.692308, ZIC, 39, 4, 9.750000, ZIP, 192, 2, 96.000000, 
trial0021637, GDX, 524, 26, 20.153846, ZIC, 179, 4, 44.750000, ZIP, 204, 2, 102.000000, 
trial0021638, GDX, 1156, 26, 44.461538, ZIC, 114, 4, 28.500000, ZIP, 375, 2, 187.500000, 
trial0021639, GDX, 1004, 26, 38.615385, ZIC, 173, 4, 43.250000, ZIP, 47, 2, 23.500000, 
trial0021640, GDX, 2084, 26, 80.153846, ZIC, 282, 4, 70.500000, ZIP, 136, 2, 68.000000, 
trial0021641, GDX, 697, 26, 26.807692, ZIC, 269, 4, 67.250000, ZIP, 0, 2, 0.000000, 
trial0021642, GDX, 525, 26, 20.192308, ZIC, 163, 4, 40.750000, ZIP, 40, 2, 20.000000, 
trial0021643, GDX, 279, 26, 10.730769, ZIC, 467, 4, 116.750000, ZIP, 231, 2, 115.500000, 
trial0021644, GDX, 419, 26, 16.115385, ZIC, 555, 4, 138.750000, ZIP, 427, 2, 213.500000, 
trial0021645, GDX, 1604, 26, 61.692308, ZIC, 144, 4, 36.000000, ZIP, 49, 2, 24.500000, 
trial0021646, GDX, 1234, 26, 47.461538, ZIC, 112, 4, 28.000000, ZIP, 0, 2, 0.000000, 
trial0021647, GDX, 1272, 26, 48.923077, ZIC, 45, 4, 11.250000, ZIP, 200, 2, 100.000000, 
trial0021648, GDX, 806, 26, 31.000000, ZIC, 240, 4, 60.000000, ZIP, 347, 2, 173.500000, 
trial0021649, GDX, 300, 26, 11.538462, ZIC, 514, 4, 128.500000, ZIP, 85, 2, 42.500000, 
trial0021650, GDX, 1588, 26, 61.076923, ZIC, 172, 4, 43.000000, ZIP, 186, 2, 93.000000, 
trial0021651, GDX, 409, 26, 15.730769, ZIC, 379, 4, 94.750000, ZIP, 390, 2, 195.000000, 
trial0021652, GDX, 1082, 26, 41.615385, ZIC, 173, 4, 43.250000, ZIP, 29, 2, 14.500000, 
trial0021653, GDX, 952, 26, 36.615385, ZIC, 50, 4, 12.500000, ZIP, 405, 2, 202.500000, 
