trial0014401, GDX, 72, 22, 3.272727, ZIC, 11, 4, 2.750000, ZIP, 17, 6, 2.833333, 
trial0014402, GDX, 30, 22, 1.363636, ZIC, 0, 4, 0.000000, ZIP, 17, 6, 2.833333, 
trial0014403, GDX, 39, 22, 1.772727, ZIC, 10, 4, 2.500000, ZIP, 0, 6, 0.000000, 
trial0014404, GDX, 43, 22, 1.954545, ZIC, 13, 4, 3.250000, ZIP, 6, 6, 1.000000, 
trial0014405, GDX, 86, 22, 3.909091, ZIC, 0, 4, 0.000000, ZIP, 54, 6, 9.000000, 
trial0014406, GDX, 114, 22, 5.181818, ZIC, 0, 4, 0.000000, ZIP, 25, 6, 4.166667, 
trial0014407, GDX, 106, 22, 4.818182, ZIC, 30, 4, 7.500000, ZIP, 76, 6, 12.666667, 
trial0014408, GDX, 232, 22, 10.545455, ZIC, 0, 4, 0.000000, ZIP, 44, 6, 7.333333, 
trial0014409, GDX, 46, 22, 2.090909, ZIC, 0, 4, 0.000000, ZIP, 4, 6, 0.666667, 
trial0014410, GDX, 17, 22, 0.772727, ZIC, 38, 4, 9.500000, ZIP, 60, 6, 10.000000, 
trial0014411, GDX, 46, 22, 2.090909, ZIC, 0, 4, 0.000000, ZIP, 23, 6, 3.833333, 
trial0014412, GDX, 155, 22, 7.045455, ZIC, 0, 4, 0.000000, ZIP, 0, 6, 0.000000, 
trial0014413, GDX, 93, 22, 4.227273, ZIC, 43, 4, 10.750000, ZIP, 53, 6, 8.833333, 
trial0014414, GDX, 50, 22, 2.272727, ZIC, 69, 4, 17.250000, ZIP, 4, 6, 0.666667, 
trial0014415, GDX, 60, 22, 2.727273, ZIC, 30, 4, 7.500000, ZIP, 14, 6, 2.333333, 
trial0014416, GDX, 16, 22, 0.727273, ZIC, 0, 4, 0.000000, ZIP, 20, 6, 3.333333, 
trial0014417, GDX, 23, 22, 1.045455, ZIC, 5, 4, 1.250000, ZIP, 0, 6, 0.000000, 
trial0014418, GDX, 144, 22, 6.545455, ZIC, 30, 4, 7.500000, ZIP, 93, 6, 15.500000, 
trial0014419, GDX, 82, 22, 3.727273, ZIC, 0, 4, 0.000000, ZIP, 74, 6, 12.333333, 
trial0014420, GDX, 148, 22, 6.727273, ZIC, 0, 4, 0.000000, ZIP, 52, 6, 8.666667, 
trial0014421, GDX, 284, 22, 12.909091, ZIC, 45, 4, 11.250000, ZIP, 46, 6, 7.666667, 
trial0014422, GDX, 50, 22, 2.272727, ZIC, 0, 4, 0.000000, ZIP, 3, 6, 0.500000, 
trial0014423, GDX, 29, 22, 1.318182, ZIC, 5, 4, 1.250000, ZIP, 135, 6, 22.500000, 
trial0014424, GDX, 38, 22, 1.727273, ZIC, 0, 4, 0.000000, ZIP, 0, 6, 0.000000, 
trial0014425, GDX, 147, 22, 6.681818, ZIC, 0, 4, 0.000000, ZIP, 35, 6, 5.833333, 
trial0014426, GDX, 40, 22, 1.818182, ZIC, 0, 4, 0.000000, ZIP, 0, 6, 0.000000, 
trial0014427, GDX, 406, 22, 18.454545, ZIC, 30, 4, 7.500000, ZIP, 135, 6, 22.500000, 
trial0014428, GDX, 261, 22, 11.863636, ZIC, 0, 4, 0.000000, ZIP, 80, 6, 13.333333, 
trial0014429, GDX, 36, 22, 1.636364, ZIC, 18, 4, 4.500000, ZIP, 35, 6, 5.833333, 
trial0014430, GDX, 161, 22, 7.318182, ZIC, 9, 4, 2.250000, ZIP, 75, 6, 12.500000, 
trial0014431, GDX, 446, 22, 20.272727, ZIC, 26, 4, 6.500000, ZIP, 297, 6, 49.500000, 
trial0014432, GDX, 470, 22, 21.363636, ZIC, 222, 4, 55.500000, ZIP, 295, 6, 49.166667, 
trial0014433, GDX, 461, 22, 20.954545, ZIC, 79, 4, 19.750000, ZIP, 319, 6, 53.166667, 
trial0014434, GDX, 1203, 22, 54.681818, ZIC, 84, 4, 21.000000, ZIP, 381, 6, 63.500000, 
trial0014435, GDX, 108, 22, 4.909091, ZIC, 68, 4, 17.000000, ZIP, 471, 6, 78.500000, 
trial0014436, GDX, 691, 22, 31.409091, ZIC, 31, 4, 7.750000, ZIP, 366, 6, 61.000000, 
trial0014437, GDX, 267, 22, 12.136364, ZIC, 18, 4, 4.500000, ZIP, 39, 6, 6.500000, 
trial0014438, GDX, 666, 22, 30.272727, ZIC, 353, 4, 88.250000, ZIP, 150, 6, 25.000000, 
trial0014439, GDX, 259, 22, 11.772727, ZIC, 58, 4, 14.500000, ZIP, 251, 6, 41.833333, 
trial0014440, GDX, 378, 22, 17.181818, ZIC, 113, 4, 28.250000, ZIP, 516, 6, 86.000000, 
trial0014441, GDX, 506, 22, 23.000000, ZIC, 177, 4, 44.250000, ZIP, 317, 6, 52.833333, 
trial0014442, GDX, 381, 22, 17.318182, ZIC, 184, 4, 46.000000, ZIP, 95, 6, 15.833333, 
trial0014443, GDX, 550, 22, 25.000000, ZIC, 67, 4, 16.750000, ZIP, 436, 6, 72.666667, 
trial0014444, GDX, 368, 22, 16.727273, ZIC, 58, 4, 14.500000, ZIP, 362, 6, 60.333333, 
trial0014445, GDX, 794, 22, 36.090909, ZIC, 24, 4, 6.000000, ZIP, 136, 6, 22.666667, 
trial0014446, GDX, 959, 22, 43.590909, ZIC, 30, 4, 7.500000, ZIP, 453, 6, 75.500000, 
trial0014447, GDX, 718, 22, 32.636364, ZIC, 173, 4, 43.250000, ZIP, 250, 6, 41.666667, 
trial0014448, GDX, 796, 22, 36.181818, ZIC, 102, 4, 25.500000, ZIP, 420, 6, 70.000000, 
trial0014449, GDX, 204, 22, 9.272727, ZIC, 351, 4, 87.750000, ZIP, 368, 6, 61.333333, 
trial0014450, GDX, 873, 22, 39.681818, ZIC, 51, 4, 12.750000, ZIP, 186, 6, 31.000000, 
trial0014451, GDX, 602, 22, 27.363636, ZIC, 222, 4, 55.500000, ZIP, 338, 6, 56.333333, 
trial0014452, GDX, 882, 22, 40.090909, ZIC, 168, 4, 42.000000, ZIP, 100, 6, 16.666667, 
trial0014453, GDX, 674, 22, 30.636364, ZIC, 23, 4, 5.750000, ZIP, 199, 6, 33.166667, 
trial0014454, GDX, 278, 22, 12.636364, ZIC, 387, 4, 96.750000, ZIP, 190, 6, 31.666667, 
trial0014455, GDX, 620, 22, 28.181818, ZIC, 59, 4, 14.750000, ZIP, 464, 6, 77.333333, 
trial0014456, GDX, 730, 22, 33.181818, ZIC, 233, 4, 58.250000, ZIP, 401, 6, 66.833333, 
trial0014457, GDX, 436, 22, 19.818182, ZIC, 9, 4, 2.250000, ZIP, 422, 6, 70.333333, 
trial0014458, GDX, 691, 22, 31.409091, ZIC, 117, 4, 29.250000, ZIP, 279, 6, 46.500000, 
trial0014459, GDX, 557, 22, 25.318182, ZIC, 0, 4, 0.000000, ZIP, 230, 6, 38.333333, 
trial0014460, GDX, 832, 22, 37.818182, ZIC, 101, 4, 25.250000, ZIP, 270, 6, 45.000000, 
trial0014461, GDX, 749, 22, 34.045455, ZIC, 459, 4, 114.750000, ZIP, 861, 6, 143.500000, 
trial0014462, GDX, 2062, 22, 93.727273, ZIC, 643, 4, 160.750000, ZIP, 409, 6, 68.166667, 
trial0014463, GDX, 649, 22, 29.500000, ZIC, 161, 4, 40.250000, ZIP, 570, 6, 95.000000, 
trial0014464, GDX, 177, 22, 8.045455, ZIC, 304, 4, 76.000000, ZIP, 474, 6, 79.000000, 
trial0014465, GDX, 1559, 22, 70.863636, ZIC, 13, 4, 3.250000, ZIP, 596, 6, 99.333333, 
trial0014466, GDX, 230, 22, 10.454545, ZIC, 257, 4, 64.250000, ZIP, 383, 6, 63.833333, 
trial0014467, GDX, 326, 22, 14.818182, ZIC, 377, 4, 94.250000, ZIP, 1078, 6, 179.666667, 
trial0014468, GDX, 1377, 22, 62.590909, ZIC, 270, 4, 67.500000, ZIP, 581, 6, 96.833333, 
trial0014469, GDX, 901, 22, 40.954545, ZIC, 132, 4, 33.000000, ZIP, 130, 6, 21.666667, 
trial0014470, GDX, 1726, 22, 78.454545, ZIC, 71, 4, 17.750000, ZIP, 404, 6, 67.333333, 
trial0014471, GDX, 205, 22, 9.318182, ZIC, 11, 4, 2.750000, ZIP, 619, 6, 103.166667, 
trial0014472, GDX, 887, 22, 40.318182, ZIC, 75, 4, 18.750000, ZIP, 1142, 6, 190.333333, 
trial0014473, GDX, 1185, 22, 53.863636, ZIC, 52, 4, 13.000000, ZIP, 802, 6, 133.666667, 
trial0014474, GDX, 1240, 22, 56.363636, ZIC, 401, 4, 100.250000, ZIP, 254, 6, 42.333333, 
trial0014475, GDX, 679, 22, 30.863636, ZIC, 264, 4, 66.000000, ZIP, 597, 6, 99.500000, 
trial0014476, GDX, 783, 22, 35.590909, ZIC, 357, 4, 89.250000, ZIP, 247, 6, 41.166667, 
trial0014477, GDX, 1117, 22, 50.772727, ZIC, 98, 4, 24.500000, ZIP, 591, 6, 98.500000, 
trial0014478, GDX, 951, 22, 43.227273, ZIC, 360, 4, 90.000000, ZIP, 492, 6, 82.000000, 
trial0014479, GDX, 1101, 22, 50.045455, ZIC, 414, 4, 103.500000, ZIP, 623, 6, 103.833333, 
trial0014480, GDX, 924, 22, 42.000000, ZIC, 218, 4, 54.500000, ZIP, 293, 6, 48.833333, 
trial0014481, GDX, 462, 22, 21.000000, ZIC, 135, 4, 33.750000, ZIP, 505, 6, 84.166667, 
trial0014482, GDX, 715, 22, 32.500000, ZIC, 133, 4, 33.250000, ZIP, 271, 6, 45.166667, 
trial0014483, GDX, 780, 22, 35.454545, ZIC, 237, 4, 59.250000, ZIP, 441, 6, 73.500000, 
trial0014484, GDX, 1065, 22, 48.409091, ZIC, 112, 4, 28.000000, ZIP, 228, 6, 38.000000, 
trial0014485, GDX, 845, 22, 38.409091, ZIC, 324, 4, 81.000000, ZIP, 620, 6, 103.333333, 
trial0014486, GDX, 341, 22, 15.500000, ZIC, 279, 4, 69.750000, ZIP, 1246, 6, 207.666667, 
trial0014487, GDX, 529, 22, 24.045455, ZIC, 244, 4, 61.000000, ZIP, 122, 6, 20.333333, 
trial0014488, GDX, 576, 22, 26.181818, ZIC, 433, 4, 108.250000, ZIP, 600, 6, 100.000000, 
trial0014489, GDX, 662, 22, 30.090909, ZIC, 548, 4, 137.000000, ZIP, 833, 6, 138.833333, 
trial0014490, GDX, 675, 22, 30.681818, ZIC, 343, 4, 85.750000, ZIP, 1138, 6, 189.666667, 
trial0014491, GDX, 665, 22, 30.227273, ZIC, 45, 4, 11.250000, ZIP, 294, 6, 49.000000, 
trial0014492, GDX, 974, 22, 44.272727, ZIC, 0, 4, 0.000000, ZIP, 173, 6, 28.833333, 
trial0014493, GDX, 541, 22, 24.590909, ZIC, 0, 4, 0.000000, ZIP, 315, 6, 52.500000, 
