trial0053101, AA, 129, 14, 9.214286, GDX, 53, 6, 8.833333, ZIC, 133, 2, 66.500000, ZIP, 116, 10, 11.600000, 
trial0053102, AA, 250, 14, 17.857143, GDX, 145, 6, 24.166667, ZIC, 32, 2, 16.000000, ZIP, 19, 10, 1.900000, 
trial0053103, AA, 210, 14, 15.000000, GDX, 70, 6, 11.666667, ZIC, 0, 2, 0.000000, ZIP, 180, 10, 18.000000, 
trial0053104, AA, 180, 14, 12.857143, GDX, 0, 6, 0.000000, ZIC, 31, 2, 15.500000, ZIP, 185, 10, 18.500000, 
trial0053105, AA, 232, 14, 16.571429, GDX, 90, 6, 15.000000, ZIC, 14, 2, 7.000000, ZIP, 89, 10, 8.900000, 
trial0053106, AA, 161, 14, 11.500000, GDX, 104, 6, 17.333333, ZIC, 37, 2, 18.500000, ZIP, 151, 10, 15.100000, 
trial0053107, AA, 147, 14, 10.500000, GDX, 50, 6, 8.333333, ZIC, 41, 2, 20.500000, ZIP, 186, 10, 18.600000, 
trial0053108, AA, 198, 14, 14.142857, GDX, 18, 6, 3.000000, ZIC, 0, 2, 0.000000, ZIP, 223, 10, 22.300000, 
trial0053109, AA, 234, 14, 16.714286, GDX, 21, 6, 3.500000, ZIC, 47, 2, 23.500000, ZIP, 158, 10, 15.800000, 
trial0053110, AA, 180, 14, 12.857143, GDX, 13, 6, 2.166667, ZIC, 0, 2, 0.000000, ZIP, 196, 10, 19.600000, 
trial0053111, AA, 303, 14, 21.642857, GDX, 14, 6, 2.333333, ZIC, 78, 2, 39.000000, ZIP, 44, 10, 4.400000, 
trial0053112, AA, 207, 14, 14.785714, GDX, 113, 6, 18.833333, ZIC, 0, 2, 0.000000, ZIP, 119, 10, 11.900000, 
trial0053113, AA, 192, 14, 13.714286, GDX, 99, 6, 16.500000, ZIC, 44, 2, 22.000000, ZIP, 125, 10, 12.500000, 
trial0053114, AA, 196, 14, 14.000000, GDX, 50, 6, 8.333333, ZIC, 12, 2, 6.000000, ZIP, 181, 10, 18.100000, 
trial0053115, AA, 147, 14, 10.500000, GDX, 77, 6, 12.833333, ZIC, 0, 2, 0.000000, ZIP, 208, 10, 20.800000, 
trial0053116, AA, 220, 14, 15.714286, GDX, 75, 6, 12.500000, ZIC, 0, 2, 0.000000, ZIP, 158, 10, 15.800000, 
trial0053117, AA, 240, 14, 17.142857, GDX, 96, 6, 16.000000, ZIC, 2, 2, 1.000000, ZIP, 108, 10, 10.800000, 
trial0053118, AA, 170, 14, 12.142857, GDX, 95, 6, 15.833333, ZIC, 66, 2, 33.000000, ZIP, 129, 10, 12.900000, 
trial0053119, AA, 179, 14, 12.785714, GDX, 58, 6, 9.666667, ZIC, 0, 2, 0.000000, ZIP, 209, 10, 20.900000, 
trial0053120, AA, 144, 14, 10.285714, GDX, 118, 6, 19.666667, ZIC, 0, 2, 0.000000, ZIP, 191, 10, 19.100000, 
trial0053121, AA, 237, 14, 16.928571, GDX, 57, 6, 9.500000, ZIC, 0, 2, 0.000000, ZIP, 166, 10, 16.600000, 
