trial0048601, AA, 206, 22, 9.363636, ZIC, 13, 2, 6.500000, ZIP, 149, 8, 18.625000, 
trial0048602, AA, 288, 22, 13.090909, ZIC, 73, 2, 36.500000, ZIP, 25, 8, 3.125000, 
trial0048603, AA, 253, 22, 11.500000, ZIC, 7, 2, 3.500000, ZIP, 107, 8, 13.375000, 
trial0048604, AA, 281, 22, 12.772727, ZIC, 11, 2, 5.500000, ZIP, 76, 8, 9.500000, 
trial0048605, AA, 275, 22, 12.500000, ZIC, 13, 2, 6.500000, ZIP, 98, 8, 12.250000, 
trial0048606, AA, 277, 22, 12.590909, ZIC, 1, 2, 0.500000, ZIP, 77, 8, 9.625000, 
trial0048607, AA, 167, 22, 7.590909, ZIC, 67, 2, 33.500000, ZIP, 159, 8, 19.875000, 
trial0048608, AA, 227, 22, 10.318182, ZIC, 11, 2, 5.500000, ZIP, 155, 8, 19.375000, 
trial0048609, AA, 218, 22, 9.909091, ZIC, 17, 2, 8.500000, ZIP, 126, 8, 15.750000, 
trial0048610, AA, 257, 22, 11.681818, ZIC, 38, 2, 19.000000, ZIP, 98, 8, 12.250000, 
trial0048611, AA, 245, 22, 11.136364, ZIC, 43, 2, 21.500000, ZIP, 92, 8, 11.500000, 
trial0048612, AA, 328, 22, 14.909091, ZIC, 0, 2, 0.000000, ZIP, 34, 8, 4.250000, 
trial0048613, AA, 270, 22, 12.272727, ZIC, 13, 2, 6.500000, ZIP, 85, 8, 10.625000, 
trial0048614, AA, 152, 22, 6.909091, ZIC, 55, 2, 27.500000, ZIP, 179, 8, 22.375000, 
trial0048615, AA, 245, 22, 11.136364, ZIC, 46, 2, 23.000000, ZIP, 64, 8, 8.000000, 
trial0048616, AA, 291, 22, 13.227273, ZIC, 0, 2, 0.000000, ZIP, 95, 8, 11.875000, 
trial0048617, AA, 275, 22, 12.500000, ZIC, 0, 2, 0.000000, ZIP, 92, 8, 11.500000, 
