trial0054901, GDX, 410, 24, 17.083333, ZIC, 131, 8, 16.375000, 
trial0054902, GDX, 397, 24, 16.541667, ZIC, 144, 8, 18.000000, 
trial0054903, GDX, 239, 24, 9.958333, ZIC, 225, 8, 28.125000, 
trial0054904, GDX, 280, 24, 11.666667, ZIC, 223, 8, 27.875000, 
trial0054905, GDX, 194, 24, 8.083333, ZIC, 386, 8, 48.250000, 
trial0054906, GDX, 283, 24, 11.791667, ZIC, 221, 8, 27.625000, 
trial0054907, GDX, 362, 24, 15.083333, ZIC, 199, 8, 24.875000, 
trial0054908, GDX, 238, 24, 9.916667, ZIC, 371, 8, 46.375000, 
trial0054909, GDX, 284, 24, 11.833333, ZIC, 296, 8, 37.000000, 
trial0054910, GDX, 251, 24, 10.458333, ZIC, 358, 8, 44.750000, 
trial0054911, GDX, 462, 24, 19.250000, ZIC, 137, 8, 17.125000, 
trial0054912, GDX, 244, 24, 10.166667, ZIC, 317, 8, 39.625000, 
trial0054913, GDX, 246, 24, 10.250000, ZIC, 286, 8, 35.750000, 
trial0054914, GDX, 262, 24, 10.916667, ZIC, 289, 8, 36.125000, 
trial0054915, GDX, 398, 24, 16.583333, ZIC, 172, 8, 21.500000, 
trial0054916, GDX, 277, 24, 11.541667, ZIC, 303, 8, 37.875000, 
trial0054917, GDX, 331, 24, 13.791667, ZIC, 278, 8, 34.750000, 
trial0054918, GDX, 301, 24, 12.541667, ZIC, 279, 8, 34.875000, 
trial0054919, GDX, 274, 24, 11.416667, ZIC, 306, 8, 38.250000, 
trial0054920, GDX, 338, 24, 14.083333, ZIC, 194, 8, 24.250000, 
trial0054921, GDX, 273, 24, 11.375000, ZIC, 250, 8, 31.250000, 
trial0054922, GDX, 313, 24, 13.041667, ZIC, 229, 8, 28.625000, 
trial0054923, GDX, 169, 24, 7.041667, ZIC, 382, 8, 47.750000, 
trial0054924, GDX, 464, 24, 19.333333, ZIC, 116, 8, 14.500000, 
