trial0058501, GDX, 383, 22, 17.409091, ZIC, 0, 8, 0.000000, ZIP, 0, 2, 0.000000, 
trial0058502, GDX, 188, 22, 8.545455, ZIC, 30, 8, 3.750000, ZIP, 75, 2, 37.500000, 
trial0058503, GDX, 16, 22, 0.727273, ZIC, 140, 8, 17.500000, ZIP, 53, 2, 26.500000, 
trial0058504, GDX, 177, 22, 8.045455, ZIC, 103, 8, 12.875000, ZIP, 73, 2, 36.500000, 
trial0058505, GDX, 153, 22, 6.954545, ZIC, 224, 8, 28.000000, ZIP, 0, 2, 0.000000, 
trial0058506, GDX, 216, 22, 9.818182, ZIC, 59, 8, 7.375000, ZIP, 60, 2, 30.000000, 
trial0058507, GDX, 179, 22, 8.136364, ZIC, 84, 8, 10.500000, ZIP, 6, 2, 3.000000, 
trial0058508, GDX, 39, 22, 1.772727, ZIC, 190, 8, 23.750000, ZIP, 34, 2, 17.000000, 
trial0058509, GDX, 64, 22, 2.909091, ZIC, 145, 8, 18.125000, ZIP, 60, 2, 30.000000, 
trial0058510, GDX, 2, 22, 0.090909, ZIC, 162, 8, 20.250000, ZIP, 22, 2, 11.000000, 
trial0058511, GDX, 84, 22, 3.818182, ZIC, 119, 8, 14.875000, ZIP, 0, 2, 0.000000, 
trial0058512, GDX, 180, 22, 8.181818, ZIC, 60, 8, 7.500000, ZIP, 18, 2, 9.000000, 
trial0058513, GDX, 101, 22, 4.590909, ZIC, 102, 8, 12.750000, ZIP, 30, 2, 15.000000, 
trial0058514, GDX, 25, 22, 1.136364, ZIC, 202, 8, 25.250000, ZIP, 0, 2, 0.000000, 
trial0058515, GDX, 228, 22, 10.363636, ZIC, 48, 8, 6.000000, ZIP, 29, 2, 14.500000, 
trial0058516, GDX, 108, 22, 4.909091, ZIC, 132, 8, 16.500000, ZIP, 18, 2, 9.000000, 
trial0058517, GDX, 191, 22, 8.681818, ZIC, 117, 8, 14.625000, ZIP, 9, 2, 4.500000, 
trial0058518, GDX, 271, 22, 12.318182, ZIC, 52, 8, 6.500000, ZIP, 12, 2, 6.000000, 
trial0058519, GDX, 111, 22, 5.045455, ZIC, 15, 8, 1.875000, ZIP, 59, 2, 29.500000, 
trial0058520, GDX, 172, 22, 7.818182, ZIC, 121, 8, 15.125000, ZIP, 24, 2, 12.000000, 
trial0058521, GDX, 179, 22, 8.136364, ZIC, 24, 8, 3.000000, ZIP, 6, 2, 3.000000, 
trial0058522, GDX, 132, 22, 6.000000, ZIC, 54, 8, 6.750000, ZIP, 0, 2, 0.000000, 
trial0058523, GDX, 107, 22, 4.863636, ZIC, 96, 8, 12.000000, ZIP, 60, 2, 30.000000, 
trial0058524, GDX, 246, 22, 11.181818, ZIC, 18, 8, 2.250000, ZIP, 29, 2, 14.500000, 
trial0058525, GDX, 70, 22, 3.181818, ZIC, 133, 8, 16.625000, ZIP, 0, 2, 0.000000, 
trial0058526, GDX, 274, 22, 12.454545, ZIC, 95, 8, 11.875000, ZIP, 2, 2, 1.000000, 
trial0058527, GDX, 47, 22, 2.136364, ZIC, 144, 8, 18.000000, ZIP, 42, 2, 21.000000, 
trial0058528, GDX, 63, 22, 2.863636, ZIC, 99, 8, 12.375000, ZIP, 65, 2, 32.500000, 
trial0058529, GDX, 33, 22, 1.500000, ZIC, 116, 8, 14.500000, ZIP, 84, 2, 42.000000, 
trial0058530, GDX, 214, 22, 9.727273, ZIC, 112, 8, 14.000000, ZIP, 3, 2, 1.500000, 
trial0058531, GDX, 469, 22, 21.318182, ZIC, 129, 8, 16.125000, ZIP, 142, 2, 71.000000, 
trial0058532, GDX, 286, 22, 13.000000, ZIC, 390, 8, 48.750000, ZIP, 64, 2, 32.000000, 
trial0058533, GDX, 42, 22, 1.909091, ZIC, 61, 8, 7.625000, ZIP, 104, 2, 52.000000, 
trial0058534, GDX, 193, 22, 8.772727, ZIC, 192, 8, 24.000000, ZIP, 5, 2, 2.500000, 
trial0058535, GDX, 151, 22, 6.863636, ZIC, 151, 8, 18.875000, ZIP, 113, 2, 56.500000, 
trial0058536, GDX, 131, 22, 5.954545, ZIC, 207, 8, 25.875000, ZIP, 0, 2, 0.000000, 
trial0058537, GDX, 368, 22, 16.727273, ZIC, 341, 8, 42.625000, ZIP, 5, 2, 2.500000, 
