trial0053401, AA, 133, 10, 13.300000, GDX, 171, 14, 12.214286, ZIC, 36, 8, 4.500000, 
trial0053402, AA, 19, 10, 1.900000, GDX, 154, 14, 11.000000, ZIC, 151, 8, 18.875000, 
trial0053403, AA, 162, 10, 16.200000, GDX, 132, 14, 9.428571, ZIC, 57, 8, 7.125000, 
trial0053404, AA, 86, 10, 8.600000, GDX, 127, 14, 9.071429, ZIC, 138, 8, 17.250000, 
trial0053405, AA, 75, 10, 7.500000, GDX, 118, 14, 8.428571, ZIC, 103, 8, 12.875000, 
trial0053406, AA, 59, 10, 5.900000, GDX, 155, 14, 11.071429, ZIC, 104, 8, 13.000000, 
trial0053407, AA, 26, 10, 2.600000, GDX, 172, 14, 12.285714, ZIC, 126, 8, 15.750000, 
trial0053408, AA, 109, 10, 10.900000, GDX, 95, 14, 6.785714, ZIC, 81, 8, 10.125000, 
trial0053409, AA, 140, 10, 14.000000, GDX, 117, 14, 8.357143, ZIC, 61, 8, 7.625000, 
trial0053410, AA, 89, 10, 8.900000, GDX, 72, 14, 5.142857, ZIC, 147, 8, 18.375000, 
trial0053411, AA, 97, 10, 9.700000, GDX, 139, 14, 9.928571, ZIC, 93, 8, 11.625000, 
trial0053412, AA, 24, 10, 2.400000, GDX, 100, 14, 7.142857, ZIC, 144, 8, 18.000000, 
trial0053413, AA, 165, 10, 16.500000, GDX, 52, 14, 3.714286, ZIC, 102, 8, 12.750000, 
trial0053414, AA, 88, 10, 8.800000, GDX, 109, 14, 7.785714, ZIC, 149, 8, 18.625000, 
trial0053415, AA, 83, 10, 8.300000, GDX, 90, 14, 6.428571, ZIC, 151, 8, 18.875000, 
trial0053416, AA, 73, 10, 7.300000, GDX, 125, 14, 8.928571, ZIC, 48, 8, 6.000000, 
trial0053417, AA, 182, 10, 18.200000, GDX, 71, 14, 5.071429, ZIC, 98, 8, 12.250000, 
trial0053418, AA, 60, 10, 6.000000, GDX, 127, 14, 9.071429, ZIC, 104, 8, 13.000000, 
trial0053419, AA, 71, 10, 7.100000, GDX, 170, 14, 12.142857, ZIC, 105, 8, 13.125000, 
trial0053420, AA, 103, 10, 10.300000, GDX, 74, 14, 5.285714, ZIC, 158, 8, 19.750000, 
trial0053421, AA, 116, 10, 11.600000, GDX, 106, 14, 7.571429, ZIC, 107, 8, 13.375000, 
trial0053422, AA, 135, 10, 13.500000, GDX, 99, 14, 7.071429, ZIC, 90, 8, 11.250000, 
trial0053423, AA, 111, 10, 11.100000, GDX, 59, 14, 4.214286, ZIC, 88, 8, 11.000000, 
trial0053424, AA, 168, 10, 16.800000, GDX, 141, 14, 10.071429, ZIC, 31, 8, 3.875000, 
trial0053425, AA, 121, 10, 12.100000, GDX, 84, 14, 6.000000, ZIC, 108, 8, 13.500000, 
trial0053426, AA, 113, 10, 11.300000, GDX, 83, 14, 5.928571, ZIC, 144, 8, 18.000000, 
trial0053427, AA, 193, 10, 19.300000, GDX, 83, 14, 5.928571, ZIC, 42, 8, 5.250000, 
trial0053428, AA, 170, 10, 17.000000, GDX, 66, 14, 4.714286, ZIC, 55, 8, 6.875000, 
trial0053429, AA, 63, 10, 6.300000, GDX, 81, 14, 5.785714, ZIC, 174, 8, 21.750000, 
trial0053430, AA, 63, 10, 6.300000, GDX, 142, 14, 10.142857, ZIC, 75, 8, 9.375000, 
trial0053431, AA, 190, 10, 19.000000, GDX, 92, 14, 6.571429, ZIC, 70, 8, 8.750000, 
trial0053432, AA, 74, 10, 7.400000, GDX, 166, 14, 11.857143, ZIC, 125, 8, 15.625000, 
trial0053433, AA, 95, 10, 9.500000, GDX, 102, 14, 7.285714, ZIC, 116, 8, 14.500000, 
trial0053434, AA, 148, 10, 14.800000, GDX, 113, 14, 8.071429, ZIC, 110, 8, 13.750000, 
trial0053435, AA, 120, 10, 12.000000, GDX, 65, 14, 4.642857, ZIC, 187, 8, 23.375000, 
trial0053436, AA, 135, 10, 13.500000, GDX, 204, 14, 14.571429, ZIC, 65, 8, 8.125000, 
trial0053437, AA, 194, 10, 19.400000, GDX, 103, 14, 7.357143, ZIC, 87, 8, 10.875000, 
trial0053438, AA, 105, 10, 10.500000, GDX, 116, 14, 8.285714, ZIC, 170, 8, 21.250000, 
