trial0026101, AA, 1660, 12, 138.333333, ZIC, 747, 4, 186.750000, ZIP, 794, 16, 49.625000, 
trial0026102, AA, 1214, 12, 101.166667, ZIC, 662, 4, 165.500000, ZIP, 1814, 16, 113.375000, 
trial0026103, AA, 831, 12, 69.250000, ZIC, 632, 4, 158.000000, ZIP, 2215, 16, 138.437500, 
trial0026104, AA, 1392, 12, 116.000000, ZIC, 76, 4, 19.000000, ZIP, 2027, 16, 126.687500, 
trial0026105, AA, 1423, 12, 118.583333, ZIC, 144, 4, 36.000000, ZIP, 1920, 16, 120.000000, 
trial0026106, AA, 1441, 12, 120.083333, ZIC, 313, 4, 78.250000, ZIP, 1914, 16, 119.625000, 
trial0026107, AA, 622, 12, 51.833333, ZIC, 659, 4, 164.750000, ZIP, 2360, 16, 147.500000, 
trial0026108, AA, 1225, 12, 102.083333, ZIC, 235, 4, 58.750000, ZIP, 1904, 16, 119.000000, 
trial0026109, AA, 1298, 12, 108.166667, ZIC, 285, 4, 71.250000, ZIP, 1980, 16, 123.750000, 
trial0026110, AA, 1677, 12, 139.750000, ZIC, 248, 4, 62.000000, ZIP, 1545, 16, 96.562500, 
trial0026111, AA, 1119, 12, 93.250000, ZIC, 501, 4, 125.250000, ZIP, 2122, 16, 132.625000, 
trial0026112, AA, 1162, 12, 96.833333, ZIC, 141, 4, 35.250000, ZIP, 2152, 16, 134.500000, 
trial0026113, AA, 1249, 12, 104.083333, ZIC, 266, 4, 66.500000, ZIP, 1950, 16, 121.875000, 
trial0026114, AA, 2271, 12, 189.250000, ZIC, 230, 4, 57.500000, ZIP, 1231, 16, 76.937500, 
trial0026115, AA, 899, 12, 74.916667, ZIC, 253, 4, 63.250000, ZIP, 1952, 16, 122.000000, 
trial0026116, AA, 1343, 12, 111.916667, ZIC, 78, 4, 19.500000, ZIP, 1909, 16, 119.312500, 
trial0026117, AA, 782, 12, 65.166667, ZIC, 301, 4, 75.250000, ZIP, 2415, 16, 150.937500, 
trial0026118, AA, 578, 12, 48.166667, ZIC, 317, 4, 79.250000, ZIP, 2383, 16, 148.937500, 
trial0026119, AA, 1920, 12, 160.000000, ZIC, 219, 4, 54.750000, ZIP, 1252, 16, 78.250000, 
trial0026120, AA, 1611, 12, 134.250000, ZIC, 781, 4, 195.250000, ZIP, 1340, 16, 83.750000, 
trial0026121, AA, 1261, 12, 105.083333, ZIC, 873, 4, 218.250000, ZIP, 1320, 16, 82.500000, 
trial0026122, AA, 1358, 12, 113.166667, ZIC, 353, 4, 88.250000, ZIP, 2119, 16, 132.437500, 
trial0026123, AA, 1513, 12, 126.083333, ZIC, 248, 4, 62.000000, ZIP, 1975, 16, 123.437500, 
trial0026124, AA, 2149, 12, 179.083333, ZIC, 67, 4, 16.750000, ZIP, 1294, 16, 80.875000, 
trial0026125, AA, 1594, 12, 132.833333, ZIC, 19, 4, 4.750000, ZIP, 1829, 16, 114.312500, 
trial0026126, AA, 995, 12, 82.916667, ZIC, 775, 4, 193.750000, ZIP, 1680, 16, 105.000000, 
trial0026127, AA, 1437, 12, 119.750000, ZIC, 597, 4, 149.250000, ZIP, 1293, 16, 80.812500, 
trial0026128, AA, 1108, 12, 92.333333, ZIC, 194, 4, 48.500000, ZIP, 2574, 16, 160.875000, 
trial0026129, AA, 2181, 12, 181.750000, ZIC, 77, 4, 19.250000, ZIP, 1296, 16, 81.000000, 
trial0026130, AA, 1514, 12, 126.166667, ZIC, 613, 4, 153.250000, ZIP, 965, 16, 60.312500, 
trial0026131, AA, 1676, 12, 139.666667, ZIC, 56, 4, 14.000000, ZIP, 1732, 16, 108.250000, 
trial0026132, AA, 1566, 12, 130.500000, ZIC, 332, 4, 83.000000, ZIP, 1211, 16, 75.687500, 
trial0026133, AA, 1142, 12, 95.166667, ZIC, 526, 4, 131.500000, ZIP, 1301, 16, 81.312500, 
trial0026134, AA, 1340, 12, 111.666667, ZIC, 579, 4, 144.750000, ZIP, 1218, 16, 76.125000, 
trial0026135, AA, 1554, 12, 129.500000, ZIC, 26, 4, 6.500000, ZIP, 1396, 16, 87.250000, 
trial0026136, AA, 1356, 12, 113.000000, ZIC, 239, 4, 59.750000, ZIP, 1542, 16, 96.375000, 
trial0026137, AA, 564, 12, 47.000000, ZIC, 448, 4, 112.000000, ZIP, 2128, 16, 133.000000, 
trial0026138, AA, 1024, 12, 85.333333, ZIC, 389, 4, 97.250000, ZIP, 1714, 16, 107.125000, 
trial0026139, AA, 1404, 12, 117.000000, ZIC, 376, 4, 94.000000, ZIP, 1429, 16, 89.312500, 
trial0026140, AA, 1340, 12, 111.666667, ZIC, 173, 4, 43.250000, ZIP, 1603, 16, 100.187500, 
trial0026141, AA, 1069, 12, 89.083333, ZIC, 185, 4, 46.250000, ZIP, 2041, 16, 127.562500, 
trial0026142, AA, 1233, 12, 102.750000, ZIC, 817, 4, 204.250000, ZIP, 1226, 16, 76.625000, 
trial0026143, AA, 925, 12, 77.083333, ZIC, 257, 4, 64.250000, ZIP, 1992, 16, 124.500000, 
trial0026144, AA, 268, 12, 22.333333, ZIC, 431, 4, 107.750000, ZIP, 1912, 16, 119.500000, 
trial0026145, AA, 1478, 12, 123.166667, ZIC, 264, 4, 66.000000, ZIP, 1670, 16, 104.375000, 
trial0026146, AA, 1138, 12, 94.833333, ZIC, 0, 4, 0.000000, ZIP, 1928, 16, 120.500000, 
trial0026147, AA, 1048, 12, 87.333333, ZIC, 106, 4, 26.500000, ZIP, 2082, 16, 130.125000, 
trial0026148, AA, 965, 12, 80.416667, ZIC, 246, 4, 61.500000, ZIP, 1897, 16, 118.562500, 
trial0026149, AA, 977, 12, 81.416667, ZIC, 291, 4, 72.750000, ZIP, 1695, 16, 105.937500, 
trial0026150, AA, 1124, 12, 93.666667, ZIC, 195, 4, 48.750000, ZIP, 2094, 16, 130.875000, 
trial0026151, AA, 1107, 12, 92.250000, ZIC, 143, 4, 35.750000, ZIP, 1859, 16, 116.187500, 
trial0026152, AA, 1315, 12, 109.583333, ZIC, 51, 4, 12.750000, ZIP, 1618, 16, 101.125000, 
trial0026153, AA, 1327, 12, 110.583333, ZIC, 377, 4, 94.250000, ZIP, 1474, 16, 92.125000, 
trial0026154, AA, 1418, 12, 118.166667, ZIC, 132, 4, 33.000000, ZIP, 1452, 16, 90.750000, 
trial0026155, AA, 1509, 12, 125.750000, ZIC, 157, 4, 39.250000, ZIP, 1204, 16, 75.250000, 
trial0026156, AA, 1655, 12, 137.916667, ZIC, 29, 4, 7.250000, ZIP, 1482, 16, 92.625000, 
trial0026157, AA, 1077, 12, 89.750000, ZIC, 569, 4, 142.250000, ZIP, 1688, 16, 105.500000, 
trial0026158, AA, 1526, 12, 127.166667, ZIC, 92, 4, 23.000000, ZIP, 1606, 16, 100.375000, 
trial0026159, AA, 593, 12, 49.416667, ZIC, 389, 4, 97.250000, ZIP, 2448, 16, 153.000000, 
trial0026160, AA, 670, 12, 55.833333, ZIC, 290, 4, 72.500000, ZIP, 1795, 16, 112.187500, 
trial0026161, AA, 696, 12, 58.000000, ZIC, 435, 4, 108.750000, ZIP, 1694, 16, 105.875000, 
trial0026162, AA, 1171, 12, 97.583333, ZIC, 206, 4, 51.500000, ZIP, 1543, 16, 96.437500, 
trial0026163, AA, 1092, 12, 91.000000, ZIC, 375, 4, 93.750000, ZIP, 1997, 16, 124.812500, 
trial0026164, AA, 1183, 12, 98.583333, ZIC, 265, 4, 66.250000, ZIP, 1646, 16, 102.875000, 
trial0026165, AA, 1026, 12, 85.500000, ZIC, 355, 4, 88.750000, ZIP, 1940, 16, 121.250000, 
trial0026166, AA, 860, 12, 71.666667, ZIC, 233, 4, 58.250000, ZIP, 2196, 16, 137.250000, 
