trial0021001, AA, 2210, 16, 138.125000, ZIC, 1151, 4, 287.750000, ZIP, 1100, 12, 91.666667, 
trial0021002, AA, 2473, 16, 154.562500, ZIC, 519, 4, 129.750000, ZIP, 1461, 12, 121.750000, 
trial0021003, AA, 2615, 16, 163.437500, ZIC, 710, 4, 177.500000, ZIP, 1161, 12, 96.750000, 
trial0021004, AA, 2473, 16, 154.562500, ZIC, 258, 4, 64.500000, ZIP, 1911, 12, 159.250000, 
trial0021005, AA, 2052, 16, 128.250000, ZIC, 787, 4, 196.750000, ZIP, 2132, 12, 177.666667, 
trial0021006, AA, 2808, 16, 175.500000, ZIC, 0, 4, 0.000000, ZIP, 1914, 12, 159.500000, 
trial0021007, AA, 2234, 16, 139.625000, ZIC, 649, 4, 162.250000, ZIP, 1672, 12, 139.333333, 
trial0021008, AA, 2482, 16, 155.125000, ZIC, 231, 4, 57.750000, ZIP, 1978, 12, 164.833333, 
trial0021009, AA, 2539, 16, 158.687500, ZIC, 19, 4, 4.750000, ZIP, 2221, 12, 185.083333, 
trial0021010, AA, 2172, 16, 135.750000, ZIC, 336, 4, 84.000000, ZIP, 2048, 12, 170.666667, 
trial0021011, AA, 2824, 16, 176.500000, ZIC, 81, 4, 20.250000, ZIP, 1807, 12, 150.583333, 
trial0021012, AA, 2161, 16, 135.062500, ZIC, 22, 4, 5.500000, ZIP, 2081, 12, 173.416667, 
trial0021013, AA, 2808, 16, 175.500000, ZIC, 368, 4, 92.000000, ZIP, 1270, 12, 105.833333, 
trial0021014, AA, 2671, 16, 166.937500, ZIC, 776, 4, 194.000000, ZIP, 1711, 12, 142.583333, 
trial0021015, AA, 2273, 16, 142.062500, ZIC, 1057, 4, 264.250000, ZIP, 1285, 12, 107.083333, 
trial0021016, AA, 1613, 16, 100.812500, ZIC, 168, 4, 42.000000, ZIP, 2354, 12, 196.166667, 
trial0021017, AA, 2614, 16, 163.375000, ZIC, 308, 4, 77.000000, ZIP, 1907, 12, 158.916667, 
trial0021018, AA, 2182, 16, 136.375000, ZIC, 104, 4, 26.000000, ZIP, 2146, 12, 178.833333, 
trial0021019, AA, 2000, 16, 125.000000, ZIC, 850, 4, 212.500000, ZIP, 2193, 12, 182.750000, 
trial0021020, AA, 2256, 16, 141.000000, ZIC, 945, 4, 236.250000, ZIP, 1103, 12, 91.916667, 
trial0021021, AA, 1828, 16, 114.250000, ZIC, 871, 4, 217.750000, ZIP, 2048, 12, 170.666667, 
trial0021022, AA, 2040, 16, 127.500000, ZIC, 79, 4, 19.750000, ZIP, 2988, 12, 249.000000, 
trial0021023, AA, 3290, 16, 205.625000, ZIC, 454, 4, 113.500000, ZIP, 820, 12, 68.333333, 
trial0021024, AA, 2511, 16, 156.937500, ZIC, 482, 4, 120.500000, ZIP, 1745, 12, 145.416667, 
trial0021025, AA, 2565, 16, 160.312500, ZIC, 462, 4, 115.500000, ZIP, 1588, 12, 132.333333, 
trial0021026, AA, 1824, 16, 114.000000, ZIC, 576, 4, 144.000000, ZIP, 2647, 12, 220.583333, 
trial0021027, AA, 3409, 16, 213.062500, ZIC, 389, 4, 97.250000, ZIP, 1316, 12, 109.666667, 
trial0021028, AA, 2246, 16, 140.375000, ZIC, 815, 4, 203.750000, ZIP, 1120, 12, 93.333333, 
trial0021029, AA, 3526, 16, 220.375000, ZIC, 33, 4, 8.250000, ZIP, 1067, 12, 88.916667, 
trial0021030, AA, 2016, 16, 126.000000, ZIC, 800, 4, 200.000000, ZIP, 1625, 12, 135.416667, 
trial0021031, AA, 2245, 16, 140.312500, ZIC, 181, 4, 45.250000, ZIP, 1539, 12, 128.250000, 
trial0021032, AA, 2020, 16, 126.250000, ZIC, 104, 4, 26.000000, ZIP, 2035, 12, 169.583333, 
trial0021033, AA, 899, 16, 56.187500, ZIC, 143, 4, 35.750000, ZIP, 3356, 12, 279.666667, 
trial0021034, AA, 1650, 16, 103.125000, ZIC, 338, 4, 84.500000, ZIP, 2024, 12, 168.666667, 
trial0021035, AA, 2135, 16, 133.437500, ZIC, 230, 4, 57.500000, ZIP, 1798, 12, 149.833333, 
trial0021036, AA, 1898, 16, 118.625000, ZIC, 797, 4, 199.250000, ZIP, 1139, 12, 94.916667, 
trial0021037, AA, 3252, 16, 203.250000, ZIC, 0, 4, 0.000000, ZIP, 1179, 12, 98.250000, 
trial0021038, AA, 1435, 16, 89.687500, ZIC, 341, 4, 85.250000, ZIP, 2527, 12, 210.583333, 
trial0021039, AA, 2088, 16, 130.500000, ZIC, 255, 4, 63.750000, ZIP, 1865, 12, 155.416667, 
trial0021040, AA, 2158, 16, 134.875000, ZIC, 585, 4, 146.250000, ZIP, 1036, 12, 86.333333, 
trial0021041, AA, 2376, 16, 148.500000, ZIC, 181, 4, 45.250000, ZIP, 1891, 12, 157.583333, 
trial0021042, AA, 2003, 16, 125.187500, ZIC, 214, 4, 53.500000, ZIP, 1754, 12, 146.166667, 
trial0021043, AA, 2135, 16, 133.437500, ZIC, 415, 4, 103.750000, ZIP, 1450, 12, 120.833333, 
trial0021044, AA, 2038, 16, 127.375000, ZIC, 964, 4, 241.000000, ZIP, 1195, 12, 99.583333, 
trial0021045, AA, 1814, 16, 113.375000, ZIC, 955, 4, 238.750000, ZIP, 1656, 12, 138.000000, 
trial0021046, AA, 2244, 16, 140.250000, ZIC, 333, 4, 83.250000, ZIP, 1205, 12, 100.416667, 
trial0021047, AA, 1989, 16, 124.312500, ZIC, 557, 4, 139.250000, ZIP, 1831, 12, 152.583333, 
trial0021048, AA, 1838, 16, 114.875000, ZIC, 612, 4, 153.000000, ZIP, 1929, 12, 160.750000, 
trial0021049, AA, 2284, 16, 142.750000, ZIC, 332, 4, 83.000000, ZIP, 1888, 12, 157.333333, 
trial0021050, AA, 2127, 16, 132.937500, ZIC, 85, 4, 21.250000, ZIP, 2081, 12, 173.416667, 
trial0021051, AA, 2533, 16, 158.312500, ZIC, 249, 4, 62.250000, ZIP, 1360, 12, 113.333333, 
trial0021052, AA, 2767, 16, 172.937500, ZIC, 392, 4, 98.000000, ZIP, 1210, 12, 100.833333, 
trial0021053, AA, 1094, 16, 68.375000, ZIC, 571, 4, 142.750000, ZIP, 2227, 12, 185.583333, 
trial0021054, AA, 2385, 16, 149.062500, ZIC, 495, 4, 123.750000, ZIP, 1457, 12, 121.416667, 
trial0021055, AA, 1942, 16, 121.375000, ZIC, 493, 4, 123.250000, ZIP, 1695, 12, 141.250000, 
trial0021056, AA, 2767, 16, 172.937500, ZIC, 54, 4, 13.500000, ZIP, 1251, 12, 104.250000, 
trial0021057, AA, 1674, 16, 104.625000, ZIC, 82, 4, 20.500000, ZIP, 1982, 12, 165.166667, 
trial0021058, AA, 2058, 16, 128.625000, ZIC, 202, 4, 50.500000, ZIP, 1402, 12, 116.833333, 
trial0021059, AA, 2162, 16, 135.125000, ZIC, 986, 4, 246.500000, ZIP, 1137, 12, 94.750000, 
trial0021060, AA, 2550, 16, 159.375000, ZIC, 640, 4, 160.000000, ZIP, 975, 12, 81.250000, 
trial0021061, AA, 1630, 16, 101.875000, ZIC, 194, 4, 48.500000, ZIP, 948, 12, 79.000000, 
trial0021062, AA, 1464, 16, 91.500000, ZIC, 441, 4, 110.250000, ZIP, 876, 12, 73.000000, 
trial0021063, AA, 1197, 16, 74.812500, ZIC, 461, 4, 115.250000, ZIP, 898, 12, 74.833333, 
trial0021064, AA, 1248, 16, 78.000000, ZIC, 223, 4, 55.750000, ZIP, 1300, 12, 108.333333, 
trial0021065, AA, 1465, 16, 91.562500, ZIC, 45, 4, 11.250000, ZIP, 978, 12, 81.500000, 
trial0021066, AA, 1312, 16, 82.000000, ZIC, 117, 4, 29.250000, ZIP, 1325, 12, 110.416667, 
trial0021067, AA, 1201, 16, 75.062500, ZIC, 52, 4, 13.000000, ZIP, 1273, 12, 106.083333, 
trial0021068, AA, 1466, 16, 91.625000, ZIC, 5, 4, 1.250000, ZIP, 1113, 12, 92.750000, 
trial0021069, AA, 1873, 16, 117.062500, ZIC, 135, 4, 33.750000, ZIP, 609, 12, 50.750000, 
trial0021070, AA, 1456, 16, 91.000000, ZIC, 278, 4, 69.500000, ZIP, 706, 12, 58.833333, 
trial0021071, AA, 1664, 16, 104.000000, ZIC, 0, 4, 0.000000, ZIP, 859, 12, 71.583333, 
trial0021072, AA, 1171, 16, 73.187500, ZIC, 30, 4, 7.500000, ZIP, 1413, 12, 117.750000, 
trial0021073, AA, 1048, 16, 65.500000, ZIC, 498, 4, 124.500000, ZIP, 802, 12, 66.833333, 
trial0021074, AA, 1754, 16, 109.625000, ZIC, 24, 4, 6.000000, ZIP, 718, 12, 59.833333, 
trial0021075, AA, 1225, 16, 76.562500, ZIC, 281, 4, 70.250000, ZIP, 980, 12, 81.666667, 
trial0021076, AA, 1089, 16, 68.062500, ZIC, 0, 4, 0.000000, ZIP, 1627, 12, 135.583333, 
trial0021077, AA, 1227, 16, 76.687500, ZIC, 116, 4, 29.000000, ZIP, 1138, 12, 94.833333, 
trial0021078, AA, 1282, 16, 80.125000, ZIC, 291, 4, 72.750000, ZIP, 870, 12, 72.500000, 
