trial0008401, GDX, 225, 22, 10.227273, ZIC, 301, 10, 30.100000, 
trial0008402, GDX, 431, 22, 19.590909, ZIC, 153, 10, 15.300000, 
trial0008403, GDX, 148, 22, 6.727273, ZIC, 270, 10, 27.000000, 
trial0008404, GDX, 209, 22, 9.500000, ZIC, 161, 10, 16.100000, 
trial0008405, GDX, 107, 22, 4.863636, ZIC, 535, 10, 53.500000, 
trial0008406, GDX, 189, 22, 8.590909, ZIC, 435, 10, 43.500000, 
trial0008407, GDX, 425, 22, 19.318182, ZIC, 424, 10, 42.400000, 
trial0008408, GDX, 139, 22, 6.318182, ZIC, 314, 10, 31.400000, 
trial0008409, GDX, 159, 22, 7.227273, ZIC, 233, 10, 23.300000, 
trial0008410, GDX, 118, 22, 5.363636, ZIC, 408, 10, 40.800000, 
trial0008411, GDX, 115, 22, 5.227273, ZIC, 115, 10, 11.500000, 
trial0008412, GDX, 644, 22, 29.272727, ZIC, 133, 10, 13.300000, 
trial0008413, GDX, 72, 22, 3.272727, ZIC, 541, 10, 54.100000, 
trial0008414, GDX, 96, 22, 4.363636, ZIC, 672, 10, 67.200000, 
trial0008415, GDX, 61, 22, 2.772727, ZIC, 316, 10, 31.600000, 
trial0008416, GDX, 577, 22, 26.227273, ZIC, 154, 10, 15.400000, 
trial0008417, GDX, 618, 22, 28.090909, ZIC, 256, 10, 25.600000, 
trial0008418, GDX, 263, 22, 11.954545, ZIC, 226, 10, 22.600000, 
trial0008419, GDX, 411, 22, 18.681818, ZIC, 184, 10, 18.400000, 
trial0008420, GDX, 69, 22, 3.136364, ZIC, 163, 10, 16.300000, 
trial0008421, GDX, 148, 22, 6.727273, ZIC, 418, 10, 41.800000, 
trial0008422, GDX, 188, 22, 8.545455, ZIC, 255, 10, 25.500000, 
trial0008423, GDX, 283, 22, 12.863636, ZIC, 251, 10, 25.100000, 
trial0008424, GDX, 513, 22, 23.318182, ZIC, 180, 10, 18.000000, 
trial0008425, GDX, 526, 22, 23.909091, ZIC, 76, 10, 7.600000, 
trial0008426, GDX, 511, 22, 23.227273, ZIC, 11, 10, 1.100000, 
trial0008427, GDX, 108, 22, 4.909091, ZIC, 276, 10, 27.600000, 
trial0008428, GDX, 80, 22, 3.636364, ZIC, 257, 10, 25.700000, 
trial0008429, GDX, 389, 22, 17.681818, ZIC, 243, 10, 24.300000, 
trial0008430, GDX, 125, 22, 5.681818, ZIC, 341, 10, 34.100000, 
trial0008431, GDX, 245, 22, 11.136364, ZIC, 407, 10, 40.700000, 
trial0008432, GDX, 412, 22, 18.727273, ZIC, 157, 10, 15.700000, 
trial0008433, GDX, 689, 22, 31.318182, ZIC, 295, 10, 29.500000, 
trial0008434, GDX, 632, 22, 28.727273, ZIC, 267, 10, 26.700000, 
trial0008435, GDX, 605, 22, 27.500000, ZIC, 341, 10, 34.100000, 
trial0008436, GDX, 709, 22, 32.227273, ZIC, 132, 10, 13.200000, 
trial0008437, GDX, 691, 22, 31.409091, ZIC, 155, 10, 15.500000, 
trial0008438, GDX, 581, 22, 26.409091, ZIC, 222, 10, 22.200000, 
trial0008439, GDX, 306, 22, 13.909091, ZIC, 367, 10, 36.700000, 
trial0008440, GDX, 514, 22, 23.363636, ZIC, 478, 10, 47.800000, 
trial0008441, GDX, 716, 22, 32.545455, ZIC, 191, 10, 19.100000, 
trial0008442, GDX, 294, 22, 13.363636, ZIC, 315, 10, 31.500000, 
trial0008443, GDX, 264, 22, 12.000000, ZIC, 426, 10, 42.600000, 
trial0008444, GDX, 298, 22, 13.545455, ZIC, 340, 10, 34.000000, 
trial0008445, GDX, 187, 22, 8.500000, ZIC, 455, 10, 45.500000, 
trial0008446, GDX, 415, 22, 18.863636, ZIC, 430, 10, 43.000000, 
trial0008447, GDX, 310, 22, 14.090909, ZIC, 483, 10, 48.300000, 
trial0008448, GDX, 402, 22, 18.272727, ZIC, 109, 10, 10.900000, 
trial0008449, GDX, 626, 22, 28.454545, ZIC, 671, 10, 67.100000, 
trial0008450, GDX, 654, 22, 29.727273, ZIC, 342, 10, 34.200000, 
trial0008451, GDX, 521, 22, 23.681818, ZIC, 350, 10, 35.000000, 
trial0008452, GDX, 405, 22, 18.409091, ZIC, 257, 10, 25.700000, 
trial0008453, GDX, 435, 22, 19.772727, ZIC, 630, 10, 63.000000, 
trial0008454, GDX, 352, 22, 16.000000, ZIC, 380, 10, 38.000000, 
