trial0011101, AA, 78, 4, 19.500000, GDX, 251, 16, 15.687500, ZIC, 156, 10, 15.600000, ZIP, 0, 2, 0.000000, 
trial0011102, AA, 0, 4, 0.000000, GDX, 651, 16, 40.687500, ZIC, 253, 10, 25.300000, ZIP, 177, 2, 88.500000, 
trial0011103, AA, 261, 4, 65.250000, GDX, 601, 16, 37.562500, ZIC, 112, 10, 11.200000, ZIP, 71, 2, 35.500000, 
trial0011104, AA, 54, 4, 13.500000, GDX, 122, 16, 7.625000, ZIC, 219, 10, 21.900000, ZIP, 18, 2, 9.000000, 
trial0011105, AA, 60, 4, 15.000000, GDX, 514, 16, 32.125000, ZIC, 131, 10, 13.100000, ZIP, 32, 2, 16.000000, 
trial0011106, AA, 54, 4, 13.500000, GDX, 158, 16, 9.875000, ZIC, 437, 10, 43.700000, ZIP, 43, 2, 21.500000, 
trial0011107, AA, 0, 4, 0.000000, GDX, 611, 16, 38.187500, ZIC, 304, 10, 30.400000, ZIP, 60, 2, 30.000000, 
trial0011108, AA, 157, 4, 39.250000, GDX, 349, 16, 21.812500, ZIC, 177, 10, 17.700000, ZIP, 23, 2, 11.500000, 
trial0011109, AA, 218, 4, 54.500000, GDX, 530, 16, 33.125000, ZIC, 354, 10, 35.400000, ZIP, 41, 2, 20.500000, 
trial0011110, AA, 127, 4, 31.750000, GDX, 319, 16, 19.937500, ZIC, 188, 10, 18.800000, ZIP, 166, 2, 83.000000, 
trial0011111, AA, 57, 4, 14.250000, GDX, 356, 16, 22.250000, ZIC, 328, 10, 32.800000, ZIP, 34, 2, 17.000000, 
trial0011112, AA, 70, 4, 17.500000, GDX, 600, 16, 37.500000, ZIC, 213, 10, 21.300000, ZIP, 35, 2, 17.500000, 
trial0011113, AA, 48, 4, 12.000000, GDX, 192, 16, 12.000000, ZIC, 234, 10, 23.400000, ZIP, 188, 2, 94.000000, 
trial0011114, AA, 38, 4, 9.500000, GDX, 241, 16, 15.062500, ZIC, 247, 10, 24.700000, ZIP, 173, 2, 86.500000, 
trial0011115, AA, 197, 4, 49.250000, GDX, 363, 16, 22.687500, ZIC, 75, 10, 7.500000, ZIP, 103, 2, 51.500000, 
trial0011116, AA, 55, 4, 13.750000, GDX, 302, 16, 18.875000, ZIC, 307, 10, 30.700000, ZIP, 127, 2, 63.500000, 
trial0011117, AA, 266, 4, 66.500000, GDX, 459, 16, 28.687500, ZIC, 246, 10, 24.600000, ZIP, 0, 2, 0.000000, 
trial0011118, AA, 153, 4, 38.250000, GDX, 660, 16, 41.250000, ZIC, 271, 10, 27.100000, ZIP, 2, 2, 1.000000, 
trial0011119, AA, 83, 4, 20.750000, GDX, 549, 16, 34.312500, ZIC, 345, 10, 34.500000, ZIP, 0, 2, 0.000000, 
trial0011120, AA, 66, 4, 16.500000, GDX, 296, 16, 18.500000, ZIC, 316, 10, 31.600000, ZIP, 18, 2, 9.000000, 
trial0011121, AA, 74, 4, 18.500000, GDX, 633, 16, 39.562500, ZIC, 150, 10, 15.000000, ZIP, 115, 2, 57.500000, 
