 GDX, 187.758000, 8.286000, 0.000403, 0.000387, 0.000017,  SHVR, 147.079211, 5.870053, 0.000012, 0.000004 ,0.000009
 GDX, 218.597000, 7.854750, 0.000451, 0.000435, 0.000016,  SHVR, 164.989778, 5.975639, 0.000012, 0.000004 ,0.000009
 GDX, 181.026333, 7.643500, 0.000433, 0.000417, 0.000016,  SHVR, 140.728382, 6.690353, 0.000013, 0.000004 ,0.000009
 GDX, 173.510750, 7.325625, 0.000448, 0.000432, 0.000016,  SHVR, 138.869844, 6.674094, 0.000013, 0.000004 ,0.000009
 GDX, 247.322800, 7.242500, 0.000443, 0.000428, 0.000015,  SHVR, 196.778767, 6.380733, 0.000013, 0.000004 ,0.000009
 GDX, 195.423167, 7.101083, 0.000439, 0.000424, 0.000015,  SHVR, 172.699464, 7.054679, 0.000013, 0.000004 ,0.000009
 GDX, 102.564429, 3.494214, 0.003105, 0.002951, 0.000154,  SHVR, 60.520769, 2.643192, 0.000124, 0.000028 ,0.000096
 GDX, 60.201125, 2.082125, 0.003865, 0.003665, 0.000199,  SHVR, 22.585375, 1.191625, 0.000169, 0.000039 ,0.000129
 GDX, 45.283833, 1.833889, 0.003823, 0.003610, 0.000213,  SHVR, 18.901591, 1.160909, 0.000184, 0.000040 ,0.000144
 GDX, 33.630350, 1.527200, 0.004278, 0.004061, 0.000217,  SHVR, 10.713600, 1.152000, 0.000191, 0.000043 ,0.000148
 GDX, 36.269455, 1.312636, 0.004032, 0.003838, 0.000194,  SHVR, 14.869944, 0.720778, 0.000168, 0.000040 ,0.000128
 GDX, 24.499417, 1.047750, 0.004524, 0.004325, 0.000198,  SHVR, 9.209687, 0.594500, 0.000193, 0.000046 ,0.000147
 GDX, 33.093038, 1.141615, 0.003884, 0.003695, 0.000189,  SHVR, 15.796714, 0.682143, 0.000173, 0.000041 ,0.000132
 GDX, 10.345036, 0.771536, 0.004625, 0.004448, 0.000176,  SHVR, 3.936000, 0.460667, 0.000159, 0.000037 ,0.000123
 GDX, 18.231867, 0.817767, 0.004238, 0.004055, 0.000183,  SHVR, 8.871700, 0.548700, 0.000176, 0.000052 ,0.000124
 GDX, 17.697000, 0.623250, 0.005294, 0.005089, 0.000205,  SHVR, 8.096250, 0.389000, 0.000183, 0.000045 ,0.000138
 GDX, 14.442471, 0.664353, 0.004737, 0.004515, 0.000222,  SHVR, 9.773667, 0.489000, 0.000193, 0.000048 ,0.000146
 GDX, 17.851806, 0.768583, 0.003527, 0.003347, 0.000180,  SHVR, 12.850250, 0.616250, 0.000173, 0.000045 ,0.000129
 GDX, 12.766000, 0.538395, 0.004292, 0.004114, 0.000178,  SHVR, 7.982000, 0.427000, 0.000269, 0.000087 ,0.000182
 AA, 149.614000, 5.359500, 0.000031, 0.000014, 0.000017,  SHVR, 100.883263, 3.294026, 0.000013, 0.000005 ,0.000008
 AA, 215.456750, 7.838000, 0.000037, 0.000013, 0.000024,  SHVR, 166.859278, 6.074833, 0.000015, 0.000005 ,0.000010
 AA, 119.201000, 8.511667, 0.000042, 0.000012, 0.000029,  SHVR, 107.709118, 8.009500, 0.000016, 0.000005 ,0.000011
 AA, 166.385750, 8.552000, 0.000041, 0.000012, 0.000028,  SHVR, 149.195656, 7.995938, 0.000016, 0.000005 ,0.000012
 AA, 263.605900, 8.808100, 0.000041, 0.000012, 0.000029,  SHVR, 236.603867, 7.818067, 0.000017, 0.000005 ,0.000012
 AA, 276.622417, 8.863750, 0.000041, 0.000012, 0.000030,  SHVR, 241.711179, 7.841821, 0.000017, 0.000005 ,0.000012
 AA, 176.857357, 8.895643, 0.000043, 0.000012, 0.000032,  SHVR, 161.370846, 8.292000, 0.000017, 0.000005 ,0.000012
 AA, 242.958313, 8.947437, 0.000044, 0.000011, 0.000032,  SHVR, 210.450958, 8.050542, 0.000017, 0.000005 ,0.000012
 AA, 272.200944, 8.135833, 0.000044, 0.000011, 0.000032,  SHVR, 233.083909, 7.168682, 0.000019, 0.000005 ,0.000014
 AA, 121.118350, 5.021850, 0.000060, 0.000011, 0.000049,  SHVR, 113.584750, 4.652500, 0.000031, 0.000006 ,0.000025
 AA, 111.662318, 4.872500, 0.000069, 0.000014, 0.000055,  SHVR, 104.890222, 4.562333, 0.000033, 0.000007 ,0.000027
 AA, 133.556250, 4.573833, 0.000081, 0.000015, 0.000067,  SHVR, 121.421500, 4.308687, 0.000037, 0.000006 ,0.000031
 AA, 106.089231, 4.678846, 0.000091, 0.000015, 0.000076,  SHVR, 98.933929, 4.296286, 0.000038, 0.000006 ,0.000032
