trial0018601, AA, 2280, 24, 95.000000, ZIP, 391, 8, 48.875000, 
trial0018602, AA, 1448, 24, 60.333333, ZIP, 1370, 8, 171.250000, 
trial0018603, AA, 1713, 24, 71.375000, ZIP, 813, 8, 101.625000, 
trial0018604, AA, 2032, 24, 84.666667, ZIP, 507, 8, 63.375000, 
trial0018605, AA, 1740, 24, 72.500000, ZIP, 719, 8, 89.875000, 
trial0018606, AA, 1683, 24, 70.125000, ZIP, 808, 8, 101.000000, 
trial0018607, AA, 1684, 24, 70.166667, ZIP, 624, 8, 78.000000, 
trial0018608, AA, 2094, 24, 87.250000, ZIP, 381, 8, 47.625000, 
trial0018609, AA, 1551, 24, 64.625000, ZIP, 569, 8, 71.125000, 
trial0018610, AA, 1897, 24, 79.041667, ZIP, 552, 8, 69.000000, 
trial0018611, AA, 1790, 24, 74.583333, ZIP, 685, 8, 85.625000, 
trial0018612, AA, 2050, 24, 85.416667, ZIP, 371, 8, 46.375000, 
trial0018613, AA, 1515, 24, 63.125000, ZIP, 985, 8, 123.125000, 
trial0018614, AA, 1125, 24, 46.875000, ZIP, 1160, 8, 145.000000, 
trial0018615, AA, 1701, 24, 70.875000, ZIP, 977, 8, 122.125000, 
trial0018616, AA, 1787, 24, 74.458333, ZIP, 635, 8, 79.375000, 
trial0018617, AA, 1887, 24, 78.625000, ZIP, 515, 8, 64.375000, 
trial0018618, AA, 1537, 24, 64.041667, ZIP, 886, 8, 110.750000, 
trial0018619, AA, 2021, 24, 84.208333, ZIP, 654, 8, 81.750000, 
trial0018620, AA, 1635, 24, 68.125000, ZIP, 735, 8, 91.875000, 
trial0018621, AA, 1965, 24, 81.875000, ZIP, 675, 8, 84.375000, 
trial0018622, AA, 1368, 24, 57.000000, ZIP, 941, 8, 117.625000, 
trial0018623, AA, 2167, 24, 90.291667, ZIP, 398, 8, 49.750000, 
trial0018624, AA, 2022, 24, 84.250000, ZIP, 605, 8, 75.625000, 
trial0018625, AA, 2145, 24, 89.375000, ZIP, 338, 8, 42.250000, 
trial0018626, AA, 1646, 24, 68.583333, ZIP, 933, 8, 116.625000, 
trial0018627, AA, 2059, 24, 85.791667, ZIP, 534, 8, 66.750000, 
trial0018628, AA, 1574, 24, 65.583333, ZIP, 756, 8, 94.500000, 
trial0018629, AA, 1893, 24, 78.875000, ZIP, 626, 8, 78.250000, 
