trial0018301, GDX, 453, 26, 17.423077, ZIP, 122, 6, 20.333333, 
trial0018302, GDX, 519, 26, 19.961538, ZIP, 152, 6, 25.333333, 
trial0018303, GDX, 208, 26, 8.000000, ZIP, 224, 6, 37.333333, 
trial0018304, GDX, 707, 26, 27.192308, ZIP, 94, 6, 15.666667, 
trial0018305, GDX, 308, 26, 11.846154, ZIP, 411, 6, 68.500000, 
trial0018306, GDX, 408, 26, 15.692308, ZIP, 79, 6, 13.166667, 
trial0018307, GDX, 360, 26, 13.846154, ZIP, 344, 6, 57.333333, 
trial0018308, GDX, 179, 26, 6.884615, ZIP, 182, 6, 30.333333, 
trial0018309, GDX, 646, 26, 24.846154, ZIP, 126, 6, 21.000000, 
trial0018310, GDX, 195, 26, 7.500000, ZIP, 300, 6, 50.000000, 
trial0018311, GDX, 314, 26, 12.076923, ZIP, 204, 6, 34.000000, 
trial0018312, GDX, 280, 26, 10.769231, ZIP, 190, 6, 31.666667, 
trial0018313, GDX, 724, 26, 27.846154, ZIP, 179, 6, 29.833333, 
trial0018314, GDX, 400, 26, 15.384615, ZIP, 109, 6, 18.166667, 
trial0018315, GDX, 377, 26, 14.500000, ZIP, 201, 6, 33.500000, 
trial0018316, GDX, 346, 26, 13.307692, ZIP, 92, 6, 15.333333, 
trial0018317, GDX, 205, 26, 7.884615, ZIP, 64, 6, 10.666667, 
trial0018318, GDX, 101, 26, 3.884615, ZIP, 182, 6, 30.333333, 
trial0018319, GDX, 624, 26, 24.000000, ZIP, 243, 6, 40.500000, 
trial0018320, GDX, 975, 26, 37.500000, ZIP, 290, 6, 48.333333, 
trial0018321, GDX, 139, 26, 5.346154, ZIP, 0, 6, 0.000000, 
trial0018322, GDX, 364, 26, 14.000000, ZIP, 416, 6, 69.333333, 
trial0018323, GDX, 571, 26, 21.961538, ZIP, 137, 6, 22.833333, 
trial0018324, GDX, 406, 26, 15.615385, ZIP, 50, 6, 8.333333, 
trial0018325, GDX, 200, 26, 7.692308, ZIP, 329, 6, 54.833333, 
trial0018326, GDX, 295, 26, 11.346154, ZIP, 57, 6, 9.500000, 
trial0018327, GDX, 690, 26, 26.538462, ZIP, 106, 6, 17.666667, 
trial0018328, GDX, 359, 26, 13.807692, ZIP, 286, 6, 47.666667, 
trial0018329, GDX, 477, 26, 18.346154, ZIP, 360, 6, 60.000000, 
trial0018330, GDX, 184, 26, 7.076923, ZIP, 214, 6, 35.666667, 
trial0018331, GDX, 1211, 26, 46.576923, ZIP, 299, 6, 49.833333, 
trial0018332, GDX, 500, 26, 19.230769, ZIP, 175, 6, 29.166667, 
trial0018333, GDX, 1080, 26, 41.538462, ZIP, 491, 6, 81.833333, 
trial0018334, GDX, 823, 26, 31.653846, ZIP, 256, 6, 42.666667, 
trial0018335, GDX, 598, 26, 23.000000, ZIP, 285, 6, 47.500000, 
trial0018336, GDX, 845, 26, 32.500000, ZIP, 527, 6, 87.833333, 
trial0018337, GDX, 587, 26, 22.576923, ZIP, 370, 6, 61.666667, 
trial0018338, GDX, 500, 26, 19.230769, ZIP, 295, 6, 49.166667, 
trial0018339, GDX, 175, 26, 6.730769, ZIP, 287, 6, 47.833333, 
trial0018340, GDX, 873, 26, 33.576923, ZIP, 194, 6, 32.333333, 
trial0018341, GDX, 1102, 26, 42.384615, ZIP, 358, 6, 59.666667, 
trial0018342, GDX, 321, 26, 12.346154, ZIP, 180, 6, 30.000000, 
trial0018343, GDX, 933, 26, 35.884615, ZIP, 449, 6, 74.833333, 
trial0018344, GDX, 769, 26, 29.576923, ZIP, 459, 6, 76.500000, 
trial0018345, GDX, 710, 26, 27.307692, ZIP, 87, 6, 14.500000, 
trial0018346, GDX, 1137, 26, 43.730769, ZIP, 199, 6, 33.166667, 
trial0018347, GDX, 225, 26, 8.653846, ZIP, 33, 6, 5.500000, 
trial0018348, GDX, 1195, 26, 45.961538, ZIP, 366, 6, 61.000000, 
trial0018349, GDX, 541, 26, 20.807692, ZIP, 417, 6, 69.500000, 
trial0018350, GDX, 344, 26, 13.230769, ZIP, 324, 6, 54.000000, 
trial0018351, GDX, 610, 26, 23.461538, ZIP, 315, 6, 52.500000, 
trial0018352, GDX, 483, 26, 18.576923, ZIP, 163, 6, 27.166667, 
trial0018353, GDX, 505, 26, 19.423077, ZIP, 147, 6, 24.500000, 
trial0018354, GDX, 1272, 26, 48.923077, ZIP, 141, 6, 23.500000, 
trial0018355, GDX, 781, 26, 30.038462, ZIP, 292, 6, 48.666667, 
trial0018356, GDX, 753, 26, 28.961538, ZIP, 217, 6, 36.166667, 
trial0018357, GDX, 816, 26, 31.384615, ZIP, 81, 6, 13.500000, 
trial0018358, GDX, 408, 26, 15.692308, ZIP, 471, 6, 78.500000, 
trial0018359, GDX, 1264, 26, 48.615385, ZIP, 242, 6, 40.333333, 
trial0018360, GDX, 775, 26, 29.807692, ZIP, 271, 6, 45.166667, 
trial0018361, GDX, 61, 26, 2.346154, ZIP, 0, 6, 0.000000, 
trial0018362, GDX, 268, 26, 10.307692, ZIP, 39, 6, 6.500000, 
trial0018363, GDX, 357, 26, 13.730769, ZIP, 197, 6, 32.833333, 
trial0018364, GDX, 153, 26, 5.884615, ZIP, 153, 6, 25.500000, 
trial0018365, GDX, 197, 26, 7.576923, ZIP, 77, 6, 12.833333, 
trial0018366, GDX, 254, 26, 9.769231, ZIP, 194, 6, 32.333333, 
trial0018367, GDX, 354, 26, 13.615385, ZIP, 21, 6, 3.500000, 
trial0018368, GDX, 51, 26, 1.961538, ZIP, 180, 6, 30.000000, 
trial0018369, GDX, 145, 26, 5.576923, ZIP, 187, 6, 31.166667, 
trial0018370, GDX, 130, 26, 5.000000, ZIP, 0, 6, 0.000000, 
trial0018371, GDX, 86, 26, 3.307692, ZIP, 110, 6, 18.333333, 
trial0018372, GDX, 170, 26, 6.538462, ZIP, 136, 6, 22.666667, 
trial0018373, GDX, 246, 26, 9.461538, ZIP, 30, 6, 5.000000, 
trial0018374, GDX, 389, 26, 14.961538, ZIP, 181, 6, 30.166667, 
trial0018375, GDX, 155, 26, 5.961538, ZIP, 159, 6, 26.500000, 
trial0018376, GDX, 499, 26, 19.192308, ZIP, 51, 6, 8.500000, 
trial0018377, GDX, 409, 26, 15.730769, ZIP, 172, 6, 28.666667, 
trial0018378, GDX, 328, 26, 12.615385, ZIP, 109, 6, 18.166667, 
trial0018379, GDX, 556, 26, 21.384615, ZIP, 140, 6, 23.333333, 
