trial0016501, AA, 760, 12, 63.333333, GDX, 636, 14, 45.428571, ZIP, 403, 6, 67.166667, 
trial0016502, AA, 476, 12, 39.666667, GDX, 333, 14, 23.785714, ZIP, 319, 6, 53.166667, 
trial0016503, AA, 407, 12, 33.916667, GDX, 947, 14, 67.642857, ZIP, 501, 6, 83.500000, 
trial0016504, AA, 601, 12, 50.083333, GDX, 442, 14, 31.571429, ZIP, 46, 6, 7.666667, 
trial0016505, AA, 408, 12, 34.000000, GDX, 832, 14, 59.428571, ZIP, 460, 6, 76.666667, 
trial0016506, AA, 1547, 12, 128.916667, GDX, 754, 14, 53.857143, ZIP, 616, 6, 102.666667, 
trial0016507, AA, 1439, 12, 119.916667, GDX, 1410, 14, 100.714286, ZIP, 491, 6, 81.833333, 
trial0016508, AA, 697, 12, 58.083333, GDX, 1682, 14, 120.142857, ZIP, 962, 6, 160.333333, 
trial0016509, AA, 895, 12, 74.583333, GDX, 2064, 14, 147.428571, ZIP, 342, 6, 57.000000, 
trial0016510, AA, 1143, 12, 95.250000, GDX, 992, 14, 70.857143, ZIP, 1208, 6, 201.333333, 
trial0016511, AA, 2140, 12, 178.333333, GDX, 1049, 14, 74.928571, ZIP, 201, 6, 33.500000, 
trial0016512, AA, 909, 12, 75.750000, GDX, 1528, 14, 109.142857, ZIP, 639, 6, 106.500000, 
trial0016513, AA, 1136, 12, 94.666667, GDX, 2008, 14, 143.428571, ZIP, 263, 6, 43.833333, 
trial0016514, AA, 1177, 12, 98.083333, GDX, 1204, 14, 86.000000, ZIP, 788, 6, 131.333333, 
trial0016515, AA, 753, 12, 62.750000, GDX, 1614, 14, 115.285714, ZIP, 906, 6, 151.000000, 
trial0016516, AA, 1490, 12, 124.166667, GDX, 671, 14, 47.928571, ZIP, 893, 6, 148.833333, 
trial0016517, AA, 1189, 12, 99.083333, GDX, 1168, 14, 83.428571, ZIP, 627, 6, 104.500000, 
trial0016518, AA, 1239, 12, 103.250000, GDX, 969, 14, 69.214286, ZIP, 456, 6, 76.000000, 
trial0016519, AA, 1554, 12, 129.500000, GDX, 1127, 14, 80.500000, ZIP, 471, 6, 78.500000, 
trial0016520, AA, 1423, 12, 118.583333, GDX, 856, 14, 61.142857, ZIP, 960, 6, 160.000000, 
trial0016521, AA, 719, 12, 59.916667, GDX, 625, 14, 44.642857, ZIP, 282, 6, 47.000000, 
trial0016522, AA, 443, 12, 36.916667, GDX, 657, 14, 46.928571, ZIP, 326, 6, 54.333333, 
trial0016523, AA, 561, 12, 46.750000, GDX, 349, 14, 24.928571, ZIP, 316, 6, 52.666667, 
trial0016524, AA, 643, 12, 53.583333, GDX, 336, 14, 24.000000, ZIP, 387, 6, 64.500000, 
trial0016525, AA, 114, 12, 9.500000, GDX, 168, 14, 12.000000, ZIP, 219, 6, 36.500000, 
trial0016526, AA, 434, 12, 36.166667, GDX, 745, 14, 53.214286, ZIP, 242, 6, 40.333333, 
