trial0021901, AA, 30, 2, 15.000000, GDX, 88, 22, 4.000000, ZIP, 240, 8, 30.000000, 
trial0021902, AA, 78, 2, 39.000000, GDX, 36, 22, 1.636364, ZIP, 102, 8, 12.750000, 
trial0021903, AA, 5, 2, 2.500000, GDX, 318, 22, 14.454545, ZIP, 20, 8, 2.500000, 
trial0021904, AA, 0, 2, 0.000000, GDX, 1, 22, 0.045455, ZIP, 376, 8, 47.000000, 
trial0021905, AA, 11, 2, 5.500000, GDX, 489, 22, 22.227273, ZIP, 63, 8, 7.875000, 
trial0021906, AA, 0, 2, 0.000000, GDX, 200, 22, 9.090909, ZIP, 113, 8, 14.125000, 
trial0021907, AA, 0, 2, 0.000000, GDX, 356, 22, 16.181818, ZIP, 249, 8, 31.125000, 
trial0021908, AA, 42, 2, 21.000000, GDX, 445, 22, 20.227273, ZIP, 137, 8, 17.125000, 
trial0021909, AA, 108, 2, 54.000000, GDX, 278, 22, 12.636364, ZIP, 224, 8, 28.000000, 
trial0021910, AA, 88, 2, 44.000000, GDX, 461, 22, 20.954545, ZIP, 344, 8, 43.000000, 
trial0021911, AA, 30, 2, 15.000000, GDX, 496, 22, 22.545455, ZIP, 224, 8, 28.000000, 
trial0021912, AA, 31, 2, 15.500000, GDX, 552, 22, 25.090909, ZIP, 310, 8, 38.750000, 
trial0021913, AA, 0, 2, 0.000000, GDX, 724, 22, 32.909091, ZIP, 278, 8, 34.750000, 
trial0021914, AA, 6, 2, 3.000000, GDX, 163, 22, 7.409091, ZIP, 191, 8, 23.875000, 
trial0021915, AA, 192, 2, 96.000000, GDX, 337, 22, 15.318182, ZIP, 111, 8, 13.875000, 
trial0021916, AA, 0, 2, 0.000000, GDX, 497, 22, 22.590909, ZIP, 559, 8, 69.875000, 
trial0021917, AA, 0, 2, 0.000000, GDX, 123, 22, 5.590909, ZIP, 368, 8, 46.000000, 
trial0021918, AA, 0, 2, 0.000000, GDX, 500, 22, 22.727273, ZIP, 299, 8, 37.375000, 
trial0021919, AA, 0, 2, 0.000000, GDX, 265, 22, 12.045455, ZIP, 210, 8, 26.250000, 
trial0021920, AA, 40, 2, 20.000000, GDX, 361, 22, 16.409091, ZIP, 66, 8, 8.250000, 
trial0021921, AA, 35, 2, 17.500000, GDX, 724, 22, 32.909091, ZIP, 302, 8, 37.750000, 
