trial0015001, AA, 1542, 22, 70.090909, GDX, 170, 4, 42.500000, ZIP, 324, 6, 54.000000, 
trial0015002, AA, 1400, 22, 63.636364, GDX, 85, 4, 21.250000, ZIP, 510, 6, 85.000000, 
trial0015003, AA, 1360, 22, 61.818182, GDX, 154, 4, 38.500000, ZIP, 419, 6, 69.833333, 
trial0015004, AA, 1681, 22, 76.409091, GDX, 122, 4, 30.500000, ZIP, 417, 6, 69.500000, 
trial0015005, AA, 1382, 22, 62.818182, GDX, 46, 4, 11.500000, ZIP, 326, 6, 54.333333, 
trial0015006, AA, 1715, 22, 77.954545, GDX, 239, 4, 59.750000, ZIP, 220, 6, 36.666667, 
trial0015007, AA, 1161, 22, 52.772727, GDX, 197, 4, 49.250000, ZIP, 384, 6, 64.000000, 
trial0015008, AA, 1236, 22, 56.181818, GDX, 202, 4, 50.500000, ZIP, 618, 6, 103.000000, 
trial0015009, AA, 1066, 22, 48.454545, GDX, 347, 4, 86.750000, ZIP, 827, 6, 137.833333, 
trial0015010, AA, 1716, 22, 78.000000, GDX, 132, 4, 33.000000, ZIP, 163, 6, 27.166667, 
trial0015011, AA, 1816, 22, 82.545455, GDX, 118, 4, 29.500000, ZIP, 104, 6, 17.333333, 
trial0015012, AA, 1284, 22, 58.363636, GDX, 297, 4, 74.250000, ZIP, 614, 6, 102.333333, 
trial0015013, AA, 1478, 22, 67.181818, GDX, 542, 4, 135.500000, ZIP, 172, 6, 28.666667, 
trial0015014, AA, 1877, 22, 85.318182, GDX, 182, 4, 45.500000, ZIP, 160, 6, 26.666667, 
trial0015015, AA, 1350, 22, 61.363636, GDX, 220, 4, 55.000000, ZIP, 320, 6, 53.333333, 
trial0015016, AA, 1394, 22, 63.363636, GDX, 167, 4, 41.750000, ZIP, 630, 6, 105.000000, 
trial0015017, AA, 1526, 22, 69.363636, GDX, 211, 4, 52.750000, ZIP, 334, 6, 55.666667, 
trial0015018, AA, 1418, 22, 64.454545, GDX, 244, 4, 61.000000, ZIP, 638, 6, 106.333333, 
trial0015019, AA, 1621, 22, 73.681818, GDX, 16, 4, 4.000000, ZIP, 285, 6, 47.500000, 
trial0015020, AA, 1307, 22, 59.409091, GDX, 141, 4, 35.250000, ZIP, 500, 6, 83.333333, 
trial0015021, AA, 1651, 22, 75.045455, GDX, 396, 4, 99.000000, ZIP, 322, 6, 53.666667, 
trial0015022, AA, 921, 22, 41.863636, GDX, 172, 4, 43.000000, ZIP, 828, 6, 138.000000, 
trial0015023, AA, 1530, 22, 69.545455, GDX, 146, 4, 36.500000, ZIP, 359, 6, 59.833333, 
trial0015024, AA, 1234, 22, 56.090909, GDX, 346, 4, 86.500000, ZIP, 135, 6, 22.500000, 
trial0015025, AA, 1442, 22, 65.545455, GDX, 246, 4, 61.500000, ZIP, 586, 6, 97.666667, 
trial0015026, AA, 1252, 22, 56.909091, GDX, 387, 4, 96.750000, ZIP, 538, 6, 89.666667, 
trial0015027, AA, 1334, 22, 60.636364, GDX, 339, 4, 84.750000, ZIP, 452, 6, 75.333333, 
trial0015028, AA, 1466, 22, 66.636364, GDX, 138, 4, 34.500000, ZIP, 379, 6, 63.166667, 
trial0015029, AA, 1679, 22, 76.318182, GDX, 220, 4, 55.000000, ZIP, 224, 6, 37.333333, 
trial0015030, AA, 1484, 22, 67.454545, GDX, 339, 4, 84.750000, ZIP, 361, 6, 60.166667, 
trial0015031, AA, 2075, 22, 94.318182, GDX, 285, 4, 71.250000, ZIP, 165, 6, 27.500000, 
trial0015032, AA, 1575, 22, 71.590909, GDX, 420, 4, 105.000000, ZIP, 553, 6, 92.166667, 
trial0015033, AA, 2474, 22, 112.454545, GDX, 227, 4, 56.750000, ZIP, 149, 6, 24.833333, 
trial0015034, AA, 1560, 22, 70.909091, GDX, 195, 4, 48.750000, ZIP, 922, 6, 153.666667, 
trial0015035, AA, 1820, 22, 82.727273, GDX, 818, 4, 204.500000, ZIP, 253, 6, 42.166667, 
trial0015036, AA, 2279, 22, 103.590909, GDX, 0, 4, 0.000000, ZIP, 259, 6, 43.166667, 
trial0015037, AA, 2115, 22, 96.136364, GDX, 256, 4, 64.000000, ZIP, 302, 6, 50.333333, 
trial0015038, AA, 2636, 22, 119.818182, GDX, 303, 4, 75.750000, ZIP, 241, 6, 40.166667, 
trial0015039, AA, 2488, 22, 113.090909, GDX, 95, 4, 23.750000, ZIP, 274, 6, 45.666667, 
trial0015040, AA, 1306, 22, 59.363636, GDX, 251, 4, 62.750000, ZIP, 797, 6, 132.833333, 
trial0015041, AA, 1228, 22, 55.818182, GDX, 971, 4, 242.750000, ZIP, 676, 6, 112.666667, 
trial0015042, AA, 1376, 22, 62.545455, GDX, 668, 4, 167.000000, ZIP, 729, 6, 121.500000, 
trial0015043, AA, 1768, 22, 80.363636, GDX, 341, 4, 85.250000, ZIP, 1043, 6, 173.833333, 
trial0015044, AA, 1393, 22, 63.318182, GDX, 347, 4, 86.750000, ZIP, 1045, 6, 174.166667, 
trial0015045, AA, 1699, 22, 77.227273, GDX, 151, 4, 37.750000, ZIP, 776, 6, 129.333333, 
trial0015046, AA, 2429, 22, 110.409091, GDX, 57, 4, 14.250000, ZIP, 417, 6, 69.500000, 
trial0015047, AA, 2320, 22, 105.454545, GDX, 21, 4, 5.250000, ZIP, 141, 6, 23.500000, 
trial0015048, AA, 1677, 22, 76.227273, GDX, 447, 4, 111.750000, ZIP, 728, 6, 121.333333, 
trial0015049, AA, 1548, 22, 70.363636, GDX, 381, 4, 95.250000, ZIP, 354, 6, 59.000000, 
trial0015050, AA, 1358, 22, 61.727273, GDX, 45, 4, 11.250000, ZIP, 841, 6, 140.166667, 
trial0015051, AA, 1934, 22, 87.909091, GDX, 473, 4, 118.250000, ZIP, 114, 6, 19.000000, 
trial0015052, AA, 1855, 22, 84.318182, GDX, 303, 4, 75.750000, ZIP, 444, 6, 74.000000, 
trial0015053, AA, 1470, 22, 66.818182, GDX, 407, 4, 101.750000, ZIP, 468, 6, 78.000000, 
trial0015054, AA, 1495, 22, 67.954545, GDX, 896, 4, 224.000000, ZIP, 544, 6, 90.666667, 
trial0015055, AA, 2290, 22, 104.090909, GDX, 259, 4, 64.750000, ZIP, 61, 6, 10.166667, 
trial0015056, AA, 2377, 22, 108.045455, GDX, 39, 4, 9.750000, ZIP, 379, 6, 63.166667, 
trial0015057, AA, 1419, 22, 64.500000, GDX, 303, 4, 75.750000, ZIP, 1220, 6, 203.333333, 
trial0015058, AA, 1776, 22, 80.727273, GDX, 411, 4, 102.750000, ZIP, 649, 6, 108.166667, 
trial0015059, AA, 1829, 22, 83.136364, GDX, 353, 4, 88.250000, ZIP, 494, 6, 82.333333, 
trial0015060, AA, 1743, 22, 79.227273, GDX, 649, 4, 162.250000, ZIP, 260, 6, 43.333333, 
trial0015061, AA, 2275, 22, 103.409091, GDX, 617, 4, 154.250000, ZIP, 865, 6, 144.166667, 
trial0015062, AA, 2176, 22, 98.909091, GDX, 94, 4, 23.500000, ZIP, 1188, 6, 198.000000, 
