trial0022501, AA, 3308, 22, 150.363636, ZIP, 2261, 10, 226.100000, 
trial0022502, AA, 4000, 22, 181.818182, ZIP, 1280, 10, 128.000000, 
trial0022503, AA, 4152, 22, 188.727273, ZIP, 1495, 10, 149.500000, 
trial0022504, AA, 3896, 22, 177.090909, ZIP, 1376, 10, 137.600000, 
trial0022505, AA, 2688, 22, 122.181818, ZIP, 2706, 10, 270.600000, 
trial0022506, AA, 3689, 22, 167.681818, ZIP, 1728, 10, 172.800000, 
trial0022507, AA, 3608, 22, 164.000000, ZIP, 1529, 10, 152.900000, 
trial0022508, AA, 4376, 22, 198.909091, ZIP, 662, 10, 66.200000, 
trial0022509, AA, 3208, 22, 145.818182, ZIP, 1703, 10, 170.300000, 
trial0022510, AA, 2997, 22, 136.227273, ZIP, 2394, 10, 239.400000, 
trial0022511, AA, 3149, 22, 143.136364, ZIP, 1617, 10, 161.700000, 
trial0022512, AA, 3037, 22, 138.045455, ZIP, 1855, 10, 185.500000, 
trial0022513, AA, 4187, 22, 190.318182, ZIP, 970, 10, 97.000000, 
trial0022514, AA, 4007, 22, 182.136364, ZIP, 1380, 10, 138.000000, 
trial0022515, AA, 4537, 22, 206.227273, ZIP, 1022, 10, 102.200000, 
trial0022516, AA, 3078, 22, 139.909091, ZIP, 1812, 10, 181.200000, 
trial0022517, AA, 4457, 22, 202.590909, ZIP, 737, 10, 73.700000, 
trial0022518, AA, 3599, 22, 163.590909, ZIP, 1775, 10, 177.500000, 
trial0022519, AA, 4317, 22, 196.227273, ZIP, 1156, 10, 115.600000, 
trial0022520, AA, 2992, 22, 136.000000, ZIP, 2703, 10, 270.300000, 
trial0022521, AA, 3207, 22, 145.772727, ZIP, 2398, 10, 239.800000, 
trial0022522, AA, 3477, 22, 158.045455, ZIP, 2190, 10, 219.000000, 
trial0022523, AA, 3327, 22, 151.227273, ZIP, 2301, 10, 230.100000, 
trial0022524, AA, 3698, 22, 168.090909, ZIP, 2100, 10, 210.000000, 
trial0022525, AA, 4450, 22, 202.272727, ZIP, 1210, 10, 121.000000, 
trial0022526, AA, 3461, 22, 157.318182, ZIP, 2348, 10, 234.800000, 
trial0022527, AA, 3253, 22, 147.863636, ZIP, 2109, 10, 210.900000, 
trial0022528, AA, 3161, 22, 143.681818, ZIP, 2381, 10, 238.100000, 
trial0022529, AA, 3693, 22, 167.863636, ZIP, 2103, 10, 210.300000, 
trial0022530, AA, 3406, 22, 154.818182, ZIP, 2146, 10, 214.600000, 
trial0022531, AA, 1115, 22, 50.681818, ZIP, 688, 10, 68.800000, 
trial0022532, AA, 1128, 22, 51.272727, ZIP, 720, 10, 72.000000, 
trial0022533, AA, 1262, 22, 57.363636, ZIP, 509, 10, 50.900000, 
trial0022534, AA, 1367, 22, 62.136364, ZIP, 579, 10, 57.900000, 
trial0022535, AA, 899, 22, 40.863636, ZIP, 808, 10, 80.800000, 
trial0022536, AA, 1446, 22, 65.727273, ZIP, 418, 10, 41.800000, 
trial0022537, AA, 861, 22, 39.136364, ZIP, 828, 10, 82.800000, 
trial0022538, AA, 1127, 22, 51.227273, ZIP, 529, 10, 52.900000, 
trial0022539, AA, 988, 22, 44.909091, ZIP, 651, 10, 65.100000, 
trial0022540, AA, 1039, 22, 47.227273, ZIP, 613, 10, 61.300000, 
trial0022541, AA, 1121, 22, 50.954545, ZIP, 569, 10, 56.900000, 
trial0022542, AA, 979, 22, 44.500000, ZIP, 624, 10, 62.400000, 
trial0022543, AA, 1108, 22, 50.363636, ZIP, 554, 10, 55.400000, 
trial0022544, AA, 1292, 22, 58.727273, ZIP, 410, 10, 41.000000, 
trial0022545, AA, 924, 22, 42.000000, ZIP, 786, 10, 78.600000, 
trial0022546, AA, 864, 22, 39.272727, ZIP, 902, 10, 90.200000, 
trial0022547, AA, 891, 22, 40.500000, ZIP, 789, 10, 78.900000, 
trial0022548, AA, 1224, 22, 55.636364, ZIP, 379, 10, 37.900000, 
trial0022549, AA, 1086, 22, 49.363636, ZIP, 712, 10, 71.200000, 
trial0022550, AA, 1075, 22, 48.863636, ZIP, 573, 10, 57.300000, 
trial0022551, AA, 1217, 22, 55.318182, ZIP, 315, 10, 31.500000, 
trial0022552, AA, 808, 22, 36.727273, ZIP, 851, 10, 85.100000, 
trial0022553, AA, 1227, 22, 55.772727, ZIP, 523, 10, 52.300000, 
trial0022554, AA, 1175, 22, 53.409091, ZIP, 577, 10, 57.700000, 
trial0022555, AA, 1127, 22, 51.227273, ZIP, 405, 10, 40.500000, 
trial0022556, AA, 906, 22, 41.181818, ZIP, 609, 10, 60.900000, 
trial0022557, AA, 978, 22, 44.454545, ZIP, 601, 10, 60.100000, 
trial0022558, AA, 1239, 22, 56.318182, ZIP, 492, 10, 49.200000, 
trial0022559, AA, 1152, 22, 52.363636, ZIP, 607, 10, 60.700000, 
trial0022560, AA, 645, 22, 29.318182, ZIP, 1057, 10, 105.700000, 
trial0022561, AA, 1496, 22, 68.000000, ZIP, 1865, 10, 186.500000, 
trial0022562, AA, 2412, 22, 109.636364, ZIP, 1361, 10, 136.100000, 
trial0022563, AA, 2244, 22, 102.000000, ZIP, 1345, 10, 134.500000, 
trial0022564, AA, 2631, 22, 119.590909, ZIP, 1154, 10, 115.400000, 
trial0022565, AA, 2639, 22, 119.954545, ZIP, 909, 10, 90.900000, 
trial0022566, AA, 2265, 22, 102.954545, ZIP, 1122, 10, 112.200000, 
trial0022567, AA, 2619, 22, 119.045455, ZIP, 908, 10, 90.800000, 
trial0022568, AA, 1969, 22, 89.500000, ZIP, 1449, 10, 144.900000, 
trial0022569, AA, 2644, 22, 120.181818, ZIP, 1166, 10, 116.600000, 
trial0022570, AA, 1995, 22, 90.681818, ZIP, 1580, 10, 158.000000, 
trial0022571, AA, 2172, 22, 98.727273, ZIP, 1122, 10, 112.200000, 
