trial0033, 000600, GVWY, 369, 8, 46.125000, SHVR, 362, 8, 45.250000, ZIC, 305, 8, 38.125000, ZIP, 614, 8, 76.750000, 128, 138, 
trial0034, 000600, GVWY, 362, 8, 45.250000, SHVR, 479, 8, 59.875000, ZIC, 336, 8, 42.000000, ZIP, 622, 8, 77.750000, 135, 137, 
trial0035, 000600, GVWY, 488, 8, 61.000000, SHVR, 438, 8, 54.750000, ZIC, 222, 8, 27.750000, ZIP, 376, 8, 47.000000, 120, 124, 
trial0036, 000600, GVWY, 506, 8, 63.250000, SHVR, 400, 8, 50.000000, ZIC, 345, 8, 43.125000, ZIP, 513, 8, 64.125000, 117, 135, 
trial0037, 000600, GVWY, 403, 8, 50.375000, SHVR, 461, 8, 57.625000, ZIC, 386, 8, 48.250000, ZIP, 346, 8, 43.250000, 122, 141, 
trial0038, 000600, GVWY, 520, 8, 65.000000, SHVR, 300, 8, 37.500000, ZIC, 377, 8, 47.125000, ZIP, 511, 8, 63.875000, 123, 124, 
trial0039, 000600, GVWY, 390, 8, 48.750000, SHVR, 411, 8, 51.375000, ZIC, 274, 8, 34.250000, ZIP, 441, 8, 55.125000, 122, 127, 
trial0040, 000600, GVWY, 450, 8, 56.250000, SHVR, 474, 8, 59.250000, ZIC, 302, 8, 37.750000, ZIP, 597, 8, 74.625000, 113, 136, 
trial0041, 000600, GVWY, 473, 8, 59.125000, SHVR, 349, 8, 43.625000, ZIC, 177, 8, 22.125000, ZIP, 543, 8, 67.875000, 123, 124, 
trial0042, 000600, GVWY, 269, 8, 33.625000, SHVR, 427, 8, 53.375000, ZIC, 248, 8, 31.000000, ZIP, 498, 8, 62.250000, 106, 112, 
trial0043, 000600, GVWY, 428, 8, 53.500000, SHVR, 330, 8, 41.250000, ZIC, 380, 8, 47.500000, ZIP, 420, 8, 52.500000, 118, 135, 
trial0044, 000600, GVWY, 366, 8, 45.750000, SHVR, 501, 8, 62.625000, ZIC, 257, 8, 32.125000, ZIP, 406, 8, 50.750000, 128, 143, 
trial0045, 000600, GVWY, 324, 8, 40.500000, SHVR, 523, 8, 65.375000, ZIC, 189, 8, 23.625000, ZIP, 557, 8, 69.625000, 126, 142, 
trial0046, 000600, GVWY, 394, 8, 49.250000, SHVR, 520, 8, 65.000000, ZIC, 236, 8, 29.500000, ZIP, 497, 8, 62.125000, 124, 142, 
trial0047, 000600, GVWY, 333, 8, 41.625000, SHVR, 285, 8, 35.625000, ZIC, 332, 8, 41.500000, ZIP, 610, 8, 76.250000, 119, 146, 
trial0048, 000600, GVWY, 398, 8, 49.750000, SHVR, 541, 8, 67.625000, ZIC, 278, 8, 34.750000, ZIP, 516, 8, 64.500000, 118, 126, 
trial0049, 000600, GVWY, 556, 8, 69.500000, SHVR, 392, 8, 49.000000, ZIC, 179, 8, 22.375000, ZIP, 393, 8, 49.125000, 113, 125, 
trial0050, 000600, GVWY, 505, 8, 63.125000, SHVR, 424, 8, 53.000000, ZIC, 252, 8, 31.500000, ZIP, 654, 8, 81.750000, 112, 119, 
