AA- Wins: 0 Total: 0, GDX- Wins: 118 Total: 12054, ZIC- Wins: 0 Total: 0, ZIP- Wins: 382, Total: 22506
AA- Wins: 0 Total: 0, GDX- Wins: 97 Total: 8912, ZIC- Wins: 0 Total: 0, ZIP- Wins: 403, Total: 16296
AA- Wins: 0 Total: 0, GDX- Wins: 115 Total: 18654, ZIC- Wins: 0 Total: 0, ZIP- Wins: 385, Total: 27794
AA- Wins: 0 Total: 0, GDX- Wins: 116 Total: 13571, ZIC- Wins: 0 Total: 0, ZIP- Wins: 384, Total: 20474
AA- Wins: 0 Total: 0, GDX- Wins: 135 Total: 18925, ZIC- Wins: 0 Total: 0, ZIP- Wins: 365, Total: 25283
AA- Wins: 0 Total: 0, GDX- Wins: 167 Total: 25425, ZIC- Wins: 0 Total: 0, ZIP- Wins: 333, Total: 30760
AA- Wins: 0 Total: 0, GDX- Wins: 202 Total: 21408, ZIC- Wins: 0 Total: 0, ZIP- Wins: 298, Total: 25449
AA- Wins: 0 Total: 0, GDX- Wins: 192 Total: 24518, ZIC- Wins: 0 Total: 0, ZIP- Wins: 308, Total: 28245
AA- Wins: 0 Total: 0, GDX- Wins: 194 Total: 25196, ZIC- Wins: 0 Total: 0, ZIP- Wins: 306, Total: 28469
AA- Wins: 0 Total: 0, GDX- Wins: 207 Total: 19047, ZIC- Wins: 0 Total: 0, ZIP- Wins: 293, Total: 19822
AA- Wins: 0 Total: 0, GDX- Wins: 252 Total: 36856, ZIC- Wins: 0 Total: 0, ZIP- Wins: 248, Total: 34379
AA- Wins: 0 Total: 0, GDX- Wins: 201 Total: 40467, ZIC- Wins: 0 Total: 0, ZIP- Wins: 299, Total: 41932
AA- Wins: 346 Total: 109514, GDX- Wins: 0 Total: 0, ZIC- Wins: 154 Total: 74541, ZIP- Wins: 0, Total: 0
AA- Wins: 412 Total: 76055, GDX- Wins: 0 Total: 0, ZIC- Wins: 88 Total: 46010, ZIP- Wins: 0, Total: 0
AA- Wins: 388 Total: 119486, GDX- Wins: 0 Total: 0, ZIC- Wins: 112 Total: 87314, ZIP- Wins: 0, Total: 0
AA- Wins: 368 Total: 119966, GDX- Wins: 0 Total: 0, ZIC- Wins: 132 Total: 89045, ZIP- Wins: 0, Total: 0
AA- Wins: 377 Total: 120787, GDX- Wins: 0 Total: 0, ZIC- Wins: 123 Total: 91828, ZIP- Wins: 0, Total: 0
AA- Wins: 421 Total: 99049, GDX- Wins: 0 Total: 0, ZIC- Wins: 79 Total: 68199, ZIP- Wins: 0, Total: 0
AA- Wins: 398 Total: 103778, GDX- Wins: 0 Total: 0, ZIC- Wins: 102 Total: 74951, ZIP- Wins: 0, Total: 0
AA- Wins: 419 Total: 99348, GDX- Wins: 0 Total: 0, ZIC- Wins: 81 Total: 68268, ZIP- Wins: 0, Total: 0
AA- Wins: 388 Total: 113386, GDX- Wins: 0 Total: 0, ZIC- Wins: 112 Total: 82705, ZIP- Wins: 0, Total: 0
AA- Wins: 414 Total: 103137, GDX- Wins: 0 Total: 0, ZIC- Wins: 86 Total: 71286, ZIP- Wins: 0, Total: 0
AA- Wins: 407 Total: 93588, GDX- Wins: 0 Total: 0, ZIC- Wins: 93 Total: 61242, ZIP- Wins: 0, Total: 0
AA- Wins: 417 Total: 87840, GDX- Wins: 0 Total: 0, ZIC- Wins: 83 Total: 64470, ZIP- Wins: 0, Total: 0
AA- Wins: 410 Total: 98566, GDX- Wins: 0 Total: 0, ZIC- Wins: 90 Total: 66510, ZIP- Wins: 0, Total: 0
AA- Wins: 415 Total: 96918, GDX- Wins: 0 Total: 0, ZIC- Wins: 85 Total: 66620, ZIP- Wins: 0, Total: 0
AA- Wins: 377 Total: 126918, GDX- Wins: 0 Total: 0, ZIC- Wins: 123 Total: 89508, ZIP- Wins: 0, Total: 0
AA- Wins: 384 Total: 130305, GDX- Wins: 0 Total: 0, ZIC- Wins: 116 Total: 92734, ZIP- Wins: 0, Total: 0
AA- Wins: 375 Total: 98491, GDX- Wins: 0 Total: 0, ZIC- Wins: 125 Total: 67398, ZIP- Wins: 0, Total: 0
AA- Wins: 357 Total: 104026, GDX- Wins: 0 Total: 0, ZIC- Wins: 143 Total: 66737, ZIP- Wins: 0, Total: 0
AA- Wins: 297 Total: 147297, GDX- Wins: 0 Total: 0, ZIC- Wins: 203 Total: 102710, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 153 Total: 28486, ZIC- Wins: 347 Total: 96584, ZIP- Wins: 0, Total: 0
