trial0006001, GDX, 167, 18, 9.277778, ZIC, 19, 8, 2.375000, ZIP, 67, 6, 11.166667, 
trial0006002, GDX, 233, 18, 12.944444, ZIC, 0, 8, 0.000000, ZIP, 27, 6, 4.500000, 
trial0006003, GDX, 256, 18, 14.222222, ZIC, 24, 8, 3.000000, ZIP, 207, 6, 34.500000, 
trial0006004, GDX, 221, 18, 12.277778, ZIC, 43, 8, 5.375000, ZIP, 125, 6, 20.833333, 
trial0006005, GDX, 300, 18, 16.666667, ZIC, 59, 8, 7.375000, ZIP, 144, 6, 24.000000, 
trial0006006, GDX, 102, 18, 5.666667, ZIC, 12, 8, 1.500000, ZIP, 282, 6, 47.000000, 
trial0006007, GDX, 238, 18, 13.222222, ZIC, 0, 8, 0.000000, ZIP, 116, 6, 19.333333, 
trial0006008, GDX, 170, 18, 9.444444, ZIC, 178, 8, 22.250000, ZIP, 26, 6, 4.333333, 
trial0006009, GDX, 326, 18, 18.111111, ZIC, 44, 8, 5.500000, ZIP, 113, 6, 18.833333, 
trial0006010, GDX, 365, 18, 20.277778, ZIC, 49, 8, 6.125000, ZIP, 38, 6, 6.333333, 
trial0006011, GDX, 44, 18, 2.444444, ZIC, 10, 8, 1.250000, ZIP, 11, 6, 1.833333, 
trial0006012, GDX, 145, 18, 8.055556, ZIC, 58, 8, 7.250000, ZIP, 96, 6, 16.000000, 
trial0006013, GDX, 155, 18, 8.611111, ZIC, 23, 8, 2.875000, ZIP, 60, 6, 10.000000, 
trial0006014, GDX, 283, 18, 15.722222, ZIC, 2, 8, 0.250000, ZIP, 97, 6, 16.166667, 
trial0006015, GDX, 65, 18, 3.611111, ZIC, 88, 8, 11.000000, ZIP, 10, 6, 1.666667, 
trial0006016, GDX, 63, 18, 3.500000, ZIC, 108, 8, 13.500000, ZIP, 79, 6, 13.166667, 
trial0006017, GDX, 278, 18, 15.444444, ZIC, 51, 8, 6.375000, ZIP, 54, 6, 9.000000, 
trial0006018, GDX, 202, 18, 11.222222, ZIC, 115, 8, 14.375000, ZIP, 63, 6, 10.500000, 
trial0006019, GDX, 242, 18, 13.444444, ZIC, 87, 8, 10.875000, ZIP, 64, 6, 10.666667, 
trial0006020, GDX, 154, 18, 8.555556, ZIC, 0, 8, 0.000000, ZIP, 36, 6, 6.000000, 
trial0006021, GDX, 38, 18, 2.111111, ZIC, 87, 8, 10.875000, ZIP, 100, 6, 16.666667, 
trial0006022, GDX, 194, 18, 10.777778, ZIC, 63, 8, 7.875000, ZIP, 45, 6, 7.500000, 
trial0006023, GDX, 144, 18, 8.000000, ZIC, 85, 8, 10.625000, ZIP, 294, 6, 49.000000, 
trial0006024, GDX, 106, 18, 5.888889, ZIC, 2, 8, 0.250000, ZIP, 43, 6, 7.166667, 
trial0006025, GDX, 111, 18, 6.166667, ZIC, 105, 8, 13.125000, ZIP, 137, 6, 22.833333, 
trial0006026, GDX, 191, 18, 10.611111, ZIC, 155, 8, 19.375000, ZIP, 375, 6, 62.500000, 
trial0006027, GDX, 251, 18, 13.944444, ZIC, 125, 8, 15.625000, ZIP, 44, 6, 7.333333, 
trial0006028, GDX, 109, 18, 6.055556, ZIC, 8, 8, 1.000000, ZIP, 127, 6, 21.166667, 
trial0006029, GDX, 7, 18, 0.388889, ZIC, 18, 8, 2.250000, ZIP, 59, 6, 9.833333, 
trial0006030, GDX, 115, 18, 6.388889, ZIC, 53, 8, 6.625000, ZIP, 226, 6, 37.666667, 
trial0006031, GDX, 191, 18, 10.611111, ZIC, 136, 8, 17.000000, ZIP, 200, 6, 33.333333, 
trial0006032, GDX, 136, 18, 7.555556, ZIC, 106, 8, 13.250000, ZIP, 119, 6, 19.833333, 
trial0006033, GDX, 200, 18, 11.111111, ZIC, 93, 8, 11.625000, ZIP, 147, 6, 24.500000, 
trial0006034, GDX, 190, 18, 10.555556, ZIC, 95, 8, 11.875000, ZIP, 174, 6, 29.000000, 
trial0006035, GDX, 157, 18, 8.722222, ZIC, 21, 8, 2.625000, ZIP, 20, 6, 3.333333, 
trial0006036, GDX, 87, 18, 4.833333, ZIC, 252, 8, 31.500000, ZIP, 128, 6, 21.333333, 
trial0006037, GDX, 214, 18, 11.888889, ZIC, 95, 8, 11.875000, ZIP, 65, 6, 10.833333, 
trial0006038, GDX, 291, 18, 16.166667, ZIC, 42, 8, 5.250000, ZIP, 205, 6, 34.166667, 
trial0006039, GDX, 238, 18, 13.222222, ZIC, 57, 8, 7.125000, ZIP, 298, 6, 49.666667, 
trial0006040, GDX, 287, 18, 15.944444, ZIC, 76, 8, 9.500000, ZIP, 193, 6, 32.166667, 
trial0006041, GDX, 292, 18, 16.222222, ZIC, 177, 8, 22.125000, ZIP, 212, 6, 35.333333, 
trial0006042, GDX, 375, 18, 20.833333, ZIC, 26, 8, 3.250000, ZIP, 229, 6, 38.166667, 
trial0006043, GDX, 284, 18, 15.777778, ZIC, 73, 8, 9.125000, ZIP, 68, 6, 11.333333, 
trial0006044, GDX, 211, 18, 11.722222, ZIC, 28, 8, 3.500000, ZIP, 160, 6, 26.666667, 
trial0006045, GDX, 165, 18, 9.166667, ZIC, 147, 8, 18.375000, ZIP, 129, 6, 21.500000, 
trial0006046, GDX, 235, 18, 13.055556, ZIC, 214, 8, 26.750000, ZIP, 203, 6, 33.833333, 
trial0006047, GDX, 321, 18, 17.833333, ZIC, 122, 8, 15.250000, ZIP, 64, 6, 10.666667, 
trial0006048, GDX, 85, 18, 4.722222, ZIC, 174, 8, 21.750000, ZIP, 209, 6, 34.833333, 
trial0006049, GDX, 369, 18, 20.500000, ZIC, 65, 8, 8.125000, ZIP, 266, 6, 44.333333, 
trial0006050, GDX, 401, 18, 22.277778, ZIC, 179, 8, 22.375000, ZIP, 43, 6, 7.166667, 
trial0006051, GDX, 211, 18, 11.722222, ZIC, 145, 8, 18.125000, ZIP, 54, 6, 9.000000, 
trial0006052, GDX, 141, 18, 7.833333, ZIC, 92, 8, 11.500000, ZIP, 153, 6, 25.500000, 
trial0006053, GDX, 389, 18, 21.611111, ZIC, 55, 8, 6.875000, ZIP, 70, 6, 11.666667, 
trial0006054, GDX, 250, 18, 13.888889, ZIC, 38, 8, 4.750000, ZIP, 194, 6, 32.333333, 
trial0006055, GDX, 294, 18, 16.333333, ZIC, 74, 8, 9.250000, ZIP, 116, 6, 19.333333, 
trial0006056, GDX, 310, 18, 17.222222, ZIC, 93, 8, 11.625000, ZIP, 123, 6, 20.500000, 
trial0006057, GDX, 427, 18, 23.722222, ZIC, 239, 8, 29.875000, ZIP, 22, 6, 3.666667, 
trial0006058, GDX, 51, 18, 2.833333, ZIC, 140, 8, 17.500000, ZIP, 82, 6, 13.666667, 
trial0006059, GDX, 77, 18, 4.277778, ZIC, 38, 8, 4.750000, ZIP, 48, 6, 8.000000, 
trial0006060, GDX, 163, 18, 9.055556, ZIC, 153, 8, 19.125000, ZIP, 18, 6, 3.000000, 
trial0006061, GDX, 836, 18, 46.444444, ZIC, 484, 8, 60.500000, ZIP, 317, 6, 52.833333, 
trial0006062, GDX, 879, 18, 48.833333, ZIC, 903, 8, 112.875000, ZIP, 787, 6, 131.166667, 
trial0006063, GDX, 827, 18, 45.944444, ZIC, 808, 8, 101.000000, ZIP, 358, 6, 59.666667, 
trial0006064, GDX, 849, 18, 47.166667, ZIC, 403, 8, 50.375000, ZIP, 410, 6, 68.333333, 
trial0006065, GDX, 865, 18, 48.055556, ZIC, 167, 8, 20.875000, ZIP, 390, 6, 65.000000, 
trial0006066, GDX, 1397, 18, 77.611111, ZIC, 581, 8, 72.625000, ZIP, 249, 6, 41.500000, 
trial0006067, GDX, 583, 18, 32.388889, ZIC, 533, 8, 66.625000, ZIP, 345, 6, 57.500000, 
trial0006068, GDX, 682, 18, 37.888889, ZIC, 639, 8, 79.875000, ZIP, 811, 6, 135.166667, 
trial0006069, GDX, 832, 18, 46.222222, ZIC, 458, 8, 57.250000, ZIP, 246, 6, 41.000000, 
trial0006070, GDX, 1416, 18, 78.666667, ZIC, 870, 8, 108.750000, ZIP, 243, 6, 40.500000, 
trial0006071, GDX, 1190, 18, 66.111111, ZIC, 172, 8, 21.500000, ZIP, 611, 6, 101.833333, 
trial0006072, GDX, 1201, 18, 66.722222, ZIC, 1262, 8, 157.750000, ZIP, 331, 6, 55.166667, 
trial0006073, GDX, 837, 18, 46.500000, ZIC, 816, 8, 102.000000, ZIP, 923, 6, 153.833333, 
trial0006074, GDX, 1261, 18, 70.055556, ZIC, 170, 8, 21.250000, ZIP, 196, 6, 32.666667, 
trial0006075, GDX, 883, 18, 49.055556, ZIC, 589, 8, 73.625000, ZIP, 420, 6, 70.000000, 
trial0006076, GDX, 838, 18, 46.555556, ZIC, 655, 8, 81.875000, ZIP, 213, 6, 35.500000, 
trial0006077, GDX, 965, 18, 53.611111, ZIC, 794, 8, 99.250000, ZIP, 277, 6, 46.166667, 
trial0006078, GDX, 1612, 18, 89.555556, ZIC, 88, 8, 11.000000, ZIP, 470, 6, 78.333333, 
trial0006079, GDX, 73, 18, 4.055556, ZIC, 844, 8, 105.500000, ZIP, 702, 6, 117.000000, 
trial0006080, GDX, 702, 18, 39.000000, ZIC, 217, 8, 27.125000, ZIP, 692, 6, 115.333333, 
trial0006081, GDX, 984, 18, 54.666667, ZIC, 228, 8, 28.500000, ZIP, 650, 6, 108.333333, 
trial0006082, GDX, 949, 18, 52.722222, ZIC, 718, 8, 89.750000, ZIP, 454, 6, 75.666667, 
trial0006083, GDX, 577, 18, 32.055556, ZIC, 317, 8, 39.625000, ZIP, 1143, 6, 190.500000, 
trial0006084, GDX, 669, 18, 37.166667, ZIC, 478, 8, 59.750000, ZIP, 518, 6, 86.333333, 
trial0006085, GDX, 980, 18, 54.444444, ZIC, 712, 8, 89.000000, ZIP, 346, 6, 57.666667, 
trial0006086, GDX, 760, 18, 42.222222, ZIC, 734, 8, 91.750000, ZIP, 525, 6, 87.500000, 
trial0006087, GDX, 1216, 18, 67.555556, ZIC, 590, 8, 73.750000, ZIP, 665, 6, 110.833333, 
trial0006088, GDX, 1044, 18, 58.000000, ZIC, 447, 8, 55.875000, ZIP, 490, 6, 81.666667, 
trial0006089, GDX, 1198, 18, 66.555556, ZIC, 286, 8, 35.750000, ZIP, 276, 6, 46.000000, 
trial0006090, GDX, 1272, 18, 70.666667, ZIC, 507, 8, 63.375000, ZIP, 573, 6, 95.500000, 
trial0006091, GDX, 989, 18, 54.944444, ZIC, 237, 8, 29.625000, ZIP, 255, 6, 42.500000, 
trial0006092, GDX, 816, 18, 45.333333, ZIC, 238, 8, 29.750000, ZIP, 685, 6, 114.166667, 
trial0006093, GDX, 323, 18, 17.944444, ZIC, 623, 8, 77.875000, ZIP, 408, 6, 68.000000, 
trial0006094, GDX, 685, 18, 38.055556, ZIC, 84, 8, 10.500000, ZIP, 540, 6, 90.000000, 
trial0006095, GDX, 1018, 18, 56.555556, ZIC, 217, 8, 27.125000, ZIP, 297, 6, 49.500000, 
trial0006096, GDX, 358, 18, 19.888889, ZIC, 612, 8, 76.500000, ZIP, 495, 6, 82.500000, 
trial0006097, GDX, 248, 18, 13.777778, ZIC, 371, 8, 46.375000, ZIP, 794, 6, 132.333333, 
trial0006098, GDX, 419, 18, 23.277778, ZIC, 274, 8, 34.250000, ZIP, 671, 6, 111.833333, 
trial0006099, GDX, 848, 18, 47.111111, ZIC, 39, 8, 4.875000, ZIP, 845, 6, 140.833333, 
trial0006100, GDX, 375, 18, 20.833333, ZIC, 493, 8, 61.625000, ZIP, 719, 6, 119.833333, 
trial0006101, GDX, 620, 18, 34.444444, ZIC, 87, 8, 10.875000, ZIP, 511, 6, 85.166667, 
trial0006102, GDX, 785, 18, 43.611111, ZIC, 630, 8, 78.750000, ZIP, 587, 6, 97.833333, 
trial0006103, GDX, 731, 18, 40.611111, ZIC, 463, 8, 57.875000, ZIP, 437, 6, 72.833333, 
trial0006104, GDX, 363, 18, 20.166667, ZIC, 160, 8, 20.000000, ZIP, 1008, 6, 168.000000, 
trial0006105, GDX, 656, 18, 36.444444, ZIC, 456, 8, 57.000000, ZIP, 199, 6, 33.166667, 
trial0006106, GDX, 802, 18, 44.555556, ZIC, 335, 8, 41.875000, ZIP, 245, 6, 40.833333, 
trial0006107, GDX, 244, 18, 13.555556, ZIC, 456, 8, 57.000000, ZIP, 386, 6, 64.333333, 
trial0006108, GDX, 786, 18, 43.666667, ZIC, 622, 8, 77.750000, ZIP, 196, 6, 32.666667, 
trial0006109, GDX, 656, 18, 36.444444, ZIC, 360, 8, 45.000000, ZIP, 583, 6, 97.166667, 
trial0006110, GDX, 539, 18, 29.944444, ZIC, 325, 8, 40.625000, ZIP, 893, 6, 148.833333, 
trial0006111, GDX, 956, 18, 53.111111, ZIC, 407, 8, 50.875000, ZIP, 411, 6, 68.500000, 
trial0006112, GDX, 466, 18, 25.888889, ZIC, 533, 8, 66.625000, ZIP, 567, 6, 94.500000, 
trial0006113, GDX, 1391, 18, 77.277778, ZIC, 495, 8, 61.875000, ZIP, 396, 6, 66.000000, 
trial0006114, GDX, 1583, 18, 87.944444, ZIC, 1103, 8, 137.875000, ZIP, 577, 6, 96.166667, 
trial0006115, GDX, 2703, 18, 150.166667, ZIC, 1219, 8, 152.375000, ZIP, 1937, 6, 322.833333, 
trial0006116, GDX, 2985, 18, 165.833333, ZIC, 1604, 8, 200.500000, ZIP, 1618, 6, 269.666667, 
trial0006117, GDX, 2713, 18, 150.722222, ZIC, 911, 8, 113.875000, ZIP, 2415, 6, 402.500000, 
trial0006118, GDX, 3364, 18, 186.888889, ZIC, 1253, 8, 156.625000, ZIP, 1042, 6, 173.666667, 
trial0006119, GDX, 3195, 18, 177.500000, ZIC, 2007, 8, 250.875000, ZIP, 1057, 6, 176.166667, 
trial0006120, GDX, 4050, 18, 225.000000, ZIC, 1339, 8, 167.375000, ZIP, 751, 6, 125.166667, 
trial0006121, GDX, 1501, 18, 83.388889, ZIC, 333, 8, 41.625000, ZIP, 837, 6, 139.500000, 
trial0006122, GDX, 1768, 18, 98.222222, ZIC, 355, 8, 44.375000, ZIP, 669, 6, 111.500000, 
trial0006123, GDX, 1430, 18, 79.444444, ZIC, 913, 8, 114.125000, ZIP, 1061, 6, 176.833333, 
trial0006124, GDX, 1119, 18, 62.166667, ZIC, 265, 8, 33.125000, ZIP, 1089, 6, 181.500000, 
trial0006125, GDX, 1442, 18, 80.111111, ZIC, 86, 8, 10.750000, ZIP, 745, 6, 124.166667, 
trial0006126, GDX, 853, 18, 47.388889, ZIC, 643, 8, 80.375000, ZIP, 465, 6, 77.500000, 
trial0006127, GDX, 747, 18, 41.500000, ZIC, 383, 8, 47.875000, ZIP, 614, 6, 102.333333, 
trial0006128, GDX, 878, 18, 48.777778, ZIC, 367, 8, 45.875000, ZIP, 433, 6, 72.166667, 
trial0006129, GDX, 552, 18, 30.666667, ZIC, 299, 8, 37.375000, ZIP, 226, 6, 37.666667, 
trial0006130, GDX, 415, 18, 23.055556, ZIC, 381, 8, 47.625000, ZIP, 152, 6, 25.333333, 
trial0006131, GDX, 311, 18, 17.277778, ZIC, 146, 8, 18.250000, ZIP, 227, 6, 37.833333, 
trial0006132, GDX, 724, 18, 40.222222, ZIC, 39, 8, 4.875000, ZIP, 209, 6, 34.833333, 
trial0006133, GDX, 346, 18, 19.222222, ZIC, 169, 8, 21.125000, ZIP, 250, 6, 41.666667, 
trial0006134, GDX, 458, 18, 25.444444, ZIC, 117, 8, 14.625000, ZIP, 234, 6, 39.000000, 
trial0006135, GDX, 157, 18, 8.722222, ZIC, 288, 8, 36.000000, ZIP, 53, 6, 8.833333, 
trial0006136, GDX, 577, 18, 32.055556, ZIC, 249, 8, 31.125000, ZIP, 324, 6, 54.000000, 
trial0006137, GDX, 582, 18, 32.333333, ZIC, 19, 8, 2.375000, ZIP, 247, 6, 41.166667, 
trial0006138, GDX, 361, 18, 20.055556, ZIC, 197, 8, 24.625000, ZIP, 149, 6, 24.833333, 
trial0006139, GDX, 447, 18, 24.833333, ZIC, 273, 8, 34.125000, ZIP, 347, 6, 57.833333, 
trial0006140, GDX, 202, 18, 11.222222, ZIC, 114, 8, 14.250000, ZIP, 112, 6, 18.666667, 
trial0006141, GDX, 285, 18, 15.833333, ZIC, 75, 8, 9.375000, ZIP, 348, 6, 58.000000, 
trial0006142, GDX, 562, 18, 31.222222, ZIC, 124, 8, 15.500000, ZIP, 323, 6, 53.833333, 
trial0006143, GDX, 365, 18, 20.277778, ZIC, 140, 8, 17.500000, ZIP, 255, 6, 42.500000, 
trial0006144, GDX, 294, 18, 16.333333, ZIC, 243, 8, 30.375000, ZIP, 406, 6, 67.666667, 
trial0006145, GDX, 117, 18, 6.500000, ZIC, 304, 8, 38.000000, ZIP, 110, 6, 18.333333, 
trial0006146, GDX, 237, 18, 13.166667, ZIC, 91, 8, 11.375000, ZIP, 265, 6, 44.166667, 
trial0006147, GDX, 358, 18, 19.888889, ZIC, 134, 8, 16.750000, ZIP, 94, 6, 15.666667, 
trial0006148, GDX, 488, 18, 27.111111, ZIC, 211, 8, 26.375000, ZIP, 177, 6, 29.500000, 
trial0006149, GDX, 393, 18, 21.833333, ZIC, 74, 8, 9.250000, ZIP, 69, 6, 11.500000, 
trial0006150, GDX, 517, 18, 28.722222, ZIC, 427, 8, 53.375000, ZIP, 395, 6, 65.833333, 
trial0006151, GDX, 587, 18, 32.611111, ZIC, 448, 8, 56.000000, ZIP, 907, 6, 151.166667, 
trial0006152, GDX, 827, 18, 45.944444, ZIC, 484, 8, 60.500000, ZIP, 187, 6, 31.166667, 
trial0006153, GDX, 737, 18, 40.944444, ZIC, 453, 8, 56.625000, ZIP, 382, 6, 63.666667, 
trial0006154, GDX, 638, 18, 35.444444, ZIC, 832, 8, 104.000000, ZIP, 393, 6, 65.500000, 
trial0006155, GDX, 893, 18, 49.611111, ZIC, 180, 8, 22.500000, ZIP, 549, 6, 91.500000, 
trial0006156, GDX, 711, 18, 39.500000, ZIC, 604, 8, 75.500000, ZIP, 690, 6, 115.000000, 
trial0006157, GDX, 561, 18, 31.166667, ZIC, 1069, 8, 133.625000, ZIP, 184, 6, 30.666667, 
trial0006158, GDX, 801, 18, 44.500000, ZIC, 592, 8, 74.000000, ZIP, 146, 6, 24.333333, 
trial0006159, GDX, 696, 18, 38.666667, ZIC, 285, 8, 35.625000, ZIP, 341, 6, 56.833333, 
trial0006160, GDX, 154, 18, 8.555556, ZIC, 265, 8, 33.125000, ZIP, 503, 6, 83.833333, 
trial0006161, GDX, 432, 18, 24.000000, ZIC, 439, 8, 54.875000, ZIP, 412, 6, 68.666667, 
trial0006162, GDX, 568, 18, 31.555556, ZIC, 161, 8, 20.125000, ZIP, 52, 6, 8.666667, 
trial0006163, GDX, 185, 18, 10.277778, ZIC, 648, 8, 81.000000, ZIP, 656, 6, 109.333333, 
trial0006164, GDX, 455, 18, 25.277778, ZIC, 633, 8, 79.125000, ZIP, 287, 6, 47.833333, 
trial0006165, GDX, 858, 18, 47.666667, ZIC, 292, 8, 36.500000, ZIP, 621, 6, 103.500000, 
trial0006166, GDX, 1107, 18, 61.500000, ZIC, 62, 8, 7.750000, ZIP, 480, 6, 80.000000, 
trial0006167, GDX, 881, 18, 48.944444, ZIC, 98, 8, 12.250000, ZIP, 79, 6, 13.166667, 
trial0006168, GDX, 363, 18, 20.166667, ZIC, 364, 8, 45.500000, ZIP, 419, 6, 69.833333, 
trial0006169, GDX, 953, 18, 52.944444, ZIC, 243, 8, 30.375000, ZIP, 174, 6, 29.000000, 
trial0006170, GDX, 797, 18, 44.277778, ZIC, 273, 8, 34.125000, ZIP, 513, 6, 85.500000, 
trial0006171, GDX, 759, 18, 42.166667, ZIC, 274, 8, 34.250000, ZIP, 158, 6, 26.333333, 
trial0006172, GDX, 867, 18, 48.166667, ZIC, 123, 8, 15.375000, ZIP, 598, 6, 99.666667, 
trial0006173, GDX, 509, 18, 28.277778, ZIC, 276, 8, 34.500000, ZIP, 887, 6, 147.833333, 
trial0006174, GDX, 1060, 18, 58.888889, ZIC, 130, 8, 16.250000, ZIP, 422, 6, 70.333333, 
trial0006175, GDX, 301, 18, 16.722222, ZIC, 252, 8, 31.500000, ZIP, 939, 6, 156.500000, 
trial0006176, GDX, 1019, 18, 56.611111, ZIC, 180, 8, 22.500000, ZIP, 224, 6, 37.333333, 
trial0006177, GDX, 402, 18, 22.333333, ZIC, 766, 8, 95.750000, ZIP, 269, 6, 44.833333, 
trial0006178, GDX, 845, 18, 46.944444, ZIC, 724, 8, 90.500000, ZIP, 574, 6, 95.666667, 
trial0006179, GDX, 674, 18, 37.444444, ZIC, 232, 8, 29.000000, ZIP, 474, 6, 79.000000, 
trial0006180, GDX, 277, 18, 15.388889, ZIC, 937, 8, 117.125000, ZIP, 585, 6, 97.500000, 
