trial0051901, AA, 38, 6, 6.333333, GDX, 77, 10, 7.700000, ZIC, 74, 8, 9.250000, ZIP, 147, 8, 18.375000, 
trial0051902, AA, 40, 6, 6.666667, GDX, 72, 10, 7.200000, ZIC, 156, 8, 19.500000, ZIP, 56, 8, 7.000000, 
trial0051903, AA, 99, 6, 16.500000, GDX, 91, 10, 9.100000, ZIC, 93, 8, 11.625000, ZIP, 83, 8, 10.375000, 
trial0051904, AA, 79, 6, 13.166667, GDX, 46, 10, 4.600000, ZIC, 137, 8, 17.125000, ZIP, 116, 8, 14.500000, 
trial0051905, AA, 127, 6, 21.166667, GDX, 60, 10, 6.000000, ZIC, 79, 8, 9.875000, ZIP, 88, 8, 11.000000, 
trial0051906, AA, 61, 6, 10.166667, GDX, 47, 10, 4.700000, ZIC, 64, 8, 8.000000, ZIP, 188, 8, 23.500000, 
trial0051907, AA, 29, 6, 4.833333, GDX, 68, 10, 6.800000, ZIC, 98, 8, 12.250000, ZIP, 105, 8, 13.125000, 
trial0051908, AA, 37, 6, 6.166667, GDX, 159, 10, 15.900000, ZIC, 44, 8, 5.500000, ZIP, 90, 8, 11.250000, 
trial0051909, AA, 68, 6, 11.333333, GDX, 112, 10, 11.200000, ZIC, 65, 8, 8.125000, ZIP, 133, 8, 16.625000, 
trial0051910, AA, 67, 6, 11.166667, GDX, 67, 10, 6.700000, ZIC, 136, 8, 17.000000, ZIP, 66, 8, 8.250000, 
trial0051911, AA, 46, 6, 7.666667, GDX, 150, 10, 15.000000, ZIC, 78, 8, 9.750000, ZIP, 86, 8, 10.750000, 
trial0051912, AA, 37, 6, 6.166667, GDX, 109, 10, 10.900000, ZIC, 48, 8, 6.000000, ZIP, 124, 8, 15.500000, 
trial0051913, AA, 96, 6, 16.000000, GDX, 42, 10, 4.200000, ZIC, 40, 8, 5.000000, ZIP, 146, 8, 18.250000, 
trial0051914, AA, 97, 6, 16.166667, GDX, 102, 10, 10.200000, ZIC, 51, 8, 6.375000, ZIP, 128, 8, 16.000000, 
trial0051915, AA, 38, 6, 6.333333, GDX, 115, 10, 11.500000, ZIC, 88, 8, 11.000000, ZIP, 89, 8, 11.125000, 
trial0051916, AA, 48, 6, 8.000000, GDX, 92, 10, 9.200000, ZIC, 94, 8, 11.750000, ZIP, 72, 8, 9.000000, 
trial0051917, AA, 77, 6, 12.833333, GDX, 75, 10, 7.500000, ZIC, 80, 8, 10.000000, ZIP, 98, 8, 12.250000, 
trial0051918, AA, 70, 6, 11.666667, GDX, 131, 10, 13.100000, ZIC, 99, 8, 12.375000, ZIP, 66, 8, 8.250000, 
trial0051919, AA, 96, 6, 16.000000, GDX, 72, 10, 7.200000, ZIC, 45, 8, 5.625000, ZIP, 165, 8, 20.625000, 
trial0051920, AA, 68, 6, 11.333333, GDX, 101, 10, 10.100000, ZIC, 84, 8, 10.500000, ZIP, 71, 8, 8.875000, 
trial0051921, AA, 72, 6, 12.000000, GDX, 76, 10, 7.600000, ZIC, 104, 8, 13.000000, ZIP, 102, 8, 12.750000, 
trial0051922, AA, 64, 6, 10.666667, GDX, 65, 10, 6.500000, ZIC, 126, 8, 15.750000, ZIP, 111, 8, 13.875000, 
trial0051923, AA, 85, 6, 14.166667, GDX, 63, 10, 6.300000, ZIC, 72, 8, 9.000000, ZIP, 74, 8, 9.250000, 
trial0051924, AA, 98, 6, 16.333333, GDX, 73, 10, 7.300000, ZIC, 118, 8, 14.750000, ZIP, 83, 8, 10.375000, 
trial0051925, AA, 57, 6, 9.500000, GDX, 76, 10, 7.600000, ZIC, 86, 8, 10.750000, ZIP, 135, 8, 16.875000, 
trial0051926, AA, 9, 6, 1.500000, GDX, 105, 10, 10.500000, ZIC, 91, 8, 11.375000, ZIP, 143, 8, 17.875000, 
trial0051927, AA, 12, 6, 2.000000, GDX, 90, 10, 9.000000, ZIC, 95, 8, 11.875000, ZIP, 169, 8, 21.125000, 
