trial0020701, AA, 1632, 16, 102.000000, ZIC, 2747, 16, 171.687500, 
trial0020702, AA, 1936, 16, 121.000000, ZIC, 2637, 16, 164.812500, 
trial0020703, AA, 1862, 16, 116.375000, ZIC, 2622, 16, 163.875000, 
trial0020704, AA, 2047, 16, 127.937500, ZIC, 2394, 16, 149.625000, 
trial0020705, AA, 1281, 16, 80.062500, ZIC, 3188, 16, 199.250000, 
trial0020706, AA, 2341, 16, 146.312500, ZIC, 2047, 16, 127.937500, 
trial0020707, AA, 2050, 16, 128.125000, ZIC, 2737, 16, 171.062500, 
trial0020708, AA, 1706, 16, 106.625000, ZIC, 2758, 16, 172.375000, 
trial0020709, AA, 2801, 16, 175.062500, ZIC, 1783, 16, 111.437500, 
trial0020710, AA, 3202, 16, 200.125000, ZIC, 1273, 16, 79.562500, 
trial0020711, AA, 3039, 16, 189.937500, ZIC, 1863, 16, 116.437500, 
trial0020712, AA, 3537, 16, 221.062500, ZIC, 1319, 16, 82.437500, 
trial0020713, AA, 1934, 16, 120.875000, ZIC, 2309, 16, 144.312500, 
trial0020714, AA, 2783, 16, 173.937500, ZIC, 1675, 16, 104.687500, 
trial0020715, AA, 2518, 16, 157.375000, ZIC, 2072, 16, 129.500000, 
trial0020716, AA, 3017, 16, 188.562500, ZIC, 1654, 16, 103.375000, 
trial0020717, AA, 2265, 16, 141.562500, ZIC, 2107, 16, 131.687500, 
trial0020718, AA, 2018, 16, 126.125000, ZIC, 2524, 16, 157.750000, 
trial0020719, AA, 1542, 16, 96.375000, ZIC, 2559, 16, 159.937500, 
trial0020720, AA, 3025, 16, 189.062500, ZIC, 1584, 16, 99.000000, 
trial0020721, AA, 2401, 16, 150.062500, ZIC, 2170, 16, 135.625000, 
trial0020722, AA, 2423, 16, 151.437500, ZIC, 2240, 16, 140.000000, 
trial0020723, AA, 1971, 16, 123.187500, ZIC, 2282, 16, 142.625000, 
trial0020724, AA, 3217, 16, 201.062500, ZIC, 1752, 16, 109.500000, 
trial0020725, AA, 2797, 16, 174.812500, ZIC, 1452, 16, 90.750000, 
trial0020726, AA, 2042, 16, 127.625000, ZIC, 2394, 16, 149.625000, 
trial0020727, AA, 3023, 16, 188.937500, ZIC, 1323, 16, 82.687500, 
trial0020728, AA, 2348, 16, 146.750000, ZIC, 2103, 16, 131.437500, 
trial0020729, AA, 2479, 16, 154.937500, ZIC, 2062, 16, 128.875000, 
trial0020730, AA, 2249, 16, 140.562500, ZIC, 2225, 16, 139.062500, 
trial0020731, AA, 2007, 16, 125.437500, ZIC, 1986, 16, 124.125000, 
trial0020732, AA, 2307, 16, 144.187500, ZIC, 1952, 16, 122.000000, 
trial0020733, AA, 1943, 16, 121.437500, ZIC, 2276, 16, 142.250000, 
trial0020734, AA, 2253, 16, 140.812500, ZIC, 1868, 16, 116.750000, 
trial0020735, AA, 1438, 16, 89.875000, ZIC, 2591, 16, 161.937500, 
trial0020736, AA, 2893, 16, 180.812500, ZIC, 1150, 16, 71.875000, 
trial0020737, AA, 1290, 16, 80.625000, ZIC, 2819, 16, 176.187500, 
trial0020738, AA, 1718, 16, 107.375000, ZIC, 2057, 16, 128.562500, 
trial0020739, AA, 1958, 16, 122.375000, ZIC, 2191, 16, 136.937500, 
trial0020740, AA, 2366, 16, 147.875000, ZIC, 2192, 16, 137.000000, 
trial0020741, AA, 1689, 16, 105.562500, ZIC, 2428, 16, 151.750000, 
trial0020742, AA, 2913, 16, 182.062500, ZIC, 964, 16, 60.250000, 
trial0020743, AA, 1769, 16, 110.562500, ZIC, 2522, 16, 157.625000, 
trial0020744, AA, 2163, 16, 135.187500, ZIC, 2120, 16, 132.500000, 
trial0020745, AA, 2456, 16, 153.500000, ZIC, 2042, 16, 127.625000, 
trial0020746, AA, 2394, 16, 149.625000, ZIC, 1833, 16, 114.562500, 
trial0020747, AA, 2401, 16, 150.062500, ZIC, 2090, 16, 130.625000, 
trial0020748, AA, 3453, 16, 215.812500, ZIC, 856, 16, 53.500000, 
trial0020749, AA, 2421, 16, 151.312500, ZIC, 1893, 16, 118.312500, 
trial0020750, AA, 1780, 16, 111.250000, ZIC, 2416, 16, 151.000000, 
trial0020751, AA, 2385, 16, 149.062500, ZIC, 1653, 16, 103.312500, 
trial0020752, AA, 2397, 16, 149.812500, ZIC, 2198, 16, 137.375000, 
trial0020753, AA, 1933, 16, 120.812500, ZIC, 2475, 16, 154.687500, 
trial0020754, AA, 2015, 16, 125.937500, ZIC, 2223, 16, 138.937500, 
trial0020755, AA, 1884, 16, 117.750000, ZIC, 2606, 16, 162.875000, 
trial0020756, AA, 1114, 16, 69.625000, ZIC, 3023, 16, 188.937500, 
trial0020757, AA, 2274, 16, 142.125000, ZIC, 2124, 16, 132.750000, 
trial0020758, AA, 2061, 16, 128.812500, ZIC, 2352, 16, 147.000000, 
trial0020759, AA, 2582, 16, 161.375000, ZIC, 1756, 16, 109.750000, 
trial0020760, AA, 2507, 16, 156.687500, ZIC, 1631, 16, 101.937500, 
trial0020761, AA, 932, 16, 58.250000, ZIC, 813, 16, 50.812500, 
trial0020762, AA, 754, 16, 47.125000, ZIC, 1177, 16, 73.562500, 
trial0020763, AA, 681, 16, 42.562500, ZIC, 1062, 16, 66.375000, 
trial0020764, AA, 928, 16, 58.000000, ZIC, 1296, 16, 81.000000, 
trial0020765, AA, 1420, 16, 88.750000, ZIC, 517, 16, 32.312500, 
trial0020766, AA, 1270, 16, 79.375000, ZIC, 716, 16, 44.750000, 
trial0020767, AA, 750, 16, 46.875000, ZIC, 1011, 16, 63.187500, 
trial0020768, AA, 1427, 16, 89.187500, ZIC, 421, 16, 26.312500, 
trial0020769, AA, 747, 16, 46.687500, ZIC, 1163, 16, 72.687500, 
trial0020770, AA, 1230, 16, 76.875000, ZIC, 741, 16, 46.312500, 
trial0020771, AA, 1248, 16, 78.000000, ZIC, 794, 16, 49.625000, 
trial0020772, AA, 1186, 16, 74.125000, ZIC, 831, 16, 51.937500, 
trial0020773, AA, 933, 16, 58.312500, ZIC, 766, 16, 47.875000, 
trial0020774, AA, 1165, 16, 72.812500, ZIC, 780, 16, 48.750000, 
trial0020775, AA, 1122, 16, 70.125000, ZIC, 703, 16, 43.937500, 
trial0020776, AA, 1630, 16, 101.875000, ZIC, 727, 16, 45.437500, 
trial0020777, AA, 1153, 16, 72.062500, ZIC, 845, 16, 52.812500, 
trial0020778, AA, 1028, 16, 64.250000, ZIC, 1047, 16, 65.437500, 
trial0020779, AA, 1022, 16, 63.875000, ZIC, 997, 16, 62.312500, 
trial0020780, AA, 1402, 16, 87.625000, ZIC, 447, 16, 27.937500, 
trial0020781, AA, 985, 16, 61.562500, ZIC, 814, 16, 50.875000, 
trial0020782, AA, 975, 16, 60.937500, ZIC, 932, 16, 58.250000, 
trial0020783, AA, 1966, 16, 122.875000, ZIC, 252, 16, 15.750000, 
trial0020784, AA, 1390, 16, 86.875000, ZIC, 749, 16, 46.812500, 
trial0020785, AA, 945, 16, 59.062500, ZIC, 901, 16, 56.312500, 
trial0020786, AA, 1407, 16, 87.937500, ZIC, 555, 16, 34.687500, 
trial0020787, AA, 871, 16, 54.437500, ZIC, 998, 16, 62.375000, 
trial0020788, AA, 758, 16, 47.375000, ZIC, 959, 16, 59.937500, 
trial0020789, AA, 656, 16, 41.000000, ZIC, 1179, 16, 73.687500, 
trial0020790, AA, 1587, 16, 99.187500, ZIC, 717, 16, 44.812500, 
trial0020791, AA, 148, 16, 9.250000, ZIC, 35, 16, 2.187500, 
trial0020792, AA, 176, 16, 11.000000, ZIC, 90, 16, 5.625000, 
trial0020793, AA, 334, 16, 20.875000, ZIC, 108, 16, 6.750000, 
trial0020794, AA, 201, 16, 12.562500, ZIC, 41, 16, 2.562500, 
trial0020795, AA, 187, 16, 11.687500, ZIC, 91, 16, 5.687500, 
trial0020796, AA, 128, 16, 8.000000, ZIC, 43, 16, 2.687500, 
trial0020797, AA, 291, 16, 18.187500, ZIC, 180, 16, 11.250000, 
trial0020798, AA, 166, 16, 10.375000, ZIC, 137, 16, 8.562500, 
trial0020799, AA, 291, 16, 18.187500, ZIC, 9, 16, 0.562500, 
trial0020800, AA, 157, 16, 9.812500, ZIC, 37, 16, 2.312500, 
trial0020801, AA, 211, 16, 13.187500, ZIC, 89, 16, 5.562500, 
trial0020802, AA, 313, 16, 19.562500, ZIC, 9, 16, 0.562500, 
trial0020803, AA, 347, 16, 21.687500, ZIC, 25, 16, 1.562500, 
trial0020804, AA, 161, 16, 10.062500, ZIC, 77, 16, 4.812500, 
trial0020805, AA, 389, 16, 24.312500, ZIC, 231, 16, 14.437500, 
trial0020806, AA, 292, 16, 18.250000, ZIC, 9, 16, 0.562500, 
trial0020807, AA, 164, 16, 10.250000, ZIC, 88, 16, 5.500000, 
trial0020808, AA, 197, 16, 12.312500, ZIC, 55, 16, 3.437500, 
trial0020809, AA, 219, 16, 13.687500, ZIC, 100, 16, 6.250000, 
trial0020810, AA, 306, 16, 19.125000, ZIC, 54, 16, 3.375000, 
trial0020811, AA, 290, 16, 18.125000, ZIC, 68, 16, 4.250000, 
trial0020812, AA, 96, 16, 6.000000, ZIC, 14, 16, 0.875000, 
trial0020813, AA, 194, 16, 12.125000, ZIC, 108, 16, 6.750000, 
trial0020814, AA, 203, 16, 12.687500, ZIC, 98, 16, 6.125000, 
trial0020815, AA, 171, 16, 10.687500, ZIC, 170, 16, 10.625000, 
trial0020816, AA, 278, 16, 17.375000, ZIC, 19, 16, 1.187500, 
trial0020817, AA, 233, 16, 14.562500, ZIC, 93, 16, 5.812500, 
trial0020818, AA, 192, 16, 12.000000, ZIC, 49, 16, 3.062500, 
trial0020819, AA, 197, 16, 12.312500, ZIC, 77, 16, 4.812500, 
trial0020820, AA, 272, 16, 17.000000, ZIC, 41, 16, 2.562500, 
trial0020821, AA, 780, 16, 48.750000, ZIC, 380, 16, 23.750000, 
