trial0026701, AA, 343, 6, 57.166667, GDX, 338, 6, 56.333333, ZIC, 494, 16, 30.875000, ZIP, 238, 4, 59.500000, 
trial0026702, AA, 364, 6, 60.666667, GDX, 620, 6, 103.333333, ZIC, 854, 16, 53.375000, ZIP, 431, 4, 107.750000, 
trial0026703, AA, 863, 6, 143.833333, GDX, 297, 6, 49.500000, ZIC, 427, 16, 26.687500, ZIP, 0, 4, 0.000000, 
trial0026704, AA, 775, 6, 129.166667, GDX, 248, 6, 41.333333, ZIC, 778, 16, 48.625000, ZIP, 54, 4, 13.500000, 
trial0026705, AA, 836, 6, 139.333333, GDX, 513, 6, 85.500000, ZIC, 570, 16, 35.625000, ZIP, 237, 4, 59.250000, 
trial0026706, AA, 353, 6, 58.833333, GDX, 493, 6, 82.166667, ZIC, 699, 16, 43.687500, ZIP, 242, 4, 60.500000, 
trial0026707, AA, 107, 6, 17.833333, GDX, 467, 6, 77.833333, ZIC, 792, 16, 49.500000, ZIP, 472, 4, 118.000000, 
trial0026708, AA, 629, 6, 104.833333, GDX, 350, 6, 58.333333, ZIC, 577, 16, 36.062500, ZIP, 156, 4, 39.000000, 
trial0026709, AA, 361, 6, 60.166667, GDX, 370, 6, 61.666667, ZIC, 478, 16, 29.875000, ZIP, 428, 4, 107.000000, 
trial0026710, AA, 849, 6, 141.500000, GDX, 208, 6, 34.666667, ZIC, 448, 16, 28.000000, ZIP, 169, 4, 42.250000, 
trial0026711, AA, 202, 6, 33.666667, GDX, 493, 6, 82.166667, ZIC, 504, 16, 31.500000, ZIP, 263, 4, 65.750000, 
trial0026712, AA, 393, 6, 65.500000, GDX, 134, 6, 22.333333, ZIC, 570, 16, 35.625000, ZIP, 695, 4, 173.750000, 
trial0026713, AA, 822, 6, 137.000000, GDX, 220, 6, 36.666667, ZIC, 976, 16, 61.000000, ZIP, 68, 4, 17.000000, 
trial0026714, AA, 303, 6, 50.500000, GDX, 217, 6, 36.166667, ZIC, 956, 16, 59.750000, ZIP, 56, 4, 14.000000, 
trial0026715, AA, 434, 6, 72.333333, GDX, 298, 6, 49.666667, ZIC, 772, 16, 48.250000, ZIP, 300, 4, 75.000000, 
