trial0003901, AA, 3949, 24, 164.541667, ZIP, 2775, 8, 346.875000, 
trial0003902, AA, 6417, 24, 267.375000, ZIP, 974, 8, 121.750000, 
trial0003903, AA, 2929, 24, 122.041667, ZIP, 3740, 8, 467.500000, 
trial0003904, AA, 4199, 24, 174.958333, ZIP, 2681, 8, 335.125000, 
trial0003905, AA, 5272, 24, 219.666667, ZIP, 1362, 8, 170.250000, 
trial0003906, AA, 5831, 24, 242.958333, ZIP, 1338, 8, 167.250000, 
trial0003907, AA, 6212, 24, 258.833333, ZIP, 1260, 8, 157.500000, 
trial0003908, AA, 4783, 24, 199.291667, ZIP, 2256, 8, 282.000000, 
trial0003909, AA, 6233, 24, 259.708333, ZIP, 1090, 8, 136.250000, 
trial0003910, AA, 5713, 24, 238.041667, ZIP, 1503, 8, 187.875000, 
trial0003911, AA, 4524, 24, 188.500000, ZIP, 2607, 8, 325.875000, 
trial0003912, AA, 5917, 24, 246.541667, ZIP, 937, 8, 117.125000, 
trial0003913, AA, 5355, 24, 223.125000, ZIP, 2146, 8, 268.250000, 
trial0003914, AA, 4607, 24, 191.958333, ZIP, 3031, 8, 378.875000, 
trial0003915, AA, 5309, 24, 221.208333, ZIP, 2103, 8, 262.875000, 
trial0003916, AA, 3561, 24, 148.375000, ZIP, 2928, 8, 366.000000, 
trial0003917, AA, 5694, 24, 237.250000, ZIP, 1470, 8, 183.750000, 
trial0003918, AA, 4540, 24, 189.166667, ZIP, 1897, 8, 237.125000, 
trial0003919, AA, 3768, 24, 157.000000, ZIP, 3155, 8, 394.375000, 
trial0003920, AA, 3484, 24, 145.166667, ZIP, 3759, 8, 469.875000, 
trial0003921, AA, 4987, 24, 207.791667, ZIP, 2080, 8, 260.000000, 
trial0003922, AA, 7062, 24, 294.250000, ZIP, 270, 8, 33.750000, 
trial0003923, AA, 4896, 24, 204.000000, ZIP, 2180, 8, 272.500000, 
trial0003924, AA, 5446, 24, 226.916667, ZIP, 2078, 8, 259.750000, 
trial0003925, AA, 4156, 24, 173.166667, ZIP, 3257, 8, 407.125000, 
trial0003926, AA, 6115, 24, 254.791667, ZIP, 1247, 8, 155.875000, 
trial0003927, AA, 5885, 24, 245.208333, ZIP, 1398, 8, 174.750000, 
trial0003928, AA, 5485, 24, 228.541667, ZIP, 1208, 8, 151.000000, 
trial0003929, AA, 5106, 24, 212.750000, ZIP, 1605, 8, 200.625000, 
trial0003930, AA, 5983, 24, 249.291667, ZIP, 1342, 8, 167.750000, 
trial0003931, AA, 4599, 24, 191.625000, ZIP, 3740, 8, 467.500000, 
trial0003932, AA, 7477, 24, 311.541667, ZIP, 1170, 8, 146.250000, 
trial0003933, AA, 6661, 24, 277.541667, ZIP, 2096, 8, 262.000000, 
trial0003934, AA, 6414, 24, 267.250000, ZIP, 1822, 8, 227.750000, 
trial0003935, AA, 5181, 24, 215.875000, ZIP, 2556, 8, 319.500000, 
trial0003936, AA, 5624, 24, 234.333333, ZIP, 2292, 8, 286.500000, 
trial0003937, AA, 6464, 24, 269.333333, ZIP, 1940, 8, 242.500000, 
trial0003938, AA, 6032, 24, 251.333333, ZIP, 2431, 8, 303.875000, 
trial0003939, AA, 6844, 24, 285.166667, ZIP, 1144, 8, 143.000000, 
trial0003940, AA, 6885, 24, 286.875000, ZIP, 1212, 8, 151.500000, 
trial0003941, AA, 6894, 24, 287.250000, ZIP, 1349, 8, 168.625000, 
trial0003942, AA, 5779, 24, 240.791667, ZIP, 2475, 8, 309.375000, 
trial0003943, AA, 6540, 24, 272.500000, ZIP, 2395, 8, 299.375000, 
trial0003944, AA, 5951, 24, 247.958333, ZIP, 2233, 8, 279.125000, 
trial0003945, AA, 4864, 24, 202.666667, ZIP, 3174, 8, 396.750000, 
trial0003946, AA, 8607, 24, 358.625000, ZIP, 2400, 8, 300.000000, 
trial0003947, AA, 9394, 24, 391.416667, ZIP, 2658, 8, 332.250000, 
trial0003948, AA, 9202, 24, 383.416667, ZIP, 2230, 8, 278.750000, 
trial0003949, AA, 8425, 24, 351.041667, ZIP, 3527, 8, 440.875000, 
trial0003950, AA, 9292, 24, 387.166667, ZIP, 2741, 8, 342.625000, 
trial0003951, AA, 8205, 24, 341.875000, ZIP, 3344, 8, 418.000000, 
trial0003952, AA, 9093, 24, 378.875000, ZIP, 2807, 8, 350.875000, 
trial0003953, AA, 7573, 24, 315.541667, ZIP, 3985, 8, 498.125000, 
trial0003954, AA, 10819, 24, 450.791667, ZIP, 911, 8, 113.875000, 
trial0003955, AA, 9119, 24, 379.958333, ZIP, 2774, 8, 346.750000, 
trial0003956, AA, 7574, 24, 315.583333, ZIP, 4300, 8, 537.500000, 
trial0003957, AA, 7830, 24, 326.250000, ZIP, 3884, 8, 485.500000, 
trial0003958, AA, 7648, 24, 318.666667, ZIP, 4281, 8, 535.125000, 
trial0003959, AA, 6886, 24, 286.916667, ZIP, 4792, 8, 599.000000, 
trial0003960, AA, 8320, 24, 346.666667, ZIP, 3012, 8, 376.500000, 
trial0003961, AA, 3281, 24, 136.708333, ZIP, 2788, 8, 348.500000, 
trial0003962, AA, 4378, 24, 182.416667, ZIP, 1700, 8, 212.500000, 
trial0003963, AA, 4670, 24, 194.583333, ZIP, 1398, 8, 174.750000, 
trial0003964, AA, 4681, 24, 195.041667, ZIP, 1343, 8, 167.875000, 
trial0003965, AA, 5008, 24, 208.666667, ZIP, 1021, 8, 127.625000, 
trial0003966, AA, 3992, 24, 166.333333, ZIP, 2163, 8, 270.375000, 
trial0003967, AA, 4814, 24, 200.583333, ZIP, 975, 8, 121.875000, 
trial0003968, AA, 3966, 24, 165.250000, ZIP, 2127, 8, 265.875000, 
trial0003969, AA, 3751, 24, 156.291667, ZIP, 2381, 8, 297.625000, 
trial0003970, AA, 3831, 24, 159.625000, ZIP, 1944, 8, 243.000000, 
trial0003971, AA, 5149, 24, 214.541667, ZIP, 873, 8, 109.125000, 
trial0003972, AA, 3896, 24, 162.333333, ZIP, 2339, 8, 292.375000, 
trial0003973, AA, 3608, 24, 150.333333, ZIP, 2495, 8, 311.875000, 
trial0003974, AA, 4959, 24, 206.625000, ZIP, 971, 8, 121.375000, 
trial0003975, AA, 4672, 24, 194.666667, ZIP, 1393, 8, 174.125000, 
trial0003976, AA, 5591, 24, 232.958333, ZIP, 458, 8, 57.250000, 
trial0003977, AA, 5109, 24, 212.875000, ZIP, 1066, 8, 133.250000, 
trial0003978, AA, 4402, 24, 183.416667, ZIP, 1824, 8, 228.000000, 
trial0003979, AA, 3972, 24, 165.500000, ZIP, 2170, 8, 271.250000, 
trial0003980, AA, 4029, 24, 167.875000, ZIP, 2081, 8, 260.125000, 
trial0003981, AA, 4432, 24, 184.666667, ZIP, 1524, 8, 190.500000, 
trial0003982, AA, 3855, 24, 160.625000, ZIP, 2041, 8, 255.125000, 
trial0003983, AA, 4433, 24, 184.708333, ZIP, 1330, 8, 166.250000, 
trial0003984, AA, 4916, 24, 204.833333, ZIP, 1155, 8, 144.375000, 
trial0003985, AA, 3215, 24, 133.958333, ZIP, 1116, 8, 139.500000, 
trial0003986, AA, 3612, 24, 150.500000, ZIP, 332, 8, 41.500000, 
trial0003987, AA, 3518, 24, 146.583333, ZIP, 861, 8, 107.625000, 
trial0003988, AA, 3255, 24, 135.625000, ZIP, 845, 8, 105.625000, 
trial0003989, AA, 2311, 24, 96.291667, ZIP, 1849, 8, 231.125000, 
trial0003990, AA, 3015, 24, 125.625000, ZIP, 1409, 8, 176.125000, 
trial0003991, AA, 2804, 24, 116.833333, ZIP, 857, 8, 107.125000, 
trial0003992, AA, 2591, 24, 107.958333, ZIP, 1567, 8, 195.875000, 
trial0003993, AA, 3110, 24, 129.583333, ZIP, 1125, 8, 140.625000, 
trial0003994, AA, 3040, 24, 126.666667, ZIP, 721, 8, 90.125000, 
trial0003995, AA, 3653, 24, 152.208333, ZIP, 777, 8, 97.125000, 
trial0003996, AA, 3301, 24, 137.541667, ZIP, 919, 8, 114.875000, 
trial0003997, AA, 3005, 24, 125.208333, ZIP, 505, 8, 63.125000, 
trial0003998, AA, 3224, 24, 134.333333, ZIP, 593, 8, 74.125000, 
trial0003999, AA, 2821, 24, 117.541667, ZIP, 802, 8, 100.250000, 
trial0004000, AA, 2399, 24, 99.958333, ZIP, 1469, 8, 183.625000, 
trial0004001, AA, 3079, 24, 128.291667, ZIP, 872, 8, 109.000000, 
trial0004002, AA, 2573, 24, 107.208333, ZIP, 1053, 8, 131.625000, 
trial0004003, AA, 2688, 24, 112.000000, ZIP, 1291, 8, 161.375000, 
trial0004004, AA, 2264, 24, 94.333333, ZIP, 1757, 8, 219.625000, 
trial0004005, AA, 2744, 24, 114.333333, ZIP, 928, 8, 116.000000, 
trial0004006, AA, 3265, 24, 136.041667, ZIP, 884, 8, 110.500000, 
trial0004007, AA, 3374, 24, 140.583333, ZIP, 397, 8, 49.625000, 
trial0004008, AA, 2708, 24, 112.833333, ZIP, 1289, 8, 161.125000, 
trial0004009, AA, 2712, 24, 113.000000, ZIP, 975, 8, 121.875000, 
trial0004010, AA, 2043, 24, 85.125000, ZIP, 1849, 8, 231.125000, 
trial0004011, AA, 2690, 24, 112.083333, ZIP, 1439, 8, 179.875000, 
trial0004012, AA, 2925, 24, 121.875000, ZIP, 1248, 8, 156.000000, 
trial0004013, AA, 2839, 24, 118.291667, ZIP, 750, 8, 93.750000, 
trial0004014, AA, 2963, 24, 123.458333, ZIP, 926, 8, 115.750000, 
trial0004015, AA, 2599, 24, 108.291667, ZIP, 1473, 8, 184.125000, 
trial0004016, AA, 3381, 24, 140.875000, ZIP, 739, 8, 92.375000, 
trial0004017, AA, 2759, 24, 114.958333, ZIP, 973, 8, 121.625000, 
trial0004018, AA, 3345, 24, 139.375000, ZIP, 756, 8, 94.500000, 
trial0004019, AA, 2723, 24, 113.458333, ZIP, 1216, 8, 152.000000, 
trial0004020, AA, 2720, 24, 113.333333, ZIP, 1240, 8, 155.000000, 
trial0004021, AA, 2751, 24, 114.625000, ZIP, 1567, 8, 195.875000, 
trial0004022, AA, 3215, 24, 133.958333, ZIP, 1388, 8, 173.500000, 
trial0004023, AA, 3757, 24, 156.541667, ZIP, 900, 8, 112.500000, 
trial0004024, AA, 2155, 24, 89.791667, ZIP, 1901, 8, 237.625000, 
trial0004025, AA, 2887, 24, 120.291667, ZIP, 1621, 8, 202.625000, 
trial0004026, AA, 3490, 24, 145.416667, ZIP, 1130, 8, 141.250000, 
trial0004027, AA, 2792, 24, 116.333333, ZIP, 1663, 8, 207.875000, 
trial0004028, AA, 4127, 24, 171.958333, ZIP, 788, 8, 98.500000, 
trial0004029, AA, 3464, 24, 144.333333, ZIP, 1093, 8, 136.625000, 
trial0004030, AA, 3284, 24, 136.833333, ZIP, 1620, 8, 202.500000, 
trial0004031, AA, 3292, 24, 137.166667, ZIP, 1371, 8, 171.375000, 
trial0004032, AA, 4113, 24, 171.375000, ZIP, 495, 8, 61.875000, 
trial0004033, AA, 3299, 24, 137.458333, ZIP, 1616, 8, 202.000000, 
trial0004034, AA, 3629, 24, 151.208333, ZIP, 1444, 8, 180.500000, 
trial0004035, AA, 3828, 24, 159.500000, ZIP, 822, 8, 102.750000, 
trial0004036, AA, 3001, 24, 125.041667, ZIP, 1683, 8, 210.375000, 
trial0004037, AA, 3128, 24, 130.333333, ZIP, 1346, 8, 168.250000, 
trial0004038, AA, 3749, 24, 156.208333, ZIP, 1242, 8, 155.250000, 
trial0004039, AA, 3172, 24, 132.166667, ZIP, 1237, 8, 154.625000, 
trial0004040, AA, 3053, 24, 127.208333, ZIP, 1577, 8, 197.125000, 
trial0004041, AA, 3152, 24, 131.333333, ZIP, 1355, 8, 169.375000, 
trial0004042, AA, 2520, 24, 105.000000, ZIP, 1851, 8, 231.375000, 
trial0004043, AA, 3594, 24, 149.750000, ZIP, 928, 8, 116.000000, 
trial0004044, AA, 2754, 24, 114.750000, ZIP, 2092, 8, 261.500000, 
trial0004045, AA, 2621, 24, 109.208333, ZIP, 2162, 8, 270.250000, 
trial0004046, AA, 3238, 24, 134.916667, ZIP, 1457, 8, 182.125000, 
trial0004047, AA, 3697, 24, 154.041667, ZIP, 661, 8, 82.625000, 
trial0004048, AA, 3511, 24, 146.291667, ZIP, 1120, 8, 140.000000, 
trial0004049, AA, 3647, 24, 151.958333, ZIP, 578, 8, 72.250000, 
trial0004050, AA, 3224, 24, 134.333333, ZIP, 1093, 8, 136.625000, 
trial0004051, AA, 6952, 24, 289.666667, ZIP, 1289, 8, 161.125000, 
trial0004052, AA, 7152, 24, 298.000000, ZIP, 955, 8, 119.375000, 
trial0004053, AA, 5207, 24, 216.958333, ZIP, 2212, 8, 276.500000, 
trial0004054, AA, 5590, 24, 232.916667, ZIP, 1479, 8, 184.875000, 
trial0004055, AA, 4887, 24, 203.625000, ZIP, 3088, 8, 386.000000, 
trial0004056, AA, 5192, 24, 216.333333, ZIP, 1155, 8, 144.375000, 
trial0004057, AA, 5901, 24, 245.875000, ZIP, 1927, 8, 240.875000, 
trial0004058, AA, 6024, 24, 251.000000, ZIP, 1270, 8, 158.750000, 
trial0004059, AA, 4296, 24, 179.000000, ZIP, 2435, 8, 304.375000, 
trial0004060, AA, 6059, 24, 252.458333, ZIP, 760, 8, 95.000000, 
trial0004061, AA, 5858, 24, 244.083333, ZIP, 1754, 8, 219.250000, 
trial0004062, AA, 6395, 24, 266.458333, ZIP, 1029, 8, 128.625000, 
trial0004063, AA, 6258, 24, 260.750000, ZIP, 1690, 8, 211.250000, 
trial0004064, AA, 5405, 24, 225.208333, ZIP, 2280, 8, 285.000000, 
trial0004065, AA, 3731, 24, 155.458333, ZIP, 4000, 8, 500.000000, 
trial0004066, AA, 5872, 24, 244.666667, ZIP, 2141, 8, 267.625000, 
trial0004067, AA, 6021, 24, 250.875000, ZIP, 1910, 8, 238.750000, 
trial0004068, AA, 5349, 24, 222.875000, ZIP, 2160, 8, 270.000000, 
trial0004069, AA, 5776, 24, 240.666667, ZIP, 2051, 8, 256.375000, 
trial0004070, AA, 7042, 24, 293.416667, ZIP, 591, 8, 73.875000, 
trial0004071, AA, 5781, 24, 240.875000, ZIP, 2294, 8, 286.750000, 
trial0004072, AA, 4848, 24, 202.000000, ZIP, 2940, 8, 367.500000, 
trial0004073, AA, 5960, 24, 248.333333, ZIP, 1719, 8, 214.875000, 
trial0004074, AA, 5312, 24, 221.333333, ZIP, 2066, 8, 258.250000, 
