trial0011701, AA, 1616, 18, 89.777778, GDX, 520, 2, 260.000000, ZIP, 1433, 12, 119.416667, 
trial0011702, AA, 1440, 18, 80.000000, GDX, 84, 2, 42.000000, ZIP, 2183, 12, 181.916667, 
trial0011703, AA, 2871, 18, 159.500000, GDX, 232, 2, 116.000000, ZIP, 1179, 12, 98.250000, 
trial0011704, AA, 2276, 18, 126.444444, GDX, 34, 2, 17.000000, ZIP, 1895, 12, 157.916667, 
trial0011705, AA, 2865, 18, 159.166667, GDX, 25, 2, 12.500000, ZIP, 1218, 12, 101.500000, 
trial0011706, AA, 3042, 18, 169.000000, GDX, 0, 2, 0.000000, ZIP, 1171, 12, 97.583333, 
trial0011707, AA, 1966, 18, 109.222222, GDX, 0, 2, 0.000000, ZIP, 1706, 12, 142.166667, 
trial0011708, AA, 2352, 18, 130.666667, GDX, 282, 2, 141.000000, ZIP, 1242, 12, 103.500000, 
trial0011709, AA, 2169, 18, 120.500000, GDX, 160, 2, 80.000000, ZIP, 2246, 12, 187.166667, 
trial0011710, AA, 2276, 18, 126.444444, GDX, 423, 2, 211.500000, ZIP, 1421, 12, 118.416667, 
trial0011711, AA, 2472, 18, 137.333333, GDX, 274, 2, 137.000000, ZIP, 1197, 12, 99.750000, 
trial0011712, AA, 2283, 18, 126.833333, GDX, 0, 2, 0.000000, ZIP, 1967, 12, 163.916667, 
trial0011713, AA, 3061, 18, 170.055556, GDX, 141, 2, 70.500000, ZIP, 805, 12, 67.083333, 
trial0011714, AA, 1907, 18, 105.944444, GDX, 218, 2, 109.000000, ZIP, 1998, 12, 166.500000, 
trial0011715, AA, 2576, 18, 143.111111, GDX, 257, 2, 128.500000, ZIP, 1087, 12, 90.583333, 
trial0011716, AA, 2124, 18, 118.000000, GDX, 64, 2, 32.000000, ZIP, 1825, 12, 152.083333, 
trial0011717, AA, 1778, 18, 98.777778, GDX, 429, 2, 214.500000, ZIP, 1796, 12, 149.666667, 
trial0011718, AA, 2599, 18, 144.388889, GDX, 511, 2, 255.500000, ZIP, 1765, 12, 147.083333, 
trial0011719, AA, 2482, 18, 137.888889, GDX, 244, 2, 122.000000, ZIP, 980, 12, 81.666667, 
trial0011720, AA, 2902, 18, 161.222222, GDX, 586, 2, 293.000000, ZIP, 780, 12, 65.000000, 
trial0011721, AA, 2537, 18, 140.944444, GDX, 0, 2, 0.000000, ZIP, 1140, 12, 95.000000, 
trial0011722, AA, 2702, 18, 150.111111, GDX, 0, 2, 0.000000, ZIP, 1734, 12, 144.500000, 
trial0011723, AA, 2787, 18, 154.833333, GDX, 61, 2, 30.500000, ZIP, 1228, 12, 102.333333, 
trial0011724, AA, 2535, 18, 140.833333, GDX, 351, 2, 175.500000, ZIP, 1364, 12, 113.666667, 
trial0011725, AA, 2199, 18, 122.166667, GDX, 0, 2, 0.000000, ZIP, 1985, 12, 165.416667, 
trial0011726, AA, 2096, 18, 116.444444, GDX, 415, 2, 207.500000, ZIP, 2047, 12, 170.583333, 
trial0011727, AA, 2180, 18, 121.111111, GDX, 12, 2, 6.000000, ZIP, 1974, 12, 164.500000, 
trial0011728, AA, 2662, 18, 147.888889, GDX, 192, 2, 96.000000, ZIP, 1440, 12, 120.000000, 
trial0011729, AA, 2449, 18, 136.055556, GDX, 11, 2, 5.500000, ZIP, 1573, 12, 131.083333, 
trial0011730, AA, 2669, 18, 148.277778, GDX, 146, 2, 73.000000, ZIP, 1256, 12, 104.666667, 
trial0011731, AA, 755, 18, 41.944444, GDX, 262, 2, 131.000000, ZIP, 1638, 12, 136.500000, 
