trial0003601, GDX, 5028, 26, 193.384615, ZIP, 833, 6, 138.833333, 
trial0003602, GDX, 5856, 26, 225.230769, ZIP, 290, 6, 48.333333, 
trial0003603, GDX, 3815, 26, 146.730769, ZIP, 1147, 6, 191.166667, 
trial0003604, GDX, 4831, 26, 185.807692, ZIP, 974, 6, 162.333333, 
trial0003605, GDX, 5016, 26, 192.923077, ZIP, 586, 6, 97.666667, 
trial0003606, GDX, 4634, 26, 178.230769, ZIP, 1190, 6, 198.333333, 
trial0003607, GDX, 4558, 26, 175.307692, ZIP, 840, 6, 140.000000, 
trial0003608, GDX, 4721, 26, 181.576923, ZIP, 1120, 6, 186.666667, 
trial0003609, GDX, 4590, 26, 176.538462, ZIP, 751, 6, 125.166667, 
trial0003610, GDX, 4494, 26, 172.846154, ZIP, 1196, 6, 199.333333, 
trial0003611, GDX, 4753, 26, 182.807692, ZIP, 846, 6, 141.000000, 
trial0003612, GDX, 4410, 26, 169.615385, ZIP, 959, 6, 159.833333, 
trial0003613, GDX, 3391, 26, 130.423077, ZIP, 1707, 6, 284.500000, 
trial0003614, GDX, 4243, 26, 163.192308, ZIP, 1330, 6, 221.666667, 
trial0003615, GDX, 4762, 26, 183.153846, ZIP, 1053, 6, 175.500000, 
trial0003616, GDX, 3749, 26, 144.192308, ZIP, 762, 6, 127.000000, 
trial0003617, GDX, 4414, 26, 169.769231, ZIP, 1158, 6, 193.000000, 
trial0003618, GDX, 3360, 26, 129.230769, ZIP, 2130, 6, 355.000000, 
trial0003619, GDX, 4041, 26, 155.423077, ZIP, 1669, 6, 278.166667, 
trial0003620, GDX, 4414, 26, 169.769231, ZIP, 1432, 6, 238.666667, 
trial0003621, GDX, 4343, 26, 167.038462, ZIP, 1000, 6, 166.666667, 
trial0003622, GDX, 3742, 26, 143.923077, ZIP, 492, 6, 82.000000, 
trial0003623, GDX, 3487, 26, 134.115385, ZIP, 1184, 6, 197.333333, 
trial0003624, GDX, 4552, 26, 175.076923, ZIP, 701, 6, 116.833333, 
trial0003625, GDX, 3388, 26, 130.307692, ZIP, 1760, 6, 293.333333, 
trial0003626, GDX, 4301, 26, 165.423077, ZIP, 1532, 6, 255.333333, 
trial0003627, GDX, 5262, 26, 202.384615, ZIP, 638, 6, 106.333333, 
trial0003628, GDX, 4687, 26, 180.269231, ZIP, 1268, 6, 211.333333, 
trial0003629, GDX, 3317, 26, 127.576923, ZIP, 1910, 6, 318.333333, 
trial0003630, GDX, 4316, 26, 166.000000, ZIP, 556, 6, 92.666667, 
trial0003631, GDX, 6697, 26, 257.576923, ZIP, 881, 6, 146.833333, 
trial0003632, GDX, 7791, 26, 299.653846, ZIP, 1132, 6, 188.666667, 
trial0003633, GDX, 6930, 26, 266.538462, ZIP, 1888, 6, 314.666667, 
trial0003634, GDX, 7857, 26, 302.192308, ZIP, 1833, 6, 305.500000, 
trial0003635, GDX, 7546, 26, 290.230769, ZIP, 2154, 6, 359.000000, 
trial0003636, GDX, 6406, 26, 246.384615, ZIP, 3834, 6, 639.000000, 
trial0003637, GDX, 8476, 26, 326.000000, ZIP, 1729, 6, 288.166667, 
trial0003638, GDX, 9176, 26, 352.923077, ZIP, 467, 6, 77.833333, 
trial0003639, GDX, 8510, 26, 327.307692, ZIP, 1272, 6, 212.000000, 
trial0003640, GDX, 7250, 26, 278.846154, ZIP, 2701, 6, 450.166667, 
trial0003641, GDX, 9416, 26, 362.153846, ZIP, 655, 6, 109.166667, 
trial0003642, GDX, 5378, 26, 206.846154, ZIP, 1494, 6, 249.000000, 
trial0003643, GDX, 9251, 26, 355.807692, ZIP, 1661, 6, 276.833333, 
trial0003644, GDX, 7764, 26, 298.615385, ZIP, 1230, 6, 205.000000, 
trial0003645, GDX, 6404, 26, 246.307692, ZIP, 2366, 6, 394.333333, 
trial0003646, GDX, 5770, 26, 221.923077, ZIP, 1134, 6, 189.000000, 
trial0003647, GDX, 6791, 26, 261.192308, ZIP, 308, 6, 51.333333, 
trial0003648, GDX, 8447, 26, 324.884615, ZIP, 1922, 6, 320.333333, 
trial0003649, GDX, 8499, 26, 326.884615, ZIP, 949, 6, 158.166667, 
trial0003650, GDX, 5748, 26, 221.076923, ZIP, 2542, 6, 423.666667, 
trial0003651, GDX, 7980, 26, 306.923077, ZIP, 679, 6, 113.166667, 
trial0003652, GDX, 7492, 26, 288.153846, ZIP, 1413, 6, 235.500000, 
trial0003653, GDX, 7946, 26, 305.615385, ZIP, 1086, 6, 181.000000, 
trial0003654, GDX, 8994, 26, 345.923077, ZIP, 739, 6, 123.166667, 
trial0003655, GDX, 4791, 26, 184.269231, ZIP, 2521, 6, 420.166667, 
trial0003656, GDX, 9925, 26, 381.730769, ZIP, 399, 6, 66.500000, 
trial0003657, GDX, 7147, 26, 274.884615, ZIP, 3344, 6, 557.333333, 
trial0003658, GDX, 8288, 26, 318.769231, ZIP, 1797, 6, 299.500000, 
trial0003659, GDX, 7922, 26, 304.692308, ZIP, 1472, 6, 245.333333, 
trial0003660, GDX, 8558, 26, 329.153846, ZIP, 963, 6, 160.500000, 
trial0003661, GDX, 6696, 26, 257.538462, ZIP, 1539, 6, 256.500000, 
trial0003662, GDX, 6781, 26, 260.807692, ZIP, 1784, 6, 297.333333, 
trial0003663, GDX, 5492, 26, 211.230769, ZIP, 2497, 6, 416.166667, 
trial0003664, GDX, 6514, 26, 250.538462, ZIP, 1364, 6, 227.333333, 
trial0003665, GDX, 6325, 26, 243.269231, ZIP, 1119, 6, 186.500000, 
trial0003666, GDX, 3381, 26, 130.038462, ZIP, 1516, 6, 252.666667, 
trial0003667, GDX, 4893, 26, 188.192308, ZIP, 589, 6, 98.166667, 
trial0003668, GDX, 1688, 26, 64.923077, ZIP, 1455, 6, 242.500000, 
trial0003669, GDX, 3003, 26, 115.500000, ZIP, 2201, 6, 366.833333, 
trial0003670, GDX, 4874, 26, 187.461538, ZIP, 864, 6, 144.000000, 
trial0003671, GDX, 4374, 26, 168.230769, ZIP, 2474, 6, 412.333333, 
trial0003672, GDX, 6904, 26, 265.538462, ZIP, 1023, 6, 170.500000, 
trial0003673, GDX, 5554, 26, 213.615385, ZIP, 1808, 6, 301.333333, 
trial0003674, GDX, 8632, 26, 332.000000, ZIP, 1151, 6, 191.833333, 
trial0003675, GDX, 8480, 26, 326.153846, ZIP, 447, 6, 74.500000, 
trial0003676, GDX, 5845, 26, 224.807692, ZIP, 1932, 6, 322.000000, 
trial0003677, GDX, 6517, 26, 250.653846, ZIP, 1856, 6, 309.333333, 
trial0003678, GDX, 6992, 26, 268.923077, ZIP, 1255, 6, 209.166667, 
trial0003679, GDX, 6636, 26, 255.230769, ZIP, 1547, 6, 257.833333, 
trial0003680, GDX, 7049, 26, 271.115385, ZIP, 569, 6, 94.833333, 
trial0003681, GDX, 8217, 26, 316.038462, ZIP, 1710, 6, 285.000000, 
trial0003682, GDX, 6906, 26, 265.615385, ZIP, 2226, 6, 371.000000, 
trial0003683, GDX, 7717, 26, 296.807692, ZIP, 1933, 6, 322.166667, 
trial0003684, GDX, 5695, 26, 219.038462, ZIP, 1823, 6, 303.833333, 
trial0003685, GDX, 5951, 26, 228.884615, ZIP, 1739, 6, 289.833333, 
trial0003686, GDX, 6327, 26, 243.346154, ZIP, 2796, 6, 466.000000, 
trial0003687, GDX, 7237, 26, 278.346154, ZIP, 1661, 6, 276.833333, 
trial0003688, GDX, 8246, 26, 317.153846, ZIP, 1049, 6, 174.833333, 
trial0003689, GDX, 8704, 26, 334.769231, ZIP, 928, 6, 154.666667, 
trial0003690, GDX, 5894, 26, 226.692308, ZIP, 2297, 6, 382.833333, 
trial0003691, GDX, 2719, 26, 104.576923, ZIP, 599, 6, 99.833333, 
trial0003692, GDX, 1518, 26, 58.384615, ZIP, 726, 6, 121.000000, 
trial0003693, GDX, 1829, 26, 70.346154, ZIP, 830, 6, 138.333333, 
trial0003694, GDX, 2857, 26, 109.884615, ZIP, 551, 6, 91.833333, 
trial0003695, GDX, 1606, 26, 61.769231, ZIP, 1111, 6, 185.166667, 
trial0003696, GDX, 2494, 26, 95.923077, ZIP, 963, 6, 160.500000, 
trial0003697, GDX, 2207, 26, 84.884615, ZIP, 508, 6, 84.666667, 
trial0003698, GDX, 2541, 26, 97.730769, ZIP, 677, 6, 112.833333, 
trial0003699, GDX, 3015, 26, 115.961538, ZIP, 322, 6, 53.666667, 
